weight,valid,avg_day,min_day,worst_day,streak
1.0,True,286.0889,286.0889,-999.9995,3
1.001,True,286.0895,286.0895,-999.9995,3
1.002,True,286.0901,286.0901,-999.9995,3
1.003,True,286.0907,286.0907,-999.9995,3
1.004,True,286.0913,286.0913,-999.9995,3
1.005,True,286.0919,286.0919,-999.9995,3
1.006,True,286.0925,286.0925,-999.9995,3
1.007,True,286.0931,286.0931,-999.9995,3
1.008,True,286.0937,286.0937,-999.9995,3
1.009,True,286.0943,286.0943,-999.9995,3
1.01,True,286.0949,286.0949,-999.9995,3
1.011,True,286.0955,286.0955,-999.9995,3
1.012,True,286.0962,286.0962,-999.9995,3
1.013,True,286.0968,286.0968,-999.9995,3
1.014,True,286.0974,286.0974,-999.9995,3
1.015,True,286.098,286.098,-999.9995,3
1.016,True,286.0986,286.0986,-999.9995,3
1.017,True,286.0992,286.0992,-999.9995,3
1.018,True,286.0998,286.0998,-999.9995,3
1.019,True,286.1004,286.1004,-999.9995,3
1.02,True,286.101,286.101,-999.9995,3
1.021,True,286.1016,286.1016,-999.9995,3
1.022,True,286.1022,286.1022,-999.9995,3
1.023,True,286.1028,286.1028,-999.9995,3
1.024,True,286.1034,286.1034,-999.9995,3
1.025,True,286.104,286.104,-999.9995,3
1.026,True,286.1046,286.1046,-999.9995,3
1.027,True,286.1052,286.1052,-999.9995,3
1.028,True,286.1058,286.1058,-999.9995,3
1.029,True,286.1064,286.1064,-999.9995,3
1.03,True,286.107,286.107,-999.9995,3
1.031,True,286.1077,286.1077,-999.9995,3
1.032,True,286.1083,286.1083,-999.9995,3
1.033,True,286.1089,286.1089,-999.9995,3
1.034,True,286.1095,286.1095,-999.9995,3
1.035,True,286.1101,286.1101,-999.9995,3
1.036,True,286.1107,286.1107,-999.9995,3
1.037,True,286.1113,286.1113,-999.9995,3
1.038,True,286.1119,286.1119,-999.9995,3
1.039,True,286.1125,286.1125,-999.9995,3
1.04,True,286.1131,286.1131,-999.9995,3
1.041,True,286.1137,286.1137,-999.9995,3
1.042,True,286.1143,286.1143,-999.9995,3
1.043,True,286.1149,286.1149,-999.9995,3
1.044,True,286.1155,286.1155,-999.9995,3
1.045,True,286.1161,286.1161,-999.9995,3
1.046,True,286.1167,286.1167,-999.9995,3
1.047,True,286.1173,286.1173,-999.9995,3
1.048,True,286.1179,286.1179,-999.9995,3
1.049,True,286.1186,286.1186,-999.9995,3
1.05,True,286.1192,286.1192,-999.9995,3
1.051,True,286.1198,286.1198,-999.9995,3
1.052,True,286.1204,286.1204,-999.9995,3
1.053,True,286.121,286.121,-999.9995,3
1.054,True,286.1216,286.1216,-999.9995,3
1.055,True,286.1222,286.1222,-999.9995,3
1.056,True,286.1228,286.1228,-999.9995,3
1.057,True,286.1234,286.1234,-999.9995,3
1.058,True,286.124,286.124,-999.9995,3
1.059,True,286.1246,286.1246,-999.9995,3
1.06,True,286.1252,286.1252,-999.9995,3
1.061,True,286.1258,286.1258,-999.9995,3
1.062,True,286.1264,286.1264,-999.9995,3
1.063,True,286.127,286.127,-999.9995,3
1.064,True,286.1276,286.1276,-999.9995,3
1.065,True,286.1282,286.1282,-999.9995,3
1.066,True,286.1288,286.1288,-999.9995,3
1.067,True,286.1295,286.1295,-999.9995,3
1.068,True,286.1301,286.1301,-999.9995,3
1.069,True,286.1307,286.1307,-999.9995,3
1.07,True,286.1313,286.1313,-999.9995,3
1.071,True,286.1319,286.1319,-999.9995,3
1.072,True,286.1325,286.1325,-999.9995,3
1.073,True,286.1331,286.1331,-999.9995,3
1.074,True,286.1337,286.1337,-999.9995,3
1.075,True,286.1343,286.1343,-999.9995,3
1.076,True,286.1349,286.1349,-999.9995,3
1.077,True,286.1355,286.1355,-999.9995,3
1.078,True,286.1361,286.1361,-999.9995,3
1.079,True,286.1367,286.1367,-999.9995,3
1.08,True,286.1373,286.1373,-999.9995,3
1.081,True,286.1379,286.1379,-999.9995,3
1.082,True,286.1385,286.1385,-999.9995,3
1.083,True,286.1391,286.1391,-999.9995,3
1.084,True,286.1397,286.1397,-999.9995,3
1.085,True,286.1404,286.1404,-999.9995,3
1.086,True,286.141,286.141,-999.9995,3
1.087,True,286.1416,286.1416,-999.9995,3
1.088,True,286.1422,286.1422,-999.9995,3
1.089,True,286.1428,286.1428,-999.9995,3
1.09,True,286.1434,286.1434,-999.9995,3
1.091,True,286.144,286.144,-999.9995,3
1.092,True,286.1446,286.1446,-999.9995,3
1.093,True,286.1452,286.1452,-999.9995,3
1.094,True,286.1458,286.1458,-999.9995,3
1.095,True,286.1464,286.1464,-999.9995,3
1.096,True,286.147,286.147,-999.9995,3
1.097,True,286.1476,286.1476,-999.9995,3
1.098,True,286.1482,286.1482,-999.9995,3
1.099,True,286.1488,286.1488,-999.9995,3
1.1,True,286.1494,286.1494,-999.9995,3
1.101,True,286.15,286.15,-999.9995,3
1.102,True,286.1506,286.1506,-999.9995,3
1.103,True,286.1513,286.1513,-999.9995,3
1.104,True,286.1519,286.1519,-999.9995,3
1.105,True,286.1525,286.1525,-999.9995,3
1.106,True,286.1531,286.1531,-999.9995,3
1.107,True,286.1537,286.1537,-999.9995,3
1.108,True,286.1543,286.1543,-999.9995,3
1.109,True,286.1549,286.1549,-999.9995,3
1.11,True,286.1555,286.1555,-999.9995,3
1.111,True,286.1561,286.1561,-999.9995,3
1.112,True,286.1567,286.1567,-999.9995,3
1.113,True,286.1573,286.1573,-999.9995,3
1.114,True,286.1579,286.1579,-999.9995,3
1.115,True,286.1585,286.1585,-999.9995,3
1.116,True,286.1591,286.1591,-999.9995,3
1.117,True,286.1597,286.1597,-999.9995,3
1.118,True,286.1603,286.1603,-999.9995,3
1.119,True,286.1609,286.1609,-999.9995,3
1.12,True,286.1615,286.1615,-999.9995,3
1.121,True,286.1622,286.1622,-999.9995,3
1.122,True,286.1628,286.1628,-999.9995,3
1.123,True,286.1634,286.1634,-999.9995,3
1.124,True,286.164,286.164,-999.9995,3
1.125,True,286.1646,286.1646,-999.9995,3
1.126,True,286.1652,286.1652,-999.9995,3
1.127,True,286.1658,286.1658,-999.9995,3
1.128,True,286.1664,286.1664,-999.9995,3
1.129,True,286.167,286.167,-999.9995,3
1.13,True,286.1676,286.1676,-999.9995,3
1.131,True,286.1682,286.1682,-999.9995,3
1.132,True,286.1688,286.1688,-999.9995,3
1.133,True,286.1694,286.1694,-999.9995,3
1.134,True,286.17,286.17,-999.9995,3
1.135,True,286.1706,286.1706,-999.9995,3
1.136,True,286.1712,286.1712,-999.9995,3
1.137,True,286.1718,286.1718,-999.9995,3
1.138,True,286.1724,286.1724,-999.9995,3
1.139,True,286.1731,286.1731,-999.9995,3
1.14,True,286.1737,286.1737,-999.9995,3
1.141,True,286.1743,286.1743,-999.9995,3
1.142,True,286.1749,286.1749,-999.9995,3
1.143,True,286.1755,286.1755,-999.9995,3
1.144,True,286.1761,286.1761,-999.9995,3
1.145,True,286.1767,286.1767,-999.9995,3
1.146,True,286.1773,286.1773,-999.9995,3
1.147,True,286.1779,286.1779,-999.9995,3
1.148,True,286.1785,286.1785,-999.9995,3
1.149,True,286.1791,286.1791,-999.9995,3
1.15,True,286.1797,286.1797,-999.9995,3
1.151,True,286.1803,286.1803,-999.9995,3
1.152,True,286.1809,286.1809,-999.9995,3
1.153,True,286.1815,286.1815,-999.9995,3
1.154,True,286.1821,286.1821,-999.9995,3
1.155,True,286.1827,286.1827,-999.9995,3
1.156,True,286.1833,286.1833,-999.9995,3
1.157,True,286.184,286.184,-999.9995,3
1.158,True,286.1846,286.1846,-999.9995,3
1.159,True,286.1852,286.1852,-999.9995,3
1.16,True,286.1858,286.1858,-999.9995,3
1.161,True,286.1864,286.1864,-999.9995,3
1.162,True,286.187,286.187,-999.9995,3
1.163,True,286.1876,286.1876,-999.9995,3
1.164,True,286.1882,286.1882,-999.9995,3
1.165,True,286.1888,286.1888,-999.9995,3
1.166,True,286.1894,286.1894,-999.9995,3
1.167,True,286.19,286.19,-999.9995,3
1.168,True,286.1906,286.1906,-999.9995,3
1.169,True,286.1912,286.1912,-999.9995,3
1.17,True,286.1918,286.1918,-999.9995,3
1.171,True,286.1924,286.1924,-999.9995,3
1.172,True,286.193,286.193,-999.9995,3
1.173,True,286.1936,286.1936,-999.9995,3
1.174,True,286.1942,286.1942,-999.9995,3
1.175,True,286.1949,286.1949,-999.9995,3
1.176,True,286.1955,286.1955,-999.9995,3
1.177,True,286.1961,286.1961,-999.9995,3
1.178,True,286.1967,286.1967,-999.9995,3
1.179,True,286.1973,286.1973,-999.9995,3
1.18,True,286.1979,286.1979,-999.9995,3
1.181,True,286.1985,286.1985,-999.9995,3
1.182,True,286.1991,286.1991,-999.9995,3
1.183,True,286.1997,286.1997,-999.9995,3
1.184,True,286.2003,286.2003,-999.9995,3
1.185,True,286.2009,286.2009,-999.9995,3
1.186,True,286.2015,286.2015,-999.9995,3
1.187,True,286.2021,286.2021,-999.9995,3
1.188,True,286.2027,286.2027,-999.9995,3
1.189,True,286.2033,286.2033,-999.9995,3
1.19,True,286.2039,286.2039,-999.9995,3
1.191,True,286.2045,286.2045,-999.9995,3
1.192,True,286.2051,286.2051,-999.9995,3
1.193,True,286.2058,286.2058,-999.9995,3
1.194,True,286.2064,286.2064,-999.9995,3
1.195,True,286.207,286.207,-999.9995,3
1.196,True,286.2076,286.2076,-999.9995,3
1.197,True,286.2082,286.2082,-999.9995,3
1.198,True,286.2088,286.2088,-999.9995,3
1.199,True,286.2094,286.2094,-999.9995,3
1.2,True,286.21,286.21,-999.9995,3
1.201,True,286.2106,286.2106,-999.9995,3
1.202,True,286.2112,286.2112,-999.9995,3
1.203,True,286.2118,286.2118,-999.9995,3
1.204,True,286.2124,286.2124,-999.9995,3
1.205,True,286.213,286.213,-999.9995,3
1.206,True,286.2136,286.2136,-999.9995,3
1.207,True,286.2142,286.2142,-999.9995,3
1.208,True,286.2148,286.2148,-999.9995,3
1.209,True,286.2154,286.2154,-999.9995,3
1.21,True,286.216,286.216,-999.9995,3
1.211,True,286.2167,286.2167,-999.9995,3
1.212,True,286.2173,286.2173,-999.9995,3
1.213,True,286.2179,286.2179,-999.9995,3
1.214,True,286.2185,286.2185,-999.9995,3
1.215,True,286.2191,286.2191,-999.9995,3
1.216,True,286.2197,286.2197,-999.9995,3
1.217,True,286.2203,286.2203,-999.9995,3
1.218,True,286.2209,286.2209,-999.9995,3
1.219,True,286.2215,286.2215,-999.9995,3
1.22,True,286.2221,286.2221,-999.9995,3
1.221,True,286.2227,286.2227,-999.9995,3
1.222,True,286.2233,286.2233,-999.9995,3
1.223,True,286.2239,286.2239,-999.9995,3
1.224,True,286.2245,286.2245,-999.9995,3
1.225,True,286.2251,286.2251,-999.9995,3
1.226,True,286.2257,286.2257,-999.9995,3
1.227,True,286.2263,286.2263,-999.9995,3
1.228,True,286.2269,286.2269,-999.9995,3
1.229,True,286.2275,286.2275,-999.9995,3
1.23,True,286.2282,286.2282,-999.9995,3
1.231,True,286.2288,286.2288,-999.9995,3
1.232,True,286.2294,286.2294,-999.9995,3
1.233,True,286.23,286.23,-999.9995,3
1.234,True,286.2306,286.2306,-999.9995,3
1.235,True,286.2312,286.2312,-999.9995,3
1.236,True,286.2318,286.2318,-999.9995,3
1.237,True,286.2324,286.2324,-999.9995,3
1.238,True,286.233,286.233,-999.9995,3
