signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-18T08:45:00+07:00,2026-05-18T21:30:00+07:00,BUY,4488.43,4479.58,4576.94,TP,88.31,S178 BUY Weighted Fair-Value 10R,Volume-weighted z=-3.89; institutional-price anomaly closed a fair-value reclaim
2026-05-18T21:35:00+07:00,2026-05-18T21:45:00+07:00,SELL,4574.74,4580.56,4516.53,BE,-0.2,S178 SELL Weighted Fair-Value 10R,Volume-weighted z=2.51; institutional-price anomaly closed a fair-value reclaim
2026-05-21T09:30:00+07:00,2026-05-21T09:40:00+07:00,SELL,4565.6,4569.87,4522.9,SL,-4.47,S178 SELL Weighted Fair-Value 10R,Volume-weighted z=4.13; institutional-price anomaly closed a fair-value reclaim
2026-05-21T15:30:00+07:00,2026-05-21T18:25:00+07:00,BUY,4514.75,4511.51,4547.15,BE,-0.2,S178 BUY Weighted Fair-Value 10R,Volume-weighted z=-2.39; institutional-price anomaly closed a fair-value reclaim
2026-05-21T18:40:00+07:00,2026-05-21T19:30:00+07:00,BUY,4511.58,4504.47,4582.68,BE,-0.2,S178 BUY Weighted Fair-Value 10R,Volume-weighted z=-2.93; institutional-price anomaly closed a fair-value reclaim
2026-05-22T09:10:00+07:00,2026-05-22T09:35:00+07:00,BUY,4527.37,4523.03,4570.78,SL,-4.54,S178 BUY Weighted Fair-Value 10R,Volume-weighted z=-2.83; institutional-price anomaly closed a fair-value reclaim
2026-05-27T07:45:00+07:00,2026-05-27T08:05:00+07:00,SELL,4523.99,4528.01,4483.78,BE,-0.2,S178 SELL Weighted Fair-Value 10R,Volume-weighted z=3.90; institutional-price anomaly closed a fair-value reclaim
2026-05-27T13:45:00+07:00,2026-05-27T14:15:00+07:00,BUY,4495.15,4491.39,4532.75,SL,-3.96,S178 BUY Weighted Fair-Value 10R,Volume-weighted z=-2.32; institutional-price anomaly closed a fair-value reclaim
2026-05-27T19:10:00+07:00,2026-05-27T19:20:00+07:00,BUY,4447.57,4442.84,4494.87,SL,-4.93,S178 BUY Weighted Fair-Value 10R,Volume-weighted z=-2.56; institutional-price anomaly closed a fair-value reclaim
2026-05-27T19:35:00+07:00,2026-05-27T19:55:00+07:00,BUY,4438.35,4431.72,4504.66,SL,-6.83,S178 BUY Weighted Fair-Value 10R,Volume-weighted z=-2.58; institutional-price anomaly closed a fair-value reclaim
2026-05-28T09:30:00+07:00,2026-05-28T09:40:00+07:00,BUY,4421.49,4416.69,4469.5,SL,-5.0,S178 BUY Weighted Fair-Value 10R,Volume-weighted z=-5.02; institutional-price anomaly closed a fair-value reclaim
