signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-21T21:30:00+07:00,2026-05-21T21:40:00+07:00,SELL,4495.04,4501.62,4448.98,SL,-6.78,S164 SELL Downside Semivariance 7R,"Down/up semivariance=2.10, net=-5.38ATR; weak rally rejected"
2026-05-22T09:20:00+07:00,2026-05-22T09:50:00+07:00,SELL,4530.36,4533.89,4505.64,BE,-0.2,S164 SELL Downside Semivariance 7R,"Down/up semivariance=1.79, net=-2.55ATR; weak rally rejected"
2026-05-22T10:50:00+07:00,2026-05-22T11:30:00+07:00,SELL,4524.28,4527.35,4502.78,BE,-0.2,S164 SELL Downside Semivariance 7R,"Down/up semivariance=2.14, net=-4.79ATR; weak rally rejected"
2026-05-22T16:10:00+07:00,2026-05-22T16:20:00+07:00,SELL,4526.95,4530.3,4503.49,SL,-3.55,S164 SELL Downside Semivariance 7R,"Down/up semivariance=2.05, net=-0.96ATR; weak rally rejected"
2026-05-25T14:25:00+07:00,2026-05-25T14:45:00+07:00,SELL,4555.49,4557.67,4540.22,SL,-2.38,S164 SELL Downside Semivariance 7R,"Down/up semivariance=2.20, net=-1.99ATR; weak rally rejected"
2026-05-26T08:35:00+07:00,2026-05-26T08:45:00+07:00,SELL,4548.9,4553.55,4516.34,BE,-0.2,S164 SELL Downside Semivariance 7R,"Down/up semivariance=2.76, net=-4.06ATR; weak rally rejected"
2026-05-27T13:40:00+07:00,2026-05-27T13:50:00+07:00,SELL,4495.55,4501.34,4455.02,SL,-5.99,S164 SELL Downside Semivariance 7R,"Down/up semivariance=1.69, net=-3.74ATR; weak rally rejected"
2026-05-27T15:05:00+07:00,2026-05-27T15:20:00+07:00,SELL,4485.57,4489.1,4460.85,SL,-3.73,S164 SELL Downside Semivariance 7R,"Down/up semivariance=1.61, net=-3.98ATR; weak rally rejected"
2026-05-27T21:15:00+07:00,2026-05-27T21:25:00+07:00,SELL,4414.95,4422.22,4364.05,BE,-0.2,S164 SELL Downside Semivariance 7R,"Down/up semivariance=2.29, net=-6.67ATR; weak rally rejected"
2026-05-28T10:00:00+07:00,2026-05-28T10:25:00+07:00,SELL,4407.35,4413.33,4365.49,BE,-0.2,S164 SELL Downside Semivariance 7R,"Down/up semivariance=3.02, net=-5.90ATR; weak rally rejected"
2026-05-28T13:00:00+07:00,2026-05-28T13:10:00+07:00,SELL,4370.51,4375.4,4336.28,SL,-5.09,S164 SELL Downside Semivariance 7R,"Down/up semivariance=5.21, net=-13.80ATR; weak rally rejected"
2026-06-01T09:45:00+07:00,2026-06-01T10:05:00+07:00,SELL,4530.27,4534.4,4501.36,BE,-0.2,S164 SELL Downside Semivariance 7R,"Down/up semivariance=1.71, net=-2.30ATR; weak rally rejected"
2026-06-01T14:10:00+07:00,2026-06-01T21:10:00+07:00,SELL,4514.84,4518.92,4486.28,TP,28.36,S164 SELL Downside Semivariance 7R,"Down/up semivariance=1.68, net=-1.85ATR; weak rally rejected"
2026-06-01T22:35:00+07:00,2026-06-01T22:40:00+07:00,SELL,4457.02,4461.34,4426.78,SL,-4.52,S164 SELL Downside Semivariance 7R,"Down/up semivariance=3.42, net=-4.61ATR; weak rally rejected"
2026-06-01T22:45:00+07:00,2026-06-01T23:00:00+07:00,SELL,4457.1,4462.28,4420.84,SL,-5.38,S164 SELL Downside Semivariance 7R,"Down/up semivariance=3.59, net=-5.42ATR; weak rally rejected"
2026-06-02T23:35:00+07:00,2026-06-03T00:35:00+07:00,SELL,4506.29,4508.87,4488.23,TP,17.86,S164 SELL Downside Semivariance 7R,"Down/up semivariance=1.90, net=-5.32ATR; weak rally rejected"
2026-06-03T22:15:00+07:00,2026-06-03T22:50:00+07:00,SELL,4452.53,4459.17,4406.04,SL,-6.84,S164 SELL Downside Semivariance 7R,"Down/up semivariance=1.96, net=-1.29ATR; weak rally rejected"
2026-06-03T23:30:00+07:00,2026-06-04T01:00:00+07:00,SELL,4442.77,4445.95,4420.51,BE,-0.2,S164 SELL Downside Semivariance 7R,"Down/up semivariance=1.93, net=-3.18ATR; weak rally rejected"
2026-06-04T16:45:00+07:00,2026-06-04T16:55:00+07:00,SELL,4461.76,4464.65,4441.53,SL,-3.09,S164 SELL Downside Semivariance 7R,"Down/up semivariance=1.62, net=-4.40ATR; weak rally rejected"
2026-06-05T08:05:00+07:00,2026-06-05T08:35:00+07:00,SELL,4462.14,4465.33,4439.81,BE,-0.2,S164 SELL Downside Semivariance 7R,"Down/up semivariance=2.29, net=-3.80ATR; weak rally rejected"
2026-06-08T16:50:00+07:00,2026-06-08T17:15:00+07:00,SELL,4289.62,4294.32,4256.72,BE,-0.2,S164 SELL Downside Semivariance 7R,"Down/up semivariance=2.53, net=-3.10ATR; weak rally rejected"
2026-06-10T00:50:00+07:00,2026-06-10T01:00:00+07:00,SELL,4244.56,4254.99,4171.55,SL,-10.63,S164 SELL Downside Semivariance 7R,"Down/up semivariance=2.05, net=-8.71ATR; weak rally rejected"
2026-06-10T08:00:00+07:00,2026-06-10T08:05:00+07:00,SELL,4220.9,4225.25,4190.44,SL,-4.55,S164 SELL Downside Semivariance 7R,"Down/up semivariance=1.77, net=-5.75ATR; weak rally rejected"
2026-06-10T10:30:00+07:00,2026-06-10T13:35:00+07:00,SELL,4182.42,4193.3,4106.26,SL,-11.08,S164 SELL Downside Semivariance 7R,"Down/up semivariance=2.75, net=-7.41ATR; weak rally rejected"
2026-06-10T16:30:00+07:00,2026-06-10T16:35:00+07:00,SELL,4169.09,4174.35,4132.26,SL,-5.46,S164 SELL Downside Semivariance 7R,"Down/up semivariance=2.65, net=-0.87ATR; weak rally rejected"
