timestamp,rank,label,add_leg,add_weight,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 16:02:05,0,S83_BASELINE,,,,429.68,401.38,4.095,3,-999.91,0.19,55.01,9754,90,439.1,4.474,3,-984.09,3352.32,6366.25,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,0,S83_BASELINE,,,,429.68,401.38,4.095,3,-999.91,0.19,55.01,9754,120,475.4,4.573,3,-984.09,5771.9,8458.94,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,0,S83_BASELINE,,,,429.68,401.38,4.095,3,-999.91,0.19,55.01,9754,150,402.83,4.22,3,-998.76,5771.9,10130.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,0,S83_BASELINE,,,,429.68,401.38,4.095,3,-999.91,0.19,55.01,9754,180,401.38,4.095,3,-999.91,5771.9,12068.08,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,33,S83+S87_H12_TURNx10,S87_H12_TURN,10.0,"(0, 452.410293, 423.715677, -1400.4145, 3.985661, -4)",452.41,423.72,3.986,4,-1400.41,0.19,55.01,9764,180,423.72,3.986,3,-1400.41,7360.5,12418.08,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:4019.60;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,34,S83+S87_D1_LAST_INVx6.8,S87_D1_LAST_INV,6.8,"(0, 452.38993, 418.33961, -1321.8897, 4.02015, -3)",452.39,418.34,4.02,3,-1321.89,0.19,55.01,9782,90,469.42,4.441,3,-1306.34,3833.97,6597.45,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:2728.43;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,34,S83+S87_D1_LAST_INVx6.8,S87_D1_LAST_INV,6.8,"(0, 452.38993, 418.33961, -1321.8897, 4.02015, -3)",452.39,418.34,4.02,3,-1321.89,0.19,55.01,9782,120,499.41,4.427,3,-1306.34,6533.3,8812.55,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:2880.75;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,34,S83+S87_D1_LAST_INVx6.8,S87_D1_LAST_INV,6.8,"(0, 452.38993, 418.33961, -1321.8897, 4.02015, -3)",452.39,418.34,4.02,3,-1321.89,0.19,55.01,9782,150,422.4,4.111,3,-1316.37,6533.3,10538.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:2935.42;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,34,S83+S87_D1_LAST_INVx6.8,S87_D1_LAST_INV,6.8,"(0, 452.38993, 418.33961, -1321.8897, 4.02015, -3)",452.39,418.34,4.02,3,-1321.89,0.19,55.01,9782,180,418.34,4.02,3,-1321.89,6533.3,12523.68,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:3051.91;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,35,S83+S87_H12_TURNx9.9,S87_H12_TURN,9.9,"(0, 452.182972, 423.492366, -1394.6445, 3.986908, -4)",452.18,423.49,3.987,4,-1394.64,0.19,55.01,9764,90,448.42,4.249,3,-1069.2,4053.54,6494.95,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_H12_TURN:838.33;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,35,S83+S87_H12_TURNx9.9,S87_H12_TURN,9.9,"(0, 452.182972, 423.492366, -1394.6445, 3.986908, -4)",452.18,423.49,3.987,4,-1394.64,0.19,55.01,9764,120,506.19,4.527,3,-1065.98,7344.61,8666.84,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_H12_TURN:3694.38;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,35,S83+S87_H12_TURNx9.9,S87_H12_TURN,9.9,"(0, 452.182972, 423.492366, -1394.6445, 3.986908, -4)",452.18,423.49,3.987,4,-1394.64,0.19,55.01,9764,150,430.64,4.157,4,-1283.19,7344.61,10427.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_H12_TURN:4171.46;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,35,S83+S87_H12_TURNx9.9,S87_H12_TURN,9.9,"(0, 452.182972, 423.492366, -1394.6445, 3.986908, -4)",452.18,423.49,3.987,4,-1394.64,0.19,55.01,9764,180,423.49,3.987,3,-1394.64,7344.61,12414.58,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:3979.40;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,36,S83+S87_D1_LAST_INVx6.7,S87_D1_LAST_INV,6.7,"(0, 452.055935, 418.090272, -1317.1507, 4.021244, -3)",452.06,418.09,4.021,3,-1317.15,0.19,55.01,9782,90,468.97,4.441,3,-1301.6,3826.88,6594.05,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:2688.31;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,36,S83+S87_D1_LAST_INVx6.7,S87_D1_LAST_INV,6.7,"(0, 452.055935, 418.090272, -1317.1507, 4.021244, -3)",452.06,418.09,4.021,3,-1317.15,0.19,55.01,9782,120,499.05,4.428,3,-1301.6,6522.1,8807.34,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:2838.39;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,36,S83+S87_D1_LAST_INVx6.7,S87_D1_LAST_INV,6.7,"(0, 452.055935, 418.090272, -1317.1507, 4.021244, -3)",452.06,418.09,4.021,3,-1317.15,0.19,55.01,9782,150,422.11,4.112,3,-1311.63,6522.1,10532.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:2892.26;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,36,S83+S87_D1_LAST_INVx6.7,S87_D1_LAST_INV,6.7,"(0, 452.055935, 418.090272, -1317.1507, 4.021244, -3)",452.06,418.09,4.021,3,-1317.15,0.19,55.01,9782,180,418.09,4.021,3,-1317.15,6522.1,12516.98,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:3007.03;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,37,S83+S87_H12_TURNx9.8,S87_H12_TURN,9.8,"(0, 451.955652, 423.269055, -1388.8745, 3.988158, -4)",451.96,423.27,3.988,4,-1388.87,0.19,55.01,9764,90,448.32,4.251,3,-1066.59,4046.46,6493.65,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_H12_TURN:829.86;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,37,S83+S87_H12_TURNx9.8,S87_H12_TURN,9.8,"(0, 451.955652, 423.269055, -1388.8745, 3.988158, -4)",451.96,423.27,3.988,4,-1388.87,0.19,55.01,9764,120,505.88,4.528,3,-1063.37,7328.73,8664.74,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_H12_TURN:3657.07;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,37,S83+S87_H12_TURNx9.8,S87_H12_TURN,9.8,"(0, 451.955652, 423.269055, -1388.8745, 3.988158, -4)",451.96,423.27,3.988,4,-1388.87,0.19,55.01,9764,150,430.36,4.158,4,-1280.32,7328.73,10424.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_H12_TURN:4129.33;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,37,S83+S87_H12_TURNx9.8,S87_H12_TURN,9.8,"(0, 451.955652, 423.269055, -1388.8745, 3.988158, -4)",451.96,423.27,3.988,4,-1388.87,0.19,55.01,9764,180,423.27,3.988,3,-1388.87,7328.73,12411.08,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:3939.21;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,38,S83+S87_H12_TURNx9.7,S87_H12_TURN,9.7,"(0, 451.728332, 423.045744, -1383.1046, 3.98941, -4)",451.73,423.05,3.989,4,-1383.1,0.19,55.01,9764,90,448.23,4.253,3,-1063.98,4039.37,6492.35,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_H12_TURN:821.40;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,38,S83+S87_H12_TURNx9.7,S87_H12_TURN,9.7,"(0, 451.728332, 423.045744, -1383.1046, 3.98941, -4)",451.73,423.05,3.989,4,-1383.1,0.19,55.01,9764,120,505.56,4.528,3,-1060.76,7312.84,8662.65,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_H12_TURN:3619.75;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,38,S83+S87_H12_TURNx9.7,S87_H12_TURN,9.7,"(0, 451.728332, 423.045744, -1383.1046, 3.98941, -4)",451.73,423.05,3.989,4,-1383.1,0.19,55.01,9764,150,430.07,4.159,4,-1277.44,7312.84,10421.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_H12_TURN:4087.19;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,38,S83+S87_H12_TURNx9.7,S87_H12_TURN,9.7,"(0, 451.728332, 423.045744, -1383.1046, 3.98941, -4)",451.73,423.05,3.989,4,-1383.1,0.19,55.01,9764,180,423.05,3.989,3,-1383.1,7312.84,12407.58,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:3899.01;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,39,S83+S87_D1_LAST_INVx6.6,S87_D1_LAST_INV,6.6,"(0, 451.72194, 417.840933, -1312.4117, 4.02234, -3)",451.72,417.84,4.022,3,-1312.41,0.19,55.01,9782,90,468.53,4.442,3,-1296.86,3819.8,6590.65,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:2648.18;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,39,S83+S87_D1_LAST_INVx6.6,S87_D1_LAST_INV,6.6,"(0, 451.72194, 417.840933, -1312.4117, 4.02234, -3)",451.72,417.84,4.022,3,-1312.41,0.19,55.01,9782,120,498.7,4.43,3,-1296.86,6510.9,8802.15,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:2796.02;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,39,S83+S87_D1_LAST_INVx6.6,S87_D1_LAST_INV,6.6,"(0, 451.72194, 417.840933, -1312.4117, 4.02234, -3)",451.72,417.84,4.022,3,-1312.41,0.19,55.01,9782,150,421.82,4.114,3,-1306.89,6510.9,10526.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:2849.09;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,39,S83+S87_D1_LAST_INVx6.6,S87_D1_LAST_INV,6.6,"(0, 451.72194, 417.840933, -1312.4117, 4.02234, -3)",451.72,417.84,4.022,3,-1312.41,0.19,55.01,9782,180,417.84,4.022,3,-1312.41,6510.9,12510.28,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:2962.15;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,40,S83+S87_H12_TURNx9.6,S87_H12_TURN,9.6,"(0, 451.501011, 422.822433, -1377.3346, 3.990665, -4)",451.5,422.82,3.991,4,-1377.33,0.19,55.01,9764,90,448.13,4.255,3,-1061.36,4032.29,6491.05,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_H12_TURN:812.93;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,40,S83+S87_H12_TURNx9.6,S87_H12_TURN,9.6,"(0, 451.501011, 422.822433, -1377.3346, 3.990665, -4)",451.5,422.82,3.991,4,-1377.33,0.19,55.01,9764,120,505.25,4.529,3,-1058.14,7296.96,8660.55,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_H12_TURN:3582.43;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,40,S83+S87_H12_TURNx9.6,S87_H12_TURN,9.6,"(0, 451.501011, 422.822433, -1377.3346, 3.990665, -4)",451.5,422.82,3.991,4,-1377.33,0.19,55.01,9764,150,429.79,4.16,4,-1274.57,7296.96,10418.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_H12_TURN:4045.06;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,40,S83+S87_H12_TURNx9.6,S87_H12_TURN,9.6,"(0, 451.501011, 422.822433, -1377.3346, 3.990665, -4)",451.5,422.82,3.991,4,-1377.33,0.19,55.01,9764,180,422.82,3.991,3,-1377.33,7296.96,12404.08,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:3858.82;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,41,S83+S87_D1_LAST_INVx6.5,S87_D1_LAST_INV,6.5,"(0, 451.387944, 417.591594, -1307.6727, 4.023439, -3)",451.39,417.59,4.023,3,-1307.67,0.19,55.01,9782,90,468.08,4.442,3,-1292.12,3812.72,6587.25,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:2608.06;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,41,S83+S87_D1_LAST_INVx6.5,S87_D1_LAST_INV,6.5,"(0, 451.387944, 417.591594, -1307.6727, 4.023439, -3)",451.39,417.59,4.023,3,-1307.67,0.19,55.01,9782,120,498.35,4.432,3,-1292.12,6499.7,8796.94,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:2753.66;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,41,S83+S87_D1_LAST_INVx6.5,S87_D1_LAST_INV,6.5,"(0, 451.387944, 417.591594, -1307.6727, 4.023439, -3)",451.39,417.59,4.023,3,-1307.67,0.19,55.01,9782,150,421.53,4.115,3,-1302.15,6499.7,10520.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:2805.92;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,41,S83+S87_D1_LAST_INVx6.5,S87_D1_LAST_INV,6.5,"(0, 451.387944, 417.591594, -1307.6727, 4.023439, -3)",451.39,417.59,4.023,3,-1307.67,0.19,55.01,9782,180,417.59,4.023,3,-1307.67,6499.7,12503.58,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:2917.26;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,42,S83+S87_H12_TURNx9.5,S87_H12_TURN,9.5,"(0, 451.273691, 422.599122, -1371.5646, 3.991921, -4)",451.27,422.6,3.992,4,-1371.56,0.19,55.01,9764,90,448.04,4.257,3,-1058.75,4025.21,6489.75,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_H12_TURN:804.46;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,42,S83+S87_H12_TURNx9.5,S87_H12_TURN,9.5,"(0, 451.273691, 422.599122, -1371.5646, 3.991921, -4)",451.27,422.6,3.992,4,-1371.56,0.19,55.01,9764,120,504.94,4.53,3,-1055.53,7281.07,8658.44,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_H12_TURN:3545.12;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,42,S83+S87_H12_TURNx9.5,S87_H12_TURN,9.5,"(0, 451.273691, 422.599122, -1371.5646, 3.991921, -4)",451.27,422.6,3.992,4,-1371.56,0.19,55.01,9764,150,429.51,4.161,4,-1271.7,7281.07,10415.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_H12_TURN:4002.92;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
2026-07-03 16:02:05,42,S83+S87_H12_TURNx9.5,S87_H12_TURN,9.5,"(0, 451.273691, 422.599122, -1371.5646, 3.991921, -4)",451.27,422.6,3.992,4,-1371.56,0.19,55.01,9764,180,422.6,3.992,3,-1371.56,7281.07,12400.58,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_H12_TURN:3818.62;S87_MAIN:5749.80;S88_D1_INV_NO17:5946.03
2026-07-03 16:02:05,43,S83+S87_D1_LAST_INVx6.4,S87_D1_LAST_INV,6.4,"(0, 451.053949, 417.342255, -1302.9337, 4.024539, -3)",451.05,417.34,4.025,3,-1302.93,0.19,55.01,9782,90,467.63,4.442,3,-1287.38,3805.64,6583.85,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:2567.94;S87_MAIN:2688.03;S88_D1_INV_NO17:5959.16
2026-07-03 16:02:05,43,S83+S87_D1_LAST_INVx6.4,S87_D1_LAST_INV,6.4,"(0, 451.053949, 417.342255, -1302.9337, 4.024539, -3)",451.05,417.34,4.025,3,-1302.93,0.19,55.01,9782,120,497.99,4.434,3,-1287.38,6488.51,8791.74,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:2711.30;S87_MAIN:7840.97;S88_D1_INV_NO17:5257.57
2026-07-03 16:02:05,43,S83+S87_D1_LAST_INVx6.4,S87_D1_LAST_INV,6.4,"(0, 451.053949, 417.342255, -1302.9337, 4.024539, -3)",451.05,417.34,4.025,3,-1302.93,0.19,55.01,9782,150,421.25,4.117,3,-1297.41,6488.51,10514.83,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:2762.75;S87_MAIN:7685.63;S88_D1_INV_NO17:5698.84
