signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-21T17:00:00+07:00,2026-01-21T17:10:00+07:00,BUY,4866.42,4859.85,4932.34,SL,-6.77,S295 BUY Sup-Chow Break 10R,"Adaptive OLS break F=5.12, recent=32, old slope=0.0930, recent slope=0.5808"
2026-01-21T20:50:00+07:00,2026-01-21T21:00:00+07:00,BUY,4877.36,4869.49,4954.74,SL,-8.07,S295 BUY Sup-Chow Break 10R,"Adaptive OLS break F=7.70, recent=20, old slope=0.1295, recent slope=0.7369"
2026-01-22T18:45:00+07:00,2026-01-22T19:00:00+07:00,BUY,4833.24,4830.1,4864.97,SL,-3.34,S295 BUY Sup-Chow Break 10R,"Adaptive OLS break F=18.78, recent=28, old slope=0.2462, recent slope=0.3271"
2026-01-22T19:20:00+07:00,2026-01-22T19:50:00+07:00,BUY,4830.78,4826.79,4870.91,SL,-4.19,S295 BUY Sup-Chow Break 10R,"Adaptive OLS break F=10.73, recent=32, old slope=-0.0052, recent slope=0.2751"
2026-01-23T20:45:00+07:00,2026-01-23T21:30:00+07:00,BUY,4936.75,4930.07,5003.88,BE,-0.2,S295 BUY Sup-Chow Break 10R,"Adaptive OLS break F=12.02, recent=28, old slope=-0.3013, recent slope=0.5022"
2026-01-26T20:20:00+07:00,2026-01-26T20:40:00+07:00,SELL,5069.56,5077.39,4991.91,BE,-0.2,S295 SELL Sup-Chow Break 10R,"Adaptive OLS break F=14.25, recent=16, old slope=-0.0832, recent slope=-1.2524"
2026-01-26T20:55:00+07:00,2026-01-26T21:05:00+07:00,SELL,5068.74,5075.03,5005.51,BE,-0.2,S295 SELL Sup-Chow Break 10R,"Adaptive OLS break F=33.71, recent=24, old slope=-0.1024, recent slope=-1.2185"
2026-01-27T19:15:00+07:00,2026-01-27T19:30:00+07:00,SELL,5077.16,5081.59,5034.51,SL,-4.63,S295 SELL Sup-Chow Break 10R,"Adaptive OLS break F=20.36, recent=32, old slope=-0.0966, recent slope=-0.5167"
2026-01-27T19:45:00+07:00,2026-01-27T20:00:00+07:00,SELL,5085.07,5091.69,5018.76,SL,-6.82,S295 SELL Sup-Chow Break 10R,"Adaptive OLS break F=5.20, recent=32, old slope=-0.0069, recent slope=-0.3723"
2026-01-28T19:25:00+07:00,2026-01-28T19:35:00+07:00,SELL,5261.29,5268.79,5185.73,SL,-7.7,S295 SELL Sup-Chow Break 10R,"Adaptive OLS break F=24.71, recent=32, old slope=0.5548, recent slope=-0.7744"
2026-01-28T19:50:00+07:00,2026-01-28T20:10:00+07:00,BUY,5274.72,5265.76,5364.21,BE,-0.2,S295 BUY Sup-Chow Break 10R,"Adaptive OLS break F=13.05, recent=24, old slope=-0.1002, recent slope=0.2878"
2026-01-28T20:20:00+07:00,2026-01-28T20:35:00+07:00,BUY,5282.39,5272.86,5377.15,SL,-9.73,S295 BUY Sup-Chow Break 10R,"Adaptive OLS break F=47.00, recent=28, old slope=-0.3986, recent slope=1.0405"
2026-01-29T17:15:00+07:00,2026-01-29T18:20:00+07:00,SELL,5513.92,5526.08,5391.99,BE,-0.2,S295 SELL Sup-Chow Break 10R,"Adaptive OLS break F=31.22, recent=32, old slope=0.4978, recent slope=-1.0345"
2026-02-03T20:25:00+07:00,2026-02-03T20:50:00+07:00,BUY,4934.24,4921.22,5063.89,BE,-0.2,S295 BUY Sup-Chow Break 10R,"Adaptive OLS break F=6.58, recent=28, old slope=-0.2606, recent slope=0.6747"
2026-02-04T17:00:00+07:00,2026-02-04T19:00:00+07:00,SELL,5051.39,5065.23,4913.1,BE,-0.2,S295 SELL Sup-Chow Break 10R,"Adaptive OLS break F=20.55, recent=28, old slope=0.0053, recent slope=-1.1969"
