weight,pass_floor_streak,avg_day,min_day,worst_day
7.112,True,2177.7001,1985.3618,-999.90946
7.113,False,2177.7024,1985.3644,-999.92969
7.114,False,2177.7047,1985.3669,-999.96311
7.115,False,2177.707,1985.3695,-999.99653
7.116,False,2177.7093,1985.372,-1000.02995
7.117,False,2177.7117,1985.3746,-1000.06337
7.118,False,2177.714,1985.3772,-1000.09679
7.119,False,2177.7163,1985.3797,-1000.13021
7.12,False,2177.7186,1985.3823,-1000.16363
7.121,False,2177.7209,1985.3848,-1000.19705
7.122,False,2177.7233,1985.3874,-1000.23047
7.123,False,2177.7256,1985.3899,-1000.26389
7.124,False,2177.7279,1985.3925,-1000.29731
7.125,False,2177.7302,1985.395,-1000.33073
7.126,False,2177.7325,1985.3976,-1000.36415
7.127,False,2177.7349,1985.4002,-1000.39757
7.128,False,2177.7372,1985.4027,-1000.43099
7.129,False,2177.7395,1985.4053,-1000.46441
7.13,False,2177.7418,1985.4078,-1000.49783
7.131,False,2177.7441,1985.4104,-1000.53125
7.132,False,2177.7465,1985.4129,-1000.56467
7.133,False,2177.7488,1985.4155,-1000.59809
7.134,False,2177.7511,1985.418,-1000.63151
7.135,False,2177.7534,1985.4206,-1000.66493
7.136,False,2177.7557,1985.4232,-1000.69835
7.137,False,2177.7581,1985.4257,-1000.73177
7.138,False,2177.7604,1985.4283,-1000.76519
7.139,False,2177.7627,1985.4308,-1000.79861
7.14,False,2177.765,1985.4334,-1000.83203
7.141,False,2177.7673,1985.4359,-1000.86545
7.142,False,2177.7697,1985.4385,-1000.89887
7.143,False,2177.772,1985.441,-1000.93229
7.144,False,2177.7743,1985.4436,-1000.96571
7.145,False,2177.7766,1985.4461,-1000.99913
7.146,False,2177.7789,1985.4487,-1001.03255
7.147,False,2177.7813,1985.4513,-1001.06597
7.148,False,2177.7836,1985.4538,-1001.09939
7.149,False,2177.7859,1985.4564,-1001.13281
7.15,False,2177.7882,1985.4589,-1001.16623
7.151,False,2177.7906,1985.4615,-1001.19965
7.152,False,2177.7929,1985.464,-1001.23307
7.153,False,2177.7952,1985.4666,-1001.26649
7.154,False,2177.7975,1985.4691,-1001.29991
7.155,False,2177.7998,1985.4717,-1001.33333
7.156,False,2177.8022,1985.4743,-1001.36675
7.157,False,2177.8045,1985.4768,-1001.40017
7.158,False,2177.8068,1985.4794,-1001.43359
7.159,False,2177.8091,1985.4819,-1001.46701
7.16,False,2177.8114,1985.4845,-1001.50043
7.161,False,2177.8138,1985.487,-1001.53385
7.162,False,2177.8161,1985.4896,-1001.56727
7.163,False,2177.8184,1985.4921,-1001.60069
7.164,False,2177.8207,1985.4947,-1001.63411
7.165,False,2177.823,1985.4972,-1001.66753
7.166,False,2177.8254,1985.4998,-1001.70095
7.167,False,2177.8277,1985.5024,-1001.73437
7.168,False,2177.83,1985.5049,-1001.76779
7.169,False,2177.8323,1985.5075,-1001.80121
7.17,False,2177.8346,1985.51,-1001.83463
7.171,False,2177.837,1985.5126,-1001.86805
7.172,False,2177.8393,1985.5151,-1001.90147
7.173,False,2177.8416,1985.5177,-1001.93489
7.174,False,2177.8439,1985.5202,-1001.96831
7.175,False,2177.8462,1985.5228,-1002.00173
7.176,False,2177.8486,1985.5254,-1002.03515
7.177,False,2177.8509,1985.5279,-1002.06857
7.178,False,2177.8532,1985.5305,-1002.10199
7.179,False,2177.8555,1985.533,-1002.13541
7.18,False,2177.8578,1985.5356,-1002.16883
7.181,False,2177.8602,1985.5381,-1002.20225
7.182,False,2177.8625,1985.5407,-1002.23567
7.183,False,2177.8648,1985.5432,-1002.26909
7.184,False,2177.8671,1985.5458,-1002.30251
7.185,False,2177.8694,1985.5483,-1002.33593
7.186,False,2177.8718,1985.5509,-1002.36935
7.187,False,2177.8741,1985.5535,-1002.40277
7.188,False,2177.8764,1985.556,-1002.43619
7.189,False,2177.8787,1985.5586,-1002.46961
7.19,False,2177.881,1985.5611,-1002.50303
7.191,False,2177.8834,1985.5637,-1002.53645
7.192,False,2177.8857,1985.5662,-1002.56987
7.193,False,2177.888,1985.5688,-1002.60329
7.194,False,2177.8903,1985.5713,-1002.63671
7.195,False,2177.8927,1985.5739,-1002.67013
7.196,False,2177.895,1985.5765,-1002.70355
7.197,False,2177.8973,1985.579,-1002.73697
7.198,False,2177.8996,1985.5816,-1002.77039
7.199,False,2177.9019,1985.5841,-1002.80381
7.2,False,2177.9043,1985.5867,-1002.83723
7.201,False,2177.9066,1985.5892,-1002.87065
7.202,False,2177.9089,1985.5918,-1002.90407
7.203,False,2177.9112,1985.5943,-1002.93749
7.204,False,2177.9135,1985.5969,-1002.97091
7.205,False,2177.9159,1985.5994,-1003.00433
7.206,False,2177.9182,1985.602,-1003.03775
7.207,False,2177.9205,1985.6046,-1003.07117
7.208,False,2177.9228,1985.6071,-1003.10459
7.209,False,2177.9251,1985.6097,-1003.13801
7.21,False,2177.9275,1985.6122,-1003.17143
7.211,False,2177.9298,1985.6148,-1003.20485
7.212,False,2177.9321,1985.6173,-1003.23827
7.213,False,2177.9344,1985.6199,-1003.27169
7.214,False,2177.9367,1985.6224,-1003.30511
7.215,False,2177.9391,1985.625,-1003.33853
7.216,False,2177.9414,1985.6275,-1003.37195
7.217,False,2177.9437,1985.6301,-1003.40537
7.218,False,2177.946,1985.6327,-1003.43879
7.219,False,2177.9483,1985.6352,-1003.47221
7.22,False,2177.9507,1985.6378,-1003.50563
7.221,False,2177.953,1985.6403,-1003.53905
7.222,False,2177.9553,1985.6429,-1003.57247
7.223,False,2177.9576,1985.6454,-1003.60589
7.224,False,2177.9599,1985.648,-1003.63931
7.225,False,2177.9623,1985.6505,-1003.67273
7.226,False,2177.9646,1985.6531,-1003.70615
7.227,False,2177.9669,1985.6557,-1003.73957
7.228,False,2177.9692,1985.6582,-1003.77299
7.229,False,2177.9715,1985.6608,-1003.80641
7.23,False,2177.9739,1985.6633,-1003.83983
7.231,False,2177.9762,1985.6659,-1003.87325
7.232,False,2177.9785,1985.6684,-1003.90667
7.233,False,2177.9808,1985.671,-1003.94009
7.234,False,2177.9831,1985.6735,-1003.97351
7.235,False,2177.9855,1985.6761,-1004.00693
7.236,False,2177.9878,1985.6787,-1004.04035
7.237,False,2177.9901,1985.6812,-1004.07377
7.238,False,2177.9924,1985.6838,-1004.10719
7.239,False,2177.9948,1985.6863,-1004.14061
7.24,False,2177.9971,1985.6889,-1004.17403
7.241,False,2177.9994,1985.6914,-1004.20745
7.242,False,2178.0017,1985.694,-1004.24087
7.243,False,2178.004,1985.6965,-1004.27429
7.244,False,2178.0064,1985.6991,-1004.30771
7.245,False,2178.0087,1985.7016,-1004.34113
7.246,False,2178.011,1985.7042,-1004.37455
7.247,False,2178.0133,1985.7068,-1004.40797
7.248,False,2178.0156,1985.7093,-1004.44139
7.249,False,2178.018,1985.7119,-1004.47481
7.25,False,2178.0203,1985.7144,-1004.50823
7.251,False,2178.0226,1985.717,-1004.54165
7.252,False,2178.0249,1985.7195,-1004.57507
7.253,False,2178.0272,1985.7221,-1004.60849
7.254,False,2178.0296,1985.7246,-1004.64191
7.255,False,2178.0319,1985.7272,-1004.67533
7.256,False,2178.0342,1985.7298,-1004.70875
7.257,False,2178.0365,1985.7323,-1004.74217
7.258,False,2178.0388,1985.7349,-1004.77559
7.259,False,2178.0412,1985.7374,-1004.80901
7.26,False,2178.0435,1985.74,-1004.84243
7.261,False,2178.0458,1985.7425,-1004.87585
7.262,False,2178.0481,1985.7451,-1004.90927
7.263,False,2178.0504,1985.7476,-1004.94269
7.264,False,2178.0528,1985.7502,-1004.97611
7.265,False,2178.0551,1985.7527,-1005.00953
7.266,False,2178.0574,1985.7553,-1005.04295
7.267,False,2178.0597,1985.7579,-1005.07637
7.268,False,2178.062,1985.7604,-1005.10979
7.269,False,2178.0644,1985.763,-1005.14321
7.27,False,2178.0667,1985.7655,-1005.17663
7.271,False,2178.069,1985.7681,-1005.21005
7.272,False,2178.0713,1985.7706,-1005.24347
7.273,False,2178.0736,1985.7732,-1005.27689
7.274,False,2178.076,1985.7757,-1005.31031
7.275,False,2178.0783,1985.7783,-1005.34373
7.276,False,2178.0806,1985.7809,-1005.37715
7.277,False,2178.0829,1985.7834,-1005.41057
7.278,False,2178.0852,1985.786,-1005.44399
7.279,False,2178.0876,1985.7885,-1005.47741
7.28,False,2178.0899,1985.7911,-1005.51083
7.281,False,2178.0922,1985.7936,-1005.54425
7.282,False,2178.0945,1985.7962,-1005.57767
7.283,False,2178.0969,1985.7987,-1005.61109
7.284,False,2178.0992,1985.8013,-1005.64451
7.285,False,2178.1015,1985.8038,-1005.67793
7.286,False,2178.1038,1985.8064,-1005.71135
7.287,False,2178.1061,1985.809,-1005.74477
7.288,False,2178.1085,1985.8115,-1005.77819
7.289,False,2178.1108,1985.8141,-1005.81161
7.29,False,2178.1131,1985.8166,-1005.84503
7.291,False,2178.1154,1985.8192,-1005.87845
7.292,False,2178.1177,1985.8217,-1005.91187
7.293,False,2178.1201,1985.8243,-1005.94529
7.294,False,2178.1224,1985.8268,-1005.97871
7.295,False,2178.1247,1985.8294,-1006.01213
7.296,False,2178.127,1985.832,-1006.04555
7.297,False,2178.1293,1985.8345,-1006.07897
7.298,False,2178.1317,1985.8371,-1006.11239
7.299,False,2178.134,1985.8396,-1006.14581
7.3,False,2178.1363,1985.8422,-1006.17923
7.301,False,2178.1386,1985.8447,-1006.21265
7.302,False,2178.1409,1985.8473,-1006.24607
7.303,False,2178.1433,1985.8498,-1006.27949
7.304,False,2178.1456,1985.8524,-1006.31291
7.305,False,2178.1479,1985.8549,-1006.34633
7.306,False,2178.1502,1985.8575,-1006.37975
7.307,False,2178.1525,1985.8601,-1006.41317
7.308,False,2178.1549,1985.8626,-1006.44659
7.309,False,2178.1572,1985.8652,-1006.48001
7.31,False,2178.1595,1985.8677,-1006.51343
7.311,False,2178.1618,1985.8703,-1006.54685
7.312,False,2178.1641,1985.8728,-1006.58027
7.313,False,2178.1665,1985.8754,-1006.61369
7.314,False,2178.1688,1985.8779,-1006.64711
7.315,False,2178.1711,1985.8805,-1006.68053
7.316,False,2178.1734,1985.883,-1006.71395
7.317,False,2178.1757,1985.8856,-1006.74737
7.318,False,2178.1781,1985.8882,-1006.78079
7.319,False,2178.1804,1985.8907,-1006.81421
7.32,False,2178.1827,1985.8933,-1006.84763
7.321,False,2178.185,1985.8958,-1006.88105
7.322,False,2178.1873,1985.8984,-1006.91447
7.323,False,2178.1897,1985.9009,-1006.94789
7.324,False,2178.192,1985.9035,-1006.98131
7.325,False,2178.1943,1985.906,-1007.01473
7.326,False,2178.1966,1985.9086,-1007.04815
7.327,False,2178.199,1985.9112,-1007.08157
7.328,False,2178.2013,1985.9137,-1007.11499
7.329,False,2178.2036,1985.9163,-1007.14841
7.33,False,2178.2059,1985.9188,-1007.18183
7.331,False,2178.2082,1985.9214,-1007.21525
7.332,False,2178.2106,1985.9239,-1007.24867
7.333,False,2178.2129,1985.9265,-1007.28209
7.334,False,2178.2152,1985.929,-1007.31551
7.335,False,2178.2175,1985.9316,-1007.34893
7.336,False,2178.2198,1985.9342,-1007.38235
7.337,False,2178.2222,1985.9367,-1007.41577
7.338,False,2178.2245,1985.9393,-1007.44919
7.339,False,2178.2268,1985.9418,-1007.48261
7.34,False,2178.2291,1985.9444,-1007.51603
7.341,False,2178.2314,1985.9469,-1007.54945
7.342,False,2178.2338,1985.9495,-1007.58287
7.343,False,2178.2361,1985.952,-1007.61629
7.344,False,2178.2384,1985.9546,-1007.64971
7.345,False,2178.2407,1985.9571,-1007.68313
7.346,False,2178.243,1985.9597,-1007.71655
7.347,False,2178.2454,1985.9623,-1007.74997
7.348,False,2178.2477,1985.9648,-1007.78339
7.349,False,2178.25,1985.9674,-1007.81681
7.35,False,2178.2523,1985.9699,-1007.85023
7.351,False,2178.2546,1985.9725,-1007.88365
7.352,False,2178.257,1985.975,-1007.91707
7.353,False,2178.2593,1985.9776,-1007.95049
7.354,False,2178.2616,1985.9801,-1007.98391
7.355,False,2178.2639,1985.9827,-1008.01733
7.356,False,2178.2662,1985.9853,-1008.05075
7.357,False,2178.2686,1985.9878,-1008.08417
7.358,False,2178.2709,1985.9904,-1008.11759
7.359,False,2178.2732,1985.9929,-1008.15101
7.36,False,2178.2755,1985.9955,-1008.18443
7.361,False,2178.2778,1985.998,-1008.21785
7.362,False,2178.2802,1986.0006,-1008.25127
7.363,False,2178.2825,1986.0031,-1008.28469
7.364,False,2178.2848,1986.0057,-1008.31811
7.365,False,2178.2871,1986.0082,-1008.35153
7.366,False,2178.2894,1986.0108,-1008.38495
7.367,False,2178.2918,1986.0134,-1008.41837
7.368,False,2178.2941,1986.0159,-1008.45179
7.369,False,2178.2964,1986.0185,-1008.48521
7.37,False,2178.2987,1986.021,-1008.51863
7.371,False,2178.3011,1986.0236,-1008.55205
7.372,False,2178.3034,1986.0261,-1008.58547
7.373,False,2178.3057,1986.0287,-1008.61889
7.374,False,2178.308,1986.0312,-1008.65231
7.375,False,2178.3103,1986.0338,-1008.68573
7.376,False,2178.3127,1986.0364,-1008.71915
7.377,False,2178.315,1986.0389,-1008.75257
7.378,False,2178.3173,1986.0415,-1008.78599
7.379,False,2178.3196,1986.044,-1008.81941
7.38,False,2178.3219,1986.0466,-1008.85283
7.381,False,2178.3243,1986.0491,-1008.88625
7.382,False,2178.3266,1986.0517,-1008.91967
7.383,False,2178.3289,1986.0542,-1008.95309
7.384,False,2178.3312,1986.0568,-1008.98651
7.385,False,2178.3335,1986.0593,-1009.01993
7.386,False,2178.3359,1986.0619,-1009.05335
7.387,False,2178.3382,1986.0645,-1009.08677
7.388,False,2178.3405,1986.067,-1009.12019
7.389,False,2178.3428,1986.0696,-1009.15361
7.39,False,2178.3451,1986.0721,-1009.18703
7.391,False,2178.3475,1986.0747,-1009.22045
7.392,False,2178.3498,1986.0772,-1009.25387
7.393,False,2178.3521,1986.0798,-1009.28729
7.394,False,2178.3544,1986.0823,-1009.32071
7.395,False,2178.3567,1986.0849,-1009.35413
7.396,False,2178.3591,1986.0874,-1009.38755
7.397,False,2178.3614,1986.09,-1009.42097
7.398,False,2178.3637,1986.0926,-1009.45439
7.399,False,2178.366,1986.0951,-1009.48781
7.4,False,2178.3683,1986.0977,-1009.52123
7.401,False,2178.3707,1986.1002,-1009.55465
7.402,False,2178.373,1986.1028,-1009.58807
7.403,False,2178.3753,1986.1053,-1009.62149
7.404,False,2178.3776,1986.1079,-1009.65491
7.405,False,2178.3799,1986.1104,-1009.68833
7.406,False,2178.3823,1986.113,-1009.72175
7.407,False,2178.3846,1986.1156,-1009.75517
7.408,False,2178.3869,1986.1181,-1009.78859
7.409,False,2178.3892,1986.1207,-1009.82201
7.41,False,2178.3915,1986.1232,-1009.85543
7.411,False,2178.3939,1986.1258,-1009.88885
7.412,False,2178.3962,1986.1283,-1009.92227
7.413,False,2178.3985,1986.1309,-1009.95569
7.414,False,2178.4008,1986.1334,-1009.98911
7.415,False,2178.4032,1986.136,-1010.02253
7.416,False,2178.4055,1986.1386,-1010.05595
7.417,False,2178.4078,1986.1411,-1010.08937
