signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2025-07-19T02:15:00+07:00,2025-07-19T02:45:00+07:00,BUY,3351.1,3350.1,3358.98,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-07-21T11:40:00+07:00,2025-07-21T11:45:00+07:00,BUY,3352.49,3351.36,3360.32,SL,-1.33,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-07-22T19:35:00+07:00,2025-07-22T19:40:00+07:00,SELL,3388.78,3389.41,3384.21,SL,-0.83,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2025-07-23T19:10:00+07:00,2025-07-23T19:20:00+07:00,BUY,3421.71,3420.24,3431.68,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-07-24T03:45:00+07:00,2025-07-24T03:55:00+07:00,BUY,3390.25,3388.42,3404.18,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-07-24T04:30:00+07:00,2025-07-24T04:45:00+07:00,BUY,3388.93,3387.84,3396.88,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-07-28T09:05:00+07:00,2025-07-28T09:15:00+07:00,SELL,3336.61,3339.06,3318.82,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2025-08-02T02:10:00+07:00,2025-08-02T02:25:00+07:00,SELL,3348.25,3350.08,3335.76,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2025-08-12T09:05:00+07:00,2025-08-12T09:10:00+07:00,SELL,3355.5,3356.5,3347.22,SL,-1.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2025-08-15T14:10:00+07:00,2025-08-15T14:15:00+07:00,BUY,3342.05,3341.19,3347.99,SL,-1.06,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-08-19T06:25:00+07:00,2025-08-19T06:35:00+07:00,SELL,3333.85,3334.69,3328.05,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2025-08-21T01:15:00+07:00,2025-08-21T01:25:00+07:00,SELL,3345.72,3346.42,3340.58,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=20 sell=60
2025-08-21T10:20:00+07:00,2025-08-21T10:30:00+07:00,BUY,3341.13,3340.34,3346.58,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-08-22T04:45:00+07:00,2025-08-22T04:55:00+07:00,BUY,3338.45,3337.81,3342.85,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-08-25T20:45:00+07:00,2025-08-25T20:55:00+07:00,BUY,3365.96,3365.01,3372.21,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-08-26T13:00:00+07:00,2025-08-26T13:45:00+07:00,SELL,3377.87,3379.16,3368.76,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2025-09-03T06:05:00+07:00,2025-09-03T06:10:00+07:00,BUY,3533.86,3532.43,3543.79,SL,-1.63,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-09-04T14:00:00+07:00,2025-09-04T19:50:00+07:00,BUY,3527.2,3524.2,3548.12,TP,20.72,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-09-05T14:00:00+07:00,2025-09-05T14:05:00+07:00,BUY,3556.63,3555.46,3564.66,SL,-1.37,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-09-10T22:30:00+07:00,2025-09-10T22:40:00+07:00,SELL,3654.99,3655.72,3649.72,TP,5.07,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2025-09-11T02:05:00+07:00,2025-09-11T02:15:00+07:00,SELL,3647.24,3648.07,3641.59,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=20 sell=60
2025-09-11T09:10:00+07:00,2025-09-11T09:20:00+07:00,SELL,3646.18,3647.85,3634.57,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2025-09-15T20:15:00+07:00,2025-09-15T20:20:00+07:00,BUY,3639.69,3638.19,3650.27,SL,-1.7,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-09-16T07:45:00+07:00,2025-09-16T08:05:00+07:00,BUY,3677.78,3676.09,3689.69,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=20
2025-09-16T12:20:00+07:00,2025-09-16T12:40:00+07:00,SELL,3682.77,3683.71,3676.59,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2025-09-23T07:20:00+07:00,2025-09-23T07:30:00+07:00,SELL,3746.62,3749.31,3728.03,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2025-09-24T09:50:00+07:00,2025-09-24T10:00:00+07:00,BUY,3758.37,3754.73,3783.61,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-09-29T20:55:00+07:00,2025-09-29T21:00:00+07:00,BUY,3813.73,3811.31,3829.79,SL,-2.62,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-09-30T01:25:00+07:00,2025-09-30T01:35:00+07:00,BUY,3826.3,3823.89,3843.73,BE,-0.2,S418 BUY ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=60 sell=0
2025-10-01T01:35:00+07:00,2025-10-01T02:45:00+07:00,SELL,3847.15,3849.52,3830.64,BE,-0.2,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
