weight,pass_floor_streak,avg_day,min_day,worst_day
172.759,True,522.9762,465.2004,-999.9079
172.76,False,522.9764,465.2005,-999.9079
172.761,False,522.9767,465.2006,-999.9079
172.762,False,522.9769,465.2007,-999.9079
172.763,False,522.9772,465.2008,-999.9079
172.764,False,522.9774,465.2008,-999.9079
172.765,False,522.9776,465.2009,-999.9079
172.766,False,522.9779,465.201,-999.9079
172.767,False,522.9781,465.2011,-999.9079
172.768,False,522.9784,465.2012,-999.9079
172.769,False,522.9786,465.2013,-999.9079
172.77,False,522.9788,465.2014,-999.9079
172.771,False,522.9791,465.2015,-999.9079
172.772,False,522.9793,465.2016,-999.9079
172.773,False,522.9795,465.2017,-999.9079
172.774,False,522.9798,465.2018,-999.9079
172.775,False,522.98,465.2019,-999.9079
172.776,False,522.9803,465.202,-999.9079
172.777,False,522.9805,465.2021,-999.9079
172.778,False,522.9807,465.2021,-999.9079
172.779,False,522.981,465.2022,-999.9079
172.78,False,522.9812,465.2023,-999.9079
172.781,False,522.9815,465.2024,-999.9079
172.782,False,522.9817,465.2025,-999.9079
172.783,False,522.9819,465.2026,-999.9079
172.784,False,522.9822,465.2027,-999.9079
172.785,False,522.9824,465.2028,-999.9079
172.786,False,522.9827,465.2029,-999.9079
172.787,False,522.9829,465.203,-999.9079
172.788,False,522.9831,465.2031,-999.9079
172.789,False,522.9834,465.2032,-999.9079
172.79,False,522.9836,465.2033,-999.9079
172.791,False,522.9839,465.2034,-999.9079
172.792,False,522.9841,465.2035,-999.9079
172.793,False,522.9843,465.2035,-999.9079
172.794,False,522.9846,465.2036,-999.9079
172.795,False,522.9848,465.2037,-999.9079
172.796,False,522.9851,465.2038,-999.9079
172.797,False,522.9853,465.2039,-999.9079
172.798,False,522.9855,465.204,-999.9079
172.799,False,522.9858,465.2041,-999.9079
172.8,False,522.986,465.2042,-999.9079
172.801,False,522.9863,465.2043,-999.9079
172.802,False,522.9865,465.2044,-999.9079
172.803,False,522.9867,465.2045,-999.9079
172.804,False,522.987,465.2046,-999.9079
172.805,False,522.9872,465.2047,-999.9079
172.806,False,522.9874,465.2048,-999.9079
172.807,False,522.9877,465.2048,-999.9079
172.808,False,522.9879,465.2049,-999.9079
172.809,False,522.9882,465.205,-999.9079
172.81,False,522.9884,465.2051,-999.9079
172.811,False,522.9886,465.2052,-999.9079
172.812,False,522.9889,465.2053,-999.9079
172.813,False,522.9891,465.2054,-999.9079
172.814,False,522.9894,465.2055,-999.9079
172.815,False,522.9896,465.2056,-999.9079
172.816,False,522.9898,465.2057,-999.9079
172.817,False,522.9901,465.2058,-999.9079
172.818,False,522.9903,465.2059,-999.9079
172.819,False,522.9906,465.206,-999.9079
172.82,False,522.9908,465.2061,-999.9079
172.821,False,522.991,465.2061,-999.9079
172.822,False,522.9913,465.2062,-999.9079
172.823,False,522.9915,465.2063,-999.9079
172.824,False,522.9918,465.2064,-999.9079
172.825,False,522.992,465.2065,-999.9079
172.826,False,522.9922,465.2066,-999.9079
172.827,False,522.9925,465.2067,-999.9079
172.828,False,522.9927,465.2068,-999.9079
172.829,False,522.993,465.2069,-999.9079
172.83,False,522.9932,465.207,-999.9079
172.831,False,522.9934,465.2071,-999.9079
172.832,False,522.9937,465.2072,-999.9079
172.833,False,522.9939,465.2073,-999.9079
172.834,False,522.9942,465.2074,-999.9079
172.835,False,522.9944,465.2075,-999.9079
172.836,False,522.9946,465.2075,-999.9079
172.837,False,522.9949,465.2076,-999.9079
172.838,False,522.9951,465.2077,-999.9079
172.839,False,522.9953,465.2078,-999.9079
172.84,False,522.9956,465.2079,-999.9079
172.841,False,522.9958,465.208,-999.9079
172.842,False,522.9961,465.2081,-999.9079
172.843,False,522.9963,465.2082,-999.9079
172.844,False,522.9965,465.2083,-999.9079
172.845,False,522.9968,465.2084,-999.9079
172.846,False,522.997,465.2085,-999.9079
172.847,False,522.9973,465.2086,-999.9079
172.848,False,522.9975,465.2087,-999.9079
172.849,False,522.9977,465.2088,-999.9079
172.85,False,522.998,465.2088,-999.9079
172.851,False,522.9982,465.2089,-999.9079
172.852,False,522.9985,465.209,-999.9079
172.853,False,522.9987,465.2091,-999.9079
172.854,False,522.9989,465.2092,-999.9079
172.855,False,522.9992,465.2093,-999.9079
172.856,False,522.9994,465.2094,-999.9079
172.857,False,522.9997,465.2095,-999.9079
172.858,False,522.9999,465.2096,-999.9079
172.859,False,523.0001,465.2097,-999.9079
172.86,False,523.0004,465.2098,-999.9079
172.861,False,523.0006,465.2099,-999.9079
172.862,False,523.0009,465.21,-999.9079
172.863,False,523.0011,465.2101,-999.9079
172.864,False,523.0013,465.2102,-999.9079
172.865,False,523.0016,465.2102,-999.9079
172.866,False,523.0018,465.2103,-999.9079
172.867,False,523.0021,465.2104,-999.9079
172.868,False,523.0023,465.2105,-999.9079
172.869,False,523.0025,465.2106,-999.9079
172.87,False,523.0028,465.2107,-999.9079
172.871,False,523.003,465.2108,-999.9079
172.872,False,523.0032,465.2109,-999.9079
172.873,False,523.0035,465.211,-999.9079
172.874,False,523.0037,465.2111,-999.9079
172.875,False,523.004,465.2112,-999.9079
172.876,False,523.0042,465.2113,-999.9079
172.877,False,523.0044,465.2114,-999.9079
172.878,False,523.0047,465.2115,-999.9079
172.879,False,523.0049,465.2115,-999.9079
172.88,False,523.0052,465.2116,-999.9079
172.881,False,523.0054,465.2117,-999.9079
172.882,False,523.0056,465.2118,-999.9079
172.883,False,523.0059,465.2119,-999.9079
172.884,False,523.0061,465.212,-999.9079
172.885,False,523.0064,465.2121,-999.9079
172.886,False,523.0066,465.2122,-999.9079
172.887,False,523.0068,465.2123,-999.9079
172.888,False,523.0071,465.2124,-999.9079
172.889,False,523.0073,465.2125,-999.9079
172.89,False,523.0076,465.2126,-999.9079
172.891,False,523.0078,465.2127,-999.9079
172.892,False,523.008,465.2128,-999.9079
172.893,False,523.0083,465.2128,-999.9079
172.894,False,523.0085,465.2129,-999.9079
172.895,False,523.0088,465.213,-999.9079
172.896,False,523.009,465.2131,-999.9079
172.897,False,523.0092,465.2132,-999.9079
172.898,False,523.0095,465.2133,-999.9079
172.899,False,523.0097,465.2134,-999.9079
172.9,False,523.0099,465.2135,-999.9079
172.901,False,523.0102,465.2136,-999.9079
172.902,False,523.0104,465.2137,-999.9079
172.903,False,523.0107,465.2138,-999.9079
172.904,False,523.0109,465.2139,-999.9079
172.905,False,523.0111,465.214,-999.9079
172.906,False,523.0114,465.2141,-999.9079
172.907,False,523.0116,465.2142,-999.9079
172.908,False,523.0119,465.2142,-999.9079
172.909,False,523.0121,465.2143,-999.9079
172.91,False,523.0123,465.2144,-999.9079
172.911,False,523.0126,465.2145,-999.9079
172.912,False,523.0128,465.2146,-999.9079
172.913,False,523.0131,465.2147,-999.9079
172.914,False,523.0133,465.2148,-999.9079
172.915,False,523.0135,465.2149,-999.9079
172.916,False,523.0138,465.215,-999.9079
172.917,False,523.014,465.2151,-999.9079
172.918,False,523.0143,465.2152,-999.9079
172.919,False,523.0145,465.2153,-999.9079
172.92,False,523.0147,465.2154,-999.9079
172.921,False,523.015,465.2155,-999.9079
172.922,False,523.0152,465.2155,-999.9079
172.923,False,523.0155,465.2156,-999.9079
172.924,False,523.0157,465.2157,-999.9079
172.925,False,523.0159,465.2158,-999.9079
172.926,False,523.0162,465.2159,-999.9079
172.927,False,523.0164,465.216,-999.9079
172.928,False,523.0167,465.2161,-999.9079
172.929,False,523.0169,465.2162,-999.9079
172.93,False,523.0171,465.2163,-999.9079
172.931,False,523.0174,465.2164,-999.9079
172.932,False,523.0176,465.2165,-999.9079
172.933,False,523.0178,465.2166,-999.9079
172.934,False,523.0181,465.2167,-999.9079
172.935,False,523.0183,465.2168,-999.9079
172.936,False,523.0186,465.2169,-999.9079
172.937,False,523.0188,465.2169,-999.9079
172.938,False,523.019,465.217,-999.9079
172.939,False,523.0193,465.2171,-999.9079
172.94,False,523.0195,465.2172,-999.9079
172.941,False,523.0198,465.2173,-999.9079
172.942,False,523.02,465.2174,-999.9079
172.943,False,523.0202,465.2175,-999.9079
172.944,False,523.0205,465.2176,-999.9079
172.945,False,523.0207,465.2177,-999.9079
172.946,False,523.021,465.2178,-999.9079
172.947,False,523.0212,465.2179,-999.9079
172.948,False,523.0214,465.218,-999.9079
172.949,False,523.0217,465.2181,-999.9079
172.95,False,523.0219,465.2182,-999.9079
172.951,False,523.0222,465.2182,-999.9079
172.952,False,523.0224,465.2183,-999.9079
172.953,False,523.0226,465.2184,-999.9079
172.954,False,523.0229,465.2185,-999.9079
172.955,False,523.0231,465.2186,-999.9079
172.956,False,523.0234,465.2187,-999.9079
172.957,False,523.0236,465.2188,-999.9079
172.958,False,523.0238,465.2189,-999.9079
172.959,False,523.0241,465.219,-999.9079
172.96,False,523.0243,465.2191,-999.9079
172.961,False,523.0246,465.2192,-999.9079
172.962,False,523.0248,465.2193,-999.9079
172.963,False,523.025,465.2194,-999.9079
172.964,False,523.0253,465.2195,-999.9079
172.965,False,523.0255,465.2195,-999.9079
172.966,False,523.0257,465.2196,-999.9079
172.967,False,523.026,465.2197,-999.9079
172.968,False,523.0262,465.2198,-999.9079
172.969,False,523.0265,465.2199,-999.9079
172.97,False,523.0267,465.22,-999.9079
172.971,False,523.0269,465.2201,-999.9079
172.972,False,523.0272,465.2202,-999.9079
172.973,False,523.0274,465.2203,-999.9079
172.974,False,523.0277,465.2204,-999.9079
172.975,False,523.0279,465.2205,-999.9079
172.976,False,523.0281,465.2206,-999.9079
172.977,False,523.0284,465.2207,-999.9079
172.978,False,523.0286,465.2208,-999.9079
172.979,False,523.0289,465.2209,-999.9079
172.98,False,523.0291,465.2209,-999.9079
172.981,False,523.0293,465.221,-999.9079
172.982,False,523.0296,465.2211,-999.9079
172.983,False,523.0298,465.2212,-999.9079
172.984,False,523.0301,465.2213,-999.9079
172.985,False,523.0303,465.2214,-999.9079
172.986,False,523.0305,465.2215,-999.9079
172.987,False,523.0308,465.2216,-999.9079
172.988,False,523.031,465.2217,-999.9079
172.989,False,523.0313,465.2218,-999.9079
172.99,False,523.0315,465.2219,-999.9079
172.991,False,523.0317,465.222,-999.9079
172.992,False,523.032,465.2221,-999.9079
172.993,False,523.0322,465.2222,-999.9079
172.994,False,523.0324,465.2222,-999.9079
172.995,False,523.0327,465.2223,-999.9079
172.996,False,523.0329,465.2224,-999.9079
172.997,False,523.0332,465.2225,-999.9079
172.998,False,523.0334,465.2226,-999.9079
172.999,False,523.0336,465.2227,-999.9079
173.0,False,523.0339,465.2228,-999.9079
173.001,False,523.0341,465.2229,-999.9079
173.002,False,523.0344,465.223,-999.9079
173.003,False,523.0346,465.2231,-999.9079
173.004,False,523.0348,465.2232,-999.9079
173.005,False,523.0351,465.2233,-999.9079
173.006,False,523.0353,465.2234,-999.9079
173.007,False,523.0356,465.2235,-999.9079
173.008,False,523.0358,465.2236,-999.9079
173.009,False,523.036,465.2236,-999.9079
173.01,False,523.0363,465.2237,-999.9079
173.011,False,523.0365,465.2238,-999.9079
173.012,False,523.0368,465.2239,-999.9079
173.013,False,523.037,465.224,-999.9079
173.014,False,523.0372,465.2241,-999.9079
173.015,False,523.0375,465.2242,-999.9079
173.016,False,523.0377,465.2243,-999.9079
173.017,False,523.038,465.2244,-999.9079
173.018,False,523.0382,465.2245,-999.9079
173.019,False,523.0384,465.2246,-999.9079
173.02,False,523.0387,465.2247,-999.9079
173.021,False,523.0389,465.2248,-999.9079
173.022,False,523.0392,465.2249,-999.9079
173.023,False,523.0394,465.2249,-999.9079
173.024,False,523.0396,465.225,-999.9079
173.025,False,523.0399,465.2251,-999.9079
173.026,False,523.0401,465.2252,-999.9079
173.027,False,523.0403,465.2253,-999.9079
173.028,False,523.0406,465.2254,-999.9079
173.029,False,523.0408,465.2255,-999.9079
173.03,False,523.0411,465.2256,-999.9079
173.031,False,523.0413,465.2257,-999.9079
173.032,False,523.0415,465.2258,-999.9079
173.033,False,523.0418,465.2259,-999.9079
173.034,False,523.042,465.226,-999.9079
173.035,False,523.0423,465.2261,-999.9079
173.036,False,523.0425,465.2262,-999.9079
173.037,False,523.0427,465.2262,-999.9079
173.038,False,523.043,465.2263,-999.9079
173.039,False,523.0432,465.2264,-999.9079
173.04,False,523.0435,465.2265,-999.9079
173.041,False,523.0437,465.2266,-999.9079
173.042,False,523.0439,465.2267,-999.9079
