weight,pass_floor_streak,avg_day,min_day,worst_day
23.755,True,1983.0592,1867.0543,-999.90946
23.756,False,1983.0607,1867.0551,-999.92926
23.757,False,1983.0621,1867.0559,-999.96227
23.758,False,1983.0636,1867.0567,-999.99528
23.759,False,1983.0651,1867.0575,-1000.02829
23.76,False,1983.0666,1867.0583,-1000.0613
23.761,False,1983.068,1867.0591,-1000.09431
23.762,False,1983.0695,1867.0599,-1000.12732
23.763,False,1983.071,1867.0607,-1000.16033
23.764,False,1983.0724,1867.0615,-1000.19334
23.765,False,1983.0739,1867.0623,-1000.22635
23.766,False,1983.0754,1867.0631,-1000.25936
23.767,False,1983.0768,1867.0638,-1000.29237
23.768,False,1983.0783,1867.0646,-1000.32538
23.769,False,1983.0798,1867.0654,-1000.35839
23.77,False,1983.0813,1867.0662,-1000.3914
23.771,False,1983.0827,1867.067,-1000.42441
23.772,False,1983.0842,1867.0678,-1000.45742
23.773,False,1983.0857,1867.0686,-1000.49043
23.774,False,1983.0871,1867.0694,-1000.52344
23.775,False,1983.0886,1867.0702,-1000.55645
23.776,False,1983.0901,1867.071,-1000.58946
23.777,False,1983.0915,1867.0718,-1000.62247
23.778,False,1983.093,1867.0726,-1000.65548
23.779,False,1983.0945,1867.0734,-1000.68849
23.78,False,1983.096,1867.0742,-1000.7215
23.781,False,1983.0974,1867.075,-1000.75451
23.782,False,1983.0989,1867.0758,-1000.78752
23.783,False,1983.1004,1867.0766,-1000.82053
23.784,False,1983.1018,1867.0773,-1000.85354
23.785,False,1983.1033,1867.0781,-1000.88655
23.786,False,1983.1048,1867.0789,-1000.91956
23.787,False,1983.1062,1867.0797,-1000.95257
23.788,False,1983.1077,1867.0805,-1000.98558
23.789,False,1983.1092,1867.0813,-1001.01859
23.79,False,1983.1106,1867.0821,-1001.0516
23.791,False,1983.1121,1867.0829,-1001.08461
23.792,False,1983.1136,1867.0837,-1001.11762
23.793,False,1983.1151,1867.0845,-1001.15063
23.794,False,1983.1165,1867.0853,-1001.18364
23.795,False,1983.118,1867.0861,-1001.21665
23.796,False,1983.1195,1867.0869,-1001.24966
23.797,False,1983.1209,1867.0877,-1001.28267
23.798,False,1983.1224,1867.0885,-1001.31568
23.799,False,1983.1239,1867.0893,-1001.34869
23.8,False,1983.1253,1867.0901,-1001.3817
23.801,False,1983.1268,1867.0908,-1001.41471
23.802,False,1983.1283,1867.0916,-1001.44772
23.803,False,1983.1298,1867.0924,-1001.48073
23.804,False,1983.1312,1867.0932,-1001.51374
23.805,False,1983.1327,1867.094,-1001.54675
23.806,False,1983.1342,1867.0948,-1001.57976
23.807,False,1983.1356,1867.0956,-1001.61277
23.808,False,1983.1371,1867.0964,-1001.64578
23.809,False,1983.1386,1867.0972,-1001.67879
23.81,False,1983.14,1867.098,-1001.7118
23.811,False,1983.1415,1867.0988,-1001.74481
23.812,False,1983.143,1867.0996,-1001.77782
23.813,False,1983.1445,1867.1004,-1001.81083
23.814,False,1983.1459,1867.1012,-1001.84384
23.815,False,1983.1474,1867.102,-1001.87685
23.816,False,1983.1489,1867.1028,-1001.90986
23.817,False,1983.1503,1867.1036,-1001.94287
23.818,False,1983.1518,1867.1044,-1001.97588
23.819,False,1983.1533,1867.1051,-1002.00889
23.82,False,1983.1547,1867.1059,-1002.0419
