weight,pass_floor_streak,avg_day,min_day,worst_day
46.265,True,842.7606,764.3488,-999.90965
46.266,False,842.7606,764.3488,-999.91302
46.267,False,842.7606,764.3489,-999.91639
46.268,False,842.7606,764.3489,-999.91976
46.269,False,842.7606,764.3489,-999.92313
46.27,False,842.7606,764.3489,-999.9265
46.271,False,842.7606,764.3489,-999.92987
46.272,False,842.7606,764.3489,-999.93324
46.273,False,842.7606,764.349,-999.93661
46.274,False,842.7606,764.349,-999.93998
46.275,False,842.7606,764.349,-999.94335
46.276,False,842.7607,764.349,-999.94672
46.277,False,842.7607,764.349,-999.95009
46.278,False,842.7607,764.349,-999.95346
46.279,False,842.7607,764.3491,-999.95683
46.28,False,842.7607,764.3491,-999.9602
46.281,False,842.7607,764.3491,-999.96357
46.282,False,842.7607,764.3491,-999.96694
46.283,False,842.7607,764.3491,-999.97031
46.284,False,842.7607,764.3492,-999.97368
46.285,False,842.7607,764.3492,-999.97705
46.286,False,842.7608,764.3492,-999.98042
46.287,False,842.7608,764.3492,-999.98379
46.288,False,842.7608,764.3492,-999.98716
46.289,False,842.7608,764.3492,-999.99053
46.29,False,842.7608,764.3493,-999.9939
46.291,False,842.7608,764.3493,-999.99727
46.292,False,842.7608,764.3493,-1000.00064
46.293,False,842.7608,764.3493,-1000.00401
46.294,False,842.7608,764.3493,-1000.00738
46.295,False,842.7608,764.3493,-1000.01075
46.296,False,842.7609,764.3494,-1000.01412
46.297,False,842.7609,764.3494,-1000.01749
46.298,False,842.7609,764.3494,-1000.02086
46.299,False,842.7609,764.3494,-1000.02423
46.3,False,842.7609,764.3494,-1000.0276
46.301,False,842.7609,764.3494,-1000.03097
46.302,False,842.7609,764.3495,-1000.03434
46.303,False,842.7609,764.3495,-1000.03771
46.304,False,842.7609,764.3495,-1000.04108
46.305,False,842.7609,764.3495,-1000.04445
46.306,False,842.7609,764.3495,-1000.04782
46.307,False,842.761,764.3496,-1000.05119
46.308,False,842.761,764.3496,-1000.05456
46.309,False,842.761,764.3496,-1000.05793
46.31,False,842.761,764.3496,-1000.0613
46.311,False,842.761,764.3496,-1000.06467
46.312,False,842.761,764.3496,-1000.06804
46.313,False,842.761,764.3497,-1000.07141
46.314,False,842.761,764.3497,-1000.07478
46.315,False,842.761,764.3497,-1000.07815
46.316,False,842.761,764.3497,-1000.08152
46.317,False,842.7611,764.3497,-1000.08489
46.318,False,842.7611,764.3497,-1000.08826
46.319,False,842.7611,764.3498,-1000.09163
46.32,False,842.7611,764.3498,-1000.095
46.321,False,842.7611,764.3498,-1000.09837
46.322,False,842.7611,764.3498,-1000.10174
46.323,False,842.7611,764.3498,-1000.10511
46.324,False,842.7611,764.3498,-1000.10848
46.325,False,842.7611,764.3499,-1000.11185
46.326,False,842.7611,764.3499,-1000.11522
46.327,False,842.7612,764.3499,-1000.11859
46.328,False,842.7612,764.3499,-1000.12196
46.329,False,842.7612,764.3499,-1000.12533
46.33,False,842.7612,764.3499,-1000.1287
46.331,False,842.7612,764.35,-1000.13207
46.332,False,842.7612,764.35,-1000.13544
46.333,False,842.7612,764.35,-1000.13881
46.334,False,842.7612,764.35,-1000.14218
46.335,False,842.7612,764.35,-1000.14555
46.336,False,842.7612,764.3501,-1000.14892
46.337,False,842.7612,764.3501,-1000.15229
46.338,False,842.7613,764.3501,-1000.15566
46.339,False,842.7613,764.3501,-1000.15903
46.34,False,842.7613,764.3501,-1000.1624
46.341,False,842.7613,764.3501,-1000.16577
46.342,False,842.7613,764.3502,-1000.16914
46.343,False,842.7613,764.3502,-1000.17251
46.344,False,842.7613,764.3502,-1000.17588
46.345,False,842.7613,764.3502,-1000.17925
46.346,False,842.7613,764.3502,-1000.18262
46.347,False,842.7613,764.3502,-1000.18599
46.348,False,842.7614,764.3503,-1000.18936
46.349,False,842.7614,764.3503,-1000.19273
46.35,False,842.7614,764.3503,-1000.1961
46.351,False,842.7614,764.3503,-1000.19947
46.352,False,842.7614,764.3503,-1000.20284
46.353,False,842.7614,764.3503,-1000.20621
46.354,False,842.7614,764.3504,-1000.20958
46.355,False,842.7614,764.3504,-1000.21295
46.356,False,842.7614,764.3504,-1000.21632
46.357,False,842.7614,764.3504,-1000.21969
46.358,False,842.7615,764.3504,-1000.22306
46.359,False,842.7615,764.3505,-1000.22643
46.36,False,842.7615,764.3505,-1000.2298
46.361,False,842.7615,764.3505,-1000.23317
46.362,False,842.7615,764.3505,-1000.23654
46.363,False,842.7615,764.3505,-1000.23991
46.364,False,842.7615,764.3505,-1000.24328
46.365,False,842.7615,764.3506,-1000.24665
46.366,False,842.7615,764.3506,-1000.25002
46.367,False,842.7615,764.3506,-1000.25339
46.368,False,842.7615,764.3506,-1000.25676
46.369,False,842.7616,764.3506,-1000.26013
46.37,False,842.7616,764.3506,-1000.2635
46.371,False,842.7616,764.3507,-1000.26687
46.372,False,842.7616,764.3507,-1000.27024
46.373,False,842.7616,764.3507,-1000.27361
46.374,False,842.7616,764.3507,-1000.27698
46.375,False,842.7616,764.3507,-1000.28035
46.376,False,842.7616,764.3507,-1000.28372
46.377,False,842.7616,764.3508,-1000.28709
46.378,False,842.7616,764.3508,-1000.29046
46.379,False,842.7617,764.3508,-1000.29383
46.38,False,842.7617,764.3508,-1000.2972
46.381,False,842.7617,764.3508,-1000.30057
46.382,False,842.7617,764.3509,-1000.30394
46.383,False,842.7617,764.3509,-1000.30731
46.384,False,842.7617,764.3509,-1000.31068
46.385,False,842.7617,764.3509,-1000.31405
46.386,False,842.7617,764.3509,-1000.31742
46.387,False,842.7617,764.3509,-1000.32079
46.388,False,842.7617,764.351,-1000.32416
46.389,False,842.7618,764.351,-1000.32753
46.39,False,842.7618,764.351,-1000.3309
46.391,False,842.7618,764.351,-1000.33427
46.392,False,842.7618,764.351,-1000.33764
46.393,False,842.7618,764.351,-1000.34101
46.394,False,842.7618,764.3511,-1000.34438
46.395,False,842.7618,764.3511,-1000.34775
46.396,False,842.7618,764.3511,-1000.35112
46.397,False,842.7618,764.3511,-1000.35449
46.398,False,842.7618,764.3511,-1000.35786
46.399,False,842.7618,764.3511,-1000.36123
46.4,False,842.7619,764.3512,-1000.3646
46.401,False,842.7619,764.3512,-1000.36797
46.402,False,842.7619,764.3512,-1000.37134
46.403,False,842.7619,764.3512,-1000.37471
46.404,False,842.7619,764.3512,-1000.37808
46.405,False,842.7619,764.3513,-1000.38145
46.406,False,842.7619,764.3513,-1000.38482
46.407,False,842.7619,764.3513,-1000.38819
46.408,False,842.7619,764.3513,-1000.39156
46.409,False,842.7619,764.3513,-1000.39493
46.41,False,842.762,764.3513,-1000.3983
46.411,False,842.762,764.3514,-1000.40167
46.412,False,842.762,764.3514,-1000.40504
46.413,False,842.762,764.3514,-1000.40841
46.414,False,842.762,764.3514,-1000.41178
46.415,False,842.762,764.3514,-1000.41515
46.416,False,842.762,764.3514,-1000.41852
46.417,False,842.762,764.3515,-1000.42189
46.418,False,842.762,764.3515,-1000.42526
46.419,False,842.762,764.3515,-1000.42863
46.42,False,842.7621,764.3515,-1000.432
46.421,False,842.7621,764.3515,-1000.43537
46.422,False,842.7621,764.3515,-1000.43874
46.423,False,842.7621,764.3516,-1000.44211
46.424,False,842.7621,764.3516,-1000.44548
46.425,False,842.7621,764.3516,-1000.44885
46.426,False,842.7621,764.3516,-1000.45222
46.427,False,842.7621,764.3516,-1000.45559
46.428,False,842.7621,764.3517,-1000.45896
46.429,False,842.7621,764.3517,-1000.46233
46.43,False,842.7621,764.3517,-1000.4657
46.431,False,842.7622,764.3517,-1000.46907
46.432,False,842.7622,764.3517,-1000.47244
46.433,False,842.7622,764.3517,-1000.47581
46.434,False,842.7622,764.3518,-1000.47918
46.435,False,842.7622,764.3518,-1000.48255
46.436,False,842.7622,764.3518,-1000.48592
46.437,False,842.7622,764.3518,-1000.48929
46.438,False,842.7622,764.3518,-1000.49266
46.439,False,842.7622,764.3518,-1000.49603
46.44,False,842.7622,764.3519,-1000.4994
46.441,False,842.7623,764.3519,-1000.50277
46.442,False,842.7623,764.3519,-1000.50614
46.443,False,842.7623,764.3519,-1000.50951
46.444,False,842.7623,764.3519,-1000.51288
46.445,False,842.7623,764.3519,-1000.51625
46.446,False,842.7623,764.352,-1000.51962
46.447,False,842.7623,764.352,-1000.52299
46.448,False,842.7623,764.352,-1000.52636
46.449,False,842.7623,764.352,-1000.52973
46.45,False,842.7623,764.352,-1000.5331
46.451,False,842.7624,764.3521,-1000.53647
46.452,False,842.7624,764.3521,-1000.53984
46.453,False,842.7624,764.3521,-1000.54321
46.454,False,842.7624,764.3521,-1000.54658
46.455,False,842.7624,764.3521,-1000.54995
46.456,False,842.7624,764.3521,-1000.55332
46.457,False,842.7624,764.3522,-1000.55669
46.458,False,842.7624,764.3522,-1000.56006
46.459,False,842.7624,764.3522,-1000.56343
46.46,False,842.7624,764.3522,-1000.5668
46.461,False,842.7624,764.3522,-1000.57017
46.462,False,842.7625,764.3522,-1000.57354
46.463,False,842.7625,764.3523,-1000.57691
46.464,False,842.7625,764.3523,-1000.58028
46.465,False,842.7625,764.3523,-1000.58365
46.466,False,842.7625,764.3523,-1000.58702
46.467,False,842.7625,764.3523,-1000.59039
46.468,False,842.7625,764.3523,-1000.59376
46.469,False,842.7625,764.3524,-1000.59713
46.47,False,842.7625,764.3524,-1000.6005
46.471,False,842.7625,764.3524,-1000.60387
46.472,False,842.7626,764.3524,-1000.60724
46.473,False,842.7626,764.3524,-1000.61061
46.474,False,842.7626,764.3525,-1000.61398
46.475,False,842.7626,764.3525,-1000.61735
46.476,False,842.7626,764.3525,-1000.62072
46.477,False,842.7626,764.3525,-1000.62409
46.478,False,842.7626,764.3525,-1000.62746
46.479,False,842.7626,764.3525,-1000.63083
46.48,False,842.7626,764.3526,-1000.6342
46.481,False,842.7626,764.3526,-1000.63757
46.482,False,842.7626,764.3526,-1000.64094
46.483,False,842.7627,764.3526,-1000.64431
46.484,False,842.7627,764.3526,-1000.64768
46.485,False,842.7627,764.3526,-1000.65105
46.486,False,842.7627,764.3527,-1000.65442
46.487,False,842.7627,764.3527,-1000.65779
46.488,False,842.7627,764.3527,-1000.66116
46.489,False,842.7627,764.3527,-1000.66453
46.49,False,842.7627,764.3527,-1000.6679
46.491,False,842.7627,764.3527,-1000.67127
46.492,False,842.7627,764.3528,-1000.67464
46.493,False,842.7628,764.3528,-1000.67801
46.494,False,842.7628,764.3528,-1000.68138
46.495,False,842.7628,764.3528,-1000.68475
46.496,False,842.7628,764.3528,-1000.68812
46.497,False,842.7628,764.3529,-1000.69149
46.498,False,842.7628,764.3529,-1000.69486
46.499,False,842.7628,764.3529,-1000.69823
46.5,False,842.7628,764.3529,-1000.7016
46.501,False,842.7628,764.3529,-1000.70497
46.502,False,842.7628,764.3529,-1000.70834
46.503,False,842.7629,764.353,-1000.71171
46.504,False,842.7629,764.353,-1000.71508
46.505,False,842.7629,764.353,-1000.71845
46.506,False,842.7629,764.353,-1000.72182
46.507,False,842.7629,764.353,-1000.72519
46.508,False,842.7629,764.353,-1000.72856
46.509,False,842.7629,764.3531,-1000.73193
46.51,False,842.7629,764.3531,-1000.7353
46.511,False,842.7629,764.3531,-1000.73867
46.512,False,842.7629,764.3531,-1000.74204
46.513,False,842.7629,764.3531,-1000.74541
46.514,False,842.763,764.3531,-1000.74878
46.515,False,842.763,764.3532,-1000.75215
46.516,False,842.763,764.3532,-1000.75552
46.517,False,842.763,764.3532,-1000.75889
46.518,False,842.763,764.3532,-1000.76226
46.519,False,842.763,764.3532,-1000.76563
46.52,False,842.763,764.3533,-1000.769
46.521,False,842.763,764.3533,-1000.77237
46.522,False,842.763,764.3533,-1000.77574
46.523,False,842.763,764.3533,-1000.77911
46.524,False,842.7631,764.3533,-1000.78248
46.525,False,842.7631,764.3533,-1000.78585
46.526,False,842.7631,764.3534,-1000.78922
46.527,False,842.7631,764.3534,-1000.79259
46.528,False,842.7631,764.3534,-1000.79596
46.529,False,842.7631,764.3534,-1000.79933
46.53,False,842.7631,764.3534,-1000.8027
46.531,False,842.7631,764.3534,-1000.80607
46.532,False,842.7631,764.3535,-1000.80944
46.533,False,842.7631,764.3535,-1000.81281
46.534,False,842.7632,764.3535,-1000.81618
46.535,False,842.7632,764.3535,-1000.81955
46.536,False,842.7632,764.3535,-1000.82292
46.537,False,842.7632,764.3535,-1000.82629
46.538,False,842.7632,764.3536,-1000.82966
46.539,False,842.7632,764.3536,-1000.83303
46.54,False,842.7632,764.3536,-1000.8364
46.541,False,842.7632,764.3536,-1000.83977
46.542,False,842.7632,764.3536,-1000.84314
46.543,False,842.7632,764.3537,-1000.84651
46.544,False,842.7632,764.3537,-1000.84988
46.545,False,842.7633,764.3537,-1000.85325
46.546,False,842.7633,764.3537,-1000.85662
46.547,False,842.7633,764.3537,-1000.85999
46.548,False,842.7633,764.3537,-1000.86336
46.549,False,842.7633,764.3538,-1000.86673
46.55,False,842.7633,764.3538,-1000.8701
46.551,False,842.7633,764.3538,-1000.87347
46.552,False,842.7633,764.3538,-1000.87684
46.553,False,842.7633,764.3538,-1000.88021
46.554,False,842.7633,764.3538,-1000.88358
46.555,False,842.7634,764.3539,-1000.88695
46.556,False,842.7634,764.3539,-1000.89032
46.557,False,842.7634,764.3539,-1000.89369
46.558,False,842.7634,764.3539,-1000.89706
46.559,False,842.7634,764.3539,-1000.90043
46.56,False,842.7634,764.3539,-1000.9038
46.561,False,842.7634,764.354,-1000.90717
46.562,False,842.7634,764.354,-1000.91054
46.563,False,842.7634,764.354,-1000.91391
46.564,False,842.7634,764.354,-1000.91728
46.565,False,842.7635,764.354,-1000.92065
46.566,False,842.7635,764.3541,-1000.92402
46.567,False,842.7635,764.3541,-1000.92739
46.568,False,842.7635,764.3541,-1000.93076
46.569,False,842.7635,764.3541,-1000.93413
46.57,False,842.7635,764.3541,-1000.9375
46.571,False,842.7635,764.3541,-1000.94087
46.572,False,842.7635,764.3542,-1000.94424
46.573,False,842.7635,764.3542,-1000.94761
46.574,False,842.7635,764.3542,-1000.95098
46.575,False,842.7635,764.3542,-1000.95435
46.576,False,842.7636,764.3542,-1000.95772
46.577,False,842.7636,764.3542,-1000.96109
46.578,False,842.7636,764.3543,-1000.96446
46.579,False,842.7636,764.3543,-1000.96783
46.58,False,842.7636,764.3543,-1000.9712
46.581,False,842.7636,764.3543,-1000.97457
46.582,False,842.7636,764.3543,-1000.97794
46.583,False,842.7636,764.3543,-1000.98131
46.584,False,842.7636,764.3544,-1000.98468
46.585,False,842.7636,764.3544,-1000.98805
46.586,False,842.7637,764.3544,-1000.99142
46.587,False,842.7637,764.3544,-1000.99479
46.588,False,842.7637,764.3544,-1000.99816
46.589,False,842.7637,764.3545,-1001.00153
46.59,False,842.7637,764.3545,-1001.0049
46.591,False,842.7637,764.3545,-1001.00827
46.592,False,842.7637,764.3545,-1001.01164
46.593,False,842.7637,764.3545,-1001.01501
46.594,False,842.7637,764.3545,-1001.01838
46.595,False,842.7637,764.3546,-1001.02175
46.596,False,842.7638,764.3546,-1001.02512
46.597,False,842.7638,764.3546,-1001.02849
46.598,False,842.7638,764.3546,-1001.03186
46.599,False,842.7638,764.3546,-1001.03523
46.6,False,842.7638,764.3546,-1001.0386
46.601,False,842.7638,764.3547,-1001.04197
46.602,False,842.7638,764.3547,-1001.04534
46.603,False,842.7638,764.3547,-1001.04871
46.604,False,842.7638,764.3547,-1001.05208
46.605,False,842.7638,764.3547,-1001.05545
46.606,False,842.7638,764.3547,-1001.05882
46.607,False,842.7639,764.3548,-1001.06219
46.608,False,842.7639,764.3548,-1001.06556
46.609,False,842.7639,764.3548,-1001.06893
46.61,False,842.7639,764.3548,-1001.0723
46.611,False,842.7639,764.3548,-1001.07567
46.612,False,842.7639,764.3549,-1001.07904
