weight,pass_floor_streak,avg_day,min_day,worst_day
258.309,True,705.7808,632.2487,-999.9095
258.31,False,705.7808,632.2488,-999.9108
258.311,False,705.7809,632.2489,-999.9148
258.312,False,705.781,632.249,-999.9188
258.313,False,705.781,632.2491,-999.9228
258.314,False,705.7811,632.2492,-999.9268
258.315,False,705.7812,632.2493,-999.9308
258.316,False,705.7812,632.2494,-999.9348
258.317,False,705.7813,632.2495,-999.9388
258.318,False,705.7814,632.2496,-999.9428
258.319,False,705.7815,632.2497,-999.9468
258.32,False,705.7815,632.2498,-999.9508
258.321,False,705.7816,632.2499,-999.9548
258.322,False,705.7817,632.25,-999.9588
258.323,False,705.7817,632.2502,-999.9628
258.324,False,705.7818,632.2503,-999.9668
258.325,False,705.7819,632.2504,-999.9708
258.326,False,705.7819,632.2505,-999.9748
258.327,False,705.782,632.2506,-999.9788
258.328,False,705.7821,632.2507,-999.9828
258.329,False,705.7821,632.2508,-999.9868
258.33,False,705.7822,632.2509,-999.9908
258.331,False,705.7823,632.251,-999.9948
258.332,False,705.7823,632.2511,-999.9988
258.333,False,705.7824,632.2512,-1000.0028
258.334,False,705.7825,632.2513,-1000.0068
258.335,False,705.7825,632.2514,-1000.0108
258.336,False,705.7826,632.2515,-1000.0148
258.337,False,705.7827,632.2516,-1000.0188
258.338,False,705.7827,632.2517,-1000.0228
258.339,False,705.7828,632.2518,-1000.0268
258.34,False,705.7829,632.2519,-1000.0308
258.341,False,705.783,632.252,-1000.0348
258.342,False,705.783,632.2521,-1000.0388
258.343,False,705.7831,632.2522,-1000.0428
258.344,False,705.7832,632.2523,-1000.0468
258.345,False,705.7832,632.2524,-1000.0508
258.346,False,705.7833,632.2525,-1000.0548
258.347,False,705.7834,632.2526,-1000.0588
258.348,False,705.7834,632.2527,-1000.0628
258.349,False,705.7835,632.2528,-1000.0668
258.35,False,705.7836,632.2529,-1000.0708
258.351,False,705.7836,632.253,-1000.0748
258.352,False,705.7837,632.2531,-1000.0788
258.353,False,705.7838,632.2532,-1000.0828
258.354,False,705.7838,632.2533,-1000.0868
258.355,False,705.7839,632.2534,-1000.0908
258.356,False,705.784,632.2535,-1000.0948
258.357,False,705.784,632.2536,-1000.0988
258.358,False,705.7841,632.2537,-1000.1028
258.359,False,705.7842,632.2538,-1000.1068
258.36,False,705.7843,632.2539,-1000.1108
258.361,False,705.7843,632.254,-1000.1148
258.362,False,705.7844,632.2541,-1000.1188
258.363,False,705.7845,632.2542,-1000.1228
258.364,False,705.7845,632.2543,-1000.1268
258.365,False,705.7846,632.2544,-1000.1308
258.366,False,705.7847,632.2545,-1000.1348
258.367,False,705.7847,632.2546,-1000.1388
258.368,False,705.7848,632.2547,-1000.1428
258.369,False,705.7849,632.2548,-1000.1468
258.37,False,705.7849,632.2549,-1000.1508
258.371,False,705.785,632.255,-1000.1548
258.372,False,705.7851,632.2551,-1000.1588
258.373,False,705.7851,632.2552,-1000.1628
258.374,False,705.7852,632.2553,-1000.1668
258.375,False,705.7853,632.2554,-1000.1708
258.376,False,705.7853,632.2555,-1000.1748
258.377,False,705.7854,632.2556,-1000.1788
258.378,False,705.7855,632.2557,-1000.1828
258.379,False,705.7855,632.2558,-1000.1868
258.38,False,705.7856,632.2559,-1000.1908
