timestamp,label,mean_type,mean_period,dev_type,dev_period,band_mult,entry_z,phase_lookback,slope_filter,sl_atr_mult,tp_mode,tp_rr,confirmation_type,trades,wr,avg_per_day_span,max_dd_pct,profit_factor,fixed_per_day,fixed_per_month,fixed_pf,fixed_avg,pct_pos_days,max_losing_day_streak,sharpe_like
2026-07-02 16:18:39,baseline,ema,48,atr,48,1.5,1.0,3,none,1.0,mean,1.0,none,2639,44.7,13.59,80.97,1.16,-13.19,-395.6,0.935,-0.45,55.2,6,-0.09
2026-07-02 16:22:26,baseline_fast,ema,48,atr,48,1.5,1.0,3,none,1.0,mean,1.0,none,2684,44.0,15.25,53.52,1.18,-10.76,-322.67,0.947,-0.361,55.1,5,-0.072
2026-07-02 16:31:51,mp24_atr24_z1.0_ph4_mean_flat_sl0.8_mean_rr0.8,24,atr,24,1.0,4,mean_flat,0.8,mean,0.8,60,68.3,145.89,1.62,48.63,1.732,2.431,66.7,3,0.267
2026-07-02 16:31:51,mp24_atr24_z1.0_ph4_mean_flat_sl0.8_mean_rr1.2,24,atr,24,1.0,4,mean_flat,0.8,mean,1.2,60,68.3,145.89,1.62,48.63,1.732,2.431,66.7,3,0.267
2026-07-02 16:31:51,mp24_atr24_z1.0_ph4_mean_flat_sl1.2_mean_rr0.8,24,atr,24,1.0,4,mean_flat,1.2,mean,0.8,60,71.7,130.07,1.45,43.36,1.565,2.168,68.6,4,0.21
2026-07-02 16:31:51,mp24_atr24_z1.0_ph4_mean_flat_sl1.2_mean_rr1.2,24,atr,24,1.0,4,mean_flat,1.2,mean,1.2,60,71.7,130.07,1.45,43.36,1.565,2.168,68.6,4,0.21
2026-07-02 16:31:51,mp24_atr24_z1.0_ph4_mean_flat_sl0.8_rr_rr0.8,24,atr,24,1.0,4,mean_flat,0.8,rr,0.8,60,66.7,124.09,1.38,41.36,1.561,2.068,64.7,3,0.213
2026-07-02 16:31:51,mp24_std48_z1.25_ph4_mean_flat_sl0.8_rr_rr0.8,24,std,48,1.25,4,mean_flat,0.8,rr,0.8,23,65.2,38.15,0.42,12.72,1.429,1.659,65.0,3,0.171
2026-07-02 16:31:51,mp24_std48_z1.25_ph4_mean_flat_sl0.8_rr_rr1.2,24,std,48,1.25,4,mean_flat,0.8,rr,1.2,23,56.5,45.29,0.5,15.1,1.392,1.969,55.0,5,0.153
2026-07-02 16:31:51,mp24_atr24_z1.0_ph3_mean_flat_sl1.2_mean_rr0.8,24,atr,24,1.0,3,mean_flat,1.2,mean,0.8,74,73.0,109.05,1.21,36.35,1.358,1.474,64.7,3,0.138
2026-07-02 16:31:51,mp24_atr24_z1.0_ph3_mean_flat_sl1.2_mean_rr1.2,24,atr,24,1.0,3,mean_flat,1.2,mean,1.2,74,73.0,109.05,1.21,36.35,1.358,1.474,64.7,3,0.138
2026-07-02 16:31:51,mp24_std48_z1.25_ph4_mean_flat_sl0.8_mean_rr0.8,24,std,48,1.25,4,mean_flat,0.8,mean,0.8,23,65.2,30.91,0.34,10.3,1.347,1.344,65.0,3,0.147
2026-07-02 16:31:51,mp24_std48_z1.25_ph4_mean_flat_sl0.8_mean_rr1.2,24,std,48,1.25,4,mean_flat,0.8,mean,1.2,23,65.2,30.91,0.34,10.3,1.347,1.344,65.0,3,0.147
2026-07-02 16:31:51,mp24_atr24_z1.0_ph4_mean_flat_sl0.8_rr_rr1.2,24,atr,24,1.0,4,mean_flat,0.8,rr,1.2,60,53.3,106.07,1.18,35.36,1.341,1.768,49.0,5,0.143
2026-07-02 16:31:51,mp24_atr48_z1.25_ph4_mean_flat_sl1.2_rr_rr0.8,24,atr,48,1.25,4,mean_flat,1.2,rr,0.8,20,65.0,44.33,0.49,14.78,1.335,2.217,65.0,3,0.124
2026-07-02 16:31:51,mp24_atr24_z1.0_ph4_mean_flat_sl1.2_rr_rr1.2,24,atr,24,1.0,4,mean_flat,1.2,rr,1.2,60,50.0,106.52,1.18,35.51,1.258,1.775,47.1,5,0.111
2026-07-02 16:31:51,mp24_atr48_z1.25_ph4_mean_flat_sl0.8_rr_rr1.2,24,atr,48,1.25,4,mean_flat,0.8,rr,1.2,20,50.0,33.43,0.37,11.14,1.243,1.672,50.0,4,0.096
2026-07-02 16:31:51,mp24_std24_z1.25_ph3_mean_flat_sl1.2_rr_rr1.2,24,std,24,1.25,3,mean_flat,1.2,rr,1.2,88,54.5,110.85,1.23,36.95,1.242,1.26,52.1,4,0.134
2026-07-02 16:31:51,mp24_atr24_z1.0_ph3_mean_flat_sl0.8_mean_rr0.8,24,atr,24,1.0,3,mean_flat,0.8,mean,0.8,74,63.5,68.21,0.76,22.74,1.232,0.922,60.8,3,0.105
2026-07-02 16:31:51,mp24_atr24_z1.0_ph3_mean_flat_sl0.8_mean_rr1.2,24,atr,24,1.0,3,mean_flat,0.8,mean,1.2,74,63.5,68.21,0.76,22.74,1.232,0.922,60.8,3,0.105
2026-07-02 16:31:51,mp24_atr24_z1.0_ph4_mean_flat_sl1.2_rr_rr0.8,24,atr,24,1.0,4,mean_flat,1.2,rr,0.8,60,61.7,73.64,0.82,24.55,1.222,1.227,58.8,5,0.097
2026-07-02 16:31:51,mp24_atr48_z1.25_ph4_mean_flat_sl0.8_rr_rr0.8,24,atr,48,1.25,4,mean_flat,0.8,rr,0.8,20,65.0,21.29,0.24,7.1,1.191,1.065,65.0,2,0.075
2026-07-02 16:31:51,mp24_std24_z1.25_ph3_mean_flat_sl1.2_mean_rr0.8,24,std,24,1.25,3,mean_flat,1.2,mean,0.8,88,71.6,54.37,0.6,18.12,1.185,0.618,60.4,4,0.1
2026-07-02 16:31:51,mp24_std24_z1.25_ph3_mean_flat_sl1.2_mean_rr1.2,24,std,24,1.25,3,mean_flat,1.2,mean,1.2,88,71.6,54.37,0.6,18.12,1.185,0.618,60.4,4,0.1
2026-07-02 16:31:51,mp24_std48_z0.8_ph4_mean_flat_sl0.8_rr_rr0.8,24,std,48,0.8,4,mean_flat,0.8,rr,0.8,103,58.3,67.59,0.75,22.53,1.171,0.656,60.0,4,0.09
2026-07-02 16:31:51,mp24_atr48_z1.0_ph4_mean_flat_sl0.8_rr_rr0.8,24,atr,48,1.0,4,mean_flat,0.8,rr,0.8,69,59.4,48.69,0.54,16.23,1.154,0.706,53.7,5,0.069
2026-07-02 16:31:51,mp24_std48_z1.0_ph3_mean_flat_sl1.2_rr_rr1.2,24,std,48,1.0,3,mean_flat,1.2,rr,1.2,54,51.9,44.55,0.5,14.85,1.141,0.825,52.8,3,0.07
2026-07-02 16:31:51,mp24_std48_z0.8_ph4_mean_flat_sl0.8_mean_rr0.8,24,std,48,0.8,4,mean_flat,0.8,mean,0.8,103,61.2,47.68,0.53,15.89,1.136,0.463,60.0,4,0.078
2026-07-02 16:31:51,mp24_std48_z0.8_ph4_mean_flat_sl0.8_mean_rr1.2,24,std,48,0.8,4,mean_flat,0.8,mean,1.2,103,61.2,47.68,0.53,15.89,1.136,0.463,60.0,4,0.078
2026-07-02 16:31:51,mp24_std24_z1.25_ph4_mean_flat_sl1.2_rr_rr1.2,24,std,24,1.25,4,mean_flat,1.2,rr,1.2,71,47.9,58.36,0.65,19.45,1.134,0.822,51.1,4,0.068
2026-07-02 16:31:51,mp24_std48_z1.25_ph4_mean_flat_sl1.2_rr_rr1.2,24,std,48,1.25,4,mean_flat,1.2,rr,1.2,23,47.8,21.33,0.24,7.11,1.129,0.927,45.0,5,0.056
2026-07-02 16:31:51,mp24_atr48_z1.0_ph4_mean_flat_sl0.8_mean_rr0.8,24,atr,48,1.0,4,mean_flat,0.8,mean,0.8,69,59.4,37.75,0.42,12.58,1.123,0.547,55.6,3,0.058
2026-07-02 16:31:51,mp24_atr48_z1.0_ph4_mean_flat_sl0.8_mean_rr1.2,24,atr,48,1.0,4,mean_flat,0.8,mean,1.2,69,59.4,37.75,0.42,12.58,1.123,0.547,55.6,3,0.058
2026-07-02 16:31:51,mp24_atr48_z1.25_ph4_mean_flat_sl1.2_rr_rr1.2,24,atr,48,1.25,4,mean_flat,1.2,rr,1.2,20,45.0,22.46,0.25,7.49,1.122,1.123,45.0,3,0.051
2026-07-02 16:31:51,mp24_std48_z0.8_ph3_mean_flat_sl1.2_rr_rr1.2,24,std,48,0.8,3,mean_flat,1.2,rr,1.2,127,48.8,86.56,0.96,28.85,1.115,0.682,52.5,7,0.077
2026-07-02 16:31:51,mp24_atr48_z1.25_ph4_mean_flat_sl0.8_mean_rr0.8,24,atr,48,1.25,4,mean_flat,0.8,mean,0.8,20,60.0,11.62,0.13,3.87,1.1,0.581,60.0,3,0.04
2026-07-02 16:31:51,mp24_atr48_z1.25_ph4_mean_flat_sl0.8_mean_rr1.2,24,atr,48,1.25,4,mean_flat,0.8,mean,1.2,20,60.0,11.62,0.13,3.87,1.1,0.581,60.0,3,0.04
2026-07-02 16:31:51,mp24_atr24_z1.0_ph3_mean_flat_sl1.2_rr_rr0.8,24,atr,24,1.0,3,mean_flat,1.2,rr,0.8,74,66.2,36.82,0.41,12.27,1.089,0.498,60.8,3,0.043
2026-07-02 16:31:51,mp24_std24_z1.25_ph4_mean_flat_sl0.8_mean_rr0.8,24,std,24,1.25,4,mean_flat,0.8,mean,0.8,71,57.7,19.97,0.22,6.66,1.075,0.281,53.2,4,0.046
2026-07-02 16:31:51,mp24_std24_z1.25_ph4_mean_flat_sl0.8_mean_rr1.2,24,std,24,1.25,4,mean_flat,0.8,mean,1.2,71,57.7,19.97,0.22,6.66,1.075,0.281,53.2,4,0.046
2026-07-02 16:31:51,mp24_atr24_z1.0_ph3_mean_flat_sl0.8_rr_rr0.8,24,atr,24,1.0,3,mean_flat,0.8,rr,0.8,74,63.5,23.14,0.26,7.71,1.073,0.313,59.6,3,0.034
2026-07-02 16:31:51,mp24_std48_z1.0_ph4_mean_flat_sl1.2_rr_rr1.2,24,std,48,1.0,4,mean_flat,1.2,rr,1.2,55,47.3,19.79,0.22,6.6,1.055,0.36,48.7,4,0.032
2026-07-02 16:31:51,mp24_std24_z1.25_ph4_mean_flat_sl1.2_mean_rr0.8,24,std,24,1.25,4,mean_flat,1.2,mean,0.8,71,64.8,15.53,0.17,5.18,1.053,0.219,57.4,4,0.031
2026-07-02 16:31:51,mp24_std24_z1.25_ph4_mean_flat_sl1.2_mean_rr1.2,24,std,24,1.25,4,mean_flat,1.2,mean,1.2,71,64.8,15.53,0.17,5.18,1.053,0.219,57.4,4,0.031
2026-07-02 16:31:51,mp24_std48_z1.0_ph4_mean_flat_sl0.8_mean_rr0.8,24,std,48,1.0,4,mean_flat,0.8,mean,0.8,55,58.2,11.15,0.12,3.72,1.053,0.203,56.4,7,0.026
2026-07-02 16:31:51,mp24_std48_z1.0_ph4_mean_flat_sl0.8_mean_rr1.2,24,std,48,1.0,4,mean_flat,0.8,mean,1.2,55,58.2,11.15,0.12,3.72,1.053,0.203,56.4,7,0.026
2026-07-02 16:31:51,mp24_std48_z1.25_ph4_mean_flat_sl1.2_rr_rr0.8,24,std,48,1.25,4,mean_flat,1.2,rr,0.8,23,60.9,6.45,0.07,2.15,1.047,0.28,60.0,5,0.022
2026-07-02 16:31:51,mp24_std48_z0.8_ph4_mean_flat_sl0.8_rr_rr1.2,24,std,48,0.8,4,mean_flat,0.8,rr,1.2,103,48.5,24.08,0.27,8.03,1.046,0.234,51.7,8,0.025
2026-07-02 16:31:51,mp24_atr48_z1.25_ph4_mean_flat_sl1.2_mean_rr0.8,24,atr,48,1.25,4,mean_flat,1.2,mean,0.8,20,65.0,5.3,0.06,1.77,1.04,0.265,65.0,3,0.016
2026-07-02 16:31:51,mp24_atr48_z1.25_ph4_mean_flat_sl1.2_mean_rr1.2,24,atr,48,1.25,4,mean_flat,1.2,mean,1.2,20,65.0,5.3,0.06,1.77,1.04,0.265,65.0,3,0.016
2026-07-02 16:31:51,mp96_std48_z1.25_ph3_none_sl0.8_mean_rr0.8,96,std,48,1.25,3,none,0.8,mean,0.8,2308,32.9,634.91,7.05,211.64,1.039,0.275,50.5,5,0.038
2026-07-02 16:31:51,mp96_std48_z1.25_ph3_none_sl0.8_mean_rr1.2,96,std,48,1.25,3,none,0.8,mean,1.2,2308,32.9,634.91,7.05,211.64,1.039,0.275,50.5,5,0.038
2026-07-02 16:31:51,mp24_std48_z1.0_ph3_mean_flat_sl1.2_mean_rr0.8,24,std,48,1.0,3,mean_flat,1.2,mean,0.8,54,64.8,7.88,0.09,2.63,1.039,0.146,55.6,4,0.019
2026-07-02 16:31:51,mp24_std48_z1.0_ph3_mean_flat_sl1.2_mean_rr1.2,24,std,48,1.0,3,mean_flat,1.2,mean,1.2,54,64.8,7.88,0.09,2.63,1.039,0.146,55.6,4,0.019
2026-07-02 16:31:51,mp24_std48_z1.25_ph4_mean_flat_sl1.2_mean_rr0.8,24,std,48,1.25,4,mean_flat,1.2,mean,0.8,23,65.2,3.9,0.04,1.3,1.034,0.17,60.0,3,0.016
2026-07-02 16:31:51,mp24_std48_z1.25_ph4_mean_flat_sl1.2_mean_rr1.2,24,std,48,1.25,4,mean_flat,1.2,mean,1.2,23,65.2,3.9,0.04,1.3,1.034,0.17,60.0,3,0.016
2026-07-02 16:31:51,mp24_std48_z1.0_ph4_mean_flat_sl0.8_rr_rr1.2,24,std,48,1.0,4,mean_flat,0.8,rr,1.2,55,49.1,8.83,0.1,2.94,1.031,0.161,51.3,6,0.017
2026-07-02 16:31:51,mp24_std24_z1.25_ph4_mean_flat_sl0.8_rr_rr1.2,24,std,24,1.25,4,mean_flat,0.8,rr,1.2,71,46.5,11.15,0.12,3.72,1.031,0.157,48.9,8,0.016
2026-07-02 16:31:51,mp24_std24_z1.25_ph4_mean_flat_sl0.8_rr_rr0.8,24,std,24,1.25,4,mean_flat,0.8,rr,0.8,71,54.9,6.46,0.07,2.15,1.023,0.091,51.1,3,0.015
