timestamp,kind,rank,label,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 10:19:05,candidate,4,CAND=P16+S63x12.625+S69x22.3125+S64x13.875,339.68,313.5,4.373,3,-999.69,0.19,55.01,9727,120,366.11,4.613,3,-937.32,5171.72,7175.38,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1965.84;S64:1516.26;S69:1999.42
2026-07-03 10:19:05,candidate,4,CAND=P16+S63x12.625+S69x22.3125+S64x13.875,339.68,313.5,4.373,3,-999.69,0.19,55.01,9727,150,313.5,4.373,3,-936.75,2749.82,8544.25,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1873.55;S64:-769.23;S69:1999.42
2026-07-03 10:19:05,candidate,4,CAND=P16+S63x12.625+S69x22.3125+S64x13.875,339.68,313.5,4.373,3,-999.69,0.19,55.01,9727,180,336.31,4.375,3,-999.69,2749.82,10311.25,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2458.59;S64:477.72;S69:2942.80
2026-07-03 10:19:05,candidate,5,CAND=P16+S63x12.6875+S69x22.25+S64x13.6875,339.67,313.59,4.381,3,-998.43,0.19,55.01,9727,90,342.84,4.794,3,-955.16,2832.95,5478.56,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2168.67;S64:124.83;S69:1715.03
2026-07-03 10:19:05,candidate,5,CAND=P16+S63x12.6875+S69x22.25+S64x13.6875,339.67,313.59,4.381,3,-998.43,0.19,55.01,9727,120,365.97,4.623,3,-929.06,5129.41,7169.88,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1975.57;S64:1495.77;S69:1993.82
2026-07-03 10:19:05,candidate,5,CAND=P16+S63x12.6875+S69x22.25+S64x13.6875,339.67,313.59,4.381,3,-998.43,0.19,55.01,9727,150,313.59,4.381,3,-928.49,2755.87,8539.56,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1882.83;S64:-758.83;S69:1993.82
2026-07-03 10:19:05,candidate,5,CAND=P16+S63x12.6875+S69x22.25+S64x13.6875,339.67,313.59,4.381,3,-998.43,0.19,55.01,9727,180,336.29,4.382,3,-998.43,2755.87,10304.81,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2470.76;S64:471.26;S69:2934.55
2026-07-03 10:19:05,candidate,6,CAND=P16+S63x12.625+S69x22.3125+S64x13.8125,339.66,313.52,4.377,3,-998.43,0.19,55.01,9727,90,342.79,4.785,3,-962.36,2826.9,5481.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2157.99;S64:125.97;S69:1719.85
2026-07-03 10:19:05,candidate,6,CAND=P16+S63x12.625+S69x22.3125+S64x13.8125,339.66,313.52,4.377,3,-998.43,0.19,55.01,9727,120,366.05,4.617,3,-934.56,5158.48,7172.88,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1965.84;S64:1509.43;S69:1999.42
2026-07-03 10:19:05,candidate,6,CAND=P16+S63x12.625+S69x22.3125+S64x13.8125,339.66,313.52,4.377,3,-998.43,0.19,55.01,9727,150,313.52,4.377,3,-933.99,2749.82,8541.94,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1873.55;S64:-765.76;S69:1999.42
2026-07-03 10:19:05,candidate,6,CAND=P16+S63x12.625+S69x22.3125+S64x13.8125,339.66,313.52,4.377,3,-998.43,0.19,55.01,9727,180,336.29,4.378,3,-998.43,2749.82,10308.12,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2458.59;S64:475.56;S69:2942.80
2026-07-03 10:19:05,candidate,7,CAND=P16+S63x12.6875+S69x22.25+S64x13.625,339.66,313.61,4.385,3,-998.43,0.19,55.01,9727,90,342.83,4.799,3,-951.56,2832.95,5476.62,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2168.67;S64:124.26;S69:1715.03
2026-07-03 10:19:05,candidate,7,CAND=P16+S63x12.6875+S69x22.25+S64x13.625,339.66,313.61,4.385,3,-998.43,0.19,55.01,9727,120,365.91,4.627,3,-926.31,5116.18,7167.38,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1975.57;S64:1488.94;S69:1993.82
2026-07-03 10:19:05,candidate,7,CAND=P16+S63x12.6875+S69x22.25+S64x13.625,339.66,313.61,4.385,3,-998.43,0.19,55.01,9727,150,313.61,4.385,3,-925.74,2755.87,8537.25,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1882.83;S64:-755.37;S69:1993.82
2026-07-03 10:19:05,candidate,7,CAND=P16+S63x12.6875+S69x22.25+S64x13.625,339.66,313.61,4.385,3,-998.43,0.19,55.01,9727,180,336.28,4.385,3,-998.43,2755.87,10301.69,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2470.76;S64:469.11;S69:2934.55
2026-07-03 10:19:05,candidate,8,CAND=P16+S63x12.625+S69x22.3125+S64x13.75,339.65,313.54,4.38,3,-998.43,0.19,55.01,9727,90,342.78,4.79,3,-958.76,2826.9,5479.06,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2157.99;S64:125.40;S69:1719.85
2026-07-03 10:19:05,candidate,8,CAND=P16+S63x12.625+S69x22.3125+S64x13.75,339.65,313.54,4.38,3,-998.43,0.19,55.01,9727,120,365.99,4.621,3,-931.81,5145.25,7170.38,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1965.84;S64:1502.60;S69:1999.42
2026-07-03 10:19:05,candidate,8,CAND=P16+S63x12.625+S69x22.3125+S64x13.75,339.65,313.54,4.38,3,-998.43,0.19,55.01,9727,150,313.54,4.38,3,-931.24,2749.82,8539.62,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1873.55;S64:-762.30;S69:1999.42
2026-07-03 10:19:05,candidate,8,CAND=P16+S63x12.625+S69x22.3125+S64x13.75,339.65,313.54,4.38,3,-998.43,0.19,55.01,9727,180,336.28,4.381,3,-998.43,2749.82,10305.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2458.59;S64:473.41;S69:2942.80
2026-07-03 10:19:05,candidate,9,CAND=P16+S63x12.6875+S69x22.25+S64x13.5625,339.65,313.64,4.387,3,-998.43,0.19,55.01,9727,90,342.83,4.804,3,-947.96,2832.95,5474.69,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2168.67;S64:123.69;S69:1715.03
2026-07-03 10:19:05,candidate,9,CAND=P16+S63x12.6875+S69x22.25+S64x13.5625,339.65,313.64,4.387,3,-998.43,0.19,55.01,9727,120,365.86,4.631,3,-923.56,5102.95,7164.88,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1975.57;S64:1482.11;S69:1993.82
2026-07-03 10:19:05,candidate,9,CAND=P16+S63x12.6875+S69x22.25+S64x13.5625,339.65,313.64,4.387,3,-998.43,0.19,55.01,9727,150,313.64,4.388,3,-922.99,2755.87,8534.94,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1882.83;S64:-751.90;S69:1993.82
2026-07-03 10:19:05,candidate,9,CAND=P16+S63x12.6875+S69x22.25+S64x13.5625,339.65,313.64,4.387,3,-998.43,0.19,55.01,9727,180,336.27,4.387,3,-998.43,2755.87,10298.56,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2470.76;S64:466.96;S69:2934.55
2026-07-03 10:19:05,candidate,10,CAND=P16+S63x12.5625+S69x22.375+S64x13.875,339.64,313.47,4.375,3,-999.69,0.19,55.01,9727,90,342.73,4.782,3,-965.96,2820.85,5481.5,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2147.31;S64:126.54;S69:1724.66
2026-07-03 10:19:05,candidate,10,CAND=P16+S63x12.5625+S69x22.375+S64x13.875,339.64,313.47,4.375,3,-999.69,0.19,55.01,9727,120,366.07,4.615,3,-937.32,5174.33,7173.38,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1956.11;S64:1516.26;S69:2005.02
