timestamp,label,score,days,trading_days,day,month,daily_pf,sharpe,pos_day_pct,max_streak,worst_day,best_day,max_leg_dd_pct,max_lot,skipped_by_cb,trade_units,by_leg
2026-07-03 09:47:02,S75_GRID_03_P16+S63x8+S69x24+S64x2,"(1, 332.3469, 314.3171, 5.0424, -919.26, -3)",150,180,314.32,9429.51,5.283,0.506,67.8,3,-579.77,2699.27,49.25,0.12,8267,7909.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1187.20;S64:-110.88;S69:2150.64
2026-07-03 09:47:02,S75_GRID_03_P16+S63x8+S69x24+S64x2,"(1, 332.3469, 314.3171, 5.0424, -919.26, -3)",180,215,330.27,9908.03,5.042,0.493,66.5,3,-919.26,2699.27,34.59,0.19,9727,9459.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1557.92;S64:68.86;S69:3165.36
2026-07-03 09:47:02,S75_GRID_04_P16+S63x8+S69x24+S64x1,"(1, 332.1385, 314.6867, 5.077, -919.26, -3)",90,111,334.15,10024.48,6.057,0.587,71.2,3,-539.12,2379.34,47.2,0.09,4627,4951.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1367.44;S64:9.12;S69:1849.92
2026-07-03 09:47:02,S75_GRID_04_P16+S63x8+S69x24+S64x1,"(1, 332.1385, 314.6867, 5.077, -919.26, -3)",120,142,349.64,10489.24,5.821,0.553,70.4,3,-633.2,2639.31,55.01,0.11,6477,6483.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1245.68;S64:109.28;S69:2150.64
2026-07-03 09:47:02,S75_GRID_04_P16+S63x8+S69x24+S64x1,"(1, 332.1385, 314.6867, 5.077, -919.26, -3)",150,180,314.69,9440.6,5.332,0.506,67.8,3,-597.86,2699.27,49.25,0.12,8267,7872.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1187.20;S64:-55.44;S69:2150.64
2026-07-03 09:47:02,S75_GRID_04_P16+S63x8+S69x24+S64x1,"(1, 332.1385, 314.6867, 5.077, -919.26, -3)",180,215,330.08,9902.29,5.077,0.492,66.5,3,-919.26,2699.27,34.59,0.19,9727,9409.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1557.92;S64:34.43;S69:3165.36
2026-07-03 09:47:02,S75_GRID_05_P16+S63x8+S69x24,"(1, 331.9301, 315.0563, 5.1043, -919.26, -3)",90,110,334.05,10021.44,6.161,0.59,70.9,3,-557.21,2379.34,47.2,0.09,4617,4920.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:1367.44;S69:1849.92
2026-07-03 09:47:02,S75_GRID_05_P16+S63x8+S69x24,"(1, 331.9301, 315.0563, 5.1043, -919.26, -3)",120,141,348.73,10461.92,5.883,0.56,71.6,3,-651.29,2427.61,55.01,0.11,6467,6443.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1245.68;S69:2150.64
2026-07-03 09:47:02,S75_GRID_05_P16+S63x8+S69x24,"(1, 331.9301, 315.0563, 5.1043, -919.26, -3)",150,179,315.06,9451.69,5.375,0.507,67.0,3,-615.95,2699.27,49.25,0.12,8247,7835.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1187.20;S69:2150.64
2026-07-03 09:47:02,S75_GRID_05_P16+S63x8+S69x24,"(1, 331.9301, 315.0563, 5.1043, -919.26, -3)",180,214,329.89,9896.55,5.104,0.493,66.8,3,-919.26,2699.27,34.59,0.19,9707,9359.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:1557.92;S69:3165.36
2026-07-03 09:47:02,S75_GRID_06_P16+S63x2+S69x32+S64x8,"(1, 331.562, 310.9427, 4.8789, -973.16, -3)",90,111,330.31,9909.45,5.416,0.601,71.2,3,-641.27,1798.72,47.2,0.09,4627,5048.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:341.86;S64:72.96;S69:2466.56
2026-07-03 09:47:02,S75_GRID_06_P16+S63x2+S69x32+S64x8,"(1, 331.562, 310.9427, 4.8789, -973.16, -3)",120,142,354.2,10626.14,5.454,0.508,69.0,3,-678.64,4371.89,55.01,0.11,6477,6591.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:311.42;S64:874.24;S69:2867.52
2026-07-03 09:47:02,S75_GRID_06_P16+S63x2+S69x32+S64x8,"(1, 331.562, 310.9427, 4.8789, -973.16, -3)",150,180,310.94,9328.28,5.114,0.508,65.0,3,-678.07,2949.95,49.25,0.12,8267,7935.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:296.80;S64:-443.52;S69:2867.52
2026-07-03 09:47:02,S75_GRID_06_P16+S63x2+S69x32+S64x8,"(1, 331.562, 310.9427, 4.8789, -973.16, -3)",180,215,330.79,9923.57,4.879,0.497,65.1,3,-973.16,2949.95,34.59,0.19,9727,9505.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:389.48;S64:275.44;S69:4220.48
2026-07-03 09:47:02,S75_GRID_07_P16+S63x2+S69x32+S64x4,"(1, 330.7283, 312.4211, 5.0739, -973.16, -3)",90,111,329.91,9897.29,5.808,0.611,71.2,3,-500.33,1798.72,47.2,0.09,4627,4924.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:341.86;S64:36.48;S69:2466.56
2026-07-03 09:47:02,S75_GRID_07_P16+S63x2+S69x32+S64x4,"(1, 330.7283, 312.4211, 5.0739, -973.16, -3)",120,142,350.56,10516.86,5.822,0.542,70.4,3,-594.41,3525.09,55.01,0.11,6477,6431.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:311.42;S64:437.12;S69:2867.52
2026-07-03 09:47:02,S75_GRID_07_P16+S63x2+S69x32+S64x4,"(1, 330.7283, 312.4211, 5.0739, -973.16, -3)",150,180,312.42,9372.63,5.403,0.513,66.1,3,-559.07,2949.95,49.25,0.12,8267,7787.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:296.80;S64:-221.76;S69:2867.52
2026-07-03 09:47:02,S75_GRID_07_P16+S63x2+S69x32+S64x4,"(1, 330.7283, 312.4211, 5.0739, -973.16, -3)",180,215,330.02,9900.62,5.074,0.498,65.6,3,-973.16,2949.95,34.59,0.19,9727,9305.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:389.48;S64:137.72;S69:4220.48
2026-07-03 09:47:02,S75_GRID_08_P16+S63x2+S69x32+S64x2,"(1, 330.3115, 313.1603, 5.1641, -973.16, -3)",90,111,329.71,9891.21,6.032,0.612,71.2,3,-536.51,1798.72,47.2,0.09,4627,4862.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:341.86;S64:18.24;S69:2466.56
2026-07-03 09:47:02,S75_GRID_08_P16+S63x2+S69x32+S64x2,"(1, 330.3115, 313.1603, 5.1641, -973.16, -3)",120,142,348.74,10462.22,6.002,0.557,70.4,3,-630.59,3101.69,55.01,0.11,6477,6351.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:311.42;S64:218.56;S69:2867.52
2026-07-03 09:47:02,S75_GRID_08_P16+S63x2+S69x32+S64x2,"(1, 330.3115, 313.1603, 5.1641, -973.16, -3)",150,180,313.16,9394.81,5.54,0.514,66.7,3,-595.25,2949.95,49.25,0.12,8267,7713.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:296.80;S64:-110.88;S69:2867.52
2026-07-03 09:47:02,S75_GRID_08_P16+S63x2+S69x32+S64x2,"(1, 330.3115, 313.1603, 5.1641, -973.16, -3)",180,215,329.64,9889.14,5.164,0.497,66.0,3,-973.16,2949.95,34.59,0.19,9727,9205.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:389.48;S64:68.86;S69:4220.48
2026-07-03 09:47:02,S75_GRID_09_P16+S63x1+S69x32+S64x8,"(1, 330.245, 309.9533, 4.8797, -946.21, -3)",90,111,328.42,9852.47,5.411,0.604,69.4,3,-641.27,1701.95,47.2,0.09,4627,5016.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:170.93;S64:72.96;S69:2466.56
2026-07-03 09:47:02,S75_GRID_09_P16+S63x1+S69x32+S64x8,"(1, 330.245, 309.9533, 4.8797, -946.21, -3)",120,142,352.91,10587.21,5.46,0.507,68.3,3,-678.64,4413.67,55.01,0.11,6477,6549.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:155.71;S64:874.24;S69:2867.52
2026-07-03 09:47:02,S75_GRID_09_P16+S63x1+S69x32+S64x8,"(1, 330.245, 309.9533, 4.8797, -946.21, -3)",150,180,309.95,9298.6,5.122,0.508,65.0,3,-678.07,2991.73,49.25,0.12,8267,7889.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:148.40;S64:-443.52;S69:2867.52
2026-07-03 09:47:02,S75_GRID_09_P16+S63x1+S69x32+S64x8,"(1, 330.245, 309.9533, 4.8797, -946.21, -3)",180,215,329.7,9891.12,4.88,0.497,65.1,3,-946.21,2991.73,34.59,0.19,9727,9444.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:194.74;S64:275.44;S69:4220.48
2026-07-03 09:47:02,S75_GRID_10_P16+S63x2+S69x32+S64x1,"(1, 330.1031, 313.5299, 5.201, -973.16, -3)",90,111,329.61,9888.17,6.153,0.611,71.2,3,-554.6,1798.72,47.2,0.09,4627,4831.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:341.86;S64:9.12;S69:2466.56
2026-07-03 09:47:02,S75_GRID_10_P16+S63x2+S69x32+S64x1,"(1, 330.1031, 313.5299, 5.201, -973.16, -3)",120,142,347.83,10434.9,6.097,0.563,70.4,3,-648.68,2889.99,55.01,0.11,6477,6311.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:311.42;S64:109.28;S69:2867.52
2026-07-03 09:47:02,S75_GRID_10_P16+S63x2+S69x32+S64x1,"(1, 330.1031, 313.5299, 5.201, -973.16, -3)",150,180,313.53,9405.9,5.595,0.514,66.7,3,-613.34,2949.95,49.25,0.12,8267,7676.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:296.80;S64:-55.44;S69:2867.52
2026-07-03 09:47:02,S75_GRID_10_P16+S63x2+S69x32+S64x1,"(1, 330.1031, 313.5299, 5.201, -973.16, -3)",180,215,329.45,9883.4,5.201,0.497,66.0,3,-973.16,2949.95,34.59,0.19,9727,9155.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:389.48;S64:34.43;S69:4220.48
2026-07-03 09:47:02,S75_GRID_11_P16+S63x2+S69x32,"(1, 329.8946, 313.8995, 5.2302, -973.16, -3)",90,110,329.5,9885.13,6.262,0.614,70.9,3,-572.69,1798.72,47.2,0.09,4617,4800.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:341.86;S69:2466.56
2026-07-03 09:47:02,S75_GRID_11_P16+S63x2+S69x32,"(1, 329.8946, 313.8995, 5.2302, -973.16, -3)",120,141,346.92,10407.58,6.168,0.571,71.6,3,-666.77,2678.29,55.01,0.11,6467,6271.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:311.42;S69:2867.52
2026-07-03 09:47:02,S75_GRID_11_P16+S63x2+S69x32,"(1, 329.8946, 313.8995, 5.2302, -973.16, -3)",150,179,313.9,9416.98,5.644,0.516,65.9,3,-631.43,2949.95,49.25,0.12,8247,7639.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:296.80;S69:2867.52
2026-07-03 09:47:02,S75_GRID_11_P16+S63x2+S69x32,"(1, 329.8946, 313.8995, 5.2302, -973.16, -3)",180,214,329.26,9877.67,5.23,0.497,66.4,3,-973.16,2949.95,34.59,0.19,9707,9105.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:389.48;S69:4220.48
2026-07-03 09:47:02,S75_GRID_12_P16+S63x1+S69x32+S64x4,"(1, 329.4113, 311.4317, 5.0753, -946.21, -3)",90,111,328.01,9840.31,5.805,0.613,69.4,3,-492.59,1701.95,47.2,0.09,4627,4892.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:170.93;S64:36.48;S69:2466.56
2026-07-03 09:47:02,S75_GRID_12_P16+S63x1+S69x32+S64x4,"(1, 329.4113, 311.4317, 5.0753, -946.21, -3)",120,142,349.26,10477.93,5.83,0.542,69.7,3,-586.67,3566.87,55.01,0.11,6477,6389.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:155.71;S64:437.12;S69:2867.52
2026-07-03 09:47:02,S75_GRID_12_P16+S63x1+S69x32+S64x4,"(1, 329.4113, 311.4317, 5.0753, -946.21, -3)",150,180,311.43,9342.95,5.413,0.513,66.1,3,-551.33,2991.73,49.25,0.12,8267,7741.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:148.40;S64:-221.76;S69:2867.52
2026-07-03 09:47:02,S75_GRID_12_P16+S63x1+S69x32+S64x4,"(1, 329.4113, 311.4317, 5.0753, -946.21, -3)",180,215,328.94,9868.16,5.075,0.498,65.6,3,-946.21,2991.73,34.59,0.19,9727,9244.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:194.74;S64:137.72;S69:4220.48
2026-07-03 09:47:02,S75_GRID_13_P16+S63x1+S69x32+S64x2,"(1, 328.9945, 312.1709, 5.166, -946.21, -3)",90,111,327.81,9834.23,6.031,0.614,69.4,3,-528.77,1701.95,47.2,0.09,4627,4830.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:170.93;S64:18.24;S69:2466.56
2026-07-03 09:47:02,S75_GRID_13_P16+S63x1+S69x32+S64x2,"(1, 328.9945, 312.1709, 5.166, -946.21, -3)",120,142,347.44,10423.29,6.011,0.556,69.7,3,-622.85,3143.47,55.01,0.11,6477,6309.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:155.71;S64:218.56;S69:2867.52
2026-07-03 09:47:02,S75_GRID_13_P16+S63x1+S69x32+S64x2,"(1, 328.9945, 312.1709, 5.166, -946.21, -3)",150,180,312.17,9365.13,5.551,0.514,66.7,3,-587.51,2991.73,49.25,0.12,8267,7667.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:148.40;S64:-110.88;S69:2867.52
2026-07-03 09:47:02,S75_GRID_13_P16+S63x1+S69x32+S64x2,"(1, 328.9945, 312.1709, 5.166, -946.21, -3)",180,215,328.56,9856.69,5.166,0.497,66.0,3,-946.21,2991.73,34.59,0.19,9727,9144.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:194.74;S64:68.86;S69:4220.48
2026-07-03 09:47:02,S75_GRID_14_P16+S69x32+S64x8,"(1, 328.928, 308.964, 4.8804, -919.26, -3)",90,111,326.52,9795.49,5.389,0.605,69.4,3,-641.27,1605.18,47.2,0.09,4617,4984.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S64:72.96;S69:2466.56
2026-07-03 09:47:02,S75_GRID_14_P16+S69x32+S64x8,"(1, 328.928, 308.964, 4.8804, -919.26, -3)",120,142,351.61,10548.28,5.459,0.506,68.3,3,-678.64,4455.45,55.01,0.11,6467,6507.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S64:874.24;S69:2867.52
2026-07-03 09:47:02,S75_GRID_14_P16+S69x32+S64x8,"(1, 328.928, 308.964, 4.8804, -919.26, -3)",150,180,308.96,9268.92,5.129,0.508,65.0,3,-678.07,3033.51,49.25,0.12,8247,7843.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S64:-443.52;S69:2867.52
2026-07-03 09:47:02,S75_GRID_14_P16+S69x32+S64x8,"(1, 328.928, 308.964, 4.8804, -919.26, -3)",180,215,328.62,9858.66,4.88,0.496,65.1,3,-919.26,3033.51,34.59,0.19,9707,9383.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S64:275.44;S69:4220.48
2026-07-03 09:47:02,S75_GRID_15_P16+S63x1+S69x32+S64x1,"(1, 328.7861, 312.5405, 5.203, -946.21, -3)",90,111,327.71,9831.19,6.151,0.613,69.4,3,-546.86,1701.95,47.2,0.09,4627,4799.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:170.93;S64:9.12;S69:2466.56
2026-07-03 09:47:02,S75_GRID_15_P16+S63x1+S69x32+S64x1,"(1, 328.7861, 312.5405, 5.203, -946.21, -3)",120,142,346.53,10395.97,6.107,0.563,69.7,3,-640.94,2931.77,55.01,0.11,6477,6269.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:155.71;S64:109.28;S69:2867.52
2026-07-03 09:47:02,S75_GRID_15_P16+S63x1+S69x32+S64x1,"(1, 328.7861, 312.5405, 5.203, -946.21, -3)",150,180,312.54,9376.22,5.606,0.514,66.7,3,-605.6,2991.73,49.25,0.12,8267,7630.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:148.40;S64:-55.44;S69:2867.52
2026-07-03 09:47:02,S75_GRID_15_P16+S63x1+S69x32+S64x1,"(1, 328.7861, 312.5405, 5.203, -946.21, -3)",180,215,328.36,9850.95,5.203,0.496,66.0,3,-946.21,2991.73,34.59,0.19,9727,9094.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:194.74;S64:34.43;S69:4220.48
2026-07-03 09:47:02,S75_GRID_16_P16+S63x1+S69x32,"(1, 328.5776, 312.9101, 5.2323, -946.21, -4)",90,110,327.61,9828.15,6.262,0.616,69.1,3,-564.95,1701.95,47.2,0.09,4617,4768.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:170.93;S69:2466.56
2026-07-03 09:47:02,S75_GRID_16_P16+S63x1+S69x32,"(1, 328.5776, 312.9101, 5.2323, -946.21, -4)",120,141,345.62,10368.65,6.179,0.571,70.9,3,-659.03,2720.07,55.01,0.11,6467,6229.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:155.71;S69:2867.52
2026-07-03 09:47:02,S75_GRID_16_P16+S63x1+S69x32,"(1, 328.5776, 312.9101, 5.2323, -946.21, -4)",150,179,312.91,9387.3,5.652,0.516,65.9,4,-623.69,2991.73,49.25,0.12,8247,7593.0,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:148.40;S69:2867.52
2026-07-03 09:47:02,S75_GRID_16_P16+S63x1+S69x32,"(1, 328.5776, 312.9101, 5.2323, -946.21, -4)",180,214,328.17,9845.21,5.232,0.497,66.4,3,-946.21,2991.73,34.59,0.19,9707,9044.0,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:194.74;S69:4220.48
2026-07-03 09:47:02,S75_GRID_17_P16+S63x4+S69x24+S64x8,"(1, 328.3294, 308.1421, 4.8731, -811.46, -3)",90,111,327.26,9817.85,5.406,0.591,72.1,3,-641.27,1992.26,47.2,0.09,4627,5040.0,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:683.72;S64:72.96;S69:1849.92
2026-07-03 09:47:02,S75_GRID_17_P16+S63x4+S69x24+S64x8,"(1, 328.3294, 308.1421, 4.8731, -811.46, -3)",120,142,350.83,10524.77,5.388,0.504,69.0,3,-678.64,4288.33,55.01,0.11,6477,6595.0,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:622.84;S64:874.24;S69:2150.64
