label,days,date,total,base_s87,overlay,weight
S89_BASELINE,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
S89_BASELINE,120,2026-03-09,-976.2286,-976.2286,0.0,0.0
S89_BASELINE,150,2025-12-18,-993.4172,-993.4172,0.0,0.0
S89_BASELINE,180,2025-10-14,-997.1354,-997.1354,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.06,90,2026-05-07,-999.9923,-999.9023,-0.09,0.06
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.06,120,2026-03-09,-976.2286,-976.2286,0.0,0.06
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.06,150,2025-12-18,-993.4004,-993.4172,0.0168,0.06
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.06,180,2025-10-14,-996.7952,-997.1354,0.3402,0.06
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.05,90,2026-05-07,-999.9773,-999.9023,-0.075,0.05
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.05,120,2026-03-09,-976.2286,-976.2286,0.0,0.05
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.05,150,2025-12-18,-993.4032,-993.4172,0.014,0.05
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.05,180,2025-10-14,-996.8519,-997.1354,0.2835,0.05
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.04,90,2026-05-07,-999.9623,-999.9023,-0.06,0.04
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.04,120,2026-03-09,-976.2286,-976.2286,0.0,0.04
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.04,150,2025-12-18,-993.406,-993.4172,0.0112,0.04
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.04,180,2025-10-14,-996.9086,-997.1354,0.2268,0.04
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.03,90,2026-05-07,-999.9473,-999.9023,-0.045,0.03
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.03,120,2026-03-09,-976.2286,-976.2286,0.0,0.03
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.03,150,2025-12-18,-993.4088,-993.4172,0.0084,0.03
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.03,180,2025-10-14,-996.9653,-997.1354,0.1701,0.03
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.02,90,2026-05-07,-999.9323,-999.9023,-0.03,0.02
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.02,120,2026-03-09,-976.2286,-976.2286,0.0,0.02
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.02,150,2025-12-18,-993.4116,-993.4172,0.0056,0.02
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.02,180,2025-10-14,-997.022,-997.1354,0.1134,0.02
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.01,90,2026-05-07,-999.9173,-999.9023,-0.015,0.01
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.01,120,2026-03-09,-976.2286,-976.2286,0.0,0.01
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.01,150,2025-12-18,-993.4144,-993.4172,0.0028,0.01
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.01,180,2025-10-14,-997.0787,-997.1354,0.0567,0.01
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0,90,2026-05-07,-999.9023,-999.9023,-0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0,120,2026-03-09,-976.2286,-976.2286,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0,150,2025-12-18,-993.4172,-993.4172,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0,180,2025-10-14,-997.1354,-997.1354,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.5,90,2026-05-07,-1000.6523,-999.9023,-0.75,0.5
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.5,120,2026-03-09,-976.2286,-976.2286,0.0,0.5
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.5,150,2025-12-18,-993.2772,-993.4172,0.14,0.5
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.5,180,2025-10-14,-994.3004,-997.1354,2.835,0.5
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.49,90,2026-05-07,-1000.6373,-999.9023,-0.735,0.49
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.49,120,2026-03-09,-976.2286,-976.2286,0.0,0.49
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.49,150,2025-12-18,-993.28,-993.4172,0.1372,0.49
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.49,180,2025-10-14,-994.3571,-997.1354,2.7783,0.49
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.48,90,2026-05-07,-1000.6223,-999.9023,-0.72,0.48
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2.2x0.48,120,2026-03-09,-976.2286,-976.2286,0.0,0.48
