weight,pass_floor_streak,avg_day,min_day,worst_day
138.139,True,805.5693,732.3682,-999.9095
138.14,False,805.5694,732.3682,-999.91326
138.141,False,805.5694,732.3682,-999.91798
138.142,False,805.5694,732.3682,-999.9227
138.143,False,805.5695,732.3682,-999.92742
138.144,False,805.5695,732.3682,-999.93214
138.145,False,805.5696,732.3682,-999.93686
138.146,False,805.5696,732.3682,-999.94158
138.147,False,805.5696,732.3682,-999.9463
138.148,False,805.5697,732.3682,-999.95102
138.149,False,805.5697,732.3682,-999.95574
138.15,False,805.5697,732.3682,-999.96046
138.151,False,805.5698,732.3682,-999.96518
138.152,False,805.5698,732.3682,-999.9699
138.153,False,805.5698,732.3682,-999.97462
138.154,False,805.5699,732.3683,-999.97934
138.155,False,805.5699,732.3683,-999.98406
138.156,False,805.57,732.3683,-999.98878
138.157,False,805.57,732.3683,-999.9935
138.158,False,805.57,732.3683,-999.99822
138.159,False,805.5701,732.3683,-1000.00294
138.16,False,805.5701,732.3683,-1000.00766
138.161,False,805.5701,732.3683,-1000.01238
138.162,False,805.5702,732.3683,-1000.0171
138.163,False,805.5702,732.3683,-1000.02182
138.164,False,805.5703,732.3683,-1000.02654
138.165,False,805.5703,732.3683,-1000.03126
138.166,False,805.5703,732.3683,-1000.03598
138.167,False,805.5704,732.3683,-1000.0407
138.168,False,805.5704,732.3683,-1000.04542
138.169,False,805.5704,732.3683,-1000.05014
138.17,False,805.5705,732.3683,-1000.05486
138.171,False,805.5705,732.3683,-1000.05958
138.172,False,805.5706,732.3683,-1000.0643
138.173,False,805.5706,732.3683,-1000.06902
138.174,False,805.5706,732.3683,-1000.07374
138.175,False,805.5707,732.3683,-1000.07846
138.176,False,805.5707,732.3683,-1000.08318
138.177,False,805.5707,732.3683,-1000.0879
138.178,False,805.5708,732.3684,-1000.09262
138.179,False,805.5708,732.3684,-1000.09734
138.18,False,805.5709,732.3684,-1000.10206
138.181,False,805.5709,732.3684,-1000.10678
138.182,False,805.5709,732.3684,-1000.1115
138.183,False,805.571,732.3684,-1000.11622
138.184,False,805.571,732.3684,-1000.12094
138.185,False,805.571,732.3684,-1000.12566
138.186,False,805.5711,732.3684,-1000.13038
138.187,False,805.5711,732.3684,-1000.1351
138.188,False,805.5711,732.3684,-1000.13982
138.189,False,805.5712,732.3684,-1000.14454
138.19,False,805.5712,732.3684,-1000.14926
138.191,False,805.5713,732.3684,-1000.15398
138.192,False,805.5713,732.3684,-1000.1587
138.193,False,805.5713,732.3684,-1000.16342
138.194,False,805.5714,732.3684,-1000.16814
138.195,False,805.5714,732.3684,-1000.17286
138.196,False,805.5714,732.3684,-1000.17758
138.197,False,805.5715,732.3684,-1000.1823
138.198,False,805.5715,732.3684,-1000.18702
138.199,False,805.5716,732.3684,-1000.19174
138.2,False,805.5716,732.3684,-1000.19646
138.201,False,805.5716,732.3684,-1000.20118
138.202,False,805.5717,732.3684,-1000.2059
138.203,False,805.5717,732.3685,-1000.21062
138.204,False,805.5717,732.3685,-1000.21534
138.205,False,805.5718,732.3685,-1000.22006
138.206,False,805.5718,732.3685,-1000.22478
138.207,False,805.5719,732.3685,-1000.2295
138.208,False,805.5719,732.3685,-1000.23422
138.209,False,805.5719,732.3685,-1000.23894
138.21,False,805.572,732.3685,-1000.24366
138.211,False,805.572,732.3685,-1000.24838
138.212,False,805.572,732.3685,-1000.2531
138.213,False,805.5721,732.3685,-1000.25782
138.214,False,805.5721,732.3685,-1000.26254
138.215,False,805.5721,732.3685,-1000.26726
138.216,False,805.5722,732.3685,-1000.27198
138.217,False,805.5722,732.3685,-1000.2767
138.218,False,805.5723,732.3685,-1000.28142
138.219,False,805.5723,732.3685,-1000.28614
138.22,False,805.5723,732.3685,-1000.29086
138.221,False,805.5724,732.3685,-1000.29558
138.222,False,805.5724,732.3685,-1000.3003
138.223,False,805.5724,732.3685,-1000.30502
138.224,False,805.5725,732.3685,-1000.30974
138.225,False,805.5725,732.3685,-1000.31446
138.226,False,805.5726,732.3685,-1000.31918
138.227,False,805.5726,732.3686,-1000.3239
138.228,False,805.5726,732.3686,-1000.32862
138.229,False,805.5727,732.3686,-1000.33334
138.23,False,805.5727,732.3686,-1000.33806
138.231,False,805.5727,732.3686,-1000.34278
138.232,False,805.5728,732.3686,-1000.3475
138.233,False,805.5728,732.3686,-1000.35222
138.234,False,805.5729,732.3686,-1000.35694
138.235,False,805.5729,732.3686,-1000.36166
138.236,False,805.5729,732.3686,-1000.36638
138.237,False,805.573,732.3686,-1000.3711
138.238,False,805.573,732.3686,-1000.37582
138.239,False,805.573,732.3686,-1000.38054
138.24,False,805.5731,732.3686,-1000.38526
138.241,False,805.5731,732.3686,-1000.38998
138.242,False,805.5732,732.3686,-1000.3947
138.243,False,805.5732,732.3686,-1000.39942
138.244,False,805.5732,732.3686,-1000.40414
138.245,False,805.5733,732.3686,-1000.40886
138.246,False,805.5733,732.3686,-1000.41358
138.247,False,805.5733,732.3686,-1000.4183
138.248,False,805.5734,732.3686,-1000.42302
138.249,False,805.5734,732.3686,-1000.42774
138.25,False,805.5734,732.3686,-1000.43246
138.251,False,805.5735,732.3687,-1000.43718
138.252,False,805.5735,732.3687,-1000.4419
138.253,False,805.5736,732.3687,-1000.44662
138.254,False,805.5736,732.3687,-1000.45134
138.255,False,805.5736,732.3687,-1000.45606
138.256,False,805.5737,732.3687,-1000.46078
138.257,False,805.5737,732.3687,-1000.4655
138.258,False,805.5737,732.3687,-1000.47022
138.259,False,805.5738,732.3687,-1000.47494
138.26,False,805.5738,732.3687,-1000.47966
138.261,False,805.5739,732.3687,-1000.48438
138.262,False,805.5739,732.3687,-1000.4891
138.263,False,805.5739,732.3687,-1000.49382
138.264,False,805.574,732.3687,-1000.49854
138.265,False,805.574,732.3687,-1000.50326
138.266,False,805.574,732.3687,-1000.50798
138.267,False,805.5741,732.3687,-1000.5127
138.268,False,805.5741,732.3687,-1000.51742
138.269,False,805.5742,732.3687,-1000.52214
138.27,False,805.5742,732.3687,-1000.52686
138.271,False,805.5742,732.3687,-1000.53158
138.272,False,805.5743,732.3687,-1000.5363
138.273,False,805.5743,732.3687,-1000.54102
138.274,False,805.5743,732.3687,-1000.54574
138.275,False,805.5744,732.3687,-1000.55046
138.276,False,805.5744,732.3688,-1000.55518
138.277,False,805.5744,732.3688,-1000.5599
138.278,False,805.5745,732.3688,-1000.56462
138.279,False,805.5745,732.3688,-1000.56934
138.28,False,805.5746,732.3688,-1000.57406
138.281,False,805.5746,732.3688,-1000.57878
138.282,False,805.5746,732.3688,-1000.5835
138.283,False,805.5747,732.3688,-1000.58822
138.284,False,805.5747,732.3688,-1000.59294
138.285,False,805.5747,732.3688,-1000.59766
138.286,False,805.5748,732.3688,-1000.60238
138.287,False,805.5748,732.3688,-1000.6071
138.288,False,805.5749,732.3688,-1000.61182
138.289,False,805.5749,732.3688,-1000.61654
138.29,False,805.5749,732.3688,-1000.62126
138.291,False,805.575,732.3688,-1000.62598
138.292,False,805.575,732.3688,-1000.6307
138.293,False,805.575,732.3688,-1000.63542
138.294,False,805.5751,732.3688,-1000.64014
138.295,False,805.5751,732.3688,-1000.64486
138.296,False,805.5752,732.3688,-1000.64958
138.297,False,805.5752,732.3688,-1000.6543
138.298,False,805.5752,732.3688,-1000.65902
138.299,False,805.5753,732.3688,-1000.66374
138.3,False,805.5753,732.3689,-1000.66846
138.301,False,805.5753,732.3689,-1000.67318
138.302,False,805.5754,732.3689,-1000.6779
138.303,False,805.5754,732.3689,-1000.68262
138.304,False,805.5755,732.3689,-1000.68734
138.305,False,805.5755,732.3689,-1000.69206
138.306,False,805.5755,732.3689,-1000.69678
138.307,False,805.5756,732.3689,-1000.7015
138.308,False,805.5756,732.3689,-1000.70622
138.309,False,805.5756,732.3689,-1000.71094
138.31,False,805.5757,732.3689,-1000.71566
138.311,False,805.5757,732.3689,-1000.72038
138.312,False,805.5757,732.3689,-1000.7251
138.313,False,805.5758,732.3689,-1000.72982
138.314,False,805.5758,732.3689,-1000.73454
138.315,False,805.5759,732.3689,-1000.73926
138.316,False,805.5759,732.3689,-1000.74398
138.317,False,805.5759,732.3689,-1000.7487
138.318,False,805.576,732.3689,-1000.75342
138.319,False,805.576,732.3689,-1000.75814
138.32,False,805.576,732.3689,-1000.76286
138.321,False,805.5761,732.3689,-1000.76758
138.322,False,805.5761,732.3689,-1000.7723
138.323,False,805.5762,732.3689,-1000.77702
138.324,False,805.5762,732.369,-1000.78174
138.325,False,805.5762,732.369,-1000.78646
138.326,False,805.5763,732.369,-1000.79118
138.327,False,805.5763,732.369,-1000.7959
138.328,False,805.5763,732.369,-1000.80062
138.329,False,805.5764,732.369,-1000.80534
138.33,False,805.5764,732.369,-1000.81006
138.331,False,805.5765,732.369,-1000.81478
138.332,False,805.5765,732.369,-1000.8195
138.333,False,805.5765,732.369,-1000.82422
138.334,False,805.5766,732.369,-1000.82894
138.335,False,805.5766,732.369,-1000.83366
138.336,False,805.5766,732.369,-1000.83838
138.337,False,805.5767,732.369,-1000.8431
138.338,False,805.5767,732.369,-1000.84782
138.339,False,805.5767,732.369,-1000.85254
138.34,False,805.5768,732.369,-1000.85726
138.341,False,805.5768,732.369,-1000.86198
138.342,False,805.5769,732.369,-1000.8667
138.343,False,805.5769,732.369,-1000.87142
138.344,False,805.5769,732.369,-1000.87614
138.345,False,805.577,732.369,-1000.88086
138.346,False,805.577,732.369,-1000.88558
138.347,False,805.577,732.369,-1000.8903
138.348,False,805.5771,732.369,-1000.89502
138.349,False,805.5771,732.3691,-1000.89974
138.35,False,805.5772,732.3691,-1000.90446
138.351,False,805.5772,732.3691,-1000.90918
138.352,False,805.5772,732.3691,-1000.9139
138.353,False,805.5773,732.3691,-1000.91862
138.354,False,805.5773,732.3691,-1000.92334
138.355,False,805.5773,732.3691,-1000.92806
138.356,False,805.5774,732.3691,-1000.93278
138.357,False,805.5774,732.3691,-1000.9375
138.358,False,805.5775,732.3691,-1000.94222
138.359,False,805.5775,732.3691,-1000.94694
138.36,False,805.5775,732.3691,-1000.95166
138.361,False,805.5776,732.3691,-1000.95638
138.362,False,805.5776,732.3691,-1000.9611
138.363,False,805.5776,732.3691,-1000.96582
138.364,False,805.5777,732.3691,-1000.97054
138.365,False,805.5777,732.3691,-1000.97526
138.366,False,805.5778,732.3691,-1000.97998
138.367,False,805.5778,732.3691,-1000.9847
138.368,False,805.5778,732.3691,-1000.98942
138.369,False,805.5779,732.3691,-1000.99414
