label,days,date,total,S87_MAIN,S87_D1_LAST_INV,S87_D1_REV,S87_H12_TURN,S88_D1_INV_NO17,S88_D1_INV_RISK10,S88_D1_INV_RATR12,S89_D1_INV_NO17_RISK20,S89_D1_INV_NO17_RATR18,S89_D1_INV_NO17_RATR20,demo_allin_total
S82_BASELINE,90,2026-02-18,-965.9613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-965.9613
S82_BASELINE,120,2026-02-19,-937.3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-937.3163
S82_BASELINE,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82_BASELINE,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S83_CHAMPION,90,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S83_CHAMPION,120,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S83_CHAMPION,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S83_CHAMPION,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x10,90,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x10,120,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x10,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x10,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.99,90,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.99,120,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.99,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.99,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x10.01,90,2026-03-09,-983.6138,0.0,0.0,0.0,0.0,-683.3638,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x10.01,120,2026-03-09,-983.6138,0.0,0.0,0.0,0.0,-683.3638,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x10.01,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x10.01,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.98,90,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.98,120,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.98,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.98,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x10,90,2026-03-09,-983.6138,0.0,0.0,0.0,0.0,-683.3638,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x10,120,2026-03-09,-983.6138,0.0,0.0,0.0,0.0,-683.3638,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x10,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x10,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.97,90,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.97,120,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.97,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.97,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.41+S89_D1_INV_NO17_RISK20x10.02,90,2026-03-09,-983.1399,0.0,0.0,0.0,0.0,-682.8899,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.41+S89_D1_INV_NO17_RISK20x10.02,120,2026-03-09,-983.1399,0.0,0.0,0.0,0.0,-682.8899,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.41+S89_D1_INV_NO17_RISK20x10.02,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.41+S89_D1_INV_NO17_RISK20x10.02,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x9.99,90,2026-03-09,-983.6138,0.0,0.0,0.0,0.0,-683.3638,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x9.99,120,2026-03-09,-983.6138,0.0,0.0,0.0,0.0,-683.3638,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x9.99,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x9.99,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.96,90,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.96,120,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.96,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.96,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.41+S89_D1_INV_NO17_RISK20x10.01,90,2026-03-09,-983.1399,0.0,0.0,0.0,0.0,-682.8899,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.41+S89_D1_INV_NO17_RISK20x10.01,120,2026-03-09,-983.1399,0.0,0.0,0.0,0.0,-682.8899,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.41+S89_D1_INV_NO17_RISK20x10.01,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.41+S89_D1_INV_NO17_RISK20x10.01,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x9.98,90,2026-03-09,-983.6138,0.0,0.0,0.0,0.0,-683.3638,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x9.98,120,2026-03-09,-983.6138,0.0,0.0,0.0,0.0,-683.3638,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x9.98,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.42+S89_D1_INV_NO17_RISK20x9.98,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.4+S89_D1_INV_NO17_RISK20x10.03,90,2026-03-09,-982.666,0.0,0.0,0.0,0.0,-682.416,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.4+S89_D1_INV_NO17_RISK20x10.03,120,2026-03-09,-982.666,0.0,0.0,0.0,0.0,-682.416,0.0,0.0,0.0,0.0,0.0,-300.25
S82+S88_D1_INV_NO17x14.4+S89_D1_INV_NO17_RISK20x10.03,150,2025-12-18,-998.7615,-963.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.87
S82+S88_D1_INV_NO17x14.4+S89_D1_INV_NO17_RISK20x10.03,180,2025-10-14,-999.9079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.9079
S82+S88_D1_INV_NO17x14.43+S89_D1_INV_NO17_RISK20x9.95,90,2026-03-09,-984.0877,0.0,0.0,0.0,0.0,-683.8377,0.0,0.0,0.0,0.0,0.0,-300.25
