timestamp,rank,label,w66,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 10:48:30,2,S81+S66x1,1.0,"(0, 339.380912, 312.624466, -1054.5679, 4.352054, -4)",339.38,312.62,4.352,4,-1054.57,0.19,55.01,10278,120,364.39,4.553,3,-937.24,5164.4,7479.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S66:-222.49;S69:1988.67
2026-07-03 10:48:30,2,S81+S66x1,1.0,"(0, 339.380912, 312.624466, -1054.5679, 4.352054, -4)",339.38,312.62,4.352,4,-1054.57,0.19,55.01,10278,150,312.62,4.352,3,-936.67,2737.62,8924.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S66:-145.89;S69:1988.67
2026-07-03 10:48:30,2,S81+S66x1,1.0,"(0, 339.380912, 312.624466, -1054.5679, 4.352054, -4)",339.38,312.62,4.352,4,-1054.57,0.19,55.01,10278,180,336.29,4.375,4,-1054.57,2737.62,10778.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S66:-22.05;S69:2926.97
2026-07-03 10:48:30,3,S81+S66x2,2.0,"(0, 338.943811, 311.651866, -1109.2279, 4.313223, -4)",338.94,311.65,4.313,4,-1109.23,0.19,55.01,10278,90,345.42,4.696,4,-918.36,2785.56,5941.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S66:216.14;S69:1710.60
2026-07-03 10:48:30,3,S81+S66x2,2.0,"(0, 338.943811, 311.651866, -1109.2279, 4.313223, -4)",338.94,311.65,4.313,4,-1109.23,0.19,55.01,10278,120,362.54,4.487,3,-937.16,5164.4,7777.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S66:-444.98;S69:1988.67
2026-07-03 10:48:30,3,S81+S66x2,2.0,"(0, 338.943811, 311.651866, -1109.2279, 4.313223, -4)",338.94,311.65,4.313,4,-1109.23,0.19,55.01,10278,150,311.65,4.313,4,-936.59,2708.48,9297.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S66:-291.78;S69:1988.67
2026-07-03 10:48:30,3,S81+S66x2,2.0,"(0, 338.943811, 311.651866, -1109.2279, 4.313223, -4)",338.94,311.65,4.313,4,-1109.23,0.19,55.01,10278,180,336.16,4.355,4,-1109.23,2708.48,11236.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S66:-44.10;S69:2926.97
2026-07-03 10:48:30,4,S81+S66x3,3.0,"(0, 338.506709, 310.679266, -1163.8879, 4.271429, -4)",338.51,310.68,4.271,4,-1163.89,0.19,55.01,10278,90,346.62,4.632,4,-899.71,2756.42,6168.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S66:324.21;S69:1710.60
2026-07-03 10:48:30,4,S81+S66x3,3.0,"(0, 338.506709, 310.679266, -1163.8879, 4.271429, -4)",338.51,310.68,4.271,4,-1163.89,0.19,55.01,10278,120,360.68,4.404,4,-937.08,5164.4,8075.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S66:-667.47;S69:1988.67
2026-07-03 10:48:30,4,S81+S66x3,3.0,"(0, 338.506709, 310.679266, -1163.8879, 4.271429, -4)",338.51,310.68,4.271,4,-1163.89,0.19,55.01,10278,150,310.68,4.271,4,-936.51,2679.34,9670.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S66:-437.67;S69:1988.67
2026-07-03 10:48:30,4,S81+S66x3,3.0,"(0, 338.506709, 310.679266, -1163.8879, 4.271429, -4)",338.51,310.68,4.271,4,-1163.89,0.19,55.01,10278,180,336.04,4.329,4,-1163.89,2679.34,11694.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S66:-66.15;S69:2926.97
2026-07-03 10:48:30,5,S81+S66x4,4.0,"(0, 338.069608, 309.706666, -1218.5479, 4.214433, -4)",338.07,309.71,4.214,4,-1218.55,0.19,55.01,10278,90,347.83,4.547,4,-899.63,2727.28,6395.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S66:432.28;S69:1710.60
2026-07-03 10:48:30,5,S81+S66x4,4.0,"(0, 338.069608, 309.706666, -1218.5479, 4.214433, -4)",338.07,309.71,4.214,4,-1218.55,0.19,55.01,10278,120,358.83,4.303,4,-937.0,5164.4,8373.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S66:-889.96;S69:1988.67
2026-07-03 10:48:30,5,S81+S66x4,4.0,"(0, 338.069608, 309.706666, -1218.5479, 4.214433, -4)",338.07,309.71,4.214,4,-1218.55,0.19,55.01,10278,150,309.71,4.214,4,-936.43,2650.2,10043.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S66:-583.56;S69:1988.67
2026-07-03 10:48:30,5,S81+S66x4,4.0,"(0, 338.069608, 309.706666, -1218.5479, 4.214433, -4)",338.07,309.71,4.214,4,-1218.55,0.19,55.01,10278,180,335.92,4.292,4,-1218.55,2650.2,12152.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S66:-88.20;S69:2926.97
2026-07-03 10:48:30,6,S81+S66x5,5.0,"(0, 337.632506, 308.734066, -1273.2079, 4.134384, -4)",337.63,308.73,4.134,4,-1273.21,0.19,55.01,10278,90,349.03,4.463,4,-899.55,2698.14,6622.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S66:540.35;S69:1710.60
2026-07-03 10:48:30,6,S81+S66x5,5.0,"(0, 337.632506, 308.734066, -1273.2079, 4.134384, -4)",337.63,308.73,4.134,4,-1273.21,0.19,55.01,10278,120,356.97,4.198,4,-936.92,5164.4,8671.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S66:-1112.45;S69:1988.67
2026-07-03 10:48:30,6,S81+S66x5,5.0,"(0, 337.632506, 308.734066, -1273.2079, 4.134384, -4)",337.63,308.73,4.134,4,-1273.21,0.19,55.01,10278,150,308.73,4.134,4,-936.35,2621.06,10416.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S66:-729.45;S69:1988.67
2026-07-03 10:48:30,6,S81+S66x5,5.0,"(0, 337.632506, 308.734066, -1273.2079, 4.134384, -4)",337.63,308.73,4.134,4,-1273.21,0.19,55.01,10278,180,335.8,4.244,4,-1273.21,2621.06,12610.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S66:-110.25;S69:2926.97
2026-07-03 10:48:30,7,S81+S66x6,6.0,"(0, 337.195405, 307.761466, -1327.8679, 4.042256, -5)",337.2,307.76,4.042,5,-1327.87,0.19,55.01,10278,90,350.23,4.383,4,-899.47,2669.0,6849.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S66:648.42;S69:1710.60
2026-07-03 10:48:30,7,S81+S66x6,6.0,"(0, 337.195405, 307.761466, -1327.8679, 4.042256, -5)",337.2,307.76,4.042,5,-1327.87,0.19,55.01,10278,120,355.12,4.083,5,-936.84,5164.4,8969.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S66:-1334.94;S69:1988.67
2026-07-03 10:48:30,7,S81+S66x6,6.0,"(0, 337.195405, 307.761466, -1327.8679, 4.042256, -5)",337.2,307.76,4.042,5,-1327.87,0.19,55.01,10278,150,307.76,4.042,4,-936.27,2591.92,10789.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S66:-875.34;S69:1988.67
2026-07-03 10:48:30,7,S81+S66x6,6.0,"(0, 337.195405, 307.761466, -1327.8679, 4.042256, -5)",337.2,307.76,4.042,5,-1327.87,0.19,55.01,10278,180,335.67,4.175,4,-1327.87,2591.92,13068.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S66:-132.30;S69:2926.97
2026-07-03 10:48:30,8,S81+S66x7,7.0,"(0, 336.758304, 306.788866, -1382.5279, 3.938572, -5)",336.76,306.79,3.939,5,-1382.53,0.19,55.01,10278,90,351.43,4.308,4,-899.39,2639.86,7076.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S66:756.49;S69:1710.60
2026-07-03 10:48:30,8,S81+S66x7,7.0,"(0, 336.758304, 306.788866, -1382.5279, 3.938572, -5)",336.76,306.79,3.939,5,-1382.53,0.19,55.01,10278,120,353.27,3.967,5,-936.76,5164.4,9267.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S66:-1557.43;S69:1988.67
2026-07-03 10:48:30,8,S81+S66x7,7.0,"(0, 336.758304, 306.788866, -1382.5279, 3.938572, -5)",336.76,306.79,3.939,5,-1382.53,0.19,55.01,10278,150,306.79,3.939,4,-936.19,2562.78,11162.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S66:-1021.23;S69:1988.67
2026-07-03 10:48:30,8,S81+S66x7,7.0,"(0, 336.758304, 306.788866, -1382.5279, 3.938572, -5)",336.76,306.79,3.939,5,-1382.53,0.19,55.01,10278,180,335.55,4.095,4,-1382.53,2562.78,13526.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S66:-154.35;S69:2926.97
2026-07-03 10:48:30,9,S81+S66x8,8.0,"(0, 336.321202, 305.816266, -1437.1879, 3.834777, -5)",336.32,305.82,3.835,5,-1437.19,0.19,55.01,10278,90,352.63,4.236,4,-899.31,2610.72,7303.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S66:864.56;S69:1710.60
2026-07-03 10:48:30,9,S81+S66x8,8.0,"(0, 336.321202, 305.816266, -1437.1879, 3.834777, -5)",336.32,305.82,3.835,5,-1437.19,0.19,55.01,10278,120,351.41,3.853,5,-936.68,5164.4,9565.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S66:-1779.92;S69:1988.67
2026-07-03 10:48:30,9,S81+S66x8,8.0,"(0, 336.321202, 305.816266, -1437.1879, 3.834777, -5)",336.32,305.82,3.835,5,-1437.19,0.19,55.01,10278,150,305.82,3.835,4,-936.11,2533.64,11535.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S66:-1167.12;S69:1988.67
2026-07-03 10:48:30,9,S81+S66x8,8.0,"(0, 336.321202, 305.816266, -1437.1879, 3.834777, -5)",336.32,305.82,3.835,5,-1437.19,0.19,55.01,10278,180,335.43,4.007,4,-1437.19,2533.64,13984.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S66:-176.40;S69:2926.97
2026-07-03 10:48:30,10,S81+S66x9,9.0,"(0, 335.884101, 304.843666, -1491.8479, 3.729238, -5)",335.88,304.84,3.729,5,-1491.85,0.19,55.01,10278,90,353.83,4.162,4,-899.23,2581.58,7530.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S66:972.63;S69:1710.60
2026-07-03 10:48:30,10,S81+S66x9,9.0,"(0, 335.884101, 304.843666, -1491.8479, 3.729238, -5)",335.88,304.84,3.729,5,-1491.85,0.19,55.01,10278,120,349.56,3.747,5,-949.14,5164.4,9863.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S66:-2002.41;S69:1988.67
2026-07-03 10:48:30,10,S81+S66x9,9.0,"(0, 335.884101, 304.843666, -1491.8479, 3.729238, -5)",335.88,304.84,3.729,5,-1491.85,0.19,55.01,10278,150,304.84,3.729,4,-949.14,2504.5,11908.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S66:-1313.01;S69:1988.67
2026-07-03 10:48:30,10,S81+S66x9,9.0,"(0, 335.884101, 304.843666, -1491.8479, 3.729238, -5)",335.88,304.84,3.729,5,-1491.85,0.19,55.01,10278,180,335.31,3.919,4,-1491.85,2504.5,14442.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S66:-198.45;S69:2926.97
2026-07-03 10:48:30,11,S81+S66x10,10.0,"(0, 335.447, 303.871066, -1546.5079, 3.627518, -5)",335.45,303.87,3.628,5,-1546.51,0.19,55.01,10278,90,355.03,4.081,4,-899.15,2552.44,7757.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S66:1080.70;S69:1710.60
2026-07-03 10:48:30,11,S81+S66x10,10.0,"(0, 335.447, 303.871066, -1546.5079, 3.627518, -5)",335.45,303.87,3.628,5,-1546.51,0.19,55.01,10278,120,347.7,3.64,5,-1011.76,5164.4,10161.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S66:-2224.90;S69:1988.67
2026-07-03 10:48:30,11,S81+S66x10,10.0,"(0, 335.447, 303.871066, -1546.5079, 3.627518, -5)",335.45,303.87,3.628,5,-1546.51,0.19,55.01,10278,150,303.87,3.628,4,-1011.76,2498.73,12281.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S66:-1458.90;S69:1988.67
2026-07-03 10:48:30,11,S81+S66x10,10.0,"(0, 335.447, 303.871066, -1546.5079, 3.627518, -5)",335.45,303.87,3.628,5,-1546.51,0.19,55.01,10278,180,335.18,3.832,4,-1546.51,2498.73,14900.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S66:-220.50;S69:2926.97
2026-07-03 10:48:30,12,S81+S66x11,11.0,"(0, 335.009898, 302.898466, -1601.1679, 3.526121, -5)",335.01,302.9,3.526,5,-1601.17,0.19,55.01,10278,90,356.23,3.995,4,-899.07,2523.3,7984.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S66:1188.77;S69:1710.60
2026-07-03 10:48:30,12,S81+S66x11,11.0,"(0, 335.009898, 302.898466, -1601.1679, 3.526121, -5)",335.01,302.9,3.526,5,-1601.17,0.19,55.01,10278,120,345.85,3.533,5,-1074.38,5164.4,10459.53,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S66:-2447.39;S69:1988.67
2026-07-03 10:48:30,12,S81+S66x11,11.0,"(0, 335.009898, 302.898466, -1601.1679, 3.526121, -5)",335.01,302.9,3.526,5,-1601.17,0.19,55.01,10278,150,302.9,3.526,4,-1074.38,2498.73,12654.1,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S66:-1604.79;S69:1988.67
2026-07-03 10:48:30,12,S81+S66x11,11.0,"(0, 335.009898, 302.898466, -1601.1679, 3.526121, -5)",335.01,302.9,3.526,5,-1601.17,0.19,55.01,10278,180,335.06,3.747,4,-1601.17,2498.73,15358.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S66:-242.55;S69:2926.97
2026-07-03 10:48:30,13,S81+S66x12,12.0,"(0, 334.572797, 301.925866, -1655.8279, 3.427502, -5)",334.57,301.93,3.428,5,-1655.83,0.19,55.01,10278,90,357.43,3.904,4,-932.77,2494.16,8211.46,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S66:1296.84;S69:1710.60
