weight,valid,avg_day,min_day,worst_day,streak
1.0,True,387.0543,387.0543,-999.9996,3
1.001,True,387.0543,387.0543,-999.9996,3
1.002,True,387.0544,387.0544,-999.9996,3
1.003,True,387.0545,387.0545,-999.9996,3
1.004,True,387.0546,387.0546,-999.9996,3
1.005,True,387.0546,387.0546,-999.9996,3
1.006,True,387.0547,387.0547,-999.9996,3
1.007,True,387.0548,387.0548,-999.9996,3
1.008,True,387.0548,387.0548,-999.9996,3
1.009,True,387.0549,387.0549,-999.9996,3
1.01,True,387.055,387.055,-999.9996,3
1.011,True,387.055,387.055,-999.9996,3
1.012,True,387.0551,387.0551,-999.9996,3
1.013,True,387.0552,387.0552,-999.9996,3
1.014,True,387.0552,387.0552,-999.9996,3
1.015,True,387.0553,387.0553,-999.9996,3
1.016,True,387.0554,387.0554,-999.9996,3
1.017,True,387.0555,387.0555,-999.9996,3
1.018,True,387.0555,387.0555,-999.9996,3
1.019,True,387.0556,387.0556,-999.9996,3
1.02,True,387.0557,387.0557,-999.9996,3
1.021,True,387.0557,387.0557,-999.9996,3
1.022,True,387.0558,387.0558,-999.9996,3
1.023,True,387.0559,387.0559,-999.9996,3
1.024,True,387.0559,387.0559,-999.9996,3
1.025,True,387.056,387.056,-999.9996,3
1.026,True,387.0561,387.0561,-999.9996,3
1.027,True,387.0562,387.0562,-999.9996,3
1.028,True,387.0562,387.0562,-999.9996,3
1.029,True,387.0563,387.0563,-999.9996,3
1.03,True,387.0564,387.0564,-999.9996,3
1.031,True,387.0564,387.0564,-999.9996,3
1.032,True,387.0565,387.0565,-999.9996,3
1.033,True,387.0566,387.0566,-999.9996,3
1.034,True,387.0566,387.0566,-999.9996,3
1.035,True,387.0567,387.0567,-999.9996,3
1.036,True,387.0568,387.0568,-999.9996,3
1.037,True,387.0568,387.0568,-999.9996,3
1.038,True,387.0569,387.0569,-999.9996,3
1.039,True,387.057,387.057,-999.9996,3
1.04,True,387.0571,387.0571,-999.9996,3
1.041,True,387.0571,387.0571,-999.9996,3
1.042,True,387.0572,387.0572,-999.9996,3
1.043,True,387.0573,387.0573,-999.9996,3
1.044,True,387.0573,387.0573,-999.9996,3
1.045,True,387.0574,387.0574,-999.9996,3
1.046,True,387.0575,387.0575,-999.9996,3
1.047,True,387.0575,387.0575,-999.9996,3
1.048,True,387.0576,387.0576,-999.9996,3
1.049,True,387.0577,387.0577,-999.9996,3
1.05,True,387.0577,387.0577,-999.9996,3
1.051,True,387.0578,387.0578,-999.9996,3
1.052,True,387.0579,387.0579,-999.9996,3
1.053,True,387.058,387.058,-999.9996,3
1.054,True,387.058,387.058,-999.9996,3
1.055,True,387.0581,387.0581,-999.9996,3
1.056,True,387.0582,387.0582,-999.9996,3
1.057,True,387.0582,387.0582,-999.9996,3
1.058,True,387.0583,387.0583,-999.9996,3
1.059,True,387.0584,387.0584,-999.9996,3
1.06,True,387.0584,387.0584,-999.9996,3
1.061,True,387.0585,387.0585,-999.9996,3
1.062,True,387.0586,387.0586,-999.9996,3
1.063,True,387.0586,387.0586,-999.9996,3
1.064,True,387.0587,387.0587,-999.9996,3
1.065,True,387.0588,387.0588,-999.9996,3
1.066,True,387.0589,387.0589,-999.9996,3
1.067,True,387.0589,387.0589,-999.9996,3
1.068,True,387.059,387.059,-999.9996,3
1.069,True,387.0591,387.0591,-999.9996,3
