timestamp,rank,label,add_leg,add_weight,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 15:56:01,0,S82_BASELINE,,,,384.42,364.83,4.055,3,-999.91,0.19,55.01,9727,90,372.89,4.106,3,-965.96,2843.84,5890.06,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03
2026-07-03 15:56:01,0,S82_BASELINE,,,,384.42,364.83,4.055,3,-999.91,0.19,55.01,9727,120,431.59,4.628,3,-937.32,5164.4,7751.88,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97
2026-07-03 15:56:01,0,S82_BASELINE,,,,384.42,364.83,4.055,3,-999.91,0.19,55.01,9727,150,364.83,4.196,3,-998.76,4944.19,9322.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63
2026-07-03 15:56:01,0,S82_BASELINE,,,,384.42,364.83,4.055,3,-999.91,0.19,55.01,9727,180,368.35,4.055,3,-999.91,4944.19,11158.99,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80
2026-07-03 15:56:01,1,S82+S87_D1_LAST_INVx20,S87_D1_LAST_INV,20.0,"(0, 451.214385, 418.218867, -1263.6, 4.034433, -3)",451.21,418.22,4.034,3,-1263.6,0.19,55.01,9755,90,462.05,4.385,3,-1248.05,3746.85,6570.06,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:8024.80;S87_MAIN:2688.03
2026-07-03 15:56:01,1,S82+S87_D1_LAST_INVx20,S87_D1_LAST_INV,20.0,"(0, 451.214385, 418.218867, -1263.6, 4.034433, -3)",451.21,418.22,4.034,3,-1263.6,0.19,55.01,9755,120,502.19,4.467,3,-1248.05,7183.59,8791.88,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:8472.80;S87_MAIN:7840.97
2026-07-03 15:56:01,1,S82+S87_D1_LAST_INVx20,S87_D1_LAST_INV,20.0,"(0, 451.214385, 418.218867, -1263.6, 4.034433, -3)",451.21,418.22,4.034,3,-1263.6,0.19,55.01,9755,150,422.39,4.129,3,-1258.08,7183.59,10522.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:8633.60;S87_MAIN:7685.63
2026-07-03 15:56:01,1,S82+S87_D1_LAST_INVx20,S87_D1_LAST_INV,20.0,"(0, 451.214385, 418.218867, -1263.6, 4.034433, -3)",451.21,418.22,4.034,3,-1263.6,0.19,55.01,9755,180,418.22,4.034,3,-1263.6,7183.59,12498.99,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:8976.20;S87_MAIN:5749.80
2026-07-03 15:56:01,2,S82+S87_D1_LAST_INVx19.9,S87_D1_LAST_INV,19.9,"(0, 450.88039, 417.969528, -1258.861, 4.035546, -3)",450.88,417.97,4.036,3,-1258.86,0.19,55.01,9755,90,461.61,4.385,3,-1243.31,3739.76,6566.66,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:7984.68;S87_MAIN:2688.03
2026-07-03 15:56:01,2,S82+S87_D1_LAST_INVx19.9,S87_D1_LAST_INV,19.9,"(0, 450.88039, 417.969528, -1258.861, 4.035546, -3)",450.88,417.97,4.036,3,-1258.86,0.19,55.01,9755,120,501.84,4.469,3,-1243.31,7172.4,8786.67,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:8430.44;S87_MAIN:7840.97
2026-07-03 15:56:01,2,S82+S87_D1_LAST_INVx19.9,S87_D1_LAST_INV,19.9,"(0, 450.88039, 417.969528, -1258.861, 4.035546, -3)",450.88,417.97,4.036,3,-1258.86,0.19,55.01,9755,150,422.1,4.131,3,-1253.34,7172.4,10516.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:8590.43;S87_MAIN:7685.63
2026-07-03 15:56:01,2,S82+S87_D1_LAST_INVx19.9,S87_D1_LAST_INV,19.9,"(0, 450.88039, 417.969528, -1258.861, 4.035546, -3)",450.88,417.97,4.036,3,-1258.86,0.19,55.01,9755,180,417.97,4.036,3,-1258.86,7172.4,12492.29,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:8931.32;S87_MAIN:5749.80
2026-07-03 15:56:01,3,S82+S87_D1_LAST_INVx19.8,S87_D1_LAST_INV,19.8,"(0, 450.546394, 417.720189, -1254.122, 4.036662, -3)",450.55,417.72,4.037,3,-1254.12,0.19,55.01,9755,90,461.16,4.386,3,-1238.57,3732.68,6563.26,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:7944.55;S87_MAIN:2688.03
2026-07-03 15:56:01,3,S82+S87_D1_LAST_INVx19.8,S87_D1_LAST_INV,19.8,"(0, 450.546394, 417.720189, -1254.122, 4.036662, -3)",450.55,417.72,4.037,3,-1254.12,0.19,55.01,9755,120,501.49,4.471,3,-1238.57,7161.2,8781.48,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:8388.07;S87_MAIN:7840.97
2026-07-03 15:56:01,3,S82+S87_D1_LAST_INVx19.8,S87_D1_LAST_INV,19.8,"(0, 450.546394, 417.720189, -1254.122, 4.036662, -3)",450.55,417.72,4.037,3,-1254.12,0.19,55.01,9755,150,421.82,4.132,3,-1248.6,7161.2,10510.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_D1_LAST_INV:8547.26;S87_MAIN:7685.63
2026-07-03 15:56:01,3,S82+S87_D1_LAST_INVx19.8,S87_D1_LAST_INV,19.8,"(0, 450.546394, 417.720189, -1254.122, 4.036662, -3)",450.55,417.72,4.037,3,-1254.12,0.19,55.01,9755,180,417.72,4.037,3,-1254.12,7161.2,12485.59,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_D1_LAST_INV:8886.44;S87_MAIN:5749.80
2026-07-03 15:56:01,4,S82+S87_D1_LAST_INVx19.7,S87_D1_LAST_INV,19.7,"(0, 450.212399, 417.47085, -1249.383, 4.03778, -3)",450.21,417.47,4.038,3,-1249.38,0.19,55.01,9755,90,460.72,4.386,3,-1233.83,3725.6,6559.86,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_D1_LAST_INV:7904.43;S87_MAIN:2688.03
2026-07-03 15:56:01,4,S82+S87_D1_LAST_INVx19.7,S87_D1_LAST_INV,19.7,"(0, 450.212399, 417.47085, -1249.383, 4.03778, -3)",450.21,417.47,4.038,3,-1249.38,0.19,55.01,9755,120,501.13,4.473,3,-1233.83,7150.0,8776.27,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_D1_LAST_INV:8345.71;S87_MAIN:7840.97
