weight,pass_floor_streak,avg_day,min_day,worst_day
344.837,True,1017.9378,995.1048,-999.90965
344.838,False,1017.9378,995.1049,-999.91511
344.839,False,1017.9379,995.105,-999.92245
344.84,False,1017.9379,995.1051,-999.92979
344.841,False,1017.938,995.1052,-999.93713
344.842,False,1017.938,995.1053,-999.94447
344.843,False,1017.938,995.1053,-999.95181
344.844,False,1017.9381,995.1054,-999.95915
344.845,False,1017.9381,995.1055,-999.96649
344.846,False,1017.9382,995.1056,-999.97383
344.847,False,1017.9382,995.1057,-999.98117
344.848,False,1017.9382,995.1058,-999.98851
344.849,False,1017.9383,995.1059,-999.99585
344.85,False,1017.9383,995.106,-1000.00319
344.851,False,1017.9384,995.1061,-1000.01053
344.852,False,1017.9384,995.1062,-1000.01787
344.853,False,1017.9384,995.1063,-1000.02521
344.854,False,1017.9385,995.1063,-1000.03255
344.855,False,1017.9385,995.1064,-1000.03989
344.856,False,1017.9386,995.1065,-1000.04723
344.857,False,1017.9386,995.1066,-1000.05457
344.858,False,1017.9386,995.1067,-1000.06191
344.859,False,1017.9387,995.1068,-1000.06925
344.86,False,1017.9387,995.1069,-1000.07659
344.861,False,1017.9388,995.107,-1000.08393
344.862,False,1017.9388,995.1071,-1000.09127
344.863,False,1017.9389,995.1072,-1000.09861
344.864,False,1017.9389,995.1073,-1000.10595
344.865,False,1017.9389,995.1073,-1000.11329
344.866,False,1017.939,995.1074,-1000.12063
344.867,False,1017.939,995.1075,-1000.12797
344.868,False,1017.9391,995.1076,-1000.13531
344.869,False,1017.9391,995.1077,-1000.14265
344.87,False,1017.9391,995.1078,-1000.14999
344.871,False,1017.9392,995.1079,-1000.15733
344.872,False,1017.9392,995.108,-1000.16467
344.873,False,1017.9393,995.1081,-1000.17201
344.874,False,1017.9393,995.1082,-1000.17935
344.875,False,1017.9393,995.1083,-1000.18669
344.876,False,1017.9394,995.1084,-1000.19403
344.877,False,1017.9394,995.1084,-1000.20137
344.878,False,1017.9395,995.1085,-1000.20871
344.879,False,1017.9395,995.1086,-1000.21605
344.88,False,1017.9395,995.1087,-1000.22339
344.881,False,1017.9396,995.1088,-1000.23073
344.882,False,1017.9396,995.1089,-1000.23807
344.883,False,1017.9397,995.109,-1000.24541
344.884,False,1017.9397,995.1091,-1000.25275
344.885,False,1017.9398,995.1092,-1000.26009
344.886,False,1017.9398,995.1093,-1000.26743
344.887,False,1017.9398,995.1094,-1000.27477
344.888,False,1017.9399,995.1094,-1000.28211
344.889,False,1017.9399,995.1095,-1000.28945
344.89,False,1017.94,995.1096,-1000.29679
344.891,False,1017.94,995.1097,-1000.30413
344.892,False,1017.94,995.1098,-1000.31147
344.893,False,1017.9401,995.1099,-1000.31881
344.894,False,1017.9401,995.11,-1000.32615
344.895,False,1017.9402,995.1101,-1000.33349
344.896,False,1017.9402,995.1102,-1000.34083
344.897,False,1017.9402,995.1103,-1000.34817
344.898,False,1017.9403,995.1104,-1000.35551
344.899,False,1017.9403,995.1105,-1000.36285
344.9,False,1017.9404,995.1105,-1000.37019
344.901,False,1017.9404,995.1106,-1000.37753
344.902,False,1017.9404,995.1107,-1000.38487
344.903,False,1017.9405,995.1108,-1000.39221
344.904,False,1017.9405,995.1109,-1000.39955
344.905,False,1017.9406,995.111,-1000.40689
344.906,False,1017.9406,995.1111,-1000.41423
344.907,False,1017.9407,995.1112,-1000.42157
344.908,False,1017.9407,995.1113,-1000.42891
344.909,False,1017.9407,995.1114,-1000.43625
344.91,False,1017.9408,995.1115,-1000.44359
344.911,False,1017.9408,995.1115,-1000.45093
344.912,False,1017.9409,995.1116,-1000.45827
344.913,False,1017.9409,995.1117,-1000.46561
344.914,False,1017.9409,995.1118,-1000.47295
344.915,False,1017.941,995.1119,-1000.48029
344.916,False,1017.941,995.112,-1000.48763
344.917,False,1017.9411,995.1121,-1000.49497
344.918,False,1017.9411,995.1122,-1000.50231
344.919,False,1017.9411,995.1123,-1000.50965
344.92,False,1017.9412,995.1124,-1000.51699
344.921,False,1017.9412,995.1125,-1000.52433
344.922,False,1017.9413,995.1125,-1000.53167
344.923,False,1017.9413,995.1126,-1000.53901
344.924,False,1017.9413,995.1127,-1000.54635
344.925,False,1017.9414,995.1128,-1000.55369
344.926,False,1017.9414,995.1129,-1000.56103
344.927,False,1017.9415,995.113,-1000.56837
344.928,False,1017.9415,995.1131,-1000.57571
344.929,False,1017.9416,995.1132,-1000.58305
344.93,False,1017.9416,995.1133,-1000.59039
344.931,False,1017.9416,995.1134,-1000.59773
