signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-20T18:45:00+07:00,2026-01-20T18:50:00+07:00,BUY,4733.72,4731.33,4757.95,SL,-2.59,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=6.60)
2026-01-21T20:35:00+07:00,2026-01-21T20:50:00+07:00,BUY,4878.35,4870.56,4956.58,SL,-7.99,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.40)
2026-02-06T17:05:00+07:00,2026-02-06T17:15:00+07:00,BUY,4877.91,4869.52,4957.52,SL,-8.59,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=3.36)
2026-02-06T19:05:00+07:00,2026-02-06T19:20:00+07:00,BUY,4898.29,4888.69,4995.84,SL,-9.8,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=7.85)
2026-02-06T20:20:00+07:00,2026-02-06T20:25:00+07:00,BUY,4927.33,4912.22,5078.32,SL,-15.31,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=8.51)
2026-02-11T17:20:00+07:00,2026-02-11T17:25:00+07:00,BUY,5075.12,5071.66,5109.07,SL,-3.66,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.45)
2026-02-11T18:25:00+07:00,2026-02-11T19:05:00+07:00,BUY,5107.49,5095.75,5225.12,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=4.10)
2026-02-12T18:50:00+07:00,2026-02-12T18:55:00+07:00,BUY,5067.91,5064.2,5105.24,SL,-3.91,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.64)
2026-02-17T17:10:00+07:00,2026-02-17T17:30:00+07:00,BUY,4936.2,4927.85,5019.59,SL,-8.55,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=5.16)
2026-02-17T19:05:00+07:00,2026-02-17T19:55:00+07:00,BUY,4937.64,4929.17,5022.23,SL,-8.67,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=5.68)
2026-02-20T17:35:00+07:00,2026-02-20T17:40:00+07:00,BUY,5037.08,5032.96,5073.77,SL,-4.32,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=5.88)
2026-02-23T19:40:00+07:00,2026-02-23T20:05:00+07:00,BUY,5164.44,5157.17,5236.81,SL,-7.47,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=7.04)
2026-02-27T20:15:00+07:00,2026-02-27T20:35:00+07:00,BUY,5218.9,5212.27,5279.04,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=3.30)
2026-03-02T17:40:00+07:00,2026-03-02T17:50:00+07:00,BUY,5400.49,5391.87,5483.5,SL,-8.82,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=3.05)
2026-03-04T17:00:00+07:00,2026-03-04T17:30:00+07:00,BUY,5185.57,5181.62,5225.18,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=5.46)
2026-03-04T18:30:00+07:00,2026-03-04T18:40:00+07:00,BUY,5198.14,5193.67,5242.73,SL,-4.67,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=8.25)
2026-03-10T18:05:00+07:00,2026-03-10T18:15:00+07:00,BUY,5190.61,5180.81,5288.72,SL,-10.0,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.16)
2026-03-13T19:00:00+07:00,2026-03-13T19:15:00+07:00,BUY,5114.19,5107.02,5185.78,SL,-7.37,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=4.75)
2026-03-13T19:45:00+07:00,2026-03-13T20:10:00+07:00,BUY,5121.02,5110.81,5222.35,SL,-10.41,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=7.50)
2026-03-24T17:55:00+07:00,2026-03-24T18:00:00+07:00,BUY,4438.65,4425.23,4572.2,SL,-13.62,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=7.11)
2026-03-30T19:45:00+07:00,2026-03-30T19:55:00+07:00,BUY,4570.62,4564.23,4635.73,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.71)
2026-04-01T18:40:00+07:00,2026-04-01T18:50:00+07:00,BUY,4734.88,4729.61,4788.03,SL,-5.47,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=4.59)
2026-04-01T19:05:00+07:00,2026-04-01T19:10:00+07:00,BUY,4739.67,4735.76,4778.99,SL,-4.11,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=4.58)
2026-04-01T19:15:00+07:00,2026-04-01T20:05:00+07:00,BUY,4743.69,4736.02,4820.06,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=4.62)
2026-04-07T17:20:00+07:00,2026-04-07T17:25:00+07:00,BUY,4694.03,4688.65,4747.73,SL,-5.58,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=3.20)
2026-04-09T18:45:00+07:00,2026-04-09T19:00:00+07:00,BUY,4744.29,4738.84,4796.71,SL,-5.65,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=6.79)
2026-04-09T19:35:00+07:00,2026-04-09T20:05:00+07:00,BUY,4748.92,4742.91,4810.02,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=8.52)
2026-04-10T19:55:00+07:00,2026-04-10T20:20:00+07:00,BUY,4768.47,4763.12,4820.66,SL,-5.55,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=4.59)
2026-04-17T19:40:00+07:00,2026-04-17T19:55:00+07:00,BUY,4798.84,4792.06,4864.44,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.08)
2026-04-17T20:20:00+07:00,2026-04-17T21:10:00+07:00,BUY,4812.17,4804.23,4889.16,TP,76.79,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.93)
2026-04-20T18:15:00+07:00,2026-04-20T18:50:00+07:00,BUY,4800.06,4794.84,4854.13,SL,-5.42,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.98)
2026-04-21T19:40:00+07:00,2026-04-21T19:50:00+07:00,BUY,4793.14,4788.96,4835.16,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.75)
2026-04-24T19:25:00+07:00,2026-04-24T19:40:00+07:00,BUY,4715.36,4706.08,4807.72,SL,-9.48,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.64)
2026-04-30T18:20:00+07:00,2026-04-30T18:35:00+07:00,BUY,4634.31,4628.06,4696.37,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=10.08)
2026-04-30T20:55:00+07:00,2026-04-30T21:30:00+07:00,BUY,4639.85,4632.36,4712.34,SL,-7.69,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=6.48)
2026-05-05T19:40:00+07:00,2026-05-05T20:00:00+07:00,BUY,4563.37,4555.66,4640.7,SL,-7.91,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.54)
2026-05-05T20:10:00+07:00,2026-05-05T20:45:00+07:00,BUY,4564.99,4557.6,4638.67,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.68)
2026-05-06T18:30:00+07:00,2026-05-06T18:45:00+07:00,BUY,4709.89,4704.15,4762.34,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=9.50)
2026-05-08T20:50:00+07:00,2026-05-08T21:05:00+07:00,BUY,4730.89,4719.29,4847.99,SL,-11.8,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=3.43)
2026-05-11T20:55:00+07:00,2026-05-12T14:20:00+07:00,BUY,4700.0,4691.01,4790.01,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=2.85)
2026-05-20T18:30:00+07:00,2026-05-20T18:45:00+07:00,BUY,4492.57,4488.23,4536.31,BE,-0.2,S284 BUY Mann-Kendall Breakout 10R,Efficient structural break agrees with monotonic MK trend (z=7.79)
