signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-19T22:55:00+07:00,2026-01-19T23:05:00+07:00,BUY,4674.25,4670.33,4701.77,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.21 vah=4672.67 poc=4669.31 vwap=4666.64
2026-01-19T23:40:00+07:00,2026-01-20T00:00:00+07:00,BUY,4673.25,4669.97,4696.13,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.21 vah=4672.67 poc=4669.31 vwap=4666.64
2026-01-20T00:55:00+07:00,2026-01-20T01:00:00+07:00,BUY,4676.16,4675.36,4682.4,SL,-1.0,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.21 vah=4672.67 poc=4669.31 vwap=4666.64
2026-01-20T01:05:00+07:00,2026-01-20T02:00:00+07:00,BUY,4674.45,4673.26,4682.86,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.21 vah=4672.67 poc=4669.31 vwap=4666.64
2026-01-20T02:05:00+07:00,2026-01-20T02:10:00+07:00,BUY,4674.22,4673.0,4683.08,SL,-1.42,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.21 vah=4672.67 poc=4669.31 vwap=4666.64
2026-01-20T08:35:00+07:00,2026-01-20T08:55:00+07:00,BUY,4674.79,4669.94,4708.58,SL,-5.05,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.21 vah=4672.67 poc=4669.31 vwap=4666.64
2026-01-20T09:35:00+07:00,2026-01-20T09:45:00+07:00,BUY,4673.76,4669.52,4703.36,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.21 vah=4672.67 poc=4669.31 vwap=4666.64
2026-01-20T10:20:00+07:00,2026-01-20T10:30:00+07:00,BUY,4673.35,4670.33,4694.09,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.21 vah=4672.67 poc=4669.31 vwap=4666.64
2026-01-20T10:35:00+07:00,2026-01-20T12:30:00+07:00,BUY,4675.9,4671.99,4703.43,TP,27.33,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.21 vah=4672.67 poc=4669.31 vwap=4666.64
2026-01-20T12:40:00+07:00,2026-01-20T21:00:00+07:00,BUY,4705.09,4699.87,4741.15,TP,35.86,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=4659.21 vah=4672.67 poc=4669.31 vwap=4666.64
