timestamp,rank,label,add_leg,add_weight,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_leg_dd_pct,skipped_by_cb,days,day,daily_pf,window_streak,window_worst_day,best_day,trade_units,by_leg
2026-07-03 16:05:22,3,S82+S88_D1_INV_NO17x13.75,S88_D1_INV_NO17,13.75,"(1, 427.545279, 399.827895, -999.9079, 4.102423, -3)",427.55,399.83,4.102,3,-999.91,0.19,55.01,9754,150,401.04,4.232,3,-998.76,5732.89,10092.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5430.29
2026-07-03 16:05:22,3,S82+S88_D1_INV_NO17x13.75,S88_D1_INV_NO17,13.75,"(1, 427.545279, 399.827895, -999.9079, 4.102423, -3)",427.55,399.83,4.102,3,-999.91,0.19,55.01,9754,180,399.83,4.102,3,-999.91,5732.89,12025.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5665.82
2026-07-03 16:05:22,4,S82+S88_D1_INV_NO17x13.5,S88_D1_INV_NO17,13.5,"(1, 426.761098, 399.255589, -999.9079, 4.1052, -3)",426.76,399.26,4.105,3,-999.91,0.19,55.01,9754,90,434.83,4.474,3,-965.96,3286.45,6335.56,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5575.10
2026-07-03 16:05:22,4,S82+S88_D1_INV_NO17x13.5,S88_D1_INV_NO17,13.5,"(1, 426.761098, 399.255589, -999.9079, 4.1052, -3)",426.76,399.26,4.105,3,-999.91,0.19,55.01,9754,120,472.58,4.597,3,-940.01,5718.55,8413.38,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4918.72
2026-07-03 16:05:22,4,S82+S88_D1_INV_NO17x13.5,S88_D1_INV_NO17,13.5,"(1, 426.761098, 399.255589, -999.9079, 4.1052, -3)",426.76,399.26,4.105,3,-999.91,0.19,55.01,9754,150,400.38,4.236,3,-998.76,5718.55,10078.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5331.56
2026-07-03 16:05:22,4,S82+S88_D1_INV_NO17x13.5,S88_D1_INV_NO17,13.5,"(1, 426.761098, 399.255589, -999.9079, 4.1052, -3)",426.76,399.26,4.105,3,-999.91,0.19,55.01,9754,180,399.26,4.105,3,-999.91,5718.55,12009.49,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5562.81
2026-07-03 16:05:22,5,S82+S88_D1_INV_NO17x13.25,S88_D1_INV_NO17,13.25,"(1, 425.976917, 398.683284, -999.9079, 4.107989, -3)",425.98,398.68,4.108,3,-999.91,0.19,55.01,9754,90,433.69,4.474,3,-965.96,3268.74,6327.31,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5471.85
2026-07-03 16:05:22,5,S82+S88_D1_INV_NO17x13.25,S88_D1_INV_NO17,13.25,"(1, 425.976917, 398.683284, -999.9079, 4.107989, -3)",425.98,398.68,4.108,3,-999.91,0.19,55.01,9754,120,471.82,4.603,3,-937.32,5704.22,8401.12,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4827.64
2026-07-03 16:05:22,5,S82+S88_D1_INV_NO17x13.25,S88_D1_INV_NO17,13.25,"(1, 425.976917, 398.683284, -999.9079, 4.107989, -3)",425.98,398.68,4.108,3,-999.91,0.19,55.01,9754,150,399.72,4.241,3,-998.76,5704.22,10064.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5232.82
2026-07-03 16:05:22,5,S82+S88_D1_INV_NO17x13.25,S88_D1_INV_NO17,13.25,"(1, 425.976917, 398.683284, -999.9079, 4.107989, -3)",425.98,398.68,4.108,3,-999.91,0.19,55.01,9754,180,398.68,4.108,3,-999.91,5704.22,11993.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5459.80
2026-07-03 16:05:22,6,S82+S88_D1_INV_NO17x13,S88_D1_INV_NO17,13.0,"(1, 425.192736, 398.110978, -999.9079, 4.110792, -3)",425.19,398.11,4.111,3,-999.91,0.19,55.01,9754,90,432.54,4.475,3,-965.96,3251.04,6319.06,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5368.61
2026-07-03 16:05:22,6,S82+S88_D1_INV_NO17x13,S88_D1_INV_NO17,13.0,"(1, 425.192736, 398.110978, -999.9079, 4.110792, -3)",425.19,398.11,4.111,3,-999.91,0.19,55.01,9754,120,471.06,4.61,3,-937.32,5689.88,8388.88,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4736.55
2026-07-03 16:05:22,6,S82+S88_D1_INV_NO17x13,S88_D1_INV_NO17,13.0,"(1, 425.192736, 398.110978, -999.9079, 4.110792, -3)",425.19,398.11,4.111,3,-999.91,0.19,55.01,9754,150,399.06,4.245,3,-998.76,5689.88,10050.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5134.09
2026-07-03 16:05:22,6,S82+S88_D1_INV_NO17x13,S88_D1_INV_NO17,13.0,"(1, 425.192736, 398.110978, -999.9079, 4.110792, -3)",425.19,398.11,4.111,3,-999.91,0.19,55.01,9754,180,398.11,4.111,3,-999.91,5689.88,11977.99,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5356.78
2026-07-03 16:05:22,7,S82+S88_D1_INV_NO17x12.75,S88_D1_INV_NO17,12.75,"(1, 424.408556, 397.538673, -999.9079, 4.1132, -3)",424.41,397.54,4.113,3,-999.91,0.19,55.01,9754,90,431.39,4.475,3,-965.96,3233.33,6310.81,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5265.37
2026-07-03 16:05:22,7,S82+S88_D1_INV_NO17x12.75,S88_D1_INV_NO17,12.75,"(1, 424.408556, 397.538673, -999.9079, 4.1132, -3)",424.41,397.54,4.113,3,-999.91,0.19,55.01,9754,120,470.3,4.616,3,-937.32,5675.53,8376.62,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4645.46
2026-07-03 16:05:22,7,S82+S88_D1_INV_NO17x12.75,S88_D1_INV_NO17,12.75,"(1, 424.408556, 397.538673, -999.9079, 4.1132, -3)",424.41,397.54,4.113,3,-999.91,0.19,55.01,9754,150,398.4,4.25,3,-998.76,5675.53,10036.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:5035.36
2026-07-03 16:05:22,7,S82+S88_D1_INV_NO17x12.75,S88_D1_INV_NO17,12.75,"(1, 424.408556, 397.538673, -999.9079, 4.1132, -3)",424.41,397.54,4.113,3,-999.91,0.19,55.01,9754,180,397.54,4.113,3,-999.91,5675.53,11962.24,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5253.77
2026-07-03 16:05:22,8,S82+S88_D1_INV_NO17x12.5,S88_D1_INV_NO17,12.5,"(1, 423.624375, 396.966367, -999.9079, 4.115218, -3)",423.62,396.97,4.115,3,-999.91,0.19,55.01,9754,90,430.25,4.475,3,-965.96,3215.62,6302.56,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5162.12
2026-07-03 16:05:22,8,S82+S88_D1_INV_NO17x12.5,S88_D1_INV_NO17,12.5,"(1, 423.624375, 396.966367, -999.9079, 4.115218, -3)",423.62,396.97,4.115,3,-999.91,0.19,55.01,9754,120,469.54,4.622,3,-937.32,5661.19,8364.38,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4554.38
2026-07-03 16:05:22,8,S82+S88_D1_INV_NO17x12.5,S88_D1_INV_NO17,12.5,"(1, 423.624375, 396.966367, -999.9079, 4.115218, -3)",423.62,396.97,4.115,3,-999.91,0.19,55.01,9754,150,397.75,4.254,3,-998.76,5661.19,10022.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:4936.63
2026-07-03 16:05:22,8,S82+S88_D1_INV_NO17x12.5,S88_D1_INV_NO17,12.5,"(1, 423.624375, 396.966367, -999.9079, 4.115218, -3)",423.62,396.97,4.115,3,-999.91,0.19,55.01,9754,180,396.97,4.115,3,-999.91,5661.19,11946.49,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5150.75
2026-07-03 16:05:22,9,S82+S88_D1_INV_NO17x12.25,S88_D1_INV_NO17,12.25,"(1, 422.840194, 396.394062, -999.9079, 4.117245, -3)",422.84,396.39,4.117,3,-999.91,0.19,55.01,9754,90,429.1,4.473,3,-965.96,3197.91,6294.31,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:5058.88
2026-07-03 16:05:22,9,S82+S88_D1_INV_NO17x12.25,S88_D1_INV_NO17,12.25,"(1, 422.840194, 396.394062, -999.9079, 4.117245, -3)",422.84,396.39,4.117,3,-999.91,0.19,55.01,9754,120,468.78,4.629,3,-937.32,5646.85,8352.12,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4463.29
2026-07-03 16:05:22,9,S82+S88_D1_INV_NO17x12.25,S88_D1_INV_NO17,12.25,"(1, 422.840194, 396.394062, -999.9079, 4.117245, -3)",422.84,396.39,4.117,3,-999.91,0.19,55.01,9754,150,397.09,4.259,3,-998.76,5646.85,10008.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:4837.89
2026-07-03 16:05:22,9,S82+S88_D1_INV_NO17x12.25,S88_D1_INV_NO17,12.25,"(1, 422.840194, 396.394062, -999.9079, 4.117245, -3)",422.84,396.39,4.117,3,-999.91,0.19,55.01,9754,180,396.39,4.117,3,-999.91,5646.85,11930.74,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:5047.73
2026-07-03 16:05:22,10,S82+S88_D1_INV_NO17x12,S88_D1_INV_NO17,12.0,"(1, 422.056013, 395.821756, -999.9079, 4.11928, -3)",422.06,395.82,4.119,3,-999.91,0.19,55.01,9754,90,427.95,4.471,3,-965.96,3180.21,6286.06,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:4955.64
2026-07-03 16:05:22,10,S82+S88_D1_INV_NO17x12,S88_D1_INV_NO17,12.0,"(1, 422.056013, 395.821756, -999.9079, 4.11928, -3)",422.06,395.82,4.119,3,-999.91,0.19,55.01,9754,120,468.02,4.636,3,-937.32,5632.51,8339.88,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4372.20
2026-07-03 16:05:22,10,S82+S88_D1_INV_NO17x12,S88_D1_INV_NO17,12.0,"(1, 422.056013, 395.821756, -999.9079, 4.11928, -3)",422.06,395.82,4.119,3,-999.91,0.19,55.01,9754,150,396.43,4.263,3,-998.76,5632.51,9994.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:4739.16
2026-07-03 16:05:22,10,S82+S88_D1_INV_NO17x12,S88_D1_INV_NO17,12.0,"(1, 422.056013, 395.821756, -999.9079, 4.11928, -3)",422.06,395.82,4.119,3,-999.91,0.19,55.01,9754,180,395.82,4.119,3,-999.91,5632.51,11914.99,A:670.87;B:152.23;C:153.56;D:8229.83;E:1823.52;F:11568.15;G:336.37;H:280.54;I:1301.36;K:12014.20;L:1353.65;M:4372.46;N:3687.01;P:169.81;Q:1015.99;R:7526.49;S63:2492.67;S64:477.72;S69:2926.97;S87_MAIN:5749.80;S88_D1_INV_NO17:4944.72
2026-07-03 16:05:22,11,S82+S88_D1_INV_NO17x11.75,S88_D1_INV_NO17,11.75,"(1, 421.271832, 395.24945, -999.9079, 4.121324, -3)",421.27,395.25,4.121,3,-999.91,0.19,55.01,9754,90,426.8,4.469,3,-965.96,3162.5,6277.81,A:727.79;B:183.20;C:100.49;D:6154.91;E:947.06;F:3769.80;G:281.39;H:212.88;I:739.34;K:5249.59;L:382.39;M:2377.48;N:692.90;P:314.04;Q:182.88;R:4530.82;S63:2187.90;S64:126.54;S69:1710.60;S87_MAIN:2688.03;S88_D1_INV_NO17:4852.40
2026-07-03 16:05:22,11,S82+S88_D1_INV_NO17x11.75,S88_D1_INV_NO17,11.75,"(1, 421.271832, 395.24945, -999.9079, 4.121324, -3)",421.27,395.25,4.121,3,-999.91,0.19,55.01,9754,120,467.26,4.642,3,-937.32,5618.17,8327.62,A:767.05;B:97.29;C:92.10;D:7579.72;E:1508.81;F:5419.94;G:279.66;H:245.09;I:1235.77;K:7939.22;L:413.75;M:3727.53;N:2746.43;P:103.57;Q:402.57;R:5892.88;S63:1993.09;S64:1516.26;S69:1988.67;S87_MAIN:7840.97;S88_D1_INV_NO17:4281.11
2026-07-03 16:05:22,11,S82+S88_D1_INV_NO17x11.75,S88_D1_INV_NO17,11.75,"(1, 421.271832, 395.24945, -999.9079, 4.121324, -3)",421.27,395.25,4.121,3,-999.91,0.19,55.01,9754,150,395.77,4.268,3,-998.76,5618.17,9980.75,A:780.28;B:124.85;C:124.02;D:7728.02;E:1464.27;F:7216.66;G:360.85;H:58.67;I:1137.89;K:8681.18;L:425.38;M:3967.04;N:2834.46;P:140.01;Q:569.77;R:8307.25;S63:1899.52;S64:-769.23;S69:1988.67;S87_MAIN:7685.63;S88_D1_INV_NO17:4640.43
