time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2024-11-14 03:05,2024-11-14 03:55,BUY,2574.58,2573.08,2577.15,SL,-1.7,Spike down 3.2xATR then stall (body 0.45)
2024-11-14 08:05,2024-11-14 08:40,BUY,2565.74,2563.38,2568.78,TP,2.84,Spike down 4.0xATR then stall (body 0.86)
2024-11-15 13:10,2024-11-15 13:20,BUY,2556.05,2554.55,2558.37,SL,-1.7,Spike down 3.2xATR then stall (body 0.29)
2024-11-19 15:45,2024-11-19 16:15,SELL,2626.99,2628.49,2624.43,SL,-1.7,Spike up 3.0xATR then stall (body 0.21)
2024-11-25 12:35,2024-11-25 12:45,BUY,2664.07,2661.91,2668.72,SL,-2.36,Spike down 3.5xATR then stall (body 0.45)
2024-11-30 01:30,2024-12-02 06:05,BUY,2654.93,2653.43,2657.3,SL,-1.7,Spike down 3.3xATR then stall (body 0.33)
2024-12-03 03:20,2024-12-03 03:30,SELL,2642.24,2643.74,2639.33,SL,-1.7,Spike up 4.8xATR then stall (body 0.33)
2024-12-05 12:35,2024-12-05 13:05,SELL,2653.57,2655.93,2651.81,TP,1.56,Spike up 3.4xATR then stall (body 0.10)
2024-12-17 16:00,2024-12-17 16:15,BUY,2641.73,2640.23,2645.08,TP,3.15,Spike down 3.5xATR then stall (body 0.45)
2024-12-17 20:35,2024-12-17 20:50,BUY,2640.4,2637.18,2643.3,SL,-3.42,Spike down 3.2xATR then stall (body 2.59)
2024-12-26 20:05,2024-12-26 20:15,SELL,2630.9,2632.4,2628.78,TP,1.92,Spike up 4.1xATR then stall (body 0.55)
2025-01-04 04:45,2025-01-06 06:25,SELL,2640.75,2642.38,2639.45,SL,-1.83,Spike up 3.1xATR then stall (body 0.43)
2025-01-07 08:05,2025-01-07 08:45,SELL,2637.65,2639.54,2636.07,SL,-2.09,Spike up 3.7xATR then stall (body 0.05)
2025-01-08 08:05,2025-01-08 08:40,BUY,2648.15,2646.65,2649.51,TP,1.16,Spike down 3.2xATR then stall (body 0.28)
2025-01-09 18:30,2025-01-09 18:45,SELL,2672.28,2673.95,2669.69,TP,2.39,Spike up 3.6xATR then stall (body 0.82)
2025-01-15 20:35,2025-01-15 21:00,SELL,2692.18,2694.9,2687.19,SL,-2.92,Spike up 6.1xATR then stall (body 0.16)
2025-01-17 08:05,2025-01-17 08:10,BUY,2710.47,2708.97,2712.64,TP,1.97,Spike down 5.5xATR then stall (body 0.05)
2025-01-29 08:05,2025-01-29 08:20,SELL,2765.88,2767.38,2764.88,TP,0.8,Spike up 3.5xATR then stall (body 0.03)
2025-01-30 02:05,2025-01-30 02:30,BUY,2745.49,2743.99,2748.03,TP,2.34,Spike down 3.1xATR then stall (body 0.24)
2025-02-05 08:05,2025-02-05 08:30,BUY,2842.99,2841.49,2846.08,SL,-1.7,Spike down 3.9xATR then stall (body 0.17)
2025-02-06 18:40,2025-02-06 19:00,SELL,2867.14,2868.64,2864.48,SL,-1.7,Spike up 3.1xATR then stall (body 0.97)
2025-02-06 21:50,2025-02-06 21:55,BUY,2846.71,2845.21,2851.14,SL,-1.7,Spike down 3.5xATR then stall (body 1.84)
2025-02-07 20:35,2025-02-07 21:15,BUY,2859.95,2850.78,2868.78,TP,8.63,Spike down 10.2xATR then stall (body 7.45)
2025-02-10 06:10,2025-02-10 06:15,SELL,2863.35,2864.85,2861.68,SL,-1.7,Spike up 3.0xATR then stall (body 0.40)
2025-02-12 17:35,2025-02-12 17:40,BUY,2882.06,2880.56,2885.89,SL,-1.7,Spike down 4.0xATR then stall (body 0.24)
2025-02-17 06:10,2025-02-17 06:25,BUY,2891.04,2886.93,2893.7,SL,-4.31,Spike down 4.2xATR then stall (body 0.70)
2025-02-20 13:55,2025-02-20 14:30,SELL,2948.95,2950.45,2946.95,SL,-1.7,Spike up 3.3xATR then stall (body 0.73)
2025-02-27 20:35,2025-02-27 20:45,BUY,2882.0,2879.62,2886.89,TP,4.69,Spike down 3.6xATR then stall (body 0.63)
2025-02-28 02:35,2025-02-28 03:10,BUY,2877.35,2875.85,2880.22,SL,-1.7,Spike down 3.7xATR then stall (body 1.67)
2025-03-01 01:20,2025-03-01 01:35,SELL,2846.02,2848.35,2843.15,TP,2.67,Spike up 3.1xATR then stall (body 2.10)
2025-03-03 12:35,2025-03-03 13:00,BUY,2862.27,2860.77,2864.34,TP,1.87,Spike down 3.5xATR then stall (body 0.16)
2025-03-03 20:10,2025-03-03 20:15,BUY,2872.78,2867.37,2875.18,TP,2.2,Spike down 3.0xATR then stall (body 4.01)
2025-03-07 20:35,2025-03-07 20:50,SELL,2922.83,2927.78,2917.99,TP,4.64,Spike up 3.9xATR then stall (body 1.03)
2025-03-12 23:10,2025-03-12 23:25,SELL,2936.39,2937.89,2932.14,SL,-1.7,Spike up 3.8xATR then stall (body 1.58)
2025-03-13 08:05,2025-03-13 08:20,SELL,2941.17,2943.12,2939.59,TP,1.38,Spike up 3.9xATR then stall (body 1.53)
2025-03-18 12:35,2025-03-18 12:45,SELL,3012.61,3014.11,3010.09,SL,-1.7,Spike up 3.2xATR then stall (body 1.09)
2025-03-19 13:15,2025-03-19 13:20,BUY,3036.92,3035.42,3039.85,SL,-1.7,Spike down 3.4xATR then stall (body 0.85)
2025-03-25 12:05,2025-03-25 12:15,SELL,3017.52,3019.02,3016.01,SL,-1.7,Spike up 3.7xATR then stall (body 0.28)
2025-03-31 08:05,2025-03-31 08:25,BUY,3084.73,3083.23,3086.78,SL,-1.7,Spike down 3.4xATR then stall (body 0.39)
2025-03-31 13:55,2025-03-31 14:10,SELL,3119.95,3121.45,3115.89,SL,-1.7,Spike up 3.4xATR then stall (body 2.79)
2025-04-01 08:05,2025-04-01 08:40,SELL,3124.15,3125.98,3122.02,SL,-2.03,Spike up 3.2xATR then stall (body 0.77)
2025-04-03 18:10,2025-04-03 18:15,BUY,3115.03,3110.7,3119.89,SL,-4.53,Spike down 3.1xATR then stall (body 6.03)
2025-04-04 10:40,2025-04-04 11:05,BUY,3092.09,3089.68,3099.21,SL,-2.61,Spike down 4.9xATR then stall (body 5.93)
2025-04-29 06:10,2025-04-29 06:35,BUY,3334.59,3333.09,3338.19,TP,3.4,Spike down 3.3xATR then stall (body 1.73)
2025-05-09 18:30,2025-05-09 20:25,SELL,3331.92,3339.92,3326.02,SL,-8.2,Spike up 4.4xATR then stall (body 7.52)
2025-06-23 06:10,2025-06-23 06:45,SELL,3377.27,3378.77,3375.54,TP,1.53,Spike up 3.0xATR then stall (body 0.51)
2025-06-24 19:15,2025-06-24 19:25,BUY,3312.17,3310.51,3316.35,TP,3.98,Spike down 3.0xATR then stall (body 2.50)
2025-06-26 07:05,2025-06-26 08:05,BUY,3332.73,3331.23,3336.03,TP,3.1,Spike down 5.1xATR then stall (body 0.32)
2025-07-01 12:15,2025-07-01 12:30,SELL,3329.44,3330.94,3327.32,SL,-1.7,Spike up 3.2xATR then stall (body 0.13)
2025-07-07 06:10,2025-07-07 06:20,BUY,3335.98,3334.48,3338.86,SL,-1.7,Spike down 6.0xATR then stall (body 0.29)
2025-07-08 00:25,2025-07-08 00:35,SELL,3326.79,3328.4,3324.61,TP,1.98,Spike up 3.0xATR then stall (body 0.37)
2025-07-17 08:05,2025-07-17 08:35,BUY,3344.2,3342.7,3345.78,SL,-1.7,Spike down 3.4xATR then stall (body 0.32)
2025-07-18 09:05,2025-07-18 09:30,BUY,3337.08,3335.58,3339.35,SL,-1.7,Spike down 3.7xATR then stall (body 0.08)
2025-07-18 17:10,2025-07-18 17:55,SELL,3354.43,3356.02,3351.79,TP,2.44,Spike up 3.3xATR then stall (body 0.08)
2025-07-22 20:25,2025-07-22 20:30,SELL,3400.8,3402.3,3398.4,TP,2.2,Spike up 3.1xATR then stall (body 0.42)
2025-07-30 23:25,2025-07-30 23:35,BUY,3290.6,3289.1,3294.58,SL,-1.7,Spike down 3.4xATR then stall (body 0.88)
2025-07-31 02:05,2025-07-31 02:30,BUY,3298.3,3295.47,3302.05,SL,-3.03,Spike down 5.7xATR then stall (body 1.11)
2025-08-04 08:05,2025-08-04 08:25,BUY,3356.7,3354.65,3359.6,SL,-2.25,Spike down 3.6xATR then stall (body 1.88)
2025-08-07 22:10,2025-08-07 23:55,BUY,3384.16,3373.81,3390.65,TP,6.29,Spike down 3.2xATR then stall (body 9.45)
2025-08-08 03:35,2025-08-08 03:45,SELL,3398.73,3400.23,3394.78,SL,-1.7,Spike up 5.5xATR then stall (body 0.33)
2025-08-08 20:50,2025-08-08 20:55,BUY,3391.39,3387.44,3396.64,TP,5.05,Spike down 3.1xATR then stall (body 0.25)
2025-08-14 07:05,2025-08-14 07:40,SELL,3361.26,3362.76,3359.77,SL,-1.7,Spike up 3.6xATR then stall (body 0.15)
2025-08-15 08:05,2025-08-15 08:15,BUY,3333.64,3330.87,3335.4,TP,1.56,Spike down 3.4xATR then stall (body 2.38)
2025-08-15 11:35,2025-08-15 12:25,SELL,3344.25,3345.75,3342.53,SL,-1.7,Spike up 3.4xATR then stall (body 0.31)
2025-08-19 15:10,2025-08-19 15:30,SELL,3340.73,3343.28,3338.33,TP,2.2,Spike up 3.1xATR then stall (body 2.48)
2025-08-25 17:35,2025-08-25 17:45,SELL,3365.24,3366.74,3363.68,SL,-1.7,Spike up 3.4xATR then stall (body 0.05)
2025-08-28 07:50,2025-08-28 08:20,BUY,3395.74,3394.24,3397.51,TP,1.57,Spike down 3.3xATR then stall (body 0.52)
2025-09-01 10:10,2025-09-01 10:40,SELL,3464.81,3472.88,3457.81,SL,-8.27,Spike up 4.1xATR then stall (body 7.95)
2025-09-01 21:10,2025-09-01 22:00,SELL,3477.93,3479.43,3474.77,TP,2.96,Spike up 3.4xATR then stall (body 0.05)
2025-09-05 04:40,2025-09-05 06:05,BUY,3544.65,3543.15,3546.67,SL,-1.7,Spike down 3.7xATR then stall (body 0.21)
2025-09-10 03:15,2025-09-10 03:40,BUY,3634.78,3633.28,3637.27,SL,-1.7,Spike down 3.5xATR then stall (body 0.02)
2025-09-11 13:35,2025-09-11 13:40,BUY,3630.03,3623.79,3633.06,TP,2.83,Spike down 4.4xATR then stall (body 2.33)
2025-09-11 20:25,2025-09-11 20:30,SELL,3626.35,3627.85,3622.81,SL,-1.7,Spike up 3.6xATR then stall (body 0.33)
2025-09-12 16:15,2025-09-12 16:45,BUY,3642.71,3641.21,3645.97,TP,3.06,Spike down 3.2xATR then stall (body 0.47)
2025-09-16 09:05,2025-09-16 09:15,BUY,3679.66,3678.16,3684.08,SL,-1.7,Spike down 4.1xATR then stall (body 0.79)
2025-09-22 06:10,2025-09-22 06:15,BUY,3686.21,3682.33,3688.24,TP,1.83,Spike down 3.4xATR then stall (body 1.09)
2025-09-26 20:35,2025-09-26 21:05,SELL,3756.84,3758.77,3751.78,SL,-2.13,Spike up 5.0xATR then stall (body 1.44)
