signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-21T04:30:00+07:00,2026-01-21T04:45:00+07:00,SELL,4757.55,4760.83,4724.75,SL,-3.48,S310 SELL Drive-Routed Run 10R,"3-bar expanding run of 0.71 ATR inside the rollover window; drive regime rate=0.57 (n=23), HTF reference=4749.20"
2026-02-12T04:15:00+07:00,2026-02-12T04:25:00+07:00,BUY,5091.39,5085.42,5150.87,SL,-6.17,S310 BUY Fade-Routed Run 10R,"3-bar expanding run of 1.24 ATR inside the rollover window; fade regime rate=0.50 (n=30), HTF reference=5074.87"
2026-03-07T04:15:00+07:00,2026-03-09T05:05:00+07:00,BUY,5169.49,5160.4,5262.15,SL,-9.29,S310 BUY Fade-Routed Run 10R,"3-bar expanding run of 1.42 ATR inside the rollover window; fade regime rate=0.54 (n=26), HTF reference=5140.47"
2026-03-25T05:45:00+07:00,2026-03-26T12:45:00+07:00,BUY,4476.22,4461.46,4623.71,BE,-0.2,S310 BUY Fade-Routed Run 10R,"3-bar expanding run of 1.13 ATR inside the rollover window; fade regime rate=0.55 (n=31), HTF reference=4416.14"
2026-04-01T04:05:00+07:00,2026-04-01T06:00:00+07:00,SELL,4677.46,4687.73,4574.54,BE,-0.2,S310 SELL Drive-Routed Run 10R,"3-bar expanding run of 1.02 ATR inside the rollover window; drive regime rate=0.55 (n=29), HTF reference=4627.44"
2026-04-11T04:20:00+07:00,2026-04-11T04:30:00+07:00,SELL,4748.69,4755.75,4677.87,BE,-0.2,S310 SELL Fade-Routed Run 10R,"3-bar expanding run of 1.36 ATR inside the rollover window; fade regime rate=0.48 (n=33), HTF reference=4768.02"
2026-05-09T04:05:00+07:00,2026-05-11T06:05:00+07:00,SELL,4721.75,4725.22,4686.72,TP,34.83,S310 SELL Drive-Routed Run 10R,"3-bar expanding run of 1.41 ATR inside the rollover window; drive regime rate=0.71 (n=34), HTF reference=4720.69"
2026-05-20T04:55:00+07:00,2026-05-20T06:05:00+07:00,SELL,4481.91,4484.55,4450.67,SL,-2.84,S310 SELL Fade-Routed Run 10R,"3-bar expanding run of 0.77 ATR inside the rollover window; fade regime rate=0.41 (n=27), HTF reference=4497.88"
2026-06-05T04:30:00+07:00,2026-06-05T06:10:00+07:00,SELL,4475.95,4478.49,4450.43,BE,-0.2,S310 SELL Fade-Routed Run 10R,"3-bar expanding run of 0.90 ATR inside the rollover window; fade regime rate=0.52 (n=31), HTF reference=4483.23"
2026-06-11T04:20:00+07:00,2026-06-11T04:45:00+07:00,BUY,4076.74,4068.9,4151.73,SL,-8.04,S310 BUY Drive-Routed Run 10R,"3-bar expanding run of 0.90 ATR inside the rollover window; drive regime rate=0.59 (n=27), HTF reference=4125.86"
2026-07-15T04:15:00+07:00,2026-07-15T04:50:00+07:00,SELL,4052.74,4055.81,4022.26,BE,-0.2,S310 SELL Fade-Routed Run 10R,"3-bar expanding run of 0.72 ATR inside the rollover window; fade regime rate=0.52 (n=27), HTF reference=4066.86"
