weight,pass_floor_streak,avg_day,min_day,worst_day
86.29,True,830.7769,754.7975,-999.9095
86.291,False,830.777,754.7975,-999.91264
86.292,False,830.777,754.7976,-999.9183
86.293,False,830.7771,754.7977,-999.92396
86.294,False,830.7771,754.7978,-999.92962
86.295,False,830.7771,754.7979,-999.93528
86.296,False,830.7772,754.798,-999.94094
86.297,False,830.7772,754.7981,-999.9466
86.298,False,830.7772,754.7981,-999.95226
86.299,False,830.7773,754.7982,-999.95792
86.3,False,830.7773,754.7983,-999.96358
86.301,False,830.7773,754.7984,-999.96924
86.302,False,830.7774,754.7985,-999.9749
86.303,False,830.7774,754.7986,-999.98056
86.304,False,830.7775,754.7986,-999.98622
86.305,False,830.7775,754.7987,-999.99188
86.306,False,830.7775,754.7988,-999.99754
86.307,False,830.7776,754.7989,-1000.0032
86.308,False,830.7776,754.799,-1000.00886
86.309,False,830.7776,754.7991,-1000.01452
86.31,False,830.7777,754.7992,-1000.02018
86.311,False,830.7777,754.7992,-1000.02584
86.312,False,830.7778,754.7993,-1000.0315
86.313,False,830.7778,754.7994,-1000.03716
86.314,False,830.7778,754.7995,-1000.04282
86.315,False,830.7779,754.7996,-1000.04848
86.316,False,830.7779,754.7997,-1000.05414
86.317,False,830.7779,754.7997,-1000.0598
86.318,False,830.778,754.7998,-1000.06546
86.319,False,830.778,754.7999,-1000.07112
86.32,False,830.778,754.8,-1000.07678
86.321,False,830.7781,754.8001,-1000.08244
86.322,False,830.7781,754.8002,-1000.0881
86.323,False,830.7782,754.8003,-1000.09376
86.324,False,830.7782,754.8003,-1000.09942
86.325,False,830.7782,754.8004,-1000.10508
86.326,False,830.7783,754.8005,-1000.11074
86.327,False,830.7783,754.8006,-1000.1164
86.328,False,830.7783,754.8007,-1000.12206
86.329,False,830.7784,754.8008,-1000.12772
86.33,False,830.7784,754.8008,-1000.13338
86.331,False,830.7785,754.8009,-1000.13904
86.332,False,830.7785,754.801,-1000.1447
86.333,False,830.7785,754.8011,-1000.15036
86.334,False,830.7786,754.8012,-1000.15602
86.335,False,830.7786,754.8013,-1000.16168
86.336,False,830.7786,754.8014,-1000.16734
86.337,False,830.7787,754.8014,-1000.173
86.338,False,830.7787,754.8015,-1000.17866
86.339,False,830.7788,754.8016,-1000.18432
86.34,False,830.7788,754.8017,-1000.18998
86.341,False,830.7788,754.8018,-1000.19564
86.342,False,830.7789,754.8019,-1000.2013
86.343,False,830.7789,754.8019,-1000.20696
86.344,False,830.7789,754.802,-1000.21262
86.345,False,830.779,754.8021,-1000.21828
86.346,False,830.779,754.8022,-1000.22394
86.347,False,830.779,754.8023,-1000.2296
86.348,False,830.7791,754.8024,-1000.23526
86.349,False,830.7791,754.8025,-1000.24092
86.35,False,830.7792,754.8025,-1000.24658
86.351,False,830.7792,754.8026,-1000.25224
86.352,False,830.7792,754.8027,-1000.2579
86.353,False,830.7793,754.8028,-1000.26356
86.354,False,830.7793,754.8029,-1000.26922
86.355,False,830.7793,754.803,-1000.27488
86.356,False,830.7794,754.803,-1000.28054
86.357,False,830.7794,754.8031,-1000.2862
86.358,False,830.7795,754.8032,-1000.29186
86.359,False,830.7795,754.8033,-1000.29752
86.36,False,830.7795,754.8034,-1000.30318
86.361,False,830.7796,754.8035,-1000.30884
86.362,False,830.7796,754.8035,-1000.3145
86.363,False,830.7796,754.8036,-1000.32016
86.364,False,830.7797,754.8037,-1000.32582
86.365,False,830.7797,754.8038,-1000.33148
86.366,False,830.7797,754.8039,-1000.33714
86.367,False,830.7798,754.804,-1000.3428
86.368,False,830.7798,754.8041,-1000.34846
86.369,False,830.7799,754.8041,-1000.35412
86.37,False,830.7799,754.8042,-1000.35978
86.371,False,830.7799,754.8043,-1000.36544
86.372,False,830.78,754.8044,-1000.3711
86.373,False,830.78,754.8045,-1000.37676
86.374,False,830.78,754.8046,-1000.38242
86.375,False,830.7801,754.8046,-1000.38808
86.376,False,830.7801,754.8047,-1000.39374
86.377,False,830.7802,754.8048,-1000.3994
86.378,False,830.7802,754.8049,-1000.40506
86.379,False,830.7802,754.805,-1000.41072
86.38,False,830.7803,754.8051,-1000.41638
86.381,False,830.7803,754.8052,-1000.42204
86.382,False,830.7803,754.8052,-1000.4277
86.383,False,830.7804,754.8053,-1000.43336
86.384,False,830.7804,754.8054,-1000.43902
86.385,False,830.7805,754.8055,-1000.44468
86.386,False,830.7805,754.8056,-1000.45034
86.387,False,830.7805,754.8057,-1000.456
86.388,False,830.7806,754.8057,-1000.46166
86.389,False,830.7806,754.8058,-1000.46732
86.39,False,830.7806,754.8059,-1000.47298
86.391,False,830.7807,754.806,-1000.47864
86.392,False,830.7807,754.8061,-1000.4843
86.393,False,830.7807,754.8062,-1000.48996
86.394,False,830.7808,754.8063,-1000.49562
86.395,False,830.7808,754.8063,-1000.50128
86.396,False,830.7809,754.8064,-1000.50694
86.397,False,830.7809,754.8065,-1000.5126
86.398,False,830.7809,754.8066,-1000.51826
86.399,False,830.781,754.8067,-1000.52392
86.4,False,830.781,754.8068,-1000.52958
86.401,False,830.781,754.8068,-1000.53524
86.402,False,830.7811,754.8069,-1000.5409
86.403,False,830.7811,754.807,-1000.54656
86.404,False,830.7812,754.8071,-1000.55222
86.405,False,830.7812,754.8072,-1000.55788
86.406,False,830.7812,754.8073,-1000.56354
86.407,False,830.7813,754.8074,-1000.5692
86.408,False,830.7813,754.8074,-1000.57486
86.409,False,830.7813,754.8075,-1000.58052
86.41,False,830.7814,754.8076,-1000.58618
86.411,False,830.7814,754.8077,-1000.59184
86.412,False,830.7814,754.8078,-1000.5975
86.413,False,830.7815,754.8079,-1000.60316
86.414,False,830.7815,754.8079,-1000.60882
86.415,False,830.7816,754.808,-1000.61448
86.416,False,830.7816,754.8081,-1000.62014
86.417,False,830.7816,754.8082,-1000.6258
86.418,False,830.7817,754.8083,-1000.63146
86.419,False,830.7817,754.8084,-1000.63712
86.42,False,830.7817,754.8085,-1000.64278
86.421,False,830.7818,754.8085,-1000.64844
86.422,False,830.7818,754.8086,-1000.6541
86.423,False,830.7819,754.8087,-1000.65976
86.424,False,830.7819,754.8088,-1000.66542
