label,days,date,total,base_s87,overlay,weight
S90_BASELINE,90,2026-05-07,-999.9098,-999.9098,0.0,0.0
S90_BASELINE,120,2026-03-09,-976.2286,-976.2286,0.0,0.0
S90_BASELINE,150,2025-12-18,-993.4158,-993.4158,0.0,0.0
S90_BASELINE,180,2025-10-14,-997.1071,-997.1071,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.854,90,2026-03-09,-978.3384,-978.3384,0.0,50.854
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.854,120,2026-03-09,-976.2286,-976.2286,0.0,50.854
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.854,150,2026-03-09,-986.2586,-986.2586,0.0,50.854
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.854,180,2026-06-17,-999.9893,-220.906,-779.0833,50.854
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.853,90,2026-03-09,-978.3384,-978.3384,0.0,50.853
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.853,120,2026-03-09,-976.2286,-976.2286,0.0,50.853
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.853,150,2026-03-09,-986.2586,-986.2586,0.0,50.853
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.853,180,2026-06-17,-999.974,-220.906,-779.068,50.853
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.852,90,2026-03-09,-978.3384,-978.3384,0.0,50.852
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.852,120,2026-03-09,-976.2286,-976.2286,0.0,50.852
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.852,150,2026-03-09,-986.2586,-986.2586,0.0,50.852
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.852,180,2026-06-17,-999.9587,-220.906,-779.0526,50.852
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.851,90,2026-03-09,-978.3384,-978.3384,0.0,50.851
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.851,120,2026-03-09,-976.2286,-976.2286,0.0,50.851
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.851,150,2026-03-09,-986.2586,-986.2586,0.0,50.851
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.851,180,2026-06-17,-999.9434,-220.906,-779.0373,50.851
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.85,90,2026-03-09,-978.3384,-978.3384,0.0,50.85
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.85,120,2026-03-09,-976.2286,-976.2286,0.0,50.85
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.85,150,2026-03-09,-986.2586,-986.2586,0.0,50.85
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.85,180,2026-06-17,-999.928,-220.906,-779.022,50.85
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x50.849,90,2026-03-09,-978.3384,-978.3384,0.0,50.849
