signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-21T20:35:00+07:00,2026-01-21T20:50:00+07:00,BUY,4878.35,4870.56,5177.89,SL,-7.99,S288 BUY Mood Scale Expansion 38.3R,"Rank-confirmed return-scale expansion resumes displacement (z=2.17, move=1.67 ATR)"
2026-01-22T20:05:00+07:00,2026-01-22T20:10:00+07:00,SELL,4820.97,4824.94,4669.31,SL,-4.17,S288 SELL Mood Scale Expansion 38.3R,"Rank-confirmed return-scale expansion resumes displacement (z=2.17, move=-2.24 ATR)"
2026-02-11T18:25:00+07:00,2026-02-11T19:00:00+07:00,BUY,5107.49,5095.75,5557.92,BE,-0.2,S288 BUY Mood Scale Expansion 38.3R,"Rank-confirmed return-scale expansion resumes displacement (z=2.46, move=3.73 ATR)"
2026-02-12T20:35:00+07:00,2026-02-12T20:45:00+07:00,BUY,5074.68,5068.26,5318.21,BE,-0.2,S288 BUY Mood Scale Expansion 38.3R,"Rank-confirmed return-scale expansion resumes displacement (z=2.82, move=1.54 ATR)"
2026-02-12T20:50:00+07:00,2026-02-12T20:55:00+07:00,BUY,5080.29,5077.32,5193.65,SL,-3.17,S288 BUY Mood Scale Expansion 38.3R,"Rank-confirmed return-scale expansion resumes displacement (z=2.83, move=2.27 ATR)"
2026-02-18T19:50:00+07:00,2026-02-21T04:45:00+07:00,BUY,4933.73,4929.34,5100.69,TP,166.76,S288 BUY Mood Scale Expansion 38.3R,"Rank-confirmed return-scale expansion resumes displacement (z=2.11, move=2.86 ATR)"
2026-02-27T20:50:00+07:00,2026-02-27T21:40:00+07:00,BUY,5216.99,5210.35,5470.13,BE,-0.2,S288 BUY Mood Scale Expansion 38.3R,"Rank-confirmed return-scale expansion resumes displacement (z=2.27, move=2.85 ATR)"
2026-03-05T20:45:00+07:00,2026-03-05T21:00:00+07:00,SELL,5119.84,5133.24,4607.01,BE,-0.2,S288 SELL Mood Scale Expansion 38.3R,"Rank-confirmed return-scale expansion resumes displacement (z=2.07, move=-2.29 ATR)"
2026-03-06T17:00:00+07:00,2026-03-06T17:10:00+07:00,SELL,5081.15,5088.2,4810.34,BE,-0.2,S288 SELL Mood Scale Expansion 38.3R,"Rank-confirmed return-scale expansion resumes displacement (z=2.11, move=-2.93 ATR)"
2026-03-06T17:40:00+07:00,2026-03-06T17:45:00+07:00,SELL,5081.76,5089.79,4770.28,SL,-8.23,S288 SELL Mood Scale Expansion 38.3R,"Rank-confirmed return-scale expansion resumes displacement (z=2.04, move=-1.60 ATR)"
