date,trades,net_profit
2026-02-24,1,-73.48
2026-03-27,1,339.77
2026-04-02,1,-147.5
2026-04-07,1,157.49
2026-04-20,1,291.05
2026-04-29,1,-33.23
2026-05-04,1,-97.65
2026-05-13,1,-58.26
2026-05-20,1,-59.7
2026-06-02,1,-51.15
2026-06-04,1,-64.69
2026-07-07,1,-42.35
