date,trades,net_profit
2025-11-19,1,-18.73
2025-12-15,1,8.58
2025-12-18,1,4.91
2025-12-23,1,36.01
2026-01-09,1,21.12
2026-01-14,1,7.65
2026-01-21,2,32.900000000000006
2026-01-29,1,105.2
2026-02-04,1,17.87
2026-02-09,1,32.0
2026-04-16,1,17.87
2026-05-26,1,-10.27
2026-06-01,1,25.87
2026-06-02,1,7.06
2026-06-03,1,-30.8
2026-06-09,1,-18.0
2026-07-02,1,55.89
2026-07-08,1,29.02
