signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-13T20:05:00+07:00,2026-01-13T23:25:00+07:00,BUY,4598.69,4593.36,4641.25,BE,-0.2,S363 BUY Amihud Expansion 8R,"Amihud illiquidity=1.3794x, pressure=0.2358, path=0.2280"
2026-01-16T18:40:00+07:00,2026-01-16T18:50:00+07:00,BUY,4615.56,4612.47,4639.65,BE,-0.2,S363 BUY Amihud Expansion 8R,"Amihud illiquidity=1.2507x, pressure=0.2378, path=0.2318"
2026-01-22T22:30:00+07:00,2026-01-22T22:40:00+07:00,BUY,4863.7,4852.81,4950.91,BE,-0.2,S363 BUY Amihud Expansion 8R,"Amihud illiquidity=1.2014x, pressure=0.4922, path=0.4731"
2026-01-23T15:45:00+07:00,2026-01-23T16:00:00+07:00,SELL,4916.8,4926.04,4839.1,BE,-0.2,S363 SELL Amihud Expansion 8R,"Amihud illiquidity=1.4392x, pressure=0.2974, path=0.3703"
2026-02-10T16:00:00+07:00,2026-02-10T16:15:00+07:00,BUY,5049.56,5040.02,5126.24,BE,-0.2,S363 BUY Amihud Expansion 8R,"Amihud illiquidity=1.4361x, pressure=0.4084, path=0.3239"
2026-02-11T18:15:00+07:00,2026-02-11T19:15:00+07:00,BUY,5096.25,5088.98,5154.15,BE,-0.2,S363 BUY Amihud Expansion 8R,"Amihud illiquidity=1.8122x, pressure=0.3377, path=0.3614"
2026-02-27T15:20:00+07:00,2026-02-27T15:30:00+07:00,SELL,5174.96,5179.72,5136.97,BE,-0.2,S363 SELL Amihud Expansion 8R,"Amihud illiquidity=1.3448x, pressure=0.2270, path=0.3024"
2026-03-10T15:45:00+07:00,2026-03-10T15:50:00+07:00,BUY,5194.43,5189.03,5237.28,SL,-5.6,S363 BUY Amihud Expansion 8R,"Amihud illiquidity=1.5138x, pressure=0.2750, path=0.2561"
2026-03-10T17:25:00+07:00,2026-03-10T17:50:00+07:00,SELL,5173.94,5180.43,5120.49,BE,-0.2,S363 SELL Amihud Expansion 8R,"Amihud illiquidity=1.3190x, pressure=0.2276, path=0.2688"
2026-03-16T19:15:00+07:00,2026-03-16T19:50:00+07:00,BUY,5013.5,5002.17,5103.33,BE,-0.2,S363 BUY Amihud Expansion 8R,"Amihud illiquidity=1.5713x, pressure=0.3324, path=0.2984"
