label,days,date,total,base_s87,overlay,weight
S88_BASELINE,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
S88_BASELINE,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
S88_BASELINE,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
S88_BASELINE,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.01,90,2026-05-07,-999.8917,-999.9023,0.0106,0.01
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.01,120,2026-03-09,-984.1516,-984.3029,0.1513,0.01
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.01,150,2025-12-18,-998.6824,-998.7615,0.0791,0.01
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.01,180,2025-10-14,-999.9957,-999.9079,-0.0878,0.01
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.009,90,2026-05-07,-999.8928,-999.9023,0.0095,0.009
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.009,120,2026-03-09,-984.1667,-984.3029,0.1362,0.009
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.009,150,2025-12-18,-998.6903,-998.7615,0.0712,0.009
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.009,180,2025-10-14,-999.9869,-999.9079,-0.079,0.009
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.008,90,2026-05-07,-999.8938,-999.9023,0.0085,0.008
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.008,120,2026-03-09,-984.1818,-984.3029,0.121,0.008
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.008,150,2025-12-18,-998.6982,-998.7615,0.0633,0.008
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.008,180,2025-10-14,-999.9781,-999.9079,-0.0702,0.008
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.007,90,2026-05-07,-999.8949,-999.9023,0.0074,0.007
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.007,120,2026-03-09,-984.197,-984.3029,0.1059,0.007
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.007,150,2025-12-18,-998.7061,-998.7615,0.0554,0.007
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd8x0.007,180,2025-10-14,-999.9694,-999.9079,-0.0615,0.007
