label,days,date,total,base_s87,overlay,weight
S87_BASELINE,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
S87_BASELINE,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
S87_BASELINE,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
S87_BASELINE,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.91,90,2026-05-07,-999.9023,-999.9023,0.0,0.91
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.91,120,2026-03-09,-984.3029,-984.3029,0.0,0.91
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.91,150,2025-12-18,-998.7615,-998.7615,0.0,0.91
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.91,180,2025-10-14,-999.9079,-999.9079,0.0,0.91
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.9,90,2026-05-07,-999.9023,-999.9023,0.0,0.9
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.9,120,2026-03-09,-984.3029,-984.3029,0.0,0.9
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.9,150,2025-12-18,-998.7615,-998.7615,0.0,0.9
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.9,180,2025-10-14,-999.9079,-999.9079,0.0,0.9
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.89,90,2026-05-07,-999.9023,-999.9023,0.0,0.89
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.89,120,2026-03-09,-984.3029,-984.3029,0.0,0.89
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.89,150,2025-12-18,-998.7615,-998.7615,0.0,0.89
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.89,180,2025-10-14,-999.9079,-999.9079,0.0,0.89
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.88,90,2026-05-07,-999.9023,-999.9023,0.0,0.88
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.88,120,2026-03-09,-984.3029,-984.3029,0.0,0.88
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.88,150,2025-12-18,-998.7615,-998.7615,0.0,0.88
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.88,180,2025-10-14,-999.9079,-999.9079,0.0,0.88
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.87,90,2026-05-07,-999.9023,-999.9023,0.0,0.87
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.87,120,2026-03-09,-984.3029,-984.3029,0.0,0.87
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.87,150,2025-12-18,-998.7615,-998.7615,0.0,0.87
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.87,180,2025-10-14,-999.9079,-999.9079,0.0,0.87
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3_Fratr3x0.86,90,2026-05-07,-999.9023,-999.9023,0.0,0.86
