signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-22T00:35:00+07:00,2026-01-22T02:25:00+07:00,BUY,4811.78,4801.75,4881.99,BE,-0.2,S177 BUY Signed-Flow Divergence 7R,"Price=-5.17ATR, aligned delta=0.03; divergent structural extreme reclaimed"
2026-01-22T02:45:00+07:00,2026-01-22T02:50:00+07:00,BUY,4770.37,4761.3,4833.86,SL,-9.27,S177 BUY Signed-Flow Divergence 7R,"Price=-5.44ATR, aligned delta=0.02; divergent structural extreme reclaimed"
2026-01-23T14:50:00+07:00,2026-01-23T15:00:00+07:00,BUY,4947.36,4942.9,4978.58,SL,-4.66,S177 BUY Signed-Flow Divergence 7R,"Price=-1.71ATR, aligned delta=0.06; divergent structural extreme reclaimed"
2026-01-26T06:20:00+07:00,2026-01-26T06:35:00+07:00,SELL,5027.11,5031.25,4998.12,SL,-4.34,S177 SELL Signed-Flow Divergence 7R,"Price=7.93ATR, aligned delta=-0.27; divergent structural extreme reclaimed"
2026-01-27T20:05:00+07:00,2026-01-27T20:15:00+07:00,SELL,5085.71,5092.65,5037.13,BE,-0.2,S177 SELL Signed-Flow Divergence 7R,"Price=0.68ATR, aligned delta=0.07; divergent structural extreme reclaimed"
2026-01-27T20:35:00+07:00,2026-01-27T20:40:00+07:00,BUY,5077.15,5073.33,5103.89,SL,-4.02,S177 BUY Signed-Flow Divergence 7R,"Price=-1.29ATR, aligned delta=0.07; divergent structural extreme reclaimed"
2026-02-03T07:05:00+07:00,2026-02-03T07:15:00+07:00,SELL,4784.52,4798.41,4687.29,BE,-0.2,S177 SELL Signed-Flow Divergence 7R,"Price=5.31ATR, aligned delta=0.01; divergent structural extreme reclaimed"
2026-02-06T22:00:00+07:00,2026-02-06T22:05:00+07:00,SELL,4947.5,4956.91,4881.63,SL,-9.61,S177 SELL Signed-Flow Divergence 7R,"Price=4.33ATR, aligned delta=0.06; divergent structural extreme reclaimed"
2026-02-06T22:10:00+07:00,2026-02-06T22:25:00+07:00,SELL,4954.01,4965.68,4872.32,BE,-0.2,S177 SELL Signed-Flow Divergence 7R,"Price=4.62ATR, aligned delta=0.07; divergent structural extreme reclaimed"
2026-02-11T09:55:00+07:00,2026-02-11T10:20:00+07:00,SELL,5055.28,5058.4,5033.44,BE,-0.2,S177 SELL Signed-Flow Divergence 7R,"Price=3.82ATR, aligned delta=0.06; divergent structural extreme reclaimed"
2026-02-12T08:15:00+07:00,2026-02-12T08:50:00+07:00,BUY,5053.13,5044.5,5113.54,BE,-0.2,S177 BUY Signed-Flow Divergence 7R,"Price=-4.34ATR, aligned delta=0.02; divergent structural extreme reclaimed"
2026-02-20T20:55:00+07:00,2026-02-20T21:10:00+07:00,SELL,5045.91,5049.17,5023.08,BE,-0.2,S177 SELL Signed-Flow Divergence 7R,"Price=2.02ATR, aligned delta=0.00; divergent structural extreme reclaimed"
2026-02-23T13:45:00+07:00,2026-02-23T13:55:00+07:00,BUY,5149.84,5146.09,5176.09,SL,-3.95,S177 BUY Signed-Flow Divergence 7R,"Price=-5.60ATR, aligned delta=0.02; divergent structural extreme reclaimed"
2026-02-27T09:40:00+07:00,2026-02-27T09:50:00+07:00,BUY,5179.82,5173.75,5222.31,SL,-6.27,S177 BUY Signed-Flow Divergence 7R,"Price=-0.61ATR, aligned delta=0.03; divergent structural extreme reclaimed"
2026-02-27T22:15:00+07:00,2026-02-27T22:30:00+07:00,SELL,5230.3,5241.05,5155.05,BE,-0.2,S177 SELL Signed-Flow Divergence 7R,"Price=5.89ATR, aligned delta=0.07; divergent structural extreme reclaimed"
2026-03-02T20:05:00+07:00,2026-03-02T20:25:00+07:00,SELL,5402.66,5410.66,5346.66,BE,-0.2,S177 SELL Signed-Flow Divergence 7R,"Price=0.66ATR, aligned delta=0.03; divergent structural extreme reclaimed"
2026-03-02T21:10:00+07:00,2026-03-02T21:15:00+07:00,BUY,5370.8,5362.71,5427.43,SL,-8.29,S177 BUY Signed-Flow Divergence 7R,"Price=-1.10ATR, aligned delta=0.05; divergent structural extreme reclaimed"
2026-03-03T12:40:00+07:00,2026-03-03T12:45:00+07:00,BUY,5340.51,5334.03,5385.88,SL,-6.68,S177 BUY Signed-Flow Divergence 7R,"Price=-3.58ATR, aligned delta=0.03; divergent structural extreme reclaimed"
2026-03-05T13:00:00+07:00,2026-03-05T13:05:00+07:00,BUY,5150.34,5144.93,5188.21,SL,-5.61,S177 BUY Signed-Flow Divergence 7R,"Price=-2.57ATR, aligned delta=0.08; divergent structural extreme reclaimed"
2026-03-05T20:10:00+07:00,2026-03-05T20:15:00+07:00,BUY,5151.38,5146.2,5187.65,SL,-5.38,S177 BUY Signed-Flow Divergence 7R,"Price=-4.35ATR, aligned delta=0.06; divergent structural extreme reclaimed"
2026-03-09T15:05:00+07:00,2026-03-09T16:05:00+07:00,SELL,5104.78,5111.27,5059.34,BE,-0.2,S177 SELL Signed-Flow Divergence 7R,"Price=1.26ATR, aligned delta=-0.15; divergent structural extreme reclaimed"
2026-03-09T20:25:00+07:00,2026-03-09T20:40:00+07:00,BUY,5091.53,5084.1,5143.54,SL,-7.63,S177 BUY Signed-Flow Divergence 7R,"Price=-3.89ATR, aligned delta=-0.11; divergent structural extreme reclaimed"
2026-03-11T14:40:00+07:00,2026-03-11T15:20:00+07:00,BUY,5188.34,5184.29,5216.7,BE,-0.2,S177 BUY Signed-Flow Divergence 7R,"Price=-3.42ATR, aligned delta=0.02; divergent structural extreme reclaimed"
2026-03-17T07:10:00+07:00,2026-03-17T07:20:00+07:00,BUY,5005.99,5002.19,5032.59,BE,-0.2,S177 BUY Signed-Flow Divergence 7R,"Price=-2.92ATR, aligned delta=0.02; divergent structural extreme reclaimed"
2026-03-30T13:55:00+07:00,2026-03-30T14:05:00+07:00,SELL,4524.43,4529.05,4492.09,BE,-0.2,S177 SELL Signed-Flow Divergence 7R,"Price=8.49ATR, aligned delta=0.06; divergent structural extreme reclaimed"
