signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-20T22:30:00+07:00,2026-05-21T15:25:00+07:00,BUY,4515.73,4506.4,4581.04,BE,-0.2,S171 BUY Return Persistence 7R,"rho1=0.15, net=2.06ATR; high-volume 10-bar structural breakout"
2026-05-25T20:15:00+07:00,2026-05-25T20:25:00+07:00,SELL,4555.19,4557.12,4541.67,BE,-0.2,S171 SELL Return Persistence 7R,"rho1=0.32, net=-1.31ATR; high-volume 10-bar structural breakout"
2026-05-27T18:30:00+07:00,2026-05-27T18:45:00+07:00,SELL,4475.3,4477.41,4460.53,TP,14.57,S171 SELL Return Persistence 7R,"rho1=0.13, net=-2.64ATR; high-volume 10-bar structural breakout"
2026-05-29T19:55:00+07:00,2026-05-29T20:00:00+07:00,BUY,4536.2,4533.54,4554.82,SL,-2.86,S171 BUY Return Persistence 7R,"rho1=0.13, net=2.71ATR; high-volume 10-bar structural breakout"
2026-05-29T23:05:00+07:00,2026-05-29T23:35:00+07:00,BUY,4583.16,4573.42,4651.34,SL,-9.94,S171 BUY Return Persistence 7R,"rho1=0.15, net=4.03ATR; high-volume 10-bar structural breakout"
2026-06-02T01:40:00+07:00,2026-06-02T03:50:00+07:00,BUY,4487.26,4482.59,4519.95,SL,-4.87,S171 BUY Return Persistence 7R,"rho1=0.20, net=2.17ATR; high-volume 10-bar structural breakout"
2026-06-02T13:30:00+07:00,2026-06-02T13:50:00+07:00,BUY,4522.41,4519.54,4542.5,BE,-0.2,S171 BUY Return Persistence 7R,"rho1=0.20, net=9.98ATR; high-volume 10-bar structural breakout"
2026-06-03T08:40:00+07:00,2026-06-03T08:45:00+07:00,BUY,4493.8,4491.08,4512.85,SL,-2.92,S171 BUY Return Persistence 7R,"rho1=0.15, net=1.41ATR; high-volume 10-bar structural breakout"
2026-06-03T09:20:00+07:00,2026-06-03T09:30:00+07:00,SELL,4467.9,4471.86,4440.18,BE,-0.2,S171 SELL Return Persistence 7R,"rho1=0.19, net=-3.54ATR; high-volume 10-bar structural breakout"
2026-06-03T20:35:00+07:00,2026-06-03T20:40:00+07:00,SELL,4450.52,4454.13,4425.25,SL,-3.81,S171 SELL Return Persistence 7R,"rho1=0.13, net=-1.18ATR; high-volume 10-bar structural breakout"
2026-06-05T20:55:00+07:00,2026-06-05T21:05:00+07:00,SELL,4411.6,4420.5,4349.3,BE,-0.2,S171 SELL Return Persistence 7R,"rho1=0.30, net=-5.32ATR; high-volume 10-bar structural breakout"
2026-06-10T07:45:00+07:00,2026-06-10T07:50:00+07:00,SELL,4215.82,4219.02,4193.41,SL,-3.4,S171 SELL Return Persistence 7R,"rho1=0.22, net=-6.19ATR; high-volume 10-bar structural breakout"
2026-06-11T09:30:00+07:00,2026-06-11T09:50:00+07:00,BUY,4107.68,4103.42,4137.51,BE,-0.2,S171 BUY Return Persistence 7R,"rho1=0.14, net=2.30ATR; high-volume 10-bar structural breakout"
2026-06-19T07:45:00+07:00,2026-06-19T08:00:00+07:00,SELL,4192.05,4194.74,4173.22,SL,-2.89,S171 SELL Return Persistence 7R,"rho1=0.23, net=-7.52ATR; high-volume 10-bar structural breakout"
2026-06-23T09:40:00+07:00,2026-06-23T10:15:00+07:00,SELL,4158.27,4165.52,4107.52,BE,-0.2,S171 SELL Return Persistence 7R,"rho1=0.13, net=-4.52ATR; high-volume 10-bar structural breakout"
2026-06-25T20:45:00+07:00,2026-06-25T21:45:00+07:00,BUY,4009.82,4003.11,4056.79,BE,-0.2,S171 BUY Return Persistence 7R,"rho1=0.18, net=0.71ATR; high-volume 10-bar structural breakout"
2026-06-29T08:25:00+07:00,2026-06-29T08:30:00+07:00,SELL,4050.51,4053.33,4030.77,SL,-3.02,S171 SELL Return Persistence 7R,"rho1=0.24, net=-2.97ATR; high-volume 10-bar structural breakout"
2026-07-01T21:25:00+07:00,2026-07-01T21:40:00+07:00,BUY,4045.16,4037.38,4099.62,TP,54.26,S171 BUY Return Persistence 7R,"rho1=0.25, net=8.67ATR; high-volume 10-bar structural breakout"
2026-07-01T22:30:00+07:00,2026-07-01T22:40:00+07:00,BUY,4105.99,4097.56,4165.0,BE,-0.2,S171 BUY Return Persistence 7R,"rho1=0.15, net=7.57ATR; high-volume 10-bar structural breakout"
2026-07-08T09:30:00+07:00,2026-07-08T09:45:00+07:00,SELL,4100.42,4106.38,4058.7,SL,-6.16,S171 SELL Return Persistence 7R,"rho1=0.18, net=-1.11ATR; high-volume 10-bar structural breakout"
2026-07-13T14:00:00+07:00,2026-07-13T14:10:00+07:00,SELL,4052.41,4056.57,4023.28,BE,-0.2,S171 SELL Return Persistence 7R,"rho1=0.13, net=-3.08ATR; high-volume 10-bar structural breakout"
2026-07-15T21:00:00+07:00,2026-07-15T21:10:00+07:00,BUY,4069.98,4064.27,4109.95,SL,-5.91,S171 BUY Return Persistence 7R,"rho1=0.28, net=6.37ATR; high-volume 10-bar structural breakout"
2026-07-16T00:30:00+07:00,2026-07-16T00:50:00+07:00,SELL,4032.89,4037.29,4002.09,BE,-0.2,S171 SELL Return Persistence 7R,"rho1=0.14, net=-1.11ATR; high-volume 10-bar structural breakout"
2026-07-17T02:30:00+07:00,2026-07-17T02:45:00+07:00,SELL,3982.89,3986.73,3956.01,BE,-0.2,S171 SELL Return Persistence 7R,"rho1=0.12, net=-3.30ATR; high-volume 10-bar structural breakout"
