time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2026-05-11 06:10,2026-05-11 06:25,SELL,4690.93,4695.76,4686.43,SL,-5.03,Spike up 4.0xATR then stall (body 0.89)
2026-05-19 13:25,2026-05-19 13:45,BUY,4533.3,4529.46,4539.07,TP,5.57,Spike down 3.3xATR then stall (body 3.08)
2026-05-21 06:10,2026-05-21 06:20,BUY,4538.64,4537.14,4542.28,SL,-1.7,Spike down 3.1xATR then stall (body 0.53)
2026-05-21 08:20,2026-05-21 09:00,SELL,4546.93,4554.74,4540.49,TP,6.24,Spike up 3.3xATR then stall (body 4.93)
2026-05-25 06:10,2026-05-25 06:30,SELL,4557.34,4558.84,4553.55,SL,-1.7,Spike up 3.1xATR then stall (body 0.52)
2026-06-04 03:05,2026-06-04 03:15,SELL,4449.84,4451.34,4445.91,SL,-1.7,Spike up 3.0xATR then stall (body 1.38)
2026-06-04 06:05,2026-06-04 06:10,BUY,4430.77,4428.89,4435.41,TP,4.44,Spike down 3.3xATR then stall (body 3.20)
2026-06-04 19:30,2026-06-04 19:45,SELL,4491.16,4494.17,4484.56,SL,-3.21,Spike up 3.1xATR then stall (body 4.43)
2026-06-16 23:55,2026-06-17 00:10,SELL,4341.41,4344.9,4334.58,SL,-3.69,Spike up 3.2xATR then stall (body 2.79)
2026-06-23 13:00,2026-06-23 14:10,BUY,4125.64,4112.9,4135.55,SL,-12.94,Spike down 5.7xATR then stall (body 16.40)
2026-07-09 14:05,2026-07-09 14:25,SELL,4097.26,4101.51,4088.11,SL,-4.45,Spike up 3.6xATR then stall (body 3.85)
2026-07-09 20:10,2026-07-09 20:35,SELL,4118.97,4121.49,4112.1,SL,-2.72,Spike up 3.4xATR then stall (body 2.74)
