timestamp,rank,mode,label,score,avg_day,min_day,min_pf,max_streak,worst_day,max_lot,max_dd,skipped,min_trades,days,trades,day,pf,streak,window_worst_day
2026-07-03 10:55:54,3,scout,M5_lb10_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip1,"(0, 1, 0.246754, -0.185556, 0.946493, -6, -21.55)",0.25,-0.19,0.946,6,-21.55,0.05,15.2,303,238,150,384,-0.07,0.98,5,-20.95
2026-07-03 10:55:54,3,scout,M5_lb10_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip1,"(0, 1, 0.246754, -0.185556, 0.946493, -6, -21.55)",0.25,-0.19,0.946,6,-21.55,0.05,15.2,303,238,180,454,-0.19,0.946,6,-21.55
2026-07-03 10:55:54,4,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip0,"(0, 1, 0.148794, -0.554444, 0.936903, -8, -88.82)",0.15,-0.55,0.937,8,-88.82,0.02,23.62,446,198,90,198,-0.55,0.937,6,-88.82
2026-07-03 10:55:54,4,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip0,"(0, 1, 0.148794, -0.554444, 0.936903, -8, -88.82)",0.15,-0.55,0.937,8,-88.82,0.02,23.62,446,198,120,256,-0.52,0.948,6,-88.82
2026-07-03 10:55:54,4,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip0,"(0, 1, 0.148794, -0.554444, 0.936903, -8, -88.82)",0.15,-0.55,0.937,8,-88.82,0.02,23.62,446,198,150,360,1.0,1.108,6,-88.82
2026-07-03 10:55:54,4,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip0,"(0, 1, 0.148794, -0.554444, 0.936903, -8, -88.82)",0.15,-0.55,0.937,8,-88.82,0.02,23.62,446,198,180,419,0.66,1.072,8,-88.82
2026-07-03 10:55:54,5,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip1,"(0, 1, 0.021707, -0.515556, 0.824621, -5, -55.71)",0.02,-0.52,0.825,5,-55.71,0.05,20.71,240,165,90,165,0.8,1.32,5,-18.9
2026-07-03 10:55:54,5,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip1,"(0, 1, 0.021707, -0.515556, 0.824621, -5, -55.71)",0.02,-0.52,0.825,5,-55.71,0.05,20.71,240,165,120,210,0.11,1.038,4,-55.71
2026-07-03 10:55:54,5,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip1,"(0, 1, 0.021707, -0.515556, 0.824621, -5, -55.71)",0.02,-0.52,0.825,5,-55.71,0.05,20.71,240,165,150,256,-0.31,0.896,4,-55.71
2026-07-03 10:55:54,5,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip1,"(0, 1, 0.021707, -0.515556, 0.824621, -5, -55.71)",0.02,-0.52,0.825,5,-55.71,0.05,20.71,240,165,180,304,-0.52,0.825,5,-55.71
2026-07-03 10:55:54,6,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip1,"(0, 1, -0.037176, -0.255733, 0.916973, -5, -55.71)",-0.04,-0.26,0.917,5,-55.71,0.05,10.97,270,145,90,145,0.17,1.063,4,-18.9
2026-07-03 10:55:54,6,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip1,"(0, 1, -0.037176, -0.255733, 0.916973, -5, -55.71)",-0.04,-0.26,0.917,5,-55.71,0.05,10.97,270,145,120,190,0.15,1.047,4,-55.71
2026-07-03 10:55:54,6,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip1,"(0, 1, -0.037176, -0.255733, 0.916973, -5, -55.71)",-0.04,-0.26,0.917,5,-55.71,0.05,10.97,270,145,150,226,-0.26,0.917,5,-55.71
2026-07-03 10:55:54,6,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip1,"(0, 1, -0.037176, -0.255733, 0.916973, -5, -55.71)",-0.04,-0.26,0.917,5,-55.71,0.05,10.97,270,145,180,274,-0.21,0.93,5,-55.71
2026-07-03 10:55:54,7,scout,M5_lb18_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -0.120918, -0.893583, 0.870155, -6, -64.53)",-0.12,-0.89,0.87,6,-64.53,0.02,30.27,245,204,90,204,0.49,1.07,6,-64.53
2026-07-03 10:55:54,7,scout,M5_lb18_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -0.120918, -0.893583, 0.870155, -6, -64.53)",-0.12,-0.89,0.87,6,-64.53,0.02,30.27,245,204,120,247,-0.89,0.87,6,-64.53
2026-07-03 10:55:54,7,scout,M5_lb18_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -0.120918, -0.893583, 0.870155, -6, -64.53)",-0.12,-0.89,0.87,6,-64.53,0.02,30.27,245,204,150,343,-0.14,0.978,6,-64.53
2026-07-03 10:55:54,7,scout,M5_lb18_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -0.120918, -0.893583, 0.870155, -6, -64.53)",-0.12,-0.89,0.87,6,-64.53,0.02,30.27,245,204,180,425,0.06,1.009,6,-64.53
2026-07-03 10:55:54,8,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -0.238472, -0.941, 0.888611, -6, -82.56)",-0.24,-0.94,0.889,6,-82.56,0.02,19.73,329,256,90,256,-0.94,0.889,6,-64.53
2026-07-03 10:55:54,8,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -0.238472, -0.941, 0.888611, -6, -82.56)",-0.24,-0.94,0.889,6,-82.56,0.02,19.73,329,256,120,314,-0.6,0.929,6,-73.69
2026-07-03 10:55:54,8,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -0.238472, -0.941, 0.888611, -6, -82.56)",-0.24,-0.94,0.889,6,-82.56,0.02,19.73,329,256,150,438,0.21,1.028,6,-73.69
2026-07-03 10:55:54,8,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -0.238472, -0.941, 0.888611, -6, -82.56)",-0.24,-0.94,0.889,6,-82.56,0.02,19.73,329,256,180,537,0.37,1.048,6,-82.56
2026-07-03 10:55:54,9,scout,M5_lb18_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip1,"(0, 1, -0.454414, -0.726333, 0.845102, -9, -73.02)",-0.45,-0.73,0.845,9,-73.02,0.05,20.81,467,213,90,213,-0.73,0.845,7,-44.69
2026-07-03 10:55:54,9,scout,M5_lb18_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip1,"(0, 1, -0.454414, -0.726333, 0.845102, -9, -73.02)",-0.45,-0.73,0.845,9,-73.02,0.05,20.81,467,213,120,285,-0.38,0.923,7,-73.02
2026-07-03 10:55:54,9,scout,M5_lb18_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip1,"(0, 1, -0.454414, -0.726333, 0.845102, -9, -73.02)",-0.45,-0.73,0.845,9,-73.02,0.05,20.81,467,213,150,366,-0.37,0.92,7,-73.02
2026-07-03 10:55:54,9,scout,M5_lb18_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1.5_flip1,"(0, 1, -0.454414, -0.726333, 0.845102, -9, -73.02)",-0.45,-0.73,0.845,9,-73.02,0.05,20.81,467,213,180,445,-0.34,0.926,9,-73.02
2026-07-03 10:55:54,10,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1.5_flip1,"(0, 1, -0.786879, -1.006267, 0.609278, -10, -19.15)",-0.79,-1.01,0.609,10,-19.15,0.07,20.24,300,125,90,125,-0.47,0.808,6,-16.13
2026-07-03 10:55:54,10,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1.5_flip1,"(0, 1, -0.786879, -1.006267, 0.609278, -10, -19.15)",-0.79,-1.01,0.609,10,-19.15,0.07,20.24,300,125,120,160,-0.7,0.711,7,-16.13
2026-07-03 10:55:54,10,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1.5_flip1,"(0, 1, -0.786879, -1.006267, 0.609278, -10, -19.15)",-0.79,-1.01,0.609,10,-19.15,0.07,20.24,300,125,150,196,-1.01,0.609,10,-16.13
2026-07-03 10:55:54,10,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1.5_flip1,"(0, 1, -0.786879, -1.006267, 0.609278, -10, -19.15)",-0.79,-1.01,0.609,10,-19.15,0.07,20.24,300,125,180,244,-0.97,0.632,10,-19.15
2026-07-03 10:55:54,11,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip0,"(0, 1, -1.2791, -2.503444, 0.744917, -9, -87.98)",-1.28,-2.5,0.745,9,-87.98,0.02,32.64,369,235,90,235,-2.5,0.745,9,-69.03
2026-07-03 10:55:54,11,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip0,"(0, 1, -1.2791, -2.503444, 0.744917, -9, -87.98)",-1.28,-2.5,0.745,9,-87.98,0.02,32.64,369,235,120,293,-2.07,0.796,9,-80.18
2026-07-03 10:55:54,11,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip0,"(0, 1, -1.2791, -2.503444, 0.744917, -9, -87.98)",-1.28,-2.5,0.745,9,-87.98,0.02,32.64,369,235,150,407,-0.36,0.96,9,-80.18
2026-07-03 10:55:54,11,scout,M5_lb18_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip0,"(0, 1, -1.2791, -2.503444, 0.744917, -9, -87.98)",-1.28,-2.5,0.745,9,-87.98,0.02,32.64,369,235,180,496,-0.18,0.98,9,-87.98
2026-07-03 10:55:54,12,scout,M5_lb10_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.25_rr1.5_flip1,"(0, 1, -1.442118, -1.618333, 0.481735, -7, -19.51)",-1.44,-1.62,0.482,7,-19.51,0.07,28.46,413,168,90,168,-1.43,0.567,6,-15.38
2026-07-03 10:55:54,12,scout,M5_lb10_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.25_rr1.5_flip1,"(0, 1, -1.442118, -1.618333, 0.481735, -7, -19.51)",-1.44,-1.62,0.482,7,-19.51,0.07,28.46,413,168,120,220,-1.38,0.568,7,-19.51
2026-07-03 10:55:54,12,scout,M5_lb10_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.25_rr1.5_flip1,"(0, 1, -1.442118, -1.618333, 0.481735, -7, -19.51)",-1.44,-1.62,0.482,7,-19.51,0.07,28.46,413,168,150,284,-1.62,0.482,7,-17.68
2026-07-03 10:55:54,12,scout,M5_lb10_pb4_lm0.7_pm0.15_ft0.05_cf0.1_sl0.25_rr1.5_flip1,"(0, 1, -1.442118, -1.618333, 0.481735, -7, -19.51)",-1.44,-1.62,0.482,7,-19.51,0.07,28.46,413,168,180,344,-1.34,0.571,7,-17.68
2026-07-03 10:55:54,13,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip1,"(0, 1, -1.534693, -1.586111, 0.42701, -10, -19.15)",-1.53,-1.59,0.427,10,-19.15,0.08,29.98,263,142,90,142,-1.53,0.489,10,-18.16
2026-07-03 10:55:54,13,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip1,"(0, 1, -1.534693, -1.586111, 0.42701, -10, -19.15)",-1.53,-1.59,0.427,10,-19.15,0.08,29.98,263,142,120,187,-1.44,0.479,10,-17.46
2026-07-03 10:55:54,13,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip1,"(0, 1, -1.534693, -1.586111, 0.42701, -10, -19.15)",-1.53,-1.59,0.427,10,-19.15,0.08,29.98,263,142,150,233,-1.58,0.427,10,-15.26
2026-07-03 10:55:54,13,scout,M5_lb10_pb4_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip1,"(0, 1, -1.534693, -1.586111, 0.42701, -10, -19.15)",-1.53,-1.59,0.427,10,-19.15,0.08,29.98,263,142,180,281,-1.59,0.427,10,-19.15
2026-07-03 10:55:54,14,scout,M5_lb18_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip1,"(0, 1, -1.554793, -1.903, 0.607871, -9, -81.03)",-1.55,-1.9,0.608,9,-81.03,0.04,30.43,400,250,90,250,-1.9,0.608,6,-44.69
2026-07-03 10:55:54,14,scout,M5_lb18_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip1,"(0, 1, -1.554793, -1.903, 0.607871, -9, -81.03)",-1.55,-1.9,0.608,9,-81.03,0.04,30.43,400,250,120,332,-1.4,0.724,6,-81.03
2026-07-03 10:55:54,14,scout,M5_lb18_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip1,"(0, 1, -1.554793, -1.903, 0.607871, -9, -81.03)",-1.55,-1.9,0.608,9,-81.03,0.04,30.43,400,250,150,433,-1.36,0.707,6,-81.03
2026-07-03 10:55:54,14,scout,M5_lb18_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip1,"(0, 1, -1.554793, -1.903, 0.607871, -9, -81.03)",-1.55,-1.9,0.608,9,-81.03,0.04,30.43,400,250,180,512,-1.55,0.667,9,-81.03
2026-07-03 10:55:54,15,scout,M5_lb10_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -1.776236, -2.388, 0.673583, -6, -74.25)",-1.78,-2.39,0.674,6,-74.25,0.02,38.11,360,186,90,186,-1.03,0.845,6,-52.72
2026-07-03 10:55:54,15,scout,M5_lb10_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -1.776236, -2.388, 0.673583, -6, -74.25)",-1.78,-2.39,0.674,6,-74.25,0.02,38.11,360,186,120,242,-2.37,0.696,6,-74.25
2026-07-03 10:55:54,15,scout,M5_lb10_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -1.776236, -2.388, 0.673583, -6, -74.25)",-1.78,-2.39,0.674,6,-74.25,0.02,38.11,360,186,150,298,-2.39,0.674,6,-74.25
2026-07-03 10:55:54,15,scout,M5_lb10_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.25_rr1_flip0,"(0, 1, -1.776236, -2.388, 0.673583, -6, -74.25)",-1.78,-2.39,0.674,6,-74.25,0.02,38.11,360,186,180,374,-1.31,0.812,6,-74.25
2026-07-03 10:55:54,16,scout,M5_lb10_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip0,"(0, 1, -2.692358, -3.2316, 0.617351, -7, -81.99)",-2.69,-3.23,0.617,7,-81.99,0.02,50.18,360,166,90,166,-2.91,0.628,7,-56.22
2026-07-03 10:55:54,16,scout,M5_lb10_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip0,"(0, 1, -2.692358, -3.2316, 0.617351, -7, -81.99)",-2.69,-3.23,0.617,7,-81.99,0.02,50.18,360,166,120,232,-2.98,0.664,7,-81.99
2026-07-03 10:55:54,16,scout,M5_lb10_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip0,"(0, 1, -2.692358, -3.2316, 0.617351, -7, -81.99)",-2.69,-3.23,0.617,7,-81.99,0.02,50.18,360,166,150,288,-3.23,0.617,7,-81.99
2026-07-03 10:55:54,16,scout,M5_lb10_pb3_lm1.3_pm0.15_ft0.05_cf0.1_sl0.45_rr1_flip0,"(0, 1, -2.692358, -3.2316, 0.617351, -7, -81.99)",-2.69,-3.23,0.617,7,-81.99,0.02,50.18,360,166,180,374,-1.65,0.792,7,-81.99
