weight,valid,avg_day,min_day,worst_day,streak
10.0,True,2204.2866,2022.8167,-999.9095,3
10.001,True,2204.2881,2022.8189,-999.9095,3
10.002,True,2204.2895,2022.8211,-999.9095,3
10.003,True,2204.291,2022.8232,-999.9095,3
10.004,True,2204.2925,2022.8254,-999.9095,3
10.005,True,2204.294,2022.8276,-999.9095,3
10.006,True,2204.2954,2022.8298,-999.9095,3
10.007,True,2204.2969,2022.832,-999.9095,3
10.008,True,2204.2984,2022.8341,-999.9095,3
10.009,True,2204.2999,2022.8363,-999.9095,3
10.01,True,2204.3013,2022.8385,-999.9095,3
10.011,True,2204.3028,2022.8407,-999.9095,3
10.012,True,2204.3043,2022.8428,-999.9095,3
10.013,True,2204.3058,2022.845,-999.9095,3
10.014,True,2204.3072,2022.8472,-999.9095,3
10.015,True,2204.3087,2022.8494,-999.9095,3
10.016,True,2204.3102,2022.8515,-999.9095,3
10.017,True,2204.3117,2022.8537,-999.9095,3
10.018,True,2204.3131,2022.8559,-999.9095,3
10.019,True,2204.3146,2022.8581,-999.9095,3
10.02,True,2204.3161,2022.8602,-999.9095,3
10.021,True,2204.3175,2022.8624,-999.9095,3
10.022,True,2204.319,2022.8646,-999.9095,3
10.023,True,2204.3205,2022.8668,-999.9095,3
10.024,True,2204.322,2022.8689,-999.9095,3
10.025,True,2204.3234,2022.8711,-999.9095,3
10.026,True,2204.3249,2022.8733,-999.9095,3
10.027,True,2204.3264,2022.8755,-999.9095,3
10.028,True,2204.3279,2022.8777,-999.9095,3
10.029,True,2204.3293,2022.8798,-999.9095,3
10.03,True,2204.3308,2022.882,-999.9095,3
10.031,True,2204.3323,2022.8842,-999.9095,3
10.032,True,2204.3338,2022.8864,-999.9095,3
10.033,True,2204.3352,2022.8885,-999.9095,3
10.034,True,2204.3367,2022.8907,-999.9095,3
10.035,True,2204.3382,2022.8929,-999.9095,3
10.036,True,2204.3397,2022.8951,-999.9095,3
10.037,True,2204.3411,2022.8972,-999.9095,3
10.038,True,2204.3426,2022.8994,-999.9095,3
10.039,True,2204.3441,2022.9016,-999.9095,3
10.04,True,2204.3455,2022.9038,-999.9095,3
10.041,True,2204.347,2022.9059,-999.9095,3
10.042,True,2204.3485,2022.9081,-999.9095,3
10.043,True,2204.35,2022.9103,-999.9095,3
10.044,True,2204.3514,2022.9125,-999.9095,3
10.045,True,2204.3529,2022.9147,-999.9095,3
10.046,True,2204.3544,2022.9168,-999.9095,3
10.047,True,2204.3559,2022.919,-999.9095,3
10.048,True,2204.3573,2022.9212,-999.9095,3
10.049,True,2204.3588,2022.9234,-999.9095,3
10.05,True,2204.3603,2022.9255,-999.9095,3
10.051,True,2204.3618,2022.9277,-999.9095,3
10.052,True,2204.3632,2022.9299,-999.9095,3
10.053,True,2204.3647,2022.9321,-999.9095,3
10.054,True,2204.3662,2022.9342,-999.9095,3
10.055,True,2204.3677,2022.9364,-999.9095,3
10.056,True,2204.3691,2022.9386,-999.9095,3
10.057,True,2204.3706,2022.9408,-999.9095,3
10.058,True,2204.3721,2022.9429,-999.9095,3
10.059,True,2204.3735,2022.9451,-999.9095,3
10.06,True,2204.375,2022.9473,-999.9095,3
10.061,True,2204.3765,2022.9495,-999.9095,3
10.062,True,2204.378,2022.9516,-999.9095,3
10.063,True,2204.3794,2022.9538,-999.9095,3
10.064,True,2204.3809,2022.956,-999.9095,3
10.065,True,2204.3824,2022.9582,-999.9095,3
10.066,True,2204.3839,2022.9604,-999.9095,3
10.067,True,2204.3853,2022.9625,-999.9095,3
10.068,True,2204.3868,2022.9647,-999.9095,3
10.069,True,2204.3883,2022.9669,-999.9095,3
10.07,True,2204.3898,2022.9691,-999.9095,3
10.071,True,2204.3912,2022.9712,-999.9095,3
10.072,True,2204.3927,2022.9734,-999.9095,3
10.073,True,2204.3942,2022.9756,-999.9095,3
10.074,True,2204.3957,2022.9778,-999.9095,3
10.075,True,2204.3971,2022.9799,-999.9095,3
10.076,True,2204.3986,2022.9821,-999.9095,3
10.077,True,2204.4001,2022.9843,-999.9095,3
