time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2026-03-04 19:15,2026-03-04 19:30,BUY,5183.82,5174.05,5191.05,SL,-9.97,"Lower edge reject, RSI7 31, z -1.97"
2026-03-05 11:35,2026-03-05 11:45,BUY,5177.28,5171.24,5183.83,SL,-6.24,"Lower edge reject, RSI7 29, z -1.80"
2026-03-06 02:30,2026-03-06 02:50,BUY,5060.79,5048.52,5070.28,TP,9.29,"Lower edge reject, RSI7 29, z -1.88"
2026-03-07 04:20,2026-03-09 05:05,SELL,5168.56,5176.38,5162.11,TP,6.25,"Upper edge reject, RSI7 69, z 1.99"
2026-03-09 12:35,2026-03-09 12:40,SELL,5105.78,5115.77,5097.15,SL,-10.19,"Upper edge reject, RSI7 73, z 2.50"
2026-03-09 19:20,2026-03-09 19:50,SELL,5104.34,5113.3,5095.34,TP,8.8,"Upper edge reject, RSI7 70, z 2.32"
2026-03-10 01:20,2026-03-10 01:35,SELL,5105.97,5112.33,5099.9,SL,-6.56,"Upper edge reject, RSI7 71, z 1.52"
2026-03-12 05:05,2026-03-12 05:20,BUY,5173.24,5167.14,5176.15,TP,2.71,"Lower edge reject, RSI7 32, z -2.28"
2026-03-18 02:30,2026-03-18 02:40,BUY,4999.22,4994.96,5002.74,TP,3.32,"Lower edge reject, RSI7 30, z -1.82"
2026-03-23 06:25,2026-03-23 06:45,BUY,4485.4,4468.11,4503.8,SL,-17.49,"Lower edge reject, RSI7 22, z -1.64"
2026-03-26 18:50,2026-03-26 19:05,BUY,4427.46,4411.85,4435.63,TP,7.97,"Lower edge reject, RSI7 31, z -1.86"
2026-03-27 02:45,2026-03-27 02:50,BUY,4375.75,4365.89,4383.6,SL,-10.06,"Lower edge reject, RSI7 29, z -1.54"
2026-04-01 18:40,2026-04-01 19:15,SELL,4734.92,4742.27,4726.78,SL,-7.55,"Upper edge reject, RSI7 74, z 2.50"
2026-04-02 06:35,2026-04-02 07:05,SELL,4774.44,4782.87,4766.69,SL,-8.63,"Upper edge reject, RSI7 70, z 1.72"
2026-04-02 19:50,2026-04-02 20:15,BUY,4601.57,4590.22,4613.89,TP,12.12,"Lower edge reject, RSI7 28, z -1.87"
2026-04-13 12:55,2026-04-13 13:15,SELL,4723.02,4729.44,4718.36,TP,4.46,"Upper edge reject, RSI7 74, z 1.56"
2026-04-15 16:55,2026-04-15 17:00,SELL,4818.55,4823.67,4813.12,TP,5.23,"Upper edge reject, RSI7 78, z 3.22"
2026-04-16 01:40,2026-04-16 02:00,BUY,4793.58,4785.49,4799.9,TP,6.12,"Lower edge reject, RSI7 30, z -2.33"
2026-04-16 04:05,2026-04-16 04:45,BUY,4794.15,4788.85,4796.88,SL,-5.5,"Lower edge reject, RSI7 32, z -1.84"
2026-04-21 19:05,2026-04-21 19:20,BUY,4780.2,4773.92,4784.26,TP,3.86,"Lower edge reject, RSI7 31, z -2.01"
2026-04-23 23:45,2026-04-24 00:35,BUY,4724.87,4715.53,4729.19,TP,4.12,"Lower edge reject, RSI7 31, z -1.60"
2026-04-27 16:10,2026-04-27 16:15,BUY,4710.97,4707.33,4713.57,TP,2.4,"Lower edge reject, RSI7 32, z -1.50"
2026-05-06 03:25,2026-05-06 03:55,BUY,4556.23,4551.85,4559.62,SL,-4.58,"Lower edge reject, RSI7 32, z -1.80"
2026-05-07 02:30,2026-05-07 02:40,SELL,4689.06,4693.55,4685.54,TP,3.32,"Upper edge reject, RSI7 70, z 1.72"
2026-05-08 13:30,2026-05-08 14:00,SELL,4724.21,4732.67,4720.11,TP,3.9,"Upper edge reject, RSI7 73, z 2.61"
2026-05-19 19:55,2026-05-19 20:05,BUY,4530.75,4524.0,4536.72,TP,5.77,"Lower edge reject, RSI7 31, z -1.97"
2026-05-21 06:10,2026-05-21 06:20,BUY,4540.05,4535.37,4543.62,SL,-4.88,"Lower edge reject, RSI7 27, z -2.06"
2026-05-28 06:20,2026-05-28 06:30,SELL,4460.76,4466.78,4457.09,TP,3.47,"Upper edge reject, RSI7 75, z 2.02"
2026-05-28 17:20,2026-05-28 17:40,SELL,4395.42,4400.57,4390.52,TP,4.7,"Upper edge reject, RSI7 72, z 2.15"
2026-06-05 03:00,2026-06-05 03:05,SELL,4481.43,4485.43,4478.38,TP,2.85,"Upper edge reject, RSI7 70, z 1.92"
2026-06-05 19:50,2026-06-05 20:00,SELL,4472.0,4476.78,4467.29,TP,4.51,"Upper edge reject, RSI7 72, z 2.82"
2026-06-06 02:30,2026-06-06 02:40,BUY,4325.09,4317.42,4333.2,SL,-7.87,"Lower edge reject, RSI7 30, z -1.57"
2026-06-15 13:20,2026-06-15 13:30,SELL,4330.54,4334.56,4326.97,TP,3.37,"Upper edge reject, RSI7 68, z 1.77"
2026-06-16 08:20,2026-06-16 08:35,BUY,4309.13,4304.54,4312.58,TP,3.25,"Lower edge reject, RSI7 27, z -2.29"
2026-06-16 19:35,2026-06-16 20:05,BUY,4338.79,4333.69,4342.32,TP,3.33,"Lower edge reject, RSI7 31, z -1.90"
2026-06-17 03:55,2026-06-17 07:10,BUY,4334.16,4329.02,4336.69,TP,2.33,"Lower edge reject, RSI7 28, z -2.24"
2026-06-17 07:10,2026-06-17 07:35,SELL,4336.69,4341.05,4334.3,TP,2.19,"Upper edge reject, RSI7 72, z 2.01"
2026-06-26 03:50,2026-06-26 04:00,BUY,4026.52,4020.43,4033.05,TP,6.33,"Lower edge reject, RSI7 27, z -2.21"
2026-07-02 17:30,2026-07-02 17:40,BUY,4065.95,4059.27,4070.4,TP,4.25,"Lower edge reject, RSI7 26, z -1.57"
2026-07-08 02:30,2026-07-08 02:35,BUY,4139.02,4134.73,4142.21,TP,2.99,"Lower edge reject, RSI7 27, z -2.46"
2026-07-09 10:50,2026-07-09 11:05,BUY,4067.7,4060.82,4072.51,SL,-7.08,"Lower edge reject, RSI7 31, z -1.54"
