signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2025-07-18T20:45:00+07:00,2025-07-18T20:50:00+07:00,SELL,3358.81,3361.06,3343.38,SL,-2.45,S411 SELL Tail-Wick Absorption 7R,"imbalance=-0.1505, baseline=0.0276, ratio=5.458, rise=0.123, tail_range=1.298, path=0.466"
2025-07-18T21:40:00+07:00,2025-07-18T21:50:00+07:00,BUY,3355.49,3352.12,3378.53,BE,-0.2,S411 BUY Tail-Wick Absorption 7R,"imbalance=0.2677, baseline=0.0149, ratio=17.988, rise=0.253, tail_range=1.764, path=0.226"
2025-07-21T19:10:00+07:00,2025-07-21T20:25:00+07:00,BUY,3369.51,3367.6,3382.64,TP,12.93,S411 BUY Tail-Wick Absorption 7R,"imbalance=0.1084, baseline=0.0669, ratio=1.620, rise=0.041, tail_range=1.343, path=0.288"
2025-07-21T22:05:00+07:00,2025-07-22T08:00:00+07:00,BUY,3391.44,3387.58,3419.26,BE,-0.2,S411 BUY Tail-Wick Absorption 7R,"imbalance=0.2058, baseline=0.0717, ratio=2.872, rise=0.134, tail_range=1.354, path=0.332"
2025-07-22T21:50:00+07:00,2025-07-22T22:10:00+07:00,SELL,3416.46,3420.8,3385.92,BE,-0.2,S411 SELL Tail-Wick Absorption 7R,"imbalance=-0.1428, baseline=0.0585, ratio=2.443, rise=0.084, tail_range=1.400, path=0.676"
2025-07-23T15:05:00+07:00,2025-07-23T15:20:00+07:00,BUY,3428.07,3424.97,3449.3,BE,-0.2,S411 BUY Tail-Wick Absorption 7R,"imbalance=0.2820, baseline=0.0626, ratio=4.502, rise=0.219, tail_range=1.551, path=0.204"
2025-07-23T16:00:00+07:00,2025-07-23T16:10:00+07:00,BUY,3422.98,3420.17,3442.73,BE,-0.2,S411 BUY Tail-Wick Absorption 7R,"imbalance=0.2976, baseline=0.0196, ratio=15.196, rise=0.278, tail_range=1.536, path=0.165"
2025-07-24T17:00:00+07:00,2025-07-24T17:10:00+07:00,SELL,3367.11,3370.65,3342.56,BE,-0.2,S411 SELL Tail-Wick Absorption 7R,"imbalance=-0.1778, baseline=0.0977, ratio=1.820, rise=0.080, tail_range=1.532, path=0.178"
2025-07-24T21:05:00+07:00,2025-07-24T21:15:00+07:00,BUY,3358.41,3354.05,3389.57,BE,-0.2,S411 BUY Tail-Wick Absorption 7R,"imbalance=0.3559, baseline=0.0152, ratio=23.480, rise=0.341, tail_range=1.621, path=0.319"
2025-07-24T21:35:00+07:00,2025-07-25T10:35:00+07:00,BUY,3363.55,3357.48,3406.36,BE,-0.2,S411 BUY Tail-Wick Absorption 7R,"imbalance=0.2091, baseline=0.0911, ratio=2.295, rise=0.118, tail_range=1.350, path=0.100"
