time,exit_time,dir,entry,sl,tp,outcome,profit,ml_prob
2025-11-03 19:20,2025-11-03 19:45,SELL,4006.37,4011.54,4001.2,SL,-5.37,0.608
2025-11-03 20:10,2025-11-03 21:25,SELL,4015.64,4021.02,4010.26,TP,5.18,0.586
2025-11-03 21:00,2025-11-03 21:25,SELL,4016.82,4022.69,4010.95,TP,5.67,0.63
2025-11-03 22:05,2025-11-03 22:25,BUY,4025.91,4016.59,4035.23,SL,-9.52,0.553
2025-11-03 22:55,2025-11-03 23:15,SELL,4008.23,4019.46,3997.0,TP,11.03,0.561
2025-11-03 23:45,2025-11-04 02:00,SELL,4008.72,4019.1,3998.34,TP,10.18,0.582
2025-11-04 00:35,2025-11-04 01:20,SELL,4005.8,4011.66,3999.94,TP,5.66,0.631
2025-11-04 01:30,2025-11-04 01:45,SELL,4009.2,4013.71,4004.69,TP,4.31,0.628
2025-11-04 02:20,2025-11-04 03:05,SELL,4004.53,4011.17,3997.89,SL,-6.84,0.63
2025-11-04 03:10,2025-11-04 04:10,SELL,4010.33,4016.03,4004.63,TP,5.5,0.566
2025-11-04 07:05,2025-11-04 07:35,SELL,3996.96,4005.72,3988.2,TP,8.56,0.578
2025-11-04 08:00,2025-11-04 08:25,SELL,3991.39,3999.36,3983.42,TP,7.77,0.553
2025-11-04 08:50,2025-11-04 09:00,SELL,3988.97,3996.99,3980.95,TP,7.82,0.622
2025-11-04 09:40,2025-11-04 10:10,SELL,3983.02,3990.43,3975.61,SL,-7.61,0.604
2025-11-04 10:30,2025-11-04 11:45,SELL,3995.47,4003.38,3987.56,TP,7.71,0.579
2025-11-04 11:20,2025-11-04 11:45,SELL,3990.66,3996.59,3984.73,TP,5.73,0.576
2025-11-04 12:10,2025-11-04 12:35,SELL,3983.95,3989.31,3978.59,TP,5.16,0.615
2025-11-04 13:00,2025-11-04 13:40,SELL,3971.82,3979.22,3964.42,SL,-7.6,0.56
2025-11-04 13:50,2025-11-04 14:20,SELL,3984.61,3993.02,3976.2,SL,-8.61,0.619
2025-11-04 14:40,2025-11-04 15:05,SELL,3991.54,3998.14,3984.94,SL,-6.8,0.59
2025-11-04 15:30,2025-11-04 16:10,SELL,3998.66,4005.4,3991.92,TP,6.54,0.591
2025-11-04 16:20,2025-11-04 16:30,SELL,3993.44,3999.12,3987.76,SL,-5.88,0.671
2025-11-04 17:10,2025-11-04 19:30,SELL,3994.7,4001.0,3988.4,TP,6.1,0.672
2025-11-04 18:00,2025-11-04 18:50,SELL,3994.65,3999.84,3989.46,SL,-5.39,0.644
2025-11-04 18:50,2025-11-04 19:25,SELL,3995.97,4000.26,3991.68,TP,4.09,0.63
2025-11-04 19:40,2025-11-04 19:50,SELL,3990.59,3995.8,3985.38,TP,5.01,0.617
2025-11-04 20:30,2025-11-04 20:50,SELL,3979.88,3987.55,3972.21,TP,7.47,0.596
2025-11-04 21:40,2025-11-04 21:50,SELL,3931.15,3944.39,3917.91,SL,-13.44,0.564
2025-11-04 22:30,2025-11-04 23:20,SELL,3957.46,3973.42,3941.5,SL,-16.16,0.561
2025-11-05 00:00,2025-11-05 00:05,SELL,3970.45,3977.46,3963.44,TP,6.81,0.575
2025-11-05 01:40,2025-11-05 07:40,BUY,3938.49,3930.29,3946.69,SL,-8.4,0.577
2025-11-05 02:50,2025-11-05 03:00,SELL,3939.51,3945.86,3933.16,TP,6.15,0.562
2025-11-05 03:40,2025-11-05 04:00,SELL,3940.9,3946.99,3934.81,TP,5.89,0.623
2025-11-05 07:00,2025-11-05 07:10,SELL,3941.47,3947.86,3935.08,TP,6.19,0.63
2025-11-05 07:50,2025-11-05 08:00,SELL,3934.71,3942.76,3926.66,SL,-8.25,0.59
2025-11-05 08:40,2025-11-05 08:55,SELL,3943.18,3951.24,3935.12,TP,7.86,0.603
2025-11-05 09:30,2025-11-05 09:55,SELL,3942.95,3950.43,3935.47,SL,-7.68,0.614
2025-11-05 10:25,2025-11-05 10:40,SELL,3953.15,3958.72,3947.58,SL,-5.77,0.589
2025-11-05 11:15,2025-11-05 11:30,SELL,3961.58,3966.52,3956.64,SL,-5.14,0.579
2025-11-05 12:05,2025-11-05 12:15,SELL,3970.54,3974.95,3966.13,SL,-4.61,0.561
2025-11-05 12:55,2025-11-05 13:20,SELL,3965.11,3970.27,3959.95,SL,-5.36,0.611
2025-11-05 13:45,2025-11-05 15:05,SELL,3970.05,3976.48,3963.62,SL,-6.63,0.648
2025-11-05 14:35,2025-11-05 15:00,SELL,3969.99,3975.29,3964.69,SL,-5.5,0.664
2025-11-05 15:35,2025-11-05 16:00,SELL,3984.51,3990.94,3978.08,TP,6.23,0.558
2025-11-05 16:25,2025-11-05 16:40,SELL,3965.46,3971.55,3959.37,SL,-6.29,0.593
2025-11-05 17:15,2025-11-05 18:20,SELL,3965.8,3972.73,3958.87,TP,6.73,0.582
2025-11-05 18:05,2025-11-05 19:20,SELL,3962.71,3969.72,3955.7,SL,-7.21,0.63
2025-11-05 18:55,2025-11-05 20:05,SELL,3966.93,3972.37,3961.49,SL,-5.64,0.617
2025-11-05 19:45,2025-11-05 19:55,SELL,3963.76,3968.64,3958.88,SL,-5.08,0.661
2025-11-05 20:35,2025-11-05 20:50,SELL,3971.37,3977.6,3965.14,SL,-6.43,0.593
2025-11-05 21:25,2025-11-05 21:40,BUY,3983.86,3976.99,3990.73,SL,-7.07,0.55
2025-11-05 22:25,2025-11-05 23:45,SELL,3979.23,3988.75,3969.71,SL,-9.72,0.562
2025-11-05 23:15,2025-11-05 23:45,SELL,3977.1,3984.9,3969.3,SL,-8.0,0.598
2025-11-06 00:05,2025-11-06 06:05,SELL,3984.49,3991.2,3977.78,TP,6.51,0.624
2025-11-06 00:55,2025-11-06 02:40,SELL,3982.17,3986.81,3977.53,SL,-4.84,0.601
2025-11-06 01:45,2025-11-06 02:05,SELL,3981.4,3985.22,3977.58,SL,-4.02,0.647
2025-11-06 02:35,2025-11-06 03:05,SELL,3985.8,3989.65,3981.95,SL,-4.05,0.629
2025-11-06 03:25,2025-11-06 03:45,SELL,3985.6,3988.9,3982.3,TP,3.1,0.618
2025-11-06 07:00,2025-11-06 08:00,SELL,3971.38,3976.44,3966.32,SL,-5.26,0.55
2025-11-06 07:50,2025-11-06 08:00,SELL,3972.83,3976.96,3968.7,SL,-4.33,0.649
2025-11-06 08:40,2025-11-06 09:00,SELL,3970.98,3977.06,3964.9,SL,-6.28,0.61
2025-11-06 09:30,2025-11-06 10:35,SELL,3983.51,3988.84,3978.18,SL,-5.53,0.567
2025-11-06 10:20,2025-11-06 13:55,SELL,3986.43,3991.18,3981.68,SL,-4.95,0.597
2025-11-06 11:10,2025-11-06 11:55,SELL,3985.49,3989.33,3981.65,SL,-4.04,0.658
2025-11-06 12:00,2025-11-06 12:05,SELL,3990.17,3993.3,3987.04,TP,2.93,0.68
2025-11-06 12:50,2025-11-06 13:40,SELL,3988.76,3992.56,3984.96,TP,3.6,0.694
2025-11-06 13:40,2025-11-06 13:50,SELL,3984.33,3988.32,3980.34,SL,-4.19,0.63
2025-11-06 14:50,2025-11-06 15:15,SELL,4006.15,4012.33,3999.97,SL,-6.38,0.563
2025-11-06 15:40,2025-11-06 15:55,SELL,4010.17,4015.37,4004.97,SL,-5.4,0.58
2025-11-06 16:30,2025-11-06 17:00,SELL,4013.03,4017.33,4008.73,TP,4.1,0.647
2025-11-06 17:20,2025-11-06 18:00,SELL,4005.86,4009.54,4002.18,SL,-3.88,0.598
2025-11-06 18:10,2025-11-06 18:35,SELL,4009.87,4013.14,4006.6,SL,-3.47,0.625
2025-11-06 19:00,2025-11-06 19:35,SELL,4014.95,4019.27,4010.63,TP,4.12,0.616
2025-11-06 19:50,2025-11-06 20:05,SELL,4005.61,4010.52,4000.7,SL,-5.11,0.571
2025-11-06 20:40,2025-11-06 21:00,SELL,4013.76,4019.31,4008.21,TP,5.35,0.643
2025-11-06 22:10,2025-11-07 00:20,SELL,3982.79,3992.91,3972.67,TP,9.92,0.569
2025-11-06 23:00,2025-11-07 00:15,SELL,3984.43,3994.24,3974.62,TP,9.61,0.551
2025-11-06 23:50,2025-11-07 00:15,SELL,3981.88,3989.3,3974.46,TP,7.22,0.645
2025-11-07 00:40,2025-11-07 01:40,SELL,3981.83,3989.83,3973.83,SL,-8.2,0.569
2025-11-07 01:30,2025-11-07 02:10,SELL,3987.44,3994.09,3980.79,SL,-6.85,0.572
2025-11-07 02:20,2025-11-07 02:40,SELL,3993.51,3998.68,3988.34,TP,4.97,0.57
2025-11-07 03:10,2025-11-07 03:55,SELL,3984.53,3988.69,3980.37,TP,3.96,0.599
2025-11-07 07:00,2025-11-07 07:15,SELL,3987.18,3990.73,3983.63,SL,-3.75,0.587
2025-11-07 07:50,2025-11-07 08:00,SELL,3988.64,3992.37,3984.91,SL,-3.93,0.61
2025-11-07 09:10,2025-11-07 09:30,SELL,3997.98,4002.66,3993.3,TP,4.48,0.576
2025-11-07 10:45,2025-11-07 10:55,SELL,3994.44,3999.13,3989.75,TP,4.49,0.566
2025-11-07 11:35,2025-11-07 13:20,SELL,3995.47,3999.76,3991.18,SL,-4.49,0.553
2025-11-07 12:25,2025-11-07 12:40,SELL,3994.26,3997.87,3990.65,SL,-3.81,0.562
2025-11-07 13:15,2025-11-07 13:30,SELL,3997.0,4001.78,3992.22,SL,-4.98,0.552
2025-11-07 14:25,2025-11-07 15:00,SELL,4003.63,4008.53,3998.73,SL,-5.1,0.557
2025-11-07 15:15,2025-11-07 16:15,SELL,4007.68,4012.11,4003.25,SL,-4.63,0.582
2025-11-07 16:10,2025-11-07 16:30,SELL,4010.8,4015.08,4006.52,TP,4.08,0.553
2025-11-07 17:00,2025-11-07 17:15,SELL,4008.8,4013.59,4004.01,TP,4.59,0.552
2025-11-07 20:50,2025-11-07 21:15,SELL,3999.0,4005.42,3992.58,SL,-6.62,0.557
2025-11-07 22:50,2025-11-07 23:10,SELL,3991.74,3999.65,3983.83,SL,-8.11,0.556
2025-11-08 00:00,2025-11-08 00:15,SELL,4004.52,4014.24,3994.8,TP,9.52,0.555
2025-11-08 01:25,2025-11-08 02:00,SELL,4002.76,4008.58,3996.94,SL,-6.02,0.554
2025-11-08 02:15,2025-11-08 02:45,SELL,4006.65,4011.35,4001.95,TP,4.5,0.586
2025-11-08 03:15,2025-11-08 03:40,BUY,3998.2,3993.2,4003.2,TP,4.8,0.561
2025-11-10 07:15,2025-11-10 07:45,SELL,4014.62,4020.15,4009.09,SL,-5.73,0.551
2025-11-10 08:30,2025-11-10 08:50,SELL,4050.58,4059.12,4042.04,TP,8.34,0.604
2025-11-10 09:25,2025-11-10 10:25,SELL,4041.2,4050.06,4032.34,SL,-9.06,0.558
2025-11-10 10:25,2025-11-10 11:05,SELL,4050.65,4055.19,4046.11,SL,-4.74,0.576
2025-11-10 11:15,2025-11-10 11:45,SELL,4055.05,4059.19,4050.91,TP,3.94,0.561
2025-11-10 12:05,2025-11-10 12:25,SELL,4051.76,4055.75,4047.77,SL,-4.19,0.586
2025-11-10 14:00,2025-11-10 14:10,SELL,4073.13,4078.74,4067.52,SL,-5.81,0.554
2025-11-10 15:00,2025-11-10 15:05,SELL,4076.41,4081.39,4071.43,SL,-5.18,0.583
2025-11-10 15:50,2025-11-10 16:10,SELL,4081.77,4087.52,4076.02,TP,5.55,0.551
2025-11-10 20:30,2025-11-10 20:45,SELL,4100.01,4106.0,4094.02,TP,5.79,0.587
2025-11-10 21:30,2025-11-10 21:55,BUY,4078.3,4070.13,4086.47,TP,7.97,0.555
2025-11-10 22:20,2025-11-10 22:35,SELL,4092.89,4101.24,4084.54,TP,8.15,0.56
2025-11-11 00:15,2025-11-11 00:50,SELL,4094.86,4099.28,4090.44,SL,-4.62,0.559
2025-11-11 01:05,2025-11-11 01:15,SELL,4103.39,4107.57,4099.21,SL,-4.38,0.578
2025-11-11 02:05,2025-11-11 02:25,SELL,4110.2,4114.83,4105.57,SL,-4.83,0.573
2025-11-11 02:55,2025-11-11 03:15,SELL,4113.18,4117.36,4109.0,TP,3.98,0.597
2025-11-11 03:45,2025-11-11 04:45,SELL,4110.54,4114.73,4106.35,SL,-4.39,0.623
2025-11-11 07:00,2025-11-11 07:15,SELL,4117.31,4121.44,4113.18,SL,-4.33,0.609
2025-11-11 08:40,2025-11-11 10:10,SELL,4135.66,4141.99,4129.33,SL,-6.53,0.559
2025-11-11 10:50,2025-11-11 12:00,SELL,4145.2,4149.59,4140.81,TP,4.19,0.583
2025-11-11 11:40,2025-11-11 11:50,SELL,4142.15,4145.85,4138.45,SL,-3.9,0.597
2025-11-11 12:35,2025-11-11 12:45,BUY,4127.37,4121.94,4132.8,TP,5.23,0.576
2025-11-11 13:25,2025-11-11 13:30,SELL,4137.68,4144.08,4131.28,TP,6.2,0.553
2025-11-11 14:15,2025-11-11 14:50,SELL,4131.13,4136.83,4125.43,TP,5.5,0.551
2025-11-11 16:40,2025-11-11 17:00,SELL,4143.58,4147.78,4139.38,TP,4.0,0.555
2025-11-11 17:30,2025-11-11 17:50,SELL,4138.71,4142.79,4134.63,SL,-4.28,0.585
2025-11-11 18:40,2025-11-11 19:10,SELL,4142.12,4146.33,4137.91,TP,4.01,0.584
2025-11-11 19:30,2025-11-11 19:50,SELL,4139.41,4143.66,4135.16,TP,4.05,0.58
2025-11-11 20:20,2025-11-11 21:05,SELL,4143.28,4147.92,4138.64,TP,4.44,0.562
2025-11-11 22:15,2025-11-11 22:20,SELL,4115.59,4125.18,4106.0,TP,9.39,0.555
2025-11-11 23:05,2025-11-12 02:30,SELL,4109.82,4119.41,4100.23,SL,-9.79,0.572
2025-11-11 23:55,2025-11-12 01:30,SELL,4113.19,4118.93,4107.45,TP,5.54,0.552
2025-11-12 01:25,2025-11-12 02:05,BUY,4110.36,4105.59,4115.13,TP,4.57,0.553
2025-11-12 02:20,2025-11-12 02:45,SELL,4117.92,4122.27,4113.57,SL,-4.55,0.594
2025-11-12 03:10,2025-11-12 03:50,SELL,4127.33,4131.06,4123.6,SL,-3.93,0.583
2025-11-12 07:20,2025-11-12 07:50,SELL,4141.65,4146.14,4137.16,TP,4.29,0.553
2025-11-12 09:05,2025-11-12 09:35,SELL,4134.91,4141.45,4128.37,TP,6.34,0.551
2025-11-12 10:30,2025-11-12 10:50,SELL,4119.93,4125.64,4114.22,TP,5.51,0.571
2025-11-12 11:25,2025-11-12 11:40,SELL,4111.55,4116.86,4106.24,TP,5.11,0.559
2025-11-12 13:25,2025-11-12 14:05,SELL,4115.06,4121.28,4108.84,SL,-6.42,0.555
2025-11-12 14:30,2025-11-12 14:40,SELL,4119.41,4124.68,4114.14,TP,5.07,0.568
2025-11-12 16:25,2025-11-12 16:50,SELL,4127.18,4132.34,4122.02,TP,4.96,0.563
2025-11-12 17:35,2025-11-12 19:15,SELL,4125.44,4131.21,4119.67,SL,-5.97,0.556
2025-11-12 19:40,2025-11-12 19:55,SELL,4134.4,4138.96,4129.84,TP,4.36,0.57
2025-11-12 21:00,2025-11-12 21:30,SELL,4133.6,4140.57,4126.63,TP,6.77,0.551
2025-11-12 22:30,2025-11-12 23:30,SELL,4177.97,4190.28,4165.66,SL,-12.51,0.573
2025-11-12 23:20,2025-11-12 23:30,SELL,4183.44,4194.81,4172.07,SL,-11.57,0.591
2025-11-13 00:10,2025-11-13 01:25,SELL,4198.78,4207.74,4189.82,SL,-9.16,0.56
2025-11-13 03:50,2025-11-13 04:30,SELL,4195.86,4201.67,4190.05,SL,-6.01,0.57
2025-11-13 07:30,2025-11-13 07:35,SELL,4199.12,4204.72,4193.52,SL,-5.8,0.559
2025-11-13 09:40,2025-11-13 10:05,SELL,4192.06,4199.99,4184.13,SL,-8.13,0.55
2025-11-13 10:40,2025-11-13 11:05,BUY,4207.28,4199.75,4214.81,TP,7.33,0.555
2025-11-13 11:40,2025-11-13 12:05,SELL,4207.77,4214.26,4201.28,SL,-6.69,0.554
2025-11-13 14:05,2025-11-13 14:25,SELL,4210.63,4216.0,4205.26,SL,-5.57,0.551
2025-11-13 16:10,2025-11-13 16:30,SELL,4232.92,4239.72,4226.12,TP,6.6,0.582
2025-11-13 17:30,2025-11-13 17:55,SELL,4233.44,4239.63,4227.25,TP,5.99,0.556
2025-11-13 19:00,2025-11-13 19:45,SELL,4231.1,4237.66,4224.54,SL,-6.76,0.557
2025-11-13 20:20,2025-11-13 20:30,SELL,4236.47,4244.21,4228.73,TP,7.54,0.555
2025-11-13 22:05,2025-11-13 22:30,SELL,4202.99,4218.46,4187.52,TP,15.27,0.553
2025-11-14 01:30,2025-11-14 01:35,BUY,4165.95,4156.34,4175.56,SL,-9.81,0.552
2025-11-14 02:50,2025-11-14 04:05,SELL,4166.73,4176.44,4157.02,SL,-9.91,0.56
2025-11-14 07:30,2025-11-14 07:50,SELL,4188.16,4194.85,4181.47,TP,6.49,0.553
2025-11-14 10:35,2025-11-14 10:50,SELL,4207.71,4213.3,4202.12,TP,5.39,0.558
2025-11-14 11:30,2025-11-14 12:00,SELL,4203.23,4207.94,4198.52,TP,4.51,0.558
2025-11-14 14:15,2025-11-14 14:20,SELL,4171.13,4179.39,4162.87,TP,8.06,0.554
2025-11-14 15:25,2025-11-14 15:35,SELL,4176.91,4186.18,4167.64,SL,-9.47,0.55
2025-11-14 17:40,2025-11-14 18:05,SELL,4167.4,4173.22,4161.58,TP,5.62,0.555
2025-11-14 19:10,2025-11-14 19:20,BUY,4125.91,4113.87,4137.95,SL,-12.24,0.55
2025-11-14 20:00,2025-11-14 20:10,SELL,4108.48,4121.47,4095.49,TP,12.79,0.551
2025-11-14 21:25,2025-11-14 21:30,SELL,4053.48,4070.57,4036.39,TP,16.89,0.562
2025-11-15 00:45,2025-11-15 01:00,SELL,4099.43,4109.13,4089.73,TP,9.5,0.552
2025-11-15 02:10,2025-11-15 03:00,SELL,4095.09,4104.64,4085.54,TP,9.35,0.554
2025-11-15 03:55,2025-11-15 04:35,SELL,4087.14,4095.76,4078.52,TP,8.42,0.55
2025-11-17 08:45,2025-11-17 09:00,SELL,4094.58,4103.25,4085.91,TP,8.47,0.553
2025-11-17 11:10,2025-11-17 11:45,SELL,4083.89,4090.35,4077.43,TP,6.26,0.559
2025-11-17 12:30,2025-11-17 12:45,BUY,4053.03,4046.11,4059.95,TP,6.72,0.558
2025-11-17 13:20,2025-11-17 13:30,SELL,4060.19,4069.9,4050.48,SL,-9.91,0.556
2025-11-17 15:15,2025-11-17 15:20,SELL,4087.04,4092.78,4081.3,TP,5.54,0.551
2025-11-17 16:45,2025-11-17 17:50,SELL,4083.9,4090.67,4077.13,TP,6.57,0.552
2025-11-17 18:35,2025-11-17 20:00,SELL,4077.99,4087.38,4068.6,SL,-9.59,0.553
2025-11-17 19:25,2025-11-17 20:00,SELL,4078.2,4086.11,4070.29,SL,-8.11,0.555
2025-11-17 21:50,2025-11-17 22:05,SELL,4075.58,4085.07,4066.09,TP,9.29,0.555
2025-11-17 22:50,2025-11-17 23:00,SELL,4068.1,4078.46,4057.74,TP,10.16,0.557
2025-11-18 00:40,2025-11-18 01:25,SELL,4075.54,4081.89,4069.19,TP,6.15,0.564
2025-11-18 01:40,2025-11-18 01:55,BUY,4068.67,4063.25,4074.09,SL,-5.62,0.576
2025-11-18 02:30,2025-11-18 02:40,BUY,4038.34,4029.38,4047.3,SL,-9.16,0.559
2025-11-18 08:05,2025-11-18 08:50,SELL,4038.68,4048.42,4028.94,TP,9.54,0.552
2025-11-25 19:00,2025-11-25 19:40,BUY,4135.51,4130.02,4141.0,SL,-5.69,0.562
2025-11-27 08:05,2025-11-27 08:15,BUY,4157.86,4154.24,4161.48,SL,-3.82,0.571
2025-12-05 19:00,2025-12-05 19:30,SELL,4226.41,4229.79,4223.03,TP,3.18,0.561
2025-12-09 08:00,2025-12-09 09:10,SELL,4194.71,4198.03,4191.39,TP,3.12,0.569
2025-12-09 18:15,2025-12-09 18:30,SELL,4202.59,4206.28,4198.9,SL,-3.89,0.552
2025-12-09 19:05,2025-12-09 19:15,SELL,4203.31,4206.65,4199.97,TP,3.14,0.563
2025-12-10 08:05,2025-12-10 08:10,SELL,4210.92,4214.09,4207.75,SL,-3.37,0.559
2025-12-10 10:05,2025-12-10 10:10,SELL,4215.63,4219.06,4212.2,TP,3.23,0.555
2025-12-10 20:30,2025-12-10 20:45,SELL,4198.34,4202.81,4193.87,SL,-4.67,0.555
2025-12-12 00:05,2025-12-12 01:55,SELL,4280.67,4289.25,4272.09,TP,8.38,0.565
2025-12-15 12:05,2025-12-15 12:25,SELL,4326.14,4329.64,4322.64,SL,-3.7,0.556
2025-12-17 20:00,2025-12-17 20:10,SELL,4321.52,4325.68,4317.36,SL,-4.36,0.559
2026-01-05 08:00,2026-01-05 08:05,SELL,4416.98,4427.53,4406.43,TP,10.35,0.551
2026-01-20 11:55,2026-01-20 12:05,BUY,4695.28,4690.42,4700.14,TP,4.66,0.554
2026-01-20 12:45,2026-01-20 12:55,BUY,4707.52,4700.5,4714.54,TP,6.82,0.559
2026-01-21 09:15,2026-01-21 10:00,BUY,4826.23,4810.03,4842.43,TP,16.0,0.565
2026-01-27 02:50,2026-01-27 03:05,BUY,5017.29,4990.93,5043.65,TP,26.16,0.55
2026-01-29 03:45,2026-01-29 04:50,SELL,5388.71,5410.11,5367.31,SL,-21.6,0.55
2026-01-29 23:45,2026-01-30 00:15,SELL,5273.67,5337.79,5209.55,SL,-64.32,0.55
2026-01-30 17:00,2026-01-30 17:50,SELL,5037.14,5099.95,4974.33,SL,-63.01,0.554
2026-04-16 07:45,2026-04-16 08:00,BUY,4824.88,4819.62,4830.14,TP,5.06,0.552
2026-04-20 07:15,2026-04-20 07:35,BUY,4773.03,4763.58,4782.48,SL,-9.65,0.55
2026-05-11 21:25,2026-05-11 21:40,SELL,4728.32,4741.98,4714.66,SL,-13.86,0.554
2026-05-19 18:20,2026-05-19 18:40,SELL,4540.84,4547.64,4534.04,TP,6.6,0.554
2026-05-19 20:45,2026-05-19 21:00,SELL,4539.5,4548.5,4530.5,TP,8.8,0.55
2026-05-21 15:20,2026-05-21 16:05,SELL,4518.07,4525.64,4510.5,SL,-7.77,0.551
2026-05-22 10:05,2026-05-22 13:40,SELL,4525.98,4534.09,4517.87,SL,-8.31,0.554
2026-05-25 10:10,2026-05-25 13:30,SELL,4562.13,4571.0,4553.26,TP,8.67,0.557
2026-05-25 11:05,2026-05-25 13:20,SELL,4563.2,4569.72,4556.68,TP,6.32,0.557
2026-05-25 12:20,2026-05-25 12:30,SELL,4564.01,4567.88,4560.14,TP,3.67,0.551
2026-05-25 13:10,2026-05-25 13:20,SELL,4563.59,4567.25,4559.93,TP,3.46,0.561
2026-05-26 14:35,2026-05-26 15:10,SELL,4531.66,4537.43,4525.89,TP,5.57,0.55
2026-05-28 17:55,2026-05-28 18:05,SELL,4393.64,4399.83,4387.45,SL,-6.39,0.551
2026-05-29 16:35,2026-05-29 17:05,SELL,4515.06,4521.45,4508.67,SL,-6.59,0.55
2026-06-01 13:55,2026-06-01 14:15,SELL,4518.25,4525.49,4511.01,TP,7.04,0.56
2026-06-02 13:25,2026-06-02 13:30,BUY,4519.85,4514.85,4524.85,TP,4.8,0.564
2026-06-04 17:00,2026-06-04 17:50,SELL,4467.16,4474.68,4459.64,SL,-7.72,0.551
2026-06-05 12:35,2026-06-05 13:00,SELL,4441.68,4446.76,4436.6,SL,-5.28,0.557
2026-06-05 18:30,2026-06-05 18:50,SELL,4462.99,4467.57,4458.41,SL,-4.78,0.554
2026-06-09 11:55,2026-06-09 12:15,SELL,4336.71,4343.85,4329.57,TP,6.94,0.552
2026-06-09 17:10,2026-06-09 17:20,SELL,4328.27,4335.33,4321.21,SL,-7.26,0.554
2026-06-09 18:40,2026-06-09 18:55,SELL,4332.81,4338.83,4326.79,SL,-6.22,0.551
2026-06-10 14:35,2026-06-10 15:10,BUY,4209.08,4198.42,4219.74,SL,-10.86,0.551
2026-06-10 18:25,2026-06-10 18:45,SELL,4164.91,4175.42,4154.4,SL,-10.71,0.552
2026-06-10 19:15,2026-06-10 19:45,SELL,4164.83,4176.01,4153.65,TP,10.98,0.563
2026-06-11 18:50,2026-06-11 19:40,SELL,4089.75,4097.25,4082.25,TP,7.3,0.559
2026-06-15 18:30,2026-06-15 19:30,SELL,4339.3,4344.28,4334.32,SL,-5.18,0.555
2026-06-15 19:20,2026-06-15 19:30,SELL,4337.86,4342.18,4333.54,SL,-4.52,0.569
2026-06-16 18:30,2026-06-16 18:45,SELL,4342.98,4347.57,4338.39,SL,-4.79,0.558
2026-06-17 15:10,2026-06-17 16:15,SELL,4327.33,4332.96,4321.7,TP,5.43,0.558
2026-06-23 02:35,2026-06-23 02:45,SELL,4186.89,4191.39,4182.39,SL,-4.7,0.553
2026-06-23 08:00,2026-06-23 08:05,SELL,4189.27,4192.99,4185.55,TP,3.52,0.554
2026-06-24 17:30,2026-06-24 18:00,SELL,4070.54,4078.07,4063.01,TP,7.33,0.557
2026-06-25 15:45,2026-06-25 15:55,SELL,3977.44,3987.32,3967.56,SL,-10.08,0.551
2026-06-29 10:00,2026-06-29 12:40,SELL,4066.03,4077.45,4054.61,TP,11.22,0.55
2026-06-29 16:15,2026-06-29 16:40,SELL,4063.93,4069.97,4057.89,TP,5.84,0.552
2026-06-30 00:20,2026-06-30 00:30,SELL,4025.69,4032.24,4019.14,TP,6.35,0.553
2026-06-30 01:45,2026-06-30 02:45,SELL,4021.38,4026.57,4016.19,TP,4.99,0.551
2026-06-30 07:45,2026-06-30 08:00,SELL,4016.8,4022.25,4011.35,TP,5.25,0.553
2026-07-01 13:45,2026-07-01 14:05,SELL,3975.17,3981.18,3969.16,TP,5.81,0.553
2026-07-01 14:35,2026-07-01 15:15,SELL,3967.52,3974.87,3960.17,TP,7.15,0.556
2026-07-06 20:15,2026-07-06 20:20,SELL,4155.69,4160.57,4150.81,TP,4.68,0.553
2026-07-07 13:00,2026-07-07 13:10,SELL,4128.41,4134.22,4122.6,TP,5.61,0.552
2026-07-08 01:35,2026-07-08 02:00,SELL,4146.06,4150.15,4141.97,TP,3.89,0.571
2026-07-08 02:25,2026-07-08 02:30,SELL,4141.72,4145.41,4138.03,TP,3.49,0.572
2026-07-08 08:10,2026-07-08 08:25,SELL,4100.25,4106.67,4093.83,SL,-6.62,0.563
2026-07-08 13:00,2026-07-08 13:05,SELL,4127.96,4133.48,4122.44,SL,-5.72,0.556
2026-07-09 07:00,2026-07-09 08:00,SELL,4075.41,4080.39,4070.43,SL,-5.18,0.558
2026-07-10 02:15,2026-07-10 02:35,SELL,4127.18,4132.58,4121.78,TP,5.2,0.551
2026-07-10 10:20,2026-07-10 11:05,SELL,4124.04,4132.11,4115.97,SL,-8.27,0.552
