signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-20T18:45:00+07:00,2026-01-20T18:50:00+07:00,BUY,4733.72,4731.33,4757.95,SL,-2.59,S279 BUY Directional-Ulcer Breakout 10R,"BUY-only survival branch; Efficient break aligned with path stress ratio=3.51, down=0.0011, up=0.0039"
2026-02-06T19:05:00+07:00,2026-02-06T19:20:00+07:00,BUY,4898.29,4888.69,4995.84,SL,-9.8,S279 BUY Directional-Ulcer Breakout 10R,"BUY-only survival branch; Efficient break aligned with path stress ratio=2.18, down=0.0029, up=0.0063"
2026-02-06T20:20:00+07:00,2026-02-06T20:25:00+07:00,BUY,4927.33,4912.22,5078.32,SL,-15.31,S279 BUY Directional-Ulcer Breakout 10R,"BUY-only survival branch; Efficient break aligned with path stress ratio=3.08, down=0.0028, up=0.0088"
2026-02-11T18:25:00+07:00,2026-02-11T19:05:00+07:00,BUY,5107.49,5095.75,5225.12,BE,-0.2,S279 BUY Directional-Ulcer Breakout 10R,"BUY-only survival branch; Efficient break aligned with path stress ratio=2.66, down=0.0015, up=0.0040"
2026-02-12T18:50:00+07:00,2026-02-12T18:55:00+07:00,BUY,5067.91,5064.2,5105.24,SL,-3.91,S279 BUY Directional-Ulcer Breakout 10R,"BUY-only survival branch; Efficient break aligned with path stress ratio=1.52, down=0.0020, up=0.0030"
2026-02-17T19:05:00+07:00,2026-02-17T19:55:00+07:00,BUY,4937.64,4929.17,5022.23,SL,-8.67,S279 BUY Directional-Ulcer Breakout 10R,"BUY-only survival branch; Efficient break aligned with path stress ratio=1.90, down=0.0017, up=0.0033"
2026-02-20T17:35:00+07:00,2026-02-20T17:40:00+07:00,BUY,5037.08,5032.96,5073.77,SL,-4.32,S279 BUY Directional-Ulcer Breakout 10R,"BUY-only survival branch; Efficient break aligned with path stress ratio=2.56, down=0.0019, up=0.0048"
2026-02-20T20:00:00+07:00,2026-02-20T20:30:00+07:00,BUY,5028.45,5023.27,5079.81,SL,-5.38,S279 BUY Directional-Ulcer Breakout 10R,"BUY-only survival branch; Efficient break aligned with path stress ratio=1.90, down=0.0022, up=0.0042"
2026-02-23T19:40:00+07:00,2026-02-23T20:05:00+07:00,BUY,5164.44,5157.17,5236.81,SL,-7.47,S279 BUY Directional-Ulcer Breakout 10R,"BUY-only survival branch; Efficient break aligned with path stress ratio=3.00, down=0.0014, up=0.0043"
2026-02-27T20:15:00+07:00,2026-02-27T20:35:00+07:00,BUY,5218.9,5212.27,5279.04,BE,-0.2,S279 BUY Directional-Ulcer Breakout 10R,"BUY-only survival branch; Efficient break aligned with path stress ratio=2.69, down=0.0008, up=0.0021"
