signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-21T04:45:00+07:00,2026-01-21T06:10:00+07:00,BUY,4763.16,4758.43,4810.46,SL,-4.93,S304 BUY Rollover Drive+HTF 10R,Drive out of 3.62 micro range at rollover; risk=4.73
2026-01-24T04:50:00+07:00,2026-01-26T06:20:00+07:00,BUY,4986.24,4981.81,5029.99,TP,43.55,S304 BUY Rollover Drive+HTF 10R,Drive out of 5.71 micro range at rollover; risk=4.38
2026-01-27T04:10:00+07:00,2026-01-27T06:00:00+07:00,SELL,5034.38,5050.32,4875.31,BE,-0.2,S304 SELL Rollover Drive+HTF 10R,Drive out of 26.51 micro range at rollover; risk=15.91
2026-01-29T04:45:00+07:00,2026-01-29T06:35:00+07:00,BUY,5399.51,5381.98,5576.47,TP,176.76,S304 BUY Rollover Drive+HTF 10R,Drive out of 17.63 micro range at rollover; risk=17.68
2026-02-05T04:35:00+07:00,2026-02-05T08:10:00+07:00,BUY,4968.15,4954.89,5099.1,BE,-0.2,S304 BUY Rollover Drive+HTF 10R,Drive out of 25.23 micro range at rollover; risk=13.11
2026-02-07T04:35:00+07:00,2026-02-09T06:45:00+07:00,BUY,4962.74,4953.97,5045.72,TP,82.78,S304 BUY Rollover Drive+HTF 10R,Drive out of 11.89 micro range at rollover; risk=8.34
2026-02-10T04:25:00+07:00,2026-02-10T04:45:00+07:00,SELL,5055.18,5065.89,4948.18,SL,-10.91,S304 SELL Rollover Drive+HTF 10R,Drive out of 21.70 micro range at rollover; risk=10.70
2026-02-14T04:40:00+07:00,2026-02-14T04:50:00+07:00,BUY,5038.84,5033.39,5094.11,BE,-0.2,S304 BUY Rollover Drive+HTF 10R,Drive out of 6.43 micro range at rollover; risk=5.52
2026-02-19T04:50:00+07:00,2026-02-19T06:10:00+07:00,SELL,4976.98,4979.96,4945.85,BE,-0.2,S304 SELL Rollover Drive+HTF 10R,Drive out of 5.55 micro range at rollover; risk=3.10
2026-02-21T04:45:00+07:00,2026-02-23T06:45:00+07:00,BUY,5104.0,5098.38,5160.32,TP,56.12,S304 BUY Rollover Drive+HTF 10R,Drive out of 8.35 micro range at rollover; risk=5.63
2026-03-06T04:50:00+07:00,2026-03-06T07:00:00+07:00,BUY,5084.88,5076.72,5165.38,BE,-0.2,S304 BUY Rollover Drive+HTF 10R,Drive out of 10.54 micro range at rollover; risk=8.06
2026-03-12T05:05:00+07:00,2026-03-12T07:05:00+07:00,SELL,5173.28,5178.0,5125.63,TP,47.45,S304 SELL Rollover Drive+HTF 10R,Drive out of 7.15 micro range at rollover; risk=4.76
2026-03-17T05:20:00+07:00,2026-03-17T06:20:00+07:00,SELL,4999.9,5006.83,4929.83,SL,-7.13,S304 SELL Rollover Drive+HTF 10R,Drive out of 15.45 micro range at rollover; risk=7.00
2026-03-18T05:00:00+07:00,2026-03-18T05:15:00+07:00,SELL,5000.47,5004.45,4960.23,SL,-4.18,S304 SELL Rollover Drive+HTF 10R,Drive out of 4.12 micro range at rollover; risk=4.02
2026-03-20T05:05:00+07:00,2026-03-20T05:20:00+07:00,BUY,4665.8,4656.38,4760.44,BE,-0.2,S304 BUY Rollover Drive+HTF 10R,Drive out of 12.43 micro range at rollover; risk=9.46
2026-04-10T04:35:00+07:00,2026-04-10T06:00:00+07:00,SELL,4764.49,4769.8,4711.93,SL,-5.51,S304 SELL Rollover Drive+HTF 10R,Drive out of 7.11 micro range at rollover; risk=5.26
2026-04-18T04:00:00+07:00,2026-04-18T04:15:00+07:00,SELL,4850.15,4855.5,4796.54,BE,-0.2,S304 SELL Rollover Drive+HTF 10R,Drive out of 8.67 micro range at rollover; risk=5.36
2026-04-18T04:40:00+07:00,2026-04-20T07:35:00+07:00,SELL,4835.96,4842.74,4768.05,TP,67.71,S304 SELL Rollover Drive+HTF 10R,Drive out of 14.54 micro range at rollover; risk=6.79
2026-04-21T04:50:00+07:00,2026-04-21T07:55:00+07:00,BUY,4820.03,4817.05,4849.17,BE,-0.2,S304 BUY Rollover Drive+HTF 10R,Drive out of 5.50 micro range at rollover; risk=2.92
2026-04-30T04:05:00+07:00,2026-04-30T04:15:00+07:00,BUY,4552.39,4543.6,4639.74,SL,-8.99,S304 BUY Rollover Drive+HTF 10R,Drive out of 12.23 micro range at rollover; risk=8.74
2026-05-01T04:50:00+07:00,2026-05-01T08:10:00+07:00,BUY,4621.03,4618.19,4649.66,BE,-0.2,S304 BUY Rollover Drive+HTF 10R,Drive out of 3.94 micro range at rollover; risk=2.86
2026-05-09T04:10:00+07:00,2026-05-09T04:30:00+07:00,SELL,4718.85,4722.1,4686.01,BE,-0.2,S304 SELL Rollover Drive+HTF 10R,Drive out of 5.11 micro range at rollover; risk=3.28
2026-05-16T04:00:00+07:00,2026-05-16T04:30:00+07:00,SELL,4540.03,4546.6,4474.76,BE,-0.2,S304 SELL Rollover Drive+HTF 10R,Drive out of 10.32 micro range at rollover; risk=6.53
2026-05-28T04:15:00+07:00,2026-05-28T04:25:00+07:00,BUY,4458.29,4455.08,4490.51,SL,-3.41,S304 BUY Rollover Drive+HTF 10R,Drive out of 6.35 micro range at rollover; risk=3.22
2026-06-06T04:00:00+07:00,2026-06-06T04:20:00+07:00,SELL,4313.72,4319.34,4257.84,SL,-5.82,S304 SELL Rollover Drive+HTF 10R,Drive out of 11.06 micro range at rollover; risk=5.59
2026-06-11T04:00:00+07:00,2026-06-11T04:25:00+07:00,SELL,4077.58,4083.57,4017.79,BE,-0.2,S304 SELL Rollover Drive+HTF 10R,Drive out of 10.86 micro range at rollover; risk=5.98
2026-06-11T04:45:00+07:00,2026-06-11T06:40:00+07:00,SELL,4067.9,4073.19,4015.32,BE,-0.2,S304 SELL Rollover Drive+HTF 10R,Drive out of 10.71 micro range at rollover; risk=5.26
2026-06-16T04:10:00+07:00,2026-06-16T07:00:00+07:00,SELL,4315.99,4319.63,4279.47,BE,-0.2,S304 SELL Rollover Drive+HTF 10R,Drive out of 7.08 micro range at rollover; risk=3.65
2026-06-19T04:45:00+07:00,2026-06-19T06:15:00+07:00,SELL,4210.12,4213.72,4174.88,BE,-0.2,S304 SELL Rollover Drive+HTF 10R,Drive out of 6.66 micro range at rollover; risk=3.53
