time,fill_time,exit_time,dir,entry,sl,tp,outcome,profit,reason
2025-10-31 23:00,2025-11-01 00:45,2025-11-03 15:00,SELL,4000.88,4026.67,3954.45,SL,-25.99,"Swept high 4016.80 (age 23 bars), displacement body 33.29 >= 12.54x1.4, retrace entry 50%"
2025-11-20 09:00,2025-11-20 10:00,2025-11-20 15:00,SELL,4080.72,4101.47,4043.37,TP,37.15,"Swept high 4082.08 (age 18 bars), displacement body 17.93 >= 9.63x1.4, retrace entry 50%"
2025-11-25 21:30,2025-11-25 22:00,2025-11-26 00:00,SELL,4131.36,4146.55,4104.02,SL,-15.39,"Swept high 4137.40 (age 12 bars), displacement body 14.86 >= 9.65x1.4, retrace entry 50%"
2025-12-02 21:00,2025-12-02 22:00,2025-12-02 22:15,BUY,4213.06,4200.03,4236.5,SL,-13.23,"Swept low 4207.14 (age 23 bars), displacement body 11.01 >= 7.51x1.4, retrace entry 50%"
2026-04-24 19:15,2026-04-24 20:45,2026-04-24 22:00,BUY,4696.57,4674.39,4736.51,TP,39.74,"Swept low 4679.33 (age 6 bars), displacement body 18.26 >= 9.84x1.4, retrace entry 50%"
2026-05-21 16:00,2026-05-21 18:15,2026-05-21 18:15,BUY,4524.22,4510.95,4548.09,SL,-13.47,"Swept low 4518.68 (age 9 bars), displacement body 14.31 >= 9.43x1.4, retrace entry 50%"
2026-05-22 18:30,2026-05-22 19:45,2026-05-22 22:00,SELL,4523.38,4537.13,4498.62,TP,24.56,"Swept high 4531.14 (age 8 bars), displacement body 12.32 >= 8.30x1.4, retrace entry 50%"
2026-06-03 08:30,2026-06-03 09:00,2026-06-03 09:00,BUY,4485.09,4471.68,4509.22,SL,-13.61,"Swept low 4478.73 (age 19 bars), displacement body 12.33 >= 7.75x1.4, retrace entry 50%"
2026-06-22 20:45,2026-06-22 21:45,2026-06-22 23:30,SELL,4201.08,4211.26,4182.76,TP,18.12,"Swept high 4207.37 (age 23 bars), displacement body 10.60 >= 6.88x1.4, retrace entry 50%"
