label,days,date,total,base_s87,overlay,weight
S90_BASELINE,90,2026-05-07,-999.9098,-999.9098,0.0,0.0
S90_BASELINE,120,2026-03-09,-976.2286,-976.2286,0.0,0.0
S90_BASELINE,150,2025-12-18,-993.4158,-993.4158,0.0,0.0
S90_BASELINE,180,2025-10-14,-997.1071,-997.1071,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.05,90,2026-05-07,-999.6773,-999.9098,0.2325,0.05
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.05,120,2026-03-09,-976.2286,-976.2286,0.0,0.05
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.05,150,2025-12-18,-993.4018,-993.4158,0.014,0.05
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.05,180,2025-10-14,-997.1071,-997.1071,0.0,0.05
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.049,90,2026-05-07,-999.682,-999.9098,0.2279,0.049
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.049,120,2026-03-09,-976.2286,-976.2286,0.0,0.049
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.049,150,2025-12-18,-993.4021,-993.4158,0.0137,0.049
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.049,180,2025-10-14,-997.1071,-997.1071,0.0,0.049
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.048,90,2026-05-07,-999.6866,-999.9098,0.2232,0.048
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.048,120,2026-03-09,-976.2286,-976.2286,0.0,0.048
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.048,150,2025-12-18,-993.4023,-993.4158,0.0134,0.048
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.048,180,2025-10-14,-997.1071,-997.1071,0.0,0.048
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.047,90,2026-05-07,-999.6913,-999.9098,0.2186,0.047
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.047,120,2026-03-09,-976.2286,-976.2286,0.0,0.047
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.047,150,2025-12-18,-993.4026,-993.4158,0.0132,0.047
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.047,180,2025-10-14,-997.1071,-997.1071,0.0,0.047
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.046,90,2026-05-07,-999.6959,-999.9098,0.2139,0.046
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.046,120,2026-03-09,-976.2286,-976.2286,0.0,0.046
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.046,150,2025-12-18,-993.4029,-993.4158,0.0129,0.046
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.046,180,2025-10-14,-997.1071,-997.1071,0.0,0.046
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2x0.045,90,2026-05-07,-999.7006,-999.9098,0.2093,0.045
