weight,valid,avg_day,min_day,worst_day,streak
50.0,True,2260.6867,2092.6835,-999.9958,3
50.001,True,2260.6874,2092.6843,-999.9958,3
50.002,True,2260.6881,2092.6851,-999.9958,3
50.003,True,2260.6888,2092.6858,-999.9958,3
50.004,True,2260.6896,2092.6866,-999.9958,3
50.005,True,2260.6903,2092.6874,-999.9958,3
50.006,True,2260.691,2092.6882,-999.9958,3
50.007,True,2260.6917,2092.689,-999.9958,3
50.008,True,2260.6924,2092.6897,-999.9958,3
50.009,True,2260.6931,2092.6905,-999.9958,3
50.01,True,2260.6938,2092.6913,-999.9958,3
50.011,True,2260.6945,2092.6921,-999.9958,3
50.012,True,2260.6952,2092.6929,-999.9958,3
50.013,True,2260.696,2092.6937,-999.9958,3
50.014,True,2260.6967,2092.6944,-999.9958,3
50.015,True,2260.6974,2092.6952,-999.9958,3
50.016,True,2260.6981,2092.696,-999.9958,3
50.017,True,2260.6988,2092.6968,-999.9958,3
50.018,True,2260.6995,2092.6976,-999.9958,3
50.019,True,2260.7002,2092.6984,-999.9958,3
50.02,True,2260.7009,2092.6991,-999.9958,3
50.021,True,2260.7017,2092.6999,-999.9958,3
50.022,True,2260.7024,2092.7007,-999.9958,3
50.023,True,2260.7031,2092.7015,-999.9958,3
50.024,True,2260.7038,2092.7023,-999.9958,3
50.025,True,2260.7045,2092.7031,-999.9958,3
50.026,True,2260.7052,2092.7038,-999.9958,3
50.027,True,2260.7059,2092.7046,-999.9958,3
50.028,True,2260.7066,2092.7054,-999.9958,3
50.029,True,2260.7074,2092.7062,-999.9958,3
50.03,True,2260.7081,2092.707,-999.9958,3
50.031,True,2260.7088,2092.7078,-999.9958,3
50.032,True,2260.7095,2092.7085,-999.9958,3
50.033,True,2260.7102,2092.7093,-999.9958,3
50.034,True,2260.7109,2092.7101,-999.9958,3
50.035,True,2260.7116,2092.7109,-999.9958,3
50.036,True,2260.7123,2092.7117,-999.9958,3
50.037,True,2260.713,2092.7125,-999.9958,3
50.038,True,2260.7138,2092.7132,-999.9958,3
50.039,True,2260.7145,2092.714,-999.9958,3
50.04,True,2260.7152,2092.7148,-999.9958,3
50.041,True,2260.7159,2092.7156,-999.9958,3
50.042,True,2260.7166,2092.7164,-999.9958,3
50.043,True,2260.7173,2092.7172,-999.9958,3
50.044,True,2260.718,2092.7179,-999.9958,3
50.045,True,2260.7187,2092.7187,-999.9958,3
50.046,True,2260.7195,2092.7195,-999.9958,3
50.047,True,2260.7202,2092.7203,-999.9958,3
50.048,True,2260.7209,2092.7211,-999.9958,3
50.049,True,2260.7216,2092.7219,-999.9958,3
50.05,True,2260.7223,2092.7226,-999.9958,3
50.051,True,2260.723,2092.7234,-999.9958,3
50.052,True,2260.7237,2092.7242,-999.9958,3
50.053,True,2260.7244,2092.725,-999.9958,3
