signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-18T08:45:00+07:00,2026-05-18T21:30:00+07:00,BUY,4488.43,4479.58,4576.94,TP,88.31,S176 BUY Robust Location Reclaim 10R,Median/MAD z=-6.63; high-volume location anomaly closed a meanward reclaim
2026-05-18T21:35:00+07:00,2026-05-18T21:45:00+07:00,SELL,4574.74,4580.56,4516.53,BE,-0.2,S176 SELL Robust Location Reclaim 10R,Median/MAD z=3.28; high-volume location anomaly closed a meanward reclaim
2026-05-21T09:30:00+07:00,2026-05-21T09:40:00+07:00,SELL,4565.6,4569.87,4522.9,SL,-4.47,S176 SELL Robust Location Reclaim 10R,Median/MAD z=8.29; high-volume location anomaly closed a meanward reclaim
2026-05-21T18:40:00+07:00,2026-05-21T19:30:00+07:00,BUY,4511.58,4504.47,4582.68,BE,-0.2,S176 BUY Robust Location Reclaim 10R,Median/MAD z=-3.08; high-volume location anomaly closed a meanward reclaim
2026-05-22T09:10:00+07:00,2026-05-22T09:35:00+07:00,BUY,4527.37,4523.03,4570.78,SL,-4.54,S176 BUY Robust Location Reclaim 10R,Median/MAD z=-4.74; high-volume location anomaly closed a meanward reclaim
2026-05-26T08:55:00+07:00,2026-05-26T09:30:00+07:00,BUY,4546.24,4539.06,4618.04,SL,-7.38,S176 BUY Robust Location Reclaim 10R,Median/MAD z=-5.10; high-volume location anomaly closed a meanward reclaim
2026-05-27T07:45:00+07:00,2026-05-27T08:05:00+07:00,SELL,4523.99,4528.01,4483.78,BE,-0.2,S176 SELL Robust Location Reclaim 10R,Median/MAD z=3.89; high-volume location anomaly closed a meanward reclaim
2026-05-27T19:10:00+07:00,2026-05-27T19:20:00+07:00,BUY,4447.57,4442.84,4494.87,SL,-4.93,S176 BUY Robust Location Reclaim 10R,Median/MAD z=-6.36; high-volume location anomaly closed a meanward reclaim
2026-05-27T19:35:00+07:00,2026-05-27T19:55:00+07:00,BUY,4438.35,4431.72,4504.66,SL,-6.83,S176 BUY Robust Location Reclaim 10R,Median/MAD z=-7.74; high-volume location anomaly closed a meanward reclaim
2026-05-27T20:00:00+07:00,2026-05-27T21:00:00+07:00,BUY,4433.02,4424.36,4519.63,BE,-0.2,S176 BUY Robust Location Reclaim 10R,Median/MAD z=-6.96; high-volume location anomaly closed a meanward reclaim
2026-05-28T09:30:00+07:00,2026-05-28T09:40:00+07:00,BUY,4421.49,4416.69,4469.5,SL,-5.0,S176 BUY Robust Location Reclaim 10R,Median/MAD z=-8.21; high-volume location anomaly closed a meanward reclaim
