weight,valid,avg_day,min_day,worst_day,streak
410.0,True,1455.2259,1455.2259,-1000.0,3
410.001,True,1455.2259,1455.2259,-1000.0,3
410.002,True,1455.2259,1455.2259,-1000.0,3
410.003,True,1455.2259,1455.2259,-1000.0,3
410.004,True,1455.2259,1455.2259,-1000.0,3
410.005,True,1455.2259,1455.2259,-1000.0,3
410.006,True,1455.2259,1455.2259,-1000.0,3
410.007,True,1455.2259,1455.2259,-1000.0,3
410.008,True,1455.2259,1455.2259,-1000.0,3
410.009,True,1455.2259,1455.2259,-1000.0,3
410.01,True,1455.2259,1455.2259,-1000.0,3
410.011,True,1455.226,1455.226,-1000.0,3
410.012,True,1455.226,1455.226,-1000.0,3
410.013,True,1455.226,1455.226,-1000.0,3
410.014,True,1455.226,1455.226,-1000.0,3
410.015,True,1455.226,1455.226,-1000.0,3
410.016,True,1455.226,1455.226,-1000.0,3
410.017,True,1455.226,1455.226,-1000.0,3
410.018,True,1455.226,1455.226,-1000.0,3
410.019,True,1455.226,1455.226,-1000.0,3
410.02,True,1455.226,1455.226,-1000.0,3
410.021,True,1455.226,1455.226,-1000.0,3
410.022,True,1455.2261,1455.2261,-1000.0,3
410.023,True,1455.2261,1455.2261,-1000.0,3
410.024,True,1455.2261,1455.2261,-1000.0,3
410.025,True,1455.2261,1455.2261,-1000.0,3
410.026,True,1455.2261,1455.2261,-1000.0,3
410.027,True,1455.2261,1455.2261,-1000.0,3
410.028,True,1455.2261,1455.2261,-1000.0,3
410.029,True,1455.2261,1455.2261,-1000.0,3
410.03,True,1455.2261,1455.2261,-1000.0,3
410.031,True,1455.2261,1455.2261,-1000.0,3
410.032,True,1455.2261,1455.2261,-1000.0,3
410.033,True,1455.2261,1455.2261,-1000.0,3
410.034,True,1455.2262,1455.2262,-1000.0,3
410.035,True,1455.2262,1455.2262,-1000.0,3
410.036,True,1455.2262,1455.2262,-1000.0,3
410.037,True,1455.2262,1455.2262,-1000.0,3
410.038,True,1455.2262,1455.2262,-1000.0,3
410.039,True,1455.2262,1455.2262,-1000.0,3
410.04,True,1455.2262,1455.2262,-1000.0,3
410.041,True,1455.2262,1455.2262,-1000.0,3
410.042,True,1455.2262,1455.2262,-1000.0,3
410.043,True,1455.2262,1455.2262,-1000.0,3
410.044,True,1455.2262,1455.2262,-1000.0,3
410.045,True,1455.2263,1455.2263,-1000.0,3
410.046,True,1455.2263,1455.2263,-1000.0,3
410.047,True,1455.2263,1455.2263,-1000.0,3
410.048,True,1455.2263,1455.2263,-1000.0,3
410.049,True,1455.2263,1455.2263,-1000.0,3
410.05,True,1455.2263,1455.2263,-1000.0,3
410.051,True,1455.2263,1455.2263,-1000.0,3
410.052,True,1455.2263,1455.2263,-1000.0,3
410.053,True,1455.2263,1455.2263,-1000.0,3
410.054,True,1455.2263,1455.2263,-1000.0,3
410.055,True,1455.2263,1455.2263,-1000.0,3
410.056,True,1455.2263,1455.2263,-1000.0,3
410.057,True,1455.2264,1455.2264,-1000.0,3
410.058,True,1455.2264,1455.2264,-1000.0,3
410.059,True,1455.2264,1455.2264,-1000.0,3
410.06,True,1455.2264,1455.2264,-1000.0,3
410.061,True,1455.2264,1455.2264,-1000.0,3
410.062,True,1455.2264,1455.2264,-1000.0,3
410.063,True,1455.2264,1455.2264,-1000.0,3
410.064,True,1455.2264,1455.2264,-1000.0,3
410.065,True,1455.2264,1455.2264,-1000.0,3
410.066,True,1455.2264,1455.2264,-1000.0,3
410.067,True,1455.2264,1455.2264,-1000.0,3
