signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-06-01T21:50:00+07:00,2026-06-01T22:05:00+07:00,SELL,4454.79,4466.39,4360.36,BE,-0.2,S359 SELL Bipower Jump 8R,"jump share 0.0001->0.5524, increase=0.5523, directional energy=0.7616, efficiency=0.5142"
2026-06-02T20:50:00+07:00,2026-06-02T21:00:00+07:00,SELL,4515.0,4521.63,4462.32,BE,-0.2,S359 SELL Bipower Jump 8R,"jump share 0.1625->0.4752, increase=0.3127, directional energy=0.3301, efficiency=0.3191"
2026-06-05T20:55:00+07:00,2026-06-05T21:05:00+07:00,SELL,4406.15,4420.68,4290.99,BE,-0.2,S359 SELL Bipower Jump 8R,"jump share 0.1291->0.3126, increase=0.1835, directional energy=0.8329, efficiency=0.4991"
2026-06-08T15:20:00+07:00,2026-06-08T15:30:00+07:00,BUY,4314.16,4305.15,4385.71,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.0561->0.2863, increase=0.2302, directional energy=0.5524, efficiency=0.3590"
2026-06-08T19:05:00+07:00,2026-06-09T21:45:00+07:00,BUY,4306.28,4299.53,4361.09,TP,54.61,S359 BUY Bipower Jump 8R,"jump share 0.0638->0.3140, increase=0.2502, directional energy=0.5685, efficiency=0.2252"
2026-06-10T20:10:00+07:00,2026-06-10T20:20:00+07:00,SELL,4136.27,4145.79,4059.83,BE,-0.2,S359 SELL Bipower Jump 8R,"jump share 0.0063->0.3139, increase=0.3076, directional energy=0.4762, efficiency=0.2736"
2026-06-12T17:30:00+07:00,2026-06-12T17:40:00+07:00,BUY,4225.93,4218.77,4281.86,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.1260->0.5540, increase=0.4280, directional energy=0.8721, efficiency=0.6281"
2026-06-15T17:00:00+07:00,2026-06-15T17:10:00+07:00,BUY,4341.4,4333.78,4402.19,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.2511->0.6920, increase=0.4409, directional energy=0.7210, efficiency=0.3355"
2026-06-19T16:20:00+07:00,2026-06-19T16:30:00+07:00,BUY,4175.3,4167.66,4236.52,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.1516->0.3286, increase=0.1771, directional energy=0.7743, efficiency=0.5907"
2026-06-19T20:55:00+07:00,2026-06-19T21:00:00+07:00,BUY,4179.09,4169.12,4257.33,SL,-10.17,S359 BUY Bipower Jump 8R,"jump share 0.2177->0.6488, increase=0.4311, directional energy=0.8446, efficiency=0.4072"
2026-06-26T15:25:00+07:00,2026-06-26T15:35:00+07:00,BUY,4037.95,4028.69,4111.94,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.0006->0.5789, increase=0.5783, directional energy=0.6319, efficiency=0.3252"
2026-07-02T21:00:00+07:00,2026-07-02T21:20:00+07:00,BUY,4126.9,4114.56,4225.35,SL,-12.54,S359 BUY Bipower Jump 8R,"jump share 0.0714->0.6300, increase=0.5586, directional energy=0.9132, efficiency=0.4201"
2026-07-06T19:10:00+07:00,2026-07-06T19:25:00+07:00,BUY,4154.96,4151.23,4184.18,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.0325->0.2143, increase=0.1818, directional energy=0.6636, efficiency=0.4850"
2026-07-06T21:10:00+07:00,2026-07-06T21:20:00+07:00,SELL,4141.28,4148.8,4081.3,BE,-0.2,S359 SELL Bipower Jump 8R,"jump share 0.0063->0.3551, increase=0.3488, directional energy=0.4437, efficiency=0.2753"
2026-07-07T19:20:00+07:00,2026-07-07T19:30:00+07:00,BUY,4144.18,4139.34,4182.81,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.0000->0.4300, increase=0.4300, directional energy=0.3304, efficiency=0.2148"
2026-07-07T19:40:00+07:00,2026-07-07T19:50:00+07:00,BUY,4148.36,4144.73,4177.76,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.0233->0.1963, increase=0.1730, directional energy=0.7031, efficiency=0.3875"
2026-07-08T21:00:00+07:00,2026-07-08T21:10:00+07:00,BUY,4079.44,4069.63,4157.74,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.0649->0.4017, increase=0.3369, directional energy=0.4318, efficiency=0.2583"
2026-07-09T20:35:00+07:00,2026-07-09T20:40:00+07:00,BUY,4121.0,4114.46,4172.42,SL,-6.74,S359 BUY Bipower Jump 8R,"jump share 0.1094->0.5575, increase=0.4481, directional energy=0.5034, efficiency=0.3514"
2026-07-14T22:05:00+07:00,2026-07-14T22:15:00+07:00,BUY,4079.96,4071.97,4143.53,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.0688->0.7115, increase=0.6427, directional energy=0.8505, efficiency=0.3029"
2026-07-15T21:00:00+07:00,2026-07-15T21:10:00+07:00,BUY,4072.17,4064.16,4136.34,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.0000->0.1974, increase=0.1974, directional energy=0.9077, efficiency=0.7442"
2026-07-17T22:55:00+07:00,2026-07-20T06:05:00+07:00,BUY,4001.2,3992.41,4071.88,BE,-0.2,S359 BUY Bipower Jump 8R,"jump share 0.0027->0.2846, increase=0.2819, directional energy=0.7386, efficiency=0.2725"
2026-07-23T20:20:00+07:00,2026-07-23T20:30:00+07:00,SELL,4071.82,4078.72,4016.17,BE,-0.2,S359 SELL Bipower Jump 8R,"jump share 0.0000->0.2088, increase=0.2088, directional energy=0.2400, efficiency=0.3263"
2026-07-27T22:25:00+07:00,2026-07-27T22:35:00+07:00,SELL,4068.32,4074.67,4017.07,BE,-0.2,S359 SELL Bipower Jump 8R,"jump share 0.0252->0.2376, increase=0.2124, directional energy=0.5497, efficiency=0.2090"
2026-07-28T19:10:00+07:00,2026-07-28T19:15:00+07:00,SELL,4023.84,4028.24,3989.18,SL,-4.6,S359 SELL Bipower Jump 8R,"jump share 0.0447->0.2505, increase=0.2058, directional energy=0.2914, efficiency=0.2275"
