signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-21T08:55:00+07:00,2026-01-21T09:05:00+07:00,SELL,4838.64,4844.91,4732.67,BE,-0.2,S192 SELL EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.62, jump=0.13; structural liquidation sweep reclaimed"
2026-02-26T03:50:00+07:00,2026-02-26T03:55:00+07:00,BUY,5176.32,5166.44,5343.3,SL,-10.08,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.41, jump=0.15; structural liquidation sweep reclaimed"
2026-03-03T12:40:00+07:00,2026-03-03T12:45:00+07:00,BUY,5340.51,5334.03,5450.03,SL,-6.68,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.32, jump=0.11; structural liquidation sweep reclaimed"
2026-03-05T13:00:00+07:00,2026-03-05T13:05:00+07:00,BUY,5150.34,5144.93,5241.77,SL,-5.61,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.33, jump=0.13; structural liquidation sweep reclaimed"
2026-03-05T22:10:00+07:00,2026-03-05T23:10:00+07:00,BUY,5076.04,5059.31,5358.78,BE,-0.2,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.57, jump=0.27; structural liquidation sweep reclaimed"
2026-03-09T12:50:00+07:00,2026-03-09T13:10:00+07:00,SELL,5133.17,5141.16,4998.13,BE,-0.2,S192 SELL EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.37, jump=0.14; structural liquidation sweep reclaimed"
2026-04-07T22:10:00+07:00,2026-04-08T07:20:00+07:00,BUY,4618.93,4606.68,4825.96,TP,206.83,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.41, jump=0.08; structural liquidation sweep reclaimed"
2026-04-21T22:50:00+07:00,2026-04-21T23:05:00+07:00,BUY,4731.51,4722.99,4875.5,BE,-0.2,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.56, jump=0.20; structural liquidation sweep reclaimed"
2026-04-28T14:25:00+07:00,2026-04-28T14:45:00+07:00,BUY,4628.19,4622.99,4716.07,BE,-0.2,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.41, jump=0.08; structural liquidation sweep reclaimed"
2026-05-12T09:05:00+07:00,2026-05-12T09:15:00+07:00,BUY,4748.08,4741.71,4855.74,BE,-0.2,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.37, jump=0.18; structural liquidation sweep reclaimed"
2026-05-27T21:30:00+07:00,2026-05-28T09:50:00+07:00,BUY,4414.44,4400.52,4649.69,BE,-0.2,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.32, jump=0.10; structural liquidation sweep reclaimed"
2026-06-09T22:20:00+07:00,2026-06-09T22:35:00+07:00,BUY,4314.81,4305.32,4475.2,BE,-0.2,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.57, jump=0.10; structural liquidation sweep reclaimed"
2026-06-18T13:50:00+07:00,2026-06-18T14:05:00+07:00,BUY,4305.75,4300.94,4387.04,SL,-5.01,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.32, jump=0.10; structural liquidation sweep reclaimed"
2026-06-23T08:15:00+07:00,2026-06-23T08:25:00+07:00,BUY,4180.73,4178.19,4223.66,BE,-0.2,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.54, jump=0.09; structural liquidation sweep reclaimed"
2026-06-30T22:25:00+07:00,2026-07-01T15:15:00+07:00,SELL,4058.32,4064.12,3960.3,TP,97.82,S192 SELL EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.45, jump=0.10; structural liquidation sweep reclaimed"
2026-07-02T08:15:00+07:00,2026-07-02T08:20:00+07:00,SELL,4042.97,4046.36,3985.67,SL,-3.59,S192 SELL EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.33, jump=0.11; structural liquidation sweep reclaimed"
2026-07-06T07:30:00+07:00,2026-07-06T07:40:00+07:00,SELL,4197.51,4202.18,4118.58,BE,-0.2,S192 SELL EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.34, jump=0.37; structural liquidation sweep reclaimed"
2026-07-09T09:05:00+07:00,2026-07-09T09:30:00+07:00,BUY,4070.6,4064.7,4170.32,BE,-0.2,S192 BUY EWMA Vol-Shock Sweep 16.9R,"Fast/slow TR ratio=1.48, jump=0.26; structural liquidation sweep reclaimed"
