signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2025-07-22T19:10:00+07:00,2025-07-22T19:20:00+07:00,SELL,3388.33,3388.98,3383.54,BE,-0.2,S418 SELL ICT Confluence 7R score=40,concepts=FVG+SWEEP buy=0 sell=40
2025-07-22T19:35:00+07:00,2025-07-22T19:40:00+07:00,SELL,3388.78,3389.41,3384.21,SL,-0.83,S418 SELL ICT Confluence 7R score=60,concepts=FVG+OB+SWEEP buy=0 sell=60
2025-07-23T15:20:00+07:00,2025-07-23T15:30:00+07:00,SELL,3426.64,3429.93,3403.85,BE,-0.2,S418 SELL ICT Confluence 7R score=40,concepts=OB+SWEEP buy=20 sell=40
2025-07-23T15:45:00+07:00,2025-07-23T15:55:00+07:00,BUY,3421.13,3419.45,3433.21,BE,-0.2,S418 BUY ICT Confluence 7R score=40,concepts=FVG+OB buy=40 sell=0
2025-07-23T17:00:00+07:00,2025-07-23T17:10:00+07:00,SELL,3428.48,3430.14,3416.94,SL,-1.86,S418 SELL ICT Confluence 7R score=40,concepts=OB+SWEEP buy=0 sell=40
2025-07-23T18:15:00+07:00,2025-07-23T18:20:00+07:00,BUY,3423.88,3422.98,3429.94,SL,-1.1,S418 BUY ICT Confluence 7R score=40,concepts=FVG+SWEEP buy=40 sell=0
2025-07-23T18:30:00+07:00,2025-07-23T18:40:00+07:00,BUY,3422.59,3421.38,3430.9,BE,-0.2,S418 BUY ICT Confluence 7R score=40,concepts=OB+SWEEP buy=40 sell=0
2025-07-23T18:45:00+07:00,2025-07-23T19:00:00+07:00,BUY,3421.96,3420.97,3429.13,BE,-0.2,S418 BUY ICT Confluence 7R score=40,concepts=OB+SWEEP buy=40 sell=0
2025-07-23T19:05:00+07:00,2025-07-23T19:15:00+07:00,BUY,3421.32,3420.25,3429.61,BE,-0.2,S418 BUY ICT Confluence 7R score=40,concepts=FVG+SWEEP buy=40 sell=0
2025-07-23T19:50:00+07:00,2025-07-23T20:00:00+07:00,SELL,3428.64,3429.99,3418.79,BE,-0.2,S418 SELL ICT Confluence 7R score=40,concepts=FVG+SWEEP buy=0 sell=40
2025-07-23T20:05:00+07:00,2025-07-23T20:20:00+07:00,SELL,3428.67,3430.11,3418.43,BE,-0.2,S418 SELL ICT Confluence 7R score=40,concepts=FVG+SWEEP buy=0 sell=40
2025-07-25T15:15:00+07:00,2025-07-25T15:25:00+07:00,SELL,3358.85,3360.27,3348.75,BE,-0.2,S418 SELL ICT Confluence 7R score=40,concepts=OB+SWEEP buy=0 sell=40
2025-07-25T17:55:00+07:00,2025-07-25T18:05:00+07:00,BUY,3345.92,3342.98,3366.26,BE,-0.2,S418 BUY ICT Confluence 7R score=40,concepts=FVG+OB buy=40 sell=0
2025-07-25T18:20:00+07:00,2025-07-25T18:30:00+07:00,BUY,3345.61,3342.98,3363.86,BE,-0.2,S418 BUY ICT Confluence 7R score=40,concepts=FVG+OB buy=40 sell=0
2025-07-25T18:55:00+07:00,2025-07-25T19:05:00+07:00,BUY,3342.84,3340.85,3356.53,BE,-0.2,S418 BUY ICT Confluence 7R score=40,concepts=OB+SWEEP buy=40 sell=0
2025-07-28T15:35:00+07:00,2025-07-28T15:50:00+07:00,BUY,3335.81,3334.9,3342.42,BE,-0.2,S418 BUY ICT Confluence 7R score=40,concepts=FVG+OB buy=40 sell=20
2025-07-28T17:25:00+07:00,2025-07-28T20:35:00+07:00,SELL,3339.2,3340.85,3327.89,TP,11.11,S418 SELL ICT Confluence 7R score=40,concepts=FVG+SWEEP buy=0 sell=40
2025-07-29T19:10:00+07:00,2025-07-29T19:20:00+07:00,BUY,3319.76,3317.95,3332.11,BE,-0.2,S418 BUY ICT Confluence 7R score=40,concepts=FVG+SWEEP buy=40 sell=0
2025-07-29T20:50:00+07:00,2025-07-29T20:55:00+07:00,SELL,3323.17,3324.11,3316.67,SL,-1.14,S418 SELL ICT Confluence 7R score=40,concepts=FVG+SWEEP buy=0 sell=40
