weight,pass_floor_streak,avg_day,min_day,worst_day
145.72,True,1983.5704,1768.3457,-999.90966
145.721,False,1983.5713,1768.3456,-999.94204
145.722,False,1983.5723,1768.3455,-999.98329
145.723,False,1983.5732,1768.3453,-1000.02454
145.724,False,1983.5742,1768.3452,-1000.06579
145.725,False,1983.5751,1768.3451,-1000.10704
145.726,False,1983.576,1768.345,-1000.14829
145.727,False,1983.577,1768.3449,-1000.18954
145.728,False,1983.5779,1768.3447,-1000.23079
145.729,False,1983.5789,1768.3446,-1000.27204
145.73,False,1983.5798,1768.3445,-1000.31329
145.731,False,1983.5808,1768.3444,-1000.35454
145.732,False,1983.5817,1768.3443,-1000.39579
145.733,False,1983.5826,1768.3441,-1000.43704
145.734,False,1983.5836,1768.344,-1000.47829
145.735,False,1983.5845,1768.3439,-1000.51954
145.736,False,1983.5855,1768.3438,-1000.56079
145.737,False,1983.5864,1768.3437,-1000.60204
145.738,False,1983.5874,1768.3435,-1000.64329
145.739,False,1983.5883,1768.3434,-1000.68454
145.74,False,1983.5893,1768.3433,-1000.72579
145.741,False,1983.5902,1768.3432,-1000.76704
145.742,False,1983.5911,1768.3431,-1000.80829
145.743,False,1983.5921,1768.3429,-1000.84954
145.744,False,1983.593,1768.3428,-1000.89079
145.745,False,1983.594,1768.3427,-1000.93204
145.746,False,1983.5949,1768.3426,-1000.97329
145.747,False,1983.5959,1768.3425,-1001.01454
145.748,False,1983.5968,1768.3423,-1001.05579
145.749,False,1983.5977,1768.3422,-1001.09704
145.75,False,1983.5987,1768.3421,-1001.13829
145.751,False,1983.5996,1768.342,-1001.17954
145.752,False,1983.6006,1768.3418,-1001.22079
145.753,False,1983.6015,1768.3417,-1001.26204
145.754,False,1983.6025,1768.3416,-1001.30329
145.755,False,1983.6034,1768.3415,-1001.34454
145.756,False,1983.6043,1768.3414,-1001.38579
145.757,False,1983.6053,1768.3412,-1001.42704
145.758,False,1983.6062,1768.3411,-1001.46829
145.759,False,1983.6072,1768.341,-1001.50954
145.76,False,1983.6081,1768.3409,-1001.55079
145.761,False,1983.6091,1768.3408,-1001.59204
145.762,False,1983.61,1768.3406,-1001.63329
145.763,False,1983.6109,1768.3405,-1001.67454
145.764,False,1983.6119,1768.3404,-1001.71579
145.765,False,1983.6128,1768.3403,-1001.75704
145.766,False,1983.6138,1768.3402,-1001.79829
145.767,False,1983.6147,1768.34,-1001.83954
145.768,False,1983.6157,1768.3399,-1001.88079
145.769,False,1983.6166,1768.3398,-1001.92204
145.77,False,1983.6175,1768.3397,-1001.96329
145.771,False,1983.6185,1768.3396,-1002.00454
145.772,False,1983.6194,1768.3394,-1002.04579
145.773,False,1983.6204,1768.3393,-1002.08704
145.774,False,1983.6213,1768.3392,-1002.12829
145.775,False,1983.6223,1768.3391,-1002.16954
145.776,False,1983.6232,1768.339,-1002.21079
145.777,False,1983.6242,1768.3388,-1002.25204
145.778,False,1983.6251,1768.3387,-1002.29329
145.779,False,1983.626,1768.3386,-1002.33454
145.78,False,1983.627,1768.3385,-1002.37579
145.781,False,1983.6279,1768.3384,-1002.41704
145.782,False,1983.6289,1768.3382,-1002.45829
145.783,False,1983.6298,1768.3381,-1002.49954
145.784,False,1983.6308,1768.338,-1002.54079
145.785,False,1983.6317,1768.3379,-1002.58204
145.786,False,1983.6326,1768.3377,-1002.62329
145.787,False,1983.6336,1768.3376,-1002.66454
145.788,False,1983.6345,1768.3375,-1002.70579
145.789,False,1983.6355,1768.3374,-1002.74704
145.79,False,1983.6364,1768.3373,-1002.78829
145.791,False,1983.6374,1768.3371,-1002.82954
145.792,False,1983.6383,1768.337,-1002.87079
145.793,False,1983.6392,1768.3369,-1002.91204
145.794,False,1983.6402,1768.3368,-1002.95329
145.795,False,1983.6411,1768.3367,-1002.99454
145.796,False,1983.6421,1768.3365,-1003.03579
145.797,False,1983.643,1768.3364,-1003.07704
145.798,False,1983.644,1768.3363,-1003.11829
145.799,False,1983.6449,1768.3362,-1003.15954
145.8,False,1983.6458,1768.3361,-1003.20079
145.801,False,1983.6468,1768.3359,-1003.24204
145.802,False,1983.6477,1768.3358,-1003.28329
145.803,False,1983.6487,1768.3357,-1003.32454
145.804,False,1983.6496,1768.3356,-1003.36579
145.805,False,1983.6506,1768.3355,-1003.40704
145.806,False,1983.6515,1768.3353,-1003.44829
145.807,False,1983.6525,1768.3352,-1003.48954
145.808,False,1983.6534,1768.3351,-1003.53079
145.809,False,1983.6543,1768.335,-1003.57204
145.81,False,1983.6553,1768.3349,-1003.61329
145.811,False,1983.6562,1768.3347,-1003.65454
145.812,False,1983.6572,1768.3346,-1003.69579
145.813,False,1983.6581,1768.3345,-1003.73704
145.814,False,1983.6591,1768.3344,-1003.77829
145.815,False,1983.66,1768.3342,-1003.81954
145.816,False,1983.6609,1768.3341,-1003.86079
145.817,False,1983.6619,1768.334,-1003.90204
145.818,False,1983.6628,1768.3339,-1003.94329
145.819,False,1983.6638,1768.3338,-1003.98454
145.82,False,1983.6647,1768.3336,-1004.02579
145.821,False,1983.6657,1768.3335,-1004.06704
145.822,False,1983.6666,1768.3334,-1004.10829
145.823,False,1983.6675,1768.3333,-1004.14954
145.824,False,1983.6685,1768.3332,-1004.19079
145.825,False,1983.6694,1768.333,-1004.23204
145.826,False,1983.6704,1768.3329,-1004.27329
145.827,False,1983.6713,1768.3328,-1004.31454
145.828,False,1983.6723,1768.3327,-1004.35579
145.829,False,1983.6732,1768.3326,-1004.39704
145.83,False,1983.6741,1768.3324,-1004.43829
145.831,False,1983.6751,1768.3323,-1004.47954
145.832,False,1983.676,1768.3322,-1004.52079
145.833,False,1983.677,1768.3321,-1004.56204
145.834,False,1983.6779,1768.332,-1004.60329
145.835,False,1983.6789,1768.3318,-1004.64454
145.836,False,1983.6798,1768.3317,-1004.68579
145.837,False,1983.6807,1768.3316,-1004.72704
145.838,False,1983.6817,1768.3315,-1004.76829
