timestamp,label,trades,wr,total_pnl,avg_per_day_span,avg_per_day_active,n_days_with_trades,span_days,days_hit_1000,max_dd_usd,max_dd_pct,lot_min,lot_max,risk_pct,final_equity,max_consec_loss,avg_r_multiple,profit_factor,swing_lookback,sweep_min_pierce_atr,rejection_wick_pct,rsi_overbought,rsi_oversold,sl_atr_mult,tp_rr,trend_filter
2026-06-26 20:01:53,grid007_lb15_p0.05_w0.35_ob62.0_sl0.6_rr2.5_against,265,27.9,-331.2,-5.52,-5.18,64,60,0,796.19,63.91,0.01,0.03,1.0,668.8,18,-0.123,0.86,15,0.05,0.35,62.0,38.0,0.6,2.5,against
2026-06-26 20:01:55,grid008_lb15_p0.05_w0.45_ob62.0_sl0.6_rr1.0_none,219,51.1,-4.1,-0.07,-0.07,60,60,0,215.18,18.34,0.01,0.03,1.0,995.9,9,0.007,1.0,15,0.05,0.45,62.0,38.0,0.6,1.0,none
2026-06-26 20:01:56,grid009_lb15_p0.05_w0.45_ob62.0_sl0.6_rr1.0_against,212,51.4,-0.52,-0.01,-0.01,60,60,0,193.37,16.74,0.01,0.03,1.0,999.48,9,0.008,1.0,15,0.05,0.45,62.0,38.0,0.6,1.0,against
2026-06-26 20:01:58,grid010_lb15_p0.05_w0.45_ob62.0_sl0.6_rr1.5_none,219,41.1,-59.33,-0.99,-0.96,62,60,0,324.79,26.63,0.01,0.03,1.0,940.67,10,-0.016,0.96,15,0.05,0.45,62.0,38.0,0.6,1.5,none
2026-06-26 20:02:00,grid011_lb15_p0.05_w0.45_ob62.0_sl0.6_rr1.5_against,212,41.5,-1.62,-0.03,-0.03,62,60,0,331.9,26.1,0.01,0.03,1.0,998.38,10,0.011,1.0,15,0.05,0.45,62.0,38.0,0.6,1.5,against
2026-06-26 20:02:02,grid012_lb15_p0.05_w0.45_ob62.0_sl0.6_rr2.0_none,219,35.6,35.0,0.58,0.57,61,60,0,446.58,33.34,0.01,0.03,1.0,1035.0,10,0.031,1.02,15,0.05,0.45,62.0,38.0,0.6,2.0,none
2026-06-26 20:02:04,grid013_lb15_p0.05_w0.45_ob62.0_sl0.6_rr2.0_against,212,35.8,124.21,2.07,2.04,61,60,0,429.69,30.57,0.01,0.04,1.0,1124.21,10,0.071,1.07,15,0.05,0.45,62.0,38.0,0.6,2.0,against
2026-06-26 20:02:06,grid014_lb15_p0.05_w0.45_ob62.0_sl0.6_rr2.5_none,219,28.3,-242.01,-4.03,-3.9,62,60,0,622.31,52.33,0.01,0.03,1.0,757.99,17,-0.101,0.88,15,0.05,0.45,62.0,38.0,0.6,2.5,none
2026-06-26 20:02:07,grid015_lb15_p0.05_w0.45_ob62.0_sl0.6_rr2.5_against,212,28.8,-185.2,-3.09,-3.04,61,60,0,596.55,48.24,0.01,0.03,1.0,814.8,17,-0.073,0.9,15,0.05,0.45,62.0,38.0,0.6,2.5,against
2026-06-26 20:02:09,grid016_lb15_p0.05_w0.55_ob62.0_sl0.6_rr1.0_none,148,53.4,80.26,1.34,1.49,54,60,0,130.59,11.25,0.01,0.03,1.0,1080.26,5,0.06,1.09,15,0.05,0.55,62.0,38.0,0.6,1.0,none
2026-06-26 20:02:11,grid017_lb15_p0.05_w0.55_ob62.0_sl0.6_rr1.0_against,143,53.1,56.32,0.94,1.04,54,60,0,142.92,12.41,0.01,0.03,1.0,1056.32,5,0.046,1.06,15,0.05,0.55,62.0,38.0,0.6,1.0,against
2026-06-26 20:02:13,grid018_lb15_p0.05_w0.55_ob62.0_sl0.6_rr1.5_none,148,42.6,36.54,0.61,0.65,56,60,0,216.16,17.55,0.01,0.03,1.0,1036.54,6,0.036,1.03,15,0.05,0.55,62.0,38.0,0.6,1.5,none
2026-06-26 20:02:14,grid019_lb15_p0.05_w0.55_ob62.0_sl0.6_rr1.5_against,143,42.7,64.5,1.08,1.15,56,60,0,231.97,18.18,0.01,0.04,1.0,1064.5,6,0.055,1.06,15,0.05,0.55,62.0,38.0,0.6,1.5,against
2026-06-26 20:02:16,grid020_lb15_p0.05_w0.55_ob62.0_sl0.6_rr2.0_none,148,37.2,136.05,2.27,2.47,55,60,0,269.18,20.09,0.01,0.04,1.0,1136.05,11,0.101,1.11,15,0.05,0.55,62.0,38.0,0.6,2.0,none
2026-06-26 20:02:18,grid021_lb15_p0.05_w0.55_ob62.0_sl0.6_rr2.0_against,143,37.1,161.46,2.69,2.94,55,60,0,272.66,19.92,0.01,0.04,1.0,1161.46,12,0.12,1.13,15,0.05,0.55,62.0,38.0,0.6,2.0,against
2026-06-26 20:02:20,grid022_lb15_p0.05_w0.55_ob62.0_sl0.6_rr2.5_none,148,29.7,-53.91,-0.9,-1.0,54,60,0,415.57,33.82,0.01,0.03,1.0,946.09,14,-0.016,0.96,15,0.05,0.55,62.0,38.0,0.6,2.5,none
2026-06-26 20:02:22,grid023_lb15_p0.05_w0.55_ob62.0_sl0.6_rr2.5_against,143,30.1,-26.56,-0.44,-0.49,54,60,0,425.59,33.84,0.01,0.03,1.0,973.44,15,0.003,0.98,15,0.05,0.55,62.0,38.0,0.6,2.5,against
2026-06-26 20:02:24,grid024_lb15_p0.1_w0.35_ob62.0_sl0.6_rr1.0_none,245,50.6,-66.84,-1.11,-1.08,62,60,0,207.35,18.66,0.01,0.04,1.0,933.16,9,-0.019,0.96,15,0.1,0.35,62.0,38.0,0.6,1.0,none
2026-06-26 20:02:25,grid025_lb15_p0.1_w0.35_ob62.0_sl0.6_rr1.0_against,237,51.1,-51.09,-0.85,-0.82,62,60,0,194.11,17.43,0.01,0.04,1.0,948.91,9,-0.013,0.97,15,0.1,0.35,62.0,38.0,0.6,1.0,against
2026-06-26 20:02:27,grid026_lb15_p0.1_w0.35_ob62.0_sl0.6_rr1.5_none,245,40.8,-161.86,-2.7,-2.53,64,60,0,346.84,30.05,0.01,0.04,1.0,838.14,10,-0.059,0.91,15,0.1,0.35,62.0,38.0,0.6,1.5,none
2026-06-26 20:02:29,grid027_lb15_p0.1_w0.35_ob62.0_sl0.6_rr1.5_against,237,41.4,-84.05,-1.4,-1.31,64,60,0,308.69,25.86,0.01,0.04,1.0,915.95,10,-0.025,0.95,15,0.1,0.35,62.0,38.0,0.6,1.5,against
2026-06-26 20:02:31,grid028_lb15_p0.1_w0.35_ob62.0_sl0.6_rr2.0_none,245,35.1,-96.91,-1.62,-1.54,63,60,0,467.78,35.97,0.01,0.04,1.0,903.09,12,-0.025,0.95,15,0.1,0.35,62.0,38.0,0.6,2.0,none
2026-06-26 20:02:33,grid029_lb15_p0.1_w0.35_ob62.0_sl0.6_rr2.0_against,237,35.4,-50.77,-0.85,-0.81,63,60,0,457.19,34.37,0.01,0.04,1.0,949.23,12,-0.006,0.97,15,0.1,0.35,62.0,38.0,0.6,2.0,against
2026-06-26 20:02:34,grid030_lb15_p0.1_w0.35_ob62.0_sl0.6_rr2.5_none,245,27.3,-366.69,-6.11,-5.64,65,60,0,679.33,59.4,0.01,0.03,1.0,633.31,18,-0.157,0.83,15,0.1,0.35,62.0,38.0,0.6,2.5,none
2026-06-26 20:02:36,grid031_lb15_p0.1_w0.35_ob62.0_sl0.6_rr2.5_against,237,27.8,-304.8,-5.08,-4.76,64,60,0,684.31,56.58,0.01,0.03,1.0,695.2,17,-0.127,0.85,15,0.1,0.35,62.0,38.0,0.6,2.5,against
2026-06-26 20:02:38,grid032_lb15_p0.1_w0.45_ob62.0_sl0.6_rr1.0_none,199,51.3,-11.06,-0.18,-0.19,59,60,0,178.72,15.66,0.01,0.03,1.0,988.94,8,0.003,0.99,15,0.1,0.45,62.0,38.0,0.6,1.0,none
2026-06-26 20:02:40,grid033_lb15_p0.1_w0.45_ob62.0_sl0.6_rr1.0_against,192,51.6,-5.62,-0.09,-0.1,59,60,0,170.65,14.99,0.01,0.03,1.0,994.38,8,0.005,1.0,15,0.1,0.45,62.0,38.0,0.6,1.0,against
2026-06-26 20:02:42,grid034_lb15_p0.1_w0.45_ob62.0_sl0.6_rr1.5_none,199,41.2,-79.14,-1.32,-1.3,61,60,0,293.93,25.32,0.01,0.03,1.0,920.86,9,-0.029,0.95,15,0.1,0.45,62.0,38.0,0.6,1.5,none
2026-06-26 20:02:43,grid035_lb15_p0.1_w0.45_ob62.0_sl0.6_rr1.5_against,192,41.7,2.66,0.04,0.04,61,60,0,287.01,23.39,0.01,0.03,1.0,1002.66,9,0.013,1.0,15,0.1,0.45,62.0,38.0,0.6,1.5,against
2026-06-26 20:02:45,grid036_lb15_p0.1_w0.45_ob62.0_sl0.6_rr2.0_none,199,35.7,-20.8,-0.35,-0.35,60,60,0,404.72,31.79,0.01,0.03,1.0,979.2,18,0.006,0.99,15,0.1,0.45,62.0,38.0,0.6,2.0,none
2026-06-26 20:02:47,grid037_lb15_p0.1_w0.45_ob62.0_sl0.6_rr2.0_against,192,35.9,45.07,0.75,0.75,60,60,0,403.12,30.6,0.01,0.03,1.0,1045.07,17,0.038,1.03,15,0.1,0.45,62.0,38.0,0.6,2.0,against
2026-06-26 20:02:49,grid038_lb15_p0.1_w0.45_ob62.0_sl0.6_rr2.5_none,199,28.6,-209.26,-3.49,-3.43,61,60,0,528.96,45.4,0.01,0.03,1.0,790.74,22,-0.094,0.88,15,0.1,0.45,62.0,38.0,0.6,2.5,none
2026-06-26 20:02:51,grid039_lb15_p0.1_w0.45_ob62.0_sl0.6_rr2.5_against,192,29.2,-175.68,-2.93,-2.93,60,60,0,518.53,43.42,0.01,0.03,1.0,824.32,21,-0.078,0.9,15,0.1,0.45,62.0,38.0,0.6,2.5,against
2026-06-26 20:02:52,grid040_lb15_p0.1_w0.55_ob62.0_sl0.6_rr1.0_none,135,54.1,85.46,1.42,1.64,52,60,0,115.64,9.95,0.01,0.04,1.0,1085.46,5,0.069,1.1,15,0.1,0.55,62.0,38.0,0.6,1.0,none
2026-06-26 20:02:54,grid041_lb15_p0.1_w0.55_ob62.0_sl0.6_rr1.0_against,130,53.8,75.14,1.25,1.45,52,60,0,135.25,11.54,0.01,0.04,1.0,1075.14,5,0.064,1.09,15,0.1,0.55,62.0,38.0,0.6,1.0,against
2026-06-26 20:02:56,grid042_lb15_p0.1_w0.55_ob62.0_sl0.6_rr1.5_none,135,43.7,59.85,1.0,1.09,55,60,0,180.42,14.94,0.01,0.04,1.0,1059.85,6,0.055,1.06,15,0.1,0.55,62.0,38.0,0.6,1.5,none
2026-06-26 20:02:58,grid043_lb15_p0.1_w0.55_ob62.0_sl0.6_rr1.5_against,130,43.8,89.06,1.48,1.62,55,60,0,199.44,15.88,0.01,0.04,1.0,1089.06,6,0.077,1.09,15,0.1,0.55,62.0,38.0,0.6,1.5,against
2026-06-26 20:03:00,grid044_lb15_p0.1_w0.55_ob62.0_sl0.6_rr2.0_none,135,37.8,122.65,2.04,2.27,54,60,0,215.92,16.81,0.01,0.04,1.0,1122.65,11,0.101,1.1,15,0.1,0.55,62.0,38.0,0.6,2.0,none
2026-06-26 20:03:01,grid045_lb15_p0.1_w0.55_ob62.0_sl0.6_rr2.0_against,130,37.7,142.86,2.38,2.65,54,60,0,234.52,17.72,0.01,0.04,1.0,1142.86,12,0.118,1.13,15,0.1,0.55,62.0,38.0,0.6,2.0,against
2026-06-26 20:03:03,grid046_lb15_p0.1_w0.55_ob62.0_sl0.6_rr2.5_none,135,30.4,-37.14,-0.62,-0.7,53,60,0,364.43,30.0,0.01,0.03,1.0,962.86,14,-0.007,0.97,15,0.1,0.55,62.0,38.0,0.6,2.5,none
2026-06-26 20:03:05,grid047_lb15_p0.1_w0.55_ob62.0_sl0.6_rr2.5_against,130,30.8,-9.79,-0.16,-0.18,53,60,0,374.45,30.11,0.01,0.03,1.0,990.21,15,0.013,0.99,15,0.1,0.55,62.0,38.0,0.6,2.5,against
2026-06-26 20:03:06,grid048_lb15_p0.2_w0.35_ob62.0_sl0.6_rr1.0_none,187,51.9,-52.58,-0.88,-0.86,61,60,0,190.1,16.88,0.01,0.04,1.0,947.42,9,-0.019,0.96,15,0.2,0.35,62.0,38.0,0.6,1.0,none
2026-06-26 20:03:08,grid049_lb15_p0.2_w0.35_ob62.0_sl0.6_rr1.0_against,180,52.8,-10.77,-0.18,-0.18,61,60,0,177.4,15.35,0.01,0.04,1.0,989.23,9,0.003,0.99,15,0.2,0.35,62.0,38.0,0.6,1.0,against
2026-06-26 20:03:10,grid050_lb15_p0.2_w0.35_ob62.0_sl0.6_rr1.5_none,187,40.6,-174.11,-2.9,-2.76,63,60,0,298.02,26.52,0.01,0.04,1.0,825.89,10,-0.089,0.89,15,0.2,0.35,62.0,38.0,0.6,1.5,none
2026-06-26 20:03:12,grid051_lb15_p0.2_w0.35_ob62.0_sl0.6_rr1.5_against,180,41.7,-74.68,-1.24,-1.19,63,60,0,264.94,22.26,0.01,0.04,1.0,925.32,10,-0.03,0.95,15,0.2,0.35,62.0,38.0,0.6,1.5,against
2026-06-26 20:03:14,grid052_lb15_p0.2_w0.35_ob62.0_sl0.6_rr2.0_none,187,34.2,-194.59,-3.24,-3.14,62,60,0,385.8,32.39,0.01,0.04,1.0,805.41,10,-0.098,0.88,15,0.2,0.35,62.0,38.0,0.6,2.0,none
2026-06-26 20:03:15,grid053_lb15_p0.2_w0.35_ob62.0_sl0.6_rr2.0_against,180,35.0,-138.7,-2.31,-2.24,62,60,0,372.96,30.22,0.01,0.04,1.0,861.3,10,-0.066,0.91,15,0.2,0.35,62.0,38.0,0.6,2.0,against
2026-06-26 20:03:17,grid054_lb15_p0.2_w0.35_ob62.0_sl0.6_rr2.5_none,187,25.1,-519.78,-8.66,-8.12,64,60,0,617.56,58.44,0.01,0.03,1.0,480.22,17,-0.359,0.71,15,0.2,0.35,62.0,38.0,0.6,2.5,none
2026-06-26 20:03:19,grid055_lb15_p0.2_w0.35_ob62.0_sl0.6_rr2.5_against,180,25.6,-446.42,-7.44,-7.09,63,60,0,612.77,54.25,0.01,0.03,1.0,553.58,17,-0.3,0.74,15,0.2,0.35,62.0,38.0,0.6,2.5,against
2026-06-26 20:03:21,grid056_lb15_p0.2_w0.45_ob62.0_sl0.6_rr1.0_none,159,51.6,-38.4,-0.64,-0.65,59,60,0,177.56,15.74,0.01,0.03,1.0,961.6,7,-0.016,0.96,15,0.2,0.45,62.0,38.0,0.6,1.0,none
2026-06-26 20:03:22,grid057_lb15_p0.2_w0.45_ob62.0_sl0.6_rr1.0_against,153,52.3,-16.86,-0.28,-0.29,59,60,0,167.65,14.71,0.01,0.03,1.0,983.14,7,-0.002,0.98,15,0.2,0.45,62.0,38.0,0.6,1.0,against
2026-06-26 20:03:24,grid058_lb15_p0.2_w0.45_ob62.0_sl0.6_rr1.5_none,159,40.3,-104.1,-1.73,-1.71,61,60,0,254.09,22.09,0.01,0.03,1.0,895.9,9,-0.056,0.92,15,0.2,0.45,62.0,38.0,0.6,1.5,none
2026-06-26 20:03:26,grid059_lb15_p0.2_w0.45_ob62.0_sl0.6_rr1.5_against,153,41.2,-52.56,-0.88,-0.86,61,60,0,248.77,20.8,0.01,0.03,1.0,947.44,9,-0.022,0.96,15,0.2,0.45,62.0,38.0,0.6,1.5,against
2026-06-26 20:03:27,grid060_lb15_p0.2_w0.45_ob62.0_sl0.6_rr2.0_none,159,34.0,-141.67,-2.36,-2.36,60,60,0,326.54,27.56,0.01,0.03,1.0,858.33,14,-0.079,0.9,15,0.2,0.45,62.0,38.0,0.6,2.0,none
2026-06-26 20:03:29,grid061_lb15_p0.2_w0.45_ob62.0_sl0.6_rr2.0_against,153,34.6,-48.58,-0.81,-0.81,60,60,0,291.38,23.67,0.01,0.03,1.0,951.42,13,-0.016,0.96,15,0.2,0.45,62.0,38.0,0.6,2.0,against
2026-06-26 20:03:30,grid062_lb15_p0.2_w0.45_ob62.0_sl0.6_rr2.5_none,159,26.4,-337.16,-5.62,-5.53,61,60,0,491.27,44.19,0.01,0.03,1.0,662.84,19,-0.233,0.78,15,0.2,0.45,62.0,38.0,0.6,2.5,none
2026-06-26 20:03:32,grid063_lb15_p0.2_w0.45_ob62.0_sl0.6_rr2.5_against,153,26.8,-298.72,-4.98,-4.98,60,60,0,460.48,40.36,0.01,0.03,1.0,701.28,18,-0.208,0.79,15,0.2,0.45,62.0,38.0,0.6,2.5,against
2026-06-26 20:03:34,grid064_lb15_p0.2_w0.55_ob62.0_sl0.6_rr1.0_none,111,55.0,93.35,1.56,1.83,51,60,0,112.44,9.41,0.01,0.04,1.0,1093.35,7,0.089,1.13,15,0.2,0.55,62.0,38.0,0.6,1.0,none
2026-06-26 20:03:35,grid065_lb15_p0.2_w0.55_ob62.0_sl0.6_rr1.0_against,107,55.1,85.69,1.43,1.68,51,60,0,122.13,10.21,0.01,0.04,1.0,1085.69,7,0.085,1.13,15,0.2,0.55,62.0,38.0,0.6,1.0,against
2026-06-26 20:03:37,grid066_lb15_p0.2_w0.55_ob62.0_sl0.6_rr1.5_none,111,43.2,30.79,0.51,0.58,53,60,0,183.31,15.1,0.01,0.04,1.0,1030.79,11,0.04,1.03,15,0.2,0.55,62.0,38.0,0.6,1.5,none
2026-06-26 20:03:39,grid067_lb15_p0.2_w0.55_ob62.0_sl0.6_rr1.5_against,107,43.9,59.78,1.0,1.13,53,60,0,186.03,14.93,0.01,0.04,1.0,1059.78,11,0.066,1.07,15,0.2,0.55,62.0,38.0,0.6,1.5,against
2026-06-26 20:03:40,grid068_lb15_p0.2_w0.55_ob62.0_sl0.6_rr2.0_none,111,36.9,45.64,0.76,0.86,53,60,0,212.98,16.92,0.01,0.04,1.0,1045.64,11,0.056,1.05,15,0.2,0.55,62.0,38.0,0.6,2.0,none
2026-06-26 20:03:42,grid069_lb15_p0.2_w0.55_ob62.0_sl0.6_rr2.0_against,107,37.4,104.8,1.75,1.98,53,60,0,216.11,16.36,0.01,0.04,1.0,1104.8,11,0.109,1.11,15,0.2,0.55,62.0,38.0,0.6,2.0,against
2026-06-26 20:03:44,grid070_lb15_p0.2_w0.55_ob62.0_sl0.6_rr2.5_none,111,28.8,-113.34,-1.89,-2.18,52,60,0,317.01,26.72,0.01,0.03,1.0,886.66,13,-0.087,0.89,15,0.2,0.55,62.0,38.0,0.6,2.5,none
2026-06-26 20:03:45,grid071_lb15_p0.2_w0.55_ob62.0_sl0.6_rr2.5_against,107,29.0,-72.75,-1.21,-1.4,52,60,0,329.62,26.95,0.01,0.03,1.0,927.25,13,-0.05,0.93,15,0.2,0.55,62.0,38.0,0.6,2.5,against
2026-06-26 20:03:47,grid072_lb20_p0.05_w0.35_ob62.0_sl0.6_rr1.0_none,276,50.0,-155.94,-2.6,-2.52,62,60,0,323.1,28.83,0.01,0.04,1.0,844.06,14,-0.052,0.91,20,0.05,0.35,62.0,38.0,0.6,1.0,none
2026-06-26 20:03:49,grid073_lb20_p0.05_w0.35_ob62.0_sl0.6_rr1.0_against,265,50.2,-150.61,-2.51,-2.43,62,60,0,332.14,29.26,0.01,0.04,1.0,849.39,14,-0.052,0.91,20,0.05,0.35,62.0,38.0,0.6,1.0,against
2026-06-26 20:03:51,grid074_lb20_p0.05_w0.35_ob62.0_sl0.6_rr1.5_none,276,39.9,-257.75,-4.3,-4.09,63,60,0,471.24,39.67,0.01,0.04,1.0,742.25,15,-0.094,0.88,20,0.05,0.35,62.0,38.0,0.6,1.5,none
2026-06-26 20:03:52,grid075_lb20_p0.05_w0.35_ob62.0_sl0.6_rr1.5_against,265,40.4,-163.52,-2.73,-2.6,63,60,0,455.43,35.79,0.01,0.04,1.0,836.48,15,-0.055,0.92,20,0.05,0.35,62.0,38.0,0.6,1.5,against
2026-06-26 20:03:54,grid076_lb20_p0.05_w0.35_ob62.0_sl0.6_rr2.0_none,276,34.4,-133.74,-2.23,-2.16,62,60,0,599.12,44.3,0.01,0.04,1.0,866.26,15,-0.035,0.94,20,0.05,0.35,62.0,38.0,0.6,2.0,none
2026-06-26 20:03:56,grid077_lb20_p0.05_w0.35_ob62.0_sl0.6_rr2.0_against,265,34.7,-99.26,-1.65,-1.6,62,60,0,616.96,42.93,0.01,0.04,1.0,900.74,15,-0.023,0.96,20,0.05,0.35,62.0,38.0,0.6,2.0,against
2026-06-26 20:03:57,grid078_lb20_p0.05_w0.35_ob62.0_sl0.6_rr2.5_none,276,26.4,-468.94,-7.82,-7.33,64,60,0,880.63,73.19,0.01,0.03,1.0,531.06,18,-0.19,0.81,20,0.05,0.35,62.0,38.0,0.6,2.5,none
2026-06-26 20:03:59,grid079_lb20_p0.05_w0.35_ob62.0_sl0.6_rr2.5_against,265,27.2,-394.43,-6.57,-6.16,64,60,0,880.19,69.43,0.01,0.03,1.0,605.57,18,-0.156,0.83,20,0.05,0.35,62.0,38.0,0.6,2.5,against
2026-06-26 20:04:01,grid080_lb20_p0.05_w0.45_ob62.0_sl0.6_rr1.0_none,222,51.4,-14.52,-0.24,-0.24,60,60,0,230.06,19.55,0.01,0.03,1.0,985.48,12,0.002,0.99,20,0.05,0.45,62.0,38.0,0.6,1.0,none
2026-06-26 20:04:02,grid081_lb20_p0.05_w0.45_ob62.0_sl0.6_rr1.0_against,213,51.2,-16.62,-0.28,-0.28,60,60,0,236.06,19.98,0.01,0.03,1.0,983.38,12,0.001,0.99,20,0.05,0.45,62.0,38.0,0.6,1.0,against
2026-06-26 20:04:04,grid082_lb20_p0.05_w0.45_ob62.0_sl0.6_rr1.5_none,222,40.5,-118.09,-1.97,-1.94,61,60,0,390.0,31.69,0.01,0.03,1.0,881.91,13,-0.044,0.93,20,0.05,0.45,62.0,38.0,0.6,1.5,none
2026-06-26 20:04:06,grid083_lb20_p0.05_w0.45_ob62.0_sl0.6_rr1.5_against,213,40.8,-34.84,-0.58,-0.57,61,60,0,372.11,29.01,0.01,0.03,1.0,965.16,13,-0.004,0.98,20,0.05,0.45,62.0,38.0,0.6,1.5,against
2026-06-26 20:04:08,grid084_lb20_p0.05_w0.45_ob62.0_sl0.6_rr2.0_none,222,35.1,-24.03,-0.4,-0.4,60,60,0,521.32,38.13,0.01,0.04,1.0,975.97,13,0.005,0.99,20,0.05,0.45,62.0,38.0,0.6,2.0,none
2026-06-26 20:04:09,grid085_lb20_p0.05_w0.45_ob62.0_sl0.6_rr2.0_against,213,35.2,73.4,1.22,1.22,60,60,0,483.12,33.87,0.01,0.04,1.0,1073.4,13,0.049,1.04,20,0.05,0.45,62.0,38.0,0.6,2.0,against
2026-06-26 20:04:11,grid086_lb20_p0.05_w0.45_ob62.0_sl0.6_rr2.5_none,222,27.5,-326.91,-5.45,-5.36,61,60,0,708.34,59.02,0.01,0.03,1.0,673.09,17,-0.149,0.84,20,0.05,0.45,62.0,38.0,0.6,2.5,none
2026-06-26 20:04:13,grid087_lb20_p0.05_w0.45_ob62.0_sl0.6_rr2.5_against,213,28.2,-244.19,-4.07,-4.0,61,60,0,672.08,53.86,0.01,0.03,1.0,755.81,17,-0.106,0.87,20,0.05,0.45,62.0,38.0,0.6,2.5,against
2026-06-26 20:04:14,grid088_lb20_p0.05_w0.55_ob62.0_sl0.6_rr1.0_none,150,52.7,46.07,0.77,0.85,54,60,0,162.82,14.02,0.01,0.03,1.0,1046.07,6,0.038,1.05,20,0.05,0.55,62.0,38.0,0.6,1.0,none
2026-06-26 20:04:16,grid089_lb20_p0.05_w0.55_ob62.0_sl0.6_rr1.0_against,144,52.1,19.55,0.33,0.36,54,60,0,179.7,15.6,0.01,0.03,1.0,1019.55,6,0.022,1.02,20,0.05,0.55,62.0,38.0,0.6,1.0,against
2026-06-26 20:04:18,grid090_lb20_p0.05_w0.55_ob62.0_sl0.6_rr1.5_none,150,42.0,-3.66,-0.06,-0.07,55,60,0,271.02,22.0,0.01,0.03,1.0,996.34,6,0.01,1.0,20,0.05,0.55,62.0,38.0,0.6,1.5,none
2026-06-26 20:04:19,grid091_lb20_p0.05_w0.55_ob62.0_sl0.6_rr1.5_against,144,41.7,17.81,0.3,0.32,55,60,0,278.67,21.84,0.01,0.04,1.0,1017.81,6,0.024,1.02,20,0.05,0.55,62.0,38.0,0.6,1.5,against
2026-06-26 20:04:21,grid092_lb20_p0.05_w0.55_ob62.0_sl0.6_rr2.0_none,150,36.7,95.08,1.58,1.76,54,60,0,317.75,23.72,0.01,0.04,1.0,1095.08,11,0.076,1.07,20,0.05,0.55,62.0,38.0,0.6,2.0,none
2026-06-26 20:04:23,grid093_lb20_p0.05_w0.55_ob62.0_sl0.6_rr2.0_against,144,36.1,76.43,1.27,1.42,54,60,0,346.71,25.33,0.01,0.04,1.0,1076.43,12,0.067,1.06,20,0.05,0.55,62.0,38.0,0.6,2.0,against
2026-06-26 20:04:25,grid094_lb20_p0.05_w0.55_ob62.0_sl0.6_rr2.5_none,150,28.7,-112.1,-1.87,-2.12,53,60,0,471.34,38.36,0.01,0.03,1.0,887.9,14,-0.057,0.92,20,0.05,0.55,62.0,38.0,0.6,2.5,none
2026-06-26 20:04:26,grid095_lb20_p0.05_w0.55_ob62.0_sl0.6_rr2.5_against,144,29.2,-92.61,-1.54,-1.75,53,60,0,472.18,37.54,0.01,0.03,1.0,907.39,15,-0.045,0.93,20,0.05,0.55,62.0,38.0,0.6,2.5,against
2026-06-26 20:04:28,grid096_lb20_p0.1_w0.35_ob62.0_sl0.6_rr1.0_none,248,50.4,-132.99,-2.22,-2.14,62,60,0,272.63,24.55,0.01,0.04,1.0,867.01,11,-0.048,0.92,20,0.1,0.35,62.0,38.0,0.6,1.0,none
2026-06-26 20:04:30,grid097_lb20_p0.1_w0.35_ob62.0_sl0.6_rr1.0_against,237,50.6,-98.28,-1.64,-1.59,62,60,0,252.29,22.43,0.01,0.04,1.0,901.72,11,-0.035,0.94,20,0.1,0.35,62.0,38.0,0.6,1.0,against
2026-06-26 20:04:32,grid098_lb20_p0.1_w0.35_ob62.0_sl0.6_rr1.5_none,248,39.9,-212.59,-3.54,-3.37,63,60,0,407.24,35.17,0.01,0.04,1.0,787.41,12,-0.083,0.89,20,0.1,0.35,62.0,38.0,0.6,1.5,none
2026-06-26 20:04:33,grid099_lb20_p0.1_w0.35_ob62.0_sl0.6_rr1.5_against,237,40.5,-150.64,-2.51,-2.39,63,60,0,415.87,33.69,0.01,0.04,1.0,849.36,12,-0.056,0.92,20,0.1,0.35,62.0,38.0,0.6,1.5,against
2026-06-26 20:04:35,grid100_lb20_p0.1_w0.35_ob62.0_sl0.6_rr2.0_none,248,34.3,-159.17,-2.65,-2.57,62,60,0,542.19,41.57,0.01,0.04,1.0,840.83,13,-0.052,0.92,20,0.1,0.35,62.0,38.0,0.6,2.0,none
2026-06-26 20:04:37,grid101_lb20_p0.1_w0.35_ob62.0_sl0.6_rr2.0_against,237,34.6,-135.55,-2.26,-2.19,62,60,0,536.93,40.03,0.01,0.04,1.0,864.45,12,-0.045,0.93,20,0.1,0.35,62.0,38.0,0.6,2.0,against
2026-06-26 20:04:39,grid102_lb20_p0.1_w0.35_ob62.0_sl0.6_rr2.5_none,248,26.2,-468.39,-7.81,-7.32,64,60,0,774.02,67.45,0.01,0.03,1.0,531.61,18,-0.219,0.79,20,0.1,0.35,62.0,38.0,0.6,2.5,none
2026-06-26 20:04:40,grid103_lb20_p0.1_w0.35_ob62.0_sl0.6_rr2.5_against,237,27.0,-371.9,-6.2,-5.81,64,60,0,755.77,61.93,0.01,0.03,1.0,628.1,17,-0.167,0.82,20,0.1,0.35,62.0,38.0,0.6,2.5,against
2026-06-26 20:04:42,grid104_lb20_p0.1_w0.45_ob62.0_sl0.6_rr1.0_none,202,51.5,-11.41,-0.19,-0.19,59,60,0,196.99,17.0,0.01,0.03,1.0,988.59,9,0.003,0.99,20,0.1,0.45,62.0,38.0,0.6,1.0,none
