label,days,date,total,base,siglevel,weight
S86_BASELINE,90,2026-05-07,-999.8417,-999.8417,0.0,0.0
S86_BASELINE,120,2026-03-09,-984.0877,-984.0877,0.0,0.0
S86_BASELINE,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
S86_BASELINE,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x0,90,2026-05-07,-999.8417,-999.8417,-0.0,0.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x0,120,2026-03-09,-984.0877,-984.0877,-0.0,0.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x0,150,2025-12-18,-998.7615,-998.7615,-0.0,0.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x0,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x1,90,2026-03-09,-1021.3777,-984.0877,-37.29,1.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x1,120,2026-03-09,-1021.3777,-984.0877,-37.29,1.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x1,150,2026-03-09,-1031.4077,-994.1177,-37.29,1.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x1,180,2026-03-09,-1036.9277,-999.6377,-37.29,1.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x2,90,2026-03-09,-1058.6677,-984.0877,-74.58,2.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x2,120,2026-03-09,-1058.6677,-984.0877,-74.58,2.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x2,150,2026-03-09,-1068.6977,-994.1177,-74.58,2.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x2,180,2026-03-09,-1074.2177,-999.6377,-74.58,2.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x3,90,2026-03-09,-1095.9577,-984.0877,-111.87,3.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x3,120,2026-03-09,-1095.9577,-984.0877,-111.87,3.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x3,150,2026-03-09,-1105.9877,-994.1177,-111.87,3.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x3,180,2026-03-09,-1111.5077,-999.6377,-111.87,3.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x4,90,2026-03-09,-1133.2477,-984.0877,-149.16,4.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x4,120,2026-03-09,-1133.2477,-984.0877,-149.16,4.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x4,150,2026-03-09,-1143.2777,-994.1177,-149.16,4.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x4,180,2026-03-09,-1148.7977,-999.6377,-149.16,4.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x5,90,2026-03-09,-1170.5377,-984.0877,-186.45,5.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x5,120,2026-03-09,-1170.5377,-984.0877,-186.45,5.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x5,150,2026-03-09,-1180.5677,-994.1177,-186.45,5.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x5,180,2026-03-09,-1186.0877,-999.6377,-186.45,5.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x6,90,2026-03-09,-1207.8277,-984.0877,-223.74,6.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x6,120,2026-03-09,-1207.8277,-984.0877,-223.74,6.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x6,150,2026-03-09,-1217.8577,-994.1177,-223.74,6.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x6,180,2026-03-09,-1223.3777,-999.6377,-223.74,6.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x7,90,2026-03-09,-1245.1177,-984.0877,-261.03,7.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x7,120,2026-03-09,-1245.1177,-984.0877,-261.03,7.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x7,150,2026-03-09,-1255.1477,-994.1177,-261.03,7.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x7,180,2026-03-09,-1260.6677,-999.6377,-261.03,7.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x8,90,2026-03-09,-1282.4077,-984.0877,-298.32,8.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x8,120,2026-03-09,-1282.4077,-984.0877,-298.32,8.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x8,150,2026-03-09,-1292.4377,-994.1177,-298.32,8.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x8,180,2026-03-09,-1297.9577,-999.6377,-298.32,8.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x9,90,2026-03-09,-1319.6977,-984.0877,-335.61,9.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x9,120,2026-03-09,-1319.6977,-984.0877,-335.61,9.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x9,150,2026-03-09,-1329.7277,-994.1177,-335.61,9.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x9,180,2026-03-09,-1335.2477,-999.6377,-335.61,9.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x10,90,2026-03-09,-1356.9877,-984.0877,-372.9,10.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x10,120,2026-03-09,-1356.9877,-984.0877,-372.9,10.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x10,150,2026-03-09,-1367.0177,-994.1177,-372.9,10.0
S85SIG_M15_lb72_age8_t0.08_a0.04_w0.18_wb0.8_dj0_pv1_tr0_tl12_tm0.8_sl0.25_rr1x10,180,2026-03-09,-1372.5377,-999.6377,-372.9,10.0
