signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2025-07-18T15:20:00+07:00,2025-07-18T15:30:00+07:00,BUY,3346.13,3343.26,3365.18,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3327.36 vah=3344.76 poc=3340.41 vwap=3335.97
2025-07-18T15:40:00+07:00,2025-07-18T15:50:00+07:00,BUY,3347.9,3345.89,3362.29,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3327.36 vah=3344.76 poc=3340.41 vwap=3335.76
2025-07-18T15:55:00+07:00,2025-07-18T16:10:00+07:00,BUY,3349.94,3347.33,3367.25,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3327.36 vah=3344.76 poc=3340.41 vwap=3335.66
2025-07-18T16:15:00+07:00,2025-07-18T16:25:00+07:00,BUY,3346.84,3345.83,3353.51,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3328.60 vah=3344.76 poc=3340.41 vwap=3335.50
2025-07-18T16:30:00+07:00,2025-07-18T16:40:00+07:00,BUY,3348.62,3346.33,3364.25,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3328.60 vah=3344.76 poc=3340.41 vwap=3335.43
2025-07-18T16:45:00+07:00,2025-07-18T16:55:00+07:00,BUY,3348.79,3347.18,3360.38,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3328.50 vah=3345.63 poc=3340.12 vwap=3335.29
2025-07-18T17:00:00+07:00,2025-07-18T18:00:00+07:00,BUY,3349.24,3346.6,3367.64,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3328.18 vah=3345.55 poc=3340.34 vwap=3335.21
2025-07-18T18:05:00+07:00,2025-07-18T18:15:00+07:00,BUY,3349.96,3347.38,3367.86,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3328.63 vah=3345.28 poc=3339.56 vwap=3334.81
2025-07-18T18:20:00+07:00,2025-07-18T18:35:00+07:00,BUY,3351.0,3348.78,3366.46,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3329.67 vah=3345.28 poc=3339.56 vwap=3334.69
2025-07-18T18:40:00+07:00,2025-07-18T18:55:00+07:00,BUY,3351.78,3350.41,3361.21,SL,-1.57,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3328.98 vah=3345.00 poc=3339.82 vwap=3334.41
2025-07-18T19:00:00+07:00,2025-07-18T19:10:00+07:00,BUY,3352.45,3349.44,3374.48,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3328.91 vah=3343.80 poc=3339.61 vwap=3334.17
2025-07-18T19:15:00+07:00,2025-07-18T19:25:00+07:00,BUY,3352.93,3351.1,3365.26,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3328.91 vah=3343.80 poc=3339.61 vwap=3334.02
2025-07-18T19:30:00+07:00,2025-07-18T21:35:00+07:00,BUY,3353.51,3351.65,3366.69,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3328.91 vah=3343.80 poc=3339.61 vwap=3333.86
2025-07-18T21:45:00+07:00,2025-07-18T22:15:00+07:00,BUY,3354.17,3351.92,3370.08,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3331.79 vah=3353.75 poc=3338.78 vwap=3335.43
2025-07-18T22:25:00+07:00,2025-07-18T23:00:00+07:00,BUY,3354.07,3352.25,3365.61,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3331.79 vah=3353.75 poc=3338.78 vwap=3335.43
2025-07-18T23:05:00+07:00,2025-07-18T23:15:00+07:00,BUY,3354.31,3352.4,3367.52,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3331.79 vah=3353.75 poc=3338.78 vwap=3335.43
2025-07-18T23:25:00+07:00,2025-07-18T23:40:00+07:00,BUY,3353.95,3352.39,3365.03,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3331.79 vah=3353.75 poc=3338.78 vwap=3335.43
2025-07-18T23:45:00+07:00,2025-07-18T23:55:00+07:00,BUY,3355.13,3353.14,3368.82,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3331.79 vah=3353.75 poc=3338.78 vwap=3335.43
2025-07-19T00:35:00+07:00,2025-07-19T00:45:00+07:00,BUY,3354.99,3352.9,3369.86,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3331.79 vah=3353.75 poc=3338.78 vwap=3335.43
2025-07-21T20:05:00+07:00,2025-07-21T20:10:00+07:00,BUY,3376.3,3374.41,3387.37,SL,-2.09,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-21T20:40:00+07:00,2025-07-21T21:00:00+07:00,BUY,3385.91,3382.35,3410.75,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-21T21:05:00+07:00,2025-07-21T21:15:00+07:00,BUY,3387.48,3384.22,3410.46,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-21T21:20:00+07:00,2025-07-21T21:30:00+07:00,BUY,3388.31,3385.23,3409.79,SL,-3.28,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-21T21:45:00+07:00,2025-07-21T22:00:00+07:00,BUY,3391.24,3386.94,3420.3,SL,-4.5,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-21T22:15:00+07:00,2025-07-22T00:45:00+07:00,BUY,3394.69,3390.48,3424.56,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T00:50:00+07:00,2025-07-22T01:00:00+07:00,BUY,3394.64,3393.29,3404.17,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T01:10:00+07:00,2025-07-22T01:15:00+07:00,BUY,3393.18,3392.3,3398.94,SL,-1.08,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T01:25:00+07:00,2025-07-22T01:35:00+07:00,BUY,3392.32,3391.14,3400.66,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T01:40:00+07:00,2025-07-22T03:00:00+07:00,BUY,3391.97,3391.35,3396.23,TP,4.06,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T03:05:00+07:00,2025-07-22T07:35:00+07:00,BUY,3396.15,3394.77,3406.13,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T07:40:00+07:00,2025-07-22T08:00:00+07:00,BUY,3394.4,3392.94,3405.02,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T08:05:00+07:00,2025-07-22T08:15:00+07:00,BUY,3391.85,3389.87,3405.63,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T08:20:00+07:00,2025-07-22T08:55:00+07:00,BUY,3393.39,3390.56,3413.28,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T09:00:00+07:00,2025-07-22T09:05:00+07:00,BUY,3394.39,3392.22,3409.66,SL,-2.37,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T09:10:00+07:00,2025-07-22T09:20:00+07:00,BUY,3392.22,3389.25,3412.21,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T09:25:00+07:00,2025-07-22T09:35:00+07:00,BUY,3391.67,3389.99,3403.67,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T09:40:00+07:00,2025-07-22T09:50:00+07:00,BUY,3388.31,3386.41,3401.37,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T09:55:00+07:00,2025-07-22T13:45:00+07:00,BUY,3385.94,3384.56,3395.92,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T13:50:00+07:00,2025-07-22T14:00:00+07:00,BUY,3385.43,3384.68,3390.36,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T14:05:00+07:00,2025-07-22T14:15:00+07:00,BUY,3386.47,3384.1,3402.9,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T14:25:00+07:00,2025-07-22T14:35:00+07:00,BUY,3384.77,3384.21,3389.25,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T14:45:00+07:00,2025-07-22T14:55:00+07:00,BUY,3385.48,3384.07,3394.95,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T15:00:00+07:00,2025-07-22T15:15:00+07:00,BUY,3385.37,3383.92,3395.6,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T15:25:00+07:00,2025-07-22T16:20:00+07:00,BUY,3383.74,3383.04,3389.04,TP,5.1,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T16:25:00+07:00,2025-07-22T16:35:00+07:00,BUY,3388.51,3387.65,3394.61,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.27 vah=3375.70 poc=3364.84 vwap=3361.39
2025-07-22T16:45:00+07:00,2025-07-22T16:55:00+07:00,BUY,3389.3,3387.65,3400.93,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.55 vah=3375.70 poc=3365.00 vwap=3361.65
2025-07-22T17:00:00+07:00,2025-07-22T17:15:00+07:00,BUY,3388.77,3387.67,3395.75,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.55 vah=3375.70 poc=3365.00 vwap=3361.74
2025-07-22T17:20:00+07:00,2025-07-22T17:25:00+07:00,BUY,3386.1,3385.47,3390.83,SL,-0.83,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.55 vah=3375.70 poc=3365.00 vwap=3361.85
2025-07-22T17:30:00+07:00,2025-07-22T20:05:00+07:00,BUY,3385.5,3384.34,3393.38,TP,7.68,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3355.55 vah=3375.70 poc=3365.00 vwap=3361.94
2025-07-22T20:30:00+07:00,2025-07-22T21:05:00+07:00,BUY,3399.02,3397.11,3412.63,TP,13.41,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3385.02 vah=3397.99 poc=3387.97 vwap=3391.58
2025-07-22T21:10:00+07:00,2025-07-22T21:15:00+07:00,BUY,3409.99,3408.74,3419.06,SL,-1.45,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3385.02 vah=3397.99 poc=3387.97 vwap=3391.58
2025-07-22T21:20:00+07:00,2025-07-22T21:35:00+07:00,BUY,3413.23,3407.52,3453.12,BE,-0.2,S419 BUY Orochi BREAKOUT@VAH 7R,BREAKOUT@VAH val=3385.02 vah=3397.99 poc=3387.97 vwap=3391.58
