signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-18T20:40:00+07:00,2026-05-18T20:55:00+07:00,BUY,4563.02,4557.39,4602.43,BE,-0.2,S150 BUY Low-Impact Absorption 7R,"Anchor volume=2174, range=0.60ATR, impact=0.000248; opposite breakout confirmed"
2026-05-18T21:30:00+07:00,2026-05-18T21:40:00+07:00,BUY,4576.32,4570.3,4618.46,SL,-6.22,S150 BUY Low-Impact Absorption 7R,"Anchor volume=1810, range=0.65ATR, impact=0.000536; opposite breakout confirmed"
2026-05-20T21:35:00+07:00,2026-05-20T22:15:00+07:00,SELL,4488.19,4493.6,4450.31,BE,-0.2,S150 SELL Low-Impact Absorption 7R,"Anchor volume=2147, range=0.94ATR, impact=0.001011; opposite breakout confirmed"
2026-05-27T15:05:00+07:00,2026-05-27T15:20:00+07:00,SELL,4485.13,4489.12,4457.2,SL,-4.19,S150 SELL Low-Impact Absorption 7R,"Anchor volume=1537, range=0.69ATR, impact=0.001041; opposite breakout confirmed"
2026-06-15T22:45:00+07:00,2026-06-15T23:00:00+07:00,BUY,4358.8,4354.02,4392.26,SL,-4.98,S150 BUY Low-Impact Absorption 7R,"Anchor volume=1777, range=0.55ATR, impact=0.000287; opposite breakout confirmed"
2026-06-16T20:50:00+07:00,2026-06-16T21:00:00+07:00,BUY,4350.77,4348.14,4369.18,SL,-2.83,S150 BUY Low-Impact Absorption 7R,"Anchor volume=1370, range=0.51ATR, impact=0.000343; opposite breakout confirmed"
2026-06-18T22:40:00+07:00,2026-06-18T22:55:00+07:00,SELL,4248.19,4253.18,4213.25,SL,-5.19,S150 SELL Low-Impact Absorption 7R,"Anchor volume=1779, range=0.42ATR, impact=0.000618; opposite breakout confirmed"
2026-06-23T21:30:00+07:00,2026-06-24T02:40:00+07:00,BUY,4119.42,4113.57,4160.38,BE,-0.2,S150 BUY Low-Impact Absorption 7R,"Anchor volume=1644, range=0.79ATR, impact=0.000365; opposite breakout confirmed"
2026-06-24T22:20:00+07:00,2026-06-24T22:35:00+07:00,BUY,4021.26,4013.73,4073.98,BE,-0.2,S150 BUY Low-Impact Absorption 7R,"Anchor volume=2215, range=0.44ATR, impact=0.000646; opposite breakout confirmed"
2026-06-26T10:50:00+07:00,2026-06-26T11:00:00+07:00,SELL,3990.89,3994.93,3962.61,BE,-0.2,S150 SELL Low-Impact Absorption 7R,"Anchor volume=1579, range=0.57ATR, impact=0.000608; opposite breakout confirmed"
2026-07-06T21:20:00+07:00,2026-07-06T21:45:00+07:00,BUY,4142.36,4138.08,4172.32,BE,-0.2,S150 BUY Low-Impact Absorption 7R,"Anchor volume=1458, range=0.63ATR, impact=0.000912; opposite breakout confirmed"
