label,days,date,total,base_s87,overlay,weight
S97_BASELINE,90,2026-03-09,-978.3384,-978.3384,0.0,0.0
S97_BASELINE,120,2026-03-09,-976.2286,-976.2286,0.0,0.0
S97_BASELINE,150,2026-03-09,-986.2586,-986.2586,0.0,0.0
S97_BASELINE,180,2026-06-17,-999.9052,-999.9052,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom8_hbefore9x7.7,90,2026-03-17,-987.137,-942.092,-45.045,7.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom8_hbefore9x7.7,120,2026-03-17,-999.9312,-954.8863,-45.045,7.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom8_hbefore9x7.7,150,2026-03-09,-986.2586,-986.2586,0.0,7.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom8_hbefore9x7.7,180,2025-10-14,-997.1071,-997.1071,0.0,7.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom8_hbefore9x7.699,90,2026-03-17,-987.1312,-942.092,-45.0391,7.699
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom8_hbefore9x7.699,120,2026-03-17,-999.9254,-954.8863,-45.0391,7.699
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom8_hbefore9x7.699,150,2026-03-09,-986.2586,-986.2586,0.0,7.699
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom8_hbefore9x7.699,180,2025-10-14,-997.1071,-997.1071,0.0,7.699
