signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-01-21T08:55:00+07:00,2026-01-21T09:05:00+07:00,SELL,4838.64,4844.91,4732.67,BE,-0.2,S189 SELL ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=1.96 ATR breached empirical ES=0.92 ATR and reclaimed
2026-01-28T16:25:00+07:00,2026-01-28T16:40:00+07:00,BUY,5274.64,5267.87,5389.06,BE,-0.2,S189 BUY ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=-0.96 ATR breached empirical ES=-0.81 ATR and reclaimed
2026-01-28T20:05:00+07:00,2026-01-28T20:30:00+07:00,SELL,5284.59,5290.0,5193.16,BE,-0.2,S189 SELL ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=1.31 ATR breached empirical ES=1.10 ATR and reclaimed
2026-02-04T19:35:00+07:00,2026-02-04T20:30:00+07:00,SELL,5056.92,5064.04,4936.59,BE,-0.2,S189 SELL ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=1.72 ATR breached empirical ES=1.07 ATR and reclaimed
2026-02-10T09:25:00+07:00,2026-02-10T09:45:00+07:00,SELL,5051.59,5057.1,4958.47,BE,-0.2,S189 SELL ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=1.41 ATR breached empirical ES=1.04 ATR and reclaimed
2026-02-10T16:10:00+07:00,2026-02-10T16:25:00+07:00,SELL,5054.95,5063.8,4905.38,BE,-0.2,S189 SELL ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=1.11 ATR breached empirical ES=0.89 ATR and reclaimed
2026-02-17T15:05:00+07:00,2026-02-17T15:10:00+07:00,SELL,4921.73,4926.72,4837.39,SL,-5.19,S189 SELL ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=1.48 ATR breached empirical ES=1.17 ATR and reclaimed
2026-02-20T12:05:00+07:00,2026-02-20T12:35:00+07:00,SELL,5003.42,5006.37,4953.56,BE,-0.2,S189 SELL ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=1.82 ATR breached empirical ES=1.68 ATR and reclaimed
2026-02-23T19:45:00+07:00,2026-02-23T19:55:00+07:00,SELL,5162.44,5165.03,5118.66,BE,-0.2,S189 SELL ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=1.52 ATR breached empirical ES=1.38 ATR and reclaimed
2026-02-25T08:20:00+07:00,2026-02-25T08:25:00+07:00,SELL,5182.66,5187.71,5097.31,SL,-5.25,S189 SELL ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=1.13 ATR breached empirical ES=0.90 ATR and reclaimed
2026-02-26T03:50:00+07:00,2026-02-26T03:55:00+07:00,BUY,5176.32,5166.44,5343.3,SL,-10.08,S189 BUY ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=-1.06 ATR breached empirical ES=-0.88 ATR and reclaimed
2026-03-03T12:40:00+07:00,2026-03-03T12:45:00+07:00,BUY,5340.51,5334.03,5450.03,SL,-6.68,S189 BUY ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=-1.50 ATR breached empirical ES=-1.25 ATR and reclaimed
2026-03-05T13:00:00+07:00,2026-03-05T13:05:00+07:00,BUY,5150.34,5144.93,5241.77,SL,-5.61,S189 BUY ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=-1.68 ATR breached empirical ES=-0.97 ATR and reclaimed
2026-03-05T22:10:00+07:00,2026-03-05T23:10:00+07:00,BUY,5076.04,5059.31,5358.78,BE,-0.2,S189 BUY ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=-1.63 ATR breached empirical ES=-1.00 ATR and reclaimed
2026-03-06T16:40:00+07:00,2026-03-06T16:50:00+07:00,BUY,5094.46,5087.23,5216.65,SL,-7.43,S189 BUY ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=-1.39 ATR breached empirical ES=-0.88 ATR and reclaimed
2026-03-09T12:50:00+07:00,2026-03-09T13:10:00+07:00,SELL,5133.17,5141.16,4998.13,BE,-0.2,S189 SELL ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=1.79 ATR breached empirical ES=1.60 ATR and reclaimed
2026-03-12T18:20:00+07:00,2026-03-12T19:00:00+07:00,BUY,5175.97,5172.49,5234.79,BE,-0.2,S189 BUY ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=-1.20 ATR breached empirical ES=-1.05 ATR and reclaimed
2026-03-18T15:25:00+07:00,2026-03-18T15:45:00+07:00,BUY,4986.71,4983.16,5046.71,BE,-0.2,S189 BUY ES Structural Sweep 16.9R,Expected-shortfall tail plus structural liquidity sweep; Return=-1.22 ATR breached empirical ES=-1.12 ATR and reclaimed
