weight,pass_floor_streak,avg_day,min_day,worst_day
888.785,True,1609.519,1536.316,-999.90966
888.786,False,1609.519,1536.316,-999.91352
888.787,False,1609.5191,1536.316,-999.91956
888.788,False,1609.5192,1536.316,-999.9256
888.789,False,1609.5192,1536.316,-999.93164
888.79,False,1609.5193,1536.316,-999.93768
888.791,False,1609.5193,1536.316,-999.94372
888.792,False,1609.5194,1536.316,-999.94976
888.793,False,1609.5194,1536.3161,-999.9558
888.794,False,1609.5195,1536.3161,-999.96184
888.795,False,1609.5196,1536.3161,-999.96788
888.796,False,1609.5196,1536.3161,-999.97392
888.797,False,1609.5197,1536.3161,-999.97996
888.798,False,1609.5197,1536.3161,-999.986
888.799,False,1609.5198,1536.3161,-999.99204
888.8,False,1609.5199,1536.3161,-999.99808
888.801,False,1609.5199,1536.3161,-1000.00412
888.802,False,1609.52,1536.3161,-1000.01016
888.803,False,1609.52,1536.3161,-1000.0162
888.804,False,1609.5201,1536.3161,-1000.02224
888.805,False,1609.5201,1536.3161,-1000.02828
888.806,False,1609.5202,1536.3161,-1000.03432
888.807,False,1609.5203,1536.3161,-1000.04036
888.808,False,1609.5203,1536.3161,-1000.0464
888.809,False,1609.5204,1536.3161,-1000.05244
888.81,False,1609.5204,1536.3161,-1000.05848
888.811,False,1609.5205,1536.3161,-1000.06452
888.812,False,1609.5205,1536.3161,-1000.07056
888.813,False,1609.5206,1536.3161,-1000.0766
888.814,False,1609.5207,1536.3161,-1000.08264
888.815,False,1609.5207,1536.3161,-1000.08868
888.816,False,1609.5208,1536.3161,-1000.09472
888.817,False,1609.5208,1536.3161,-1000.10076
888.818,False,1609.5209,1536.3161,-1000.1068
888.819,False,1609.521,1536.3161,-1000.11284
888.82,False,1609.521,1536.3161,-1000.11888
888.821,False,1609.5211,1536.3161,-1000.12492
888.822,False,1609.5211,1536.3161,-1000.13096
888.823,False,1609.5212,1536.3161,-1000.137
888.824,False,1609.5212,1536.3161,-1000.14304
888.825,False,1609.5213,1536.3161,-1000.14908
888.826,False,1609.5214,1536.3161,-1000.15512
888.827,False,1609.5214,1536.3161,-1000.16116
888.828,False,1609.5215,1536.3161,-1000.1672
888.829,False,1609.5215,1536.3161,-1000.17324
888.83,False,1609.5216,1536.3161,-1000.17928
888.831,False,1609.5217,1536.3161,-1000.18532
888.832,False,1609.5217,1536.3161,-1000.19136
888.833,False,1609.5218,1536.3161,-1000.1974
888.834,False,1609.5218,1536.3161,-1000.20344
888.835,False,1609.5219,1536.3161,-1000.20948
888.836,False,1609.5219,1536.3161,-1000.21552
888.837,False,1609.522,1536.3161,-1000.22156
888.838,False,1609.5221,1536.3161,-1000.2276
888.839,False,1609.5221,1536.3161,-1000.23364
888.84,False,1609.5222,1536.3161,-1000.23968
888.841,False,1609.5222,1536.3161,-1000.24572
888.842,False,1609.5223,1536.3161,-1000.25176
888.843,False,1609.5223,1536.3162,-1000.2578
888.844,False,1609.5224,1536.3162,-1000.26384
888.845,False,1609.5225,1536.3162,-1000.26988
888.846,False,1609.5225,1536.3162,-1000.27592
888.847,False,1609.5226,1536.3162,-1000.28196
888.848,False,1609.5226,1536.3162,-1000.288
888.849,False,1609.5227,1536.3162,-1000.29404
888.85,False,1609.5228,1536.3162,-1000.30008
888.851,False,1609.5228,1536.3162,-1000.30612
888.852,False,1609.5229,1536.3162,-1000.31216
888.853,False,1609.5229,1536.3162,-1000.3182
888.854,False,1609.523,1536.3162,-1000.32424
888.855,False,1609.523,1536.3162,-1000.33028
888.856,False,1609.5231,1536.3162,-1000.33632
888.857,False,1609.5232,1536.3162,-1000.34236
888.858,False,1609.5232,1536.3162,-1000.3484
888.859,False,1609.5233,1536.3162,-1000.35444
888.86,False,1609.5233,1536.3162,-1000.36048
888.861,False,1609.5234,1536.3162,-1000.36652
888.862,False,1609.5235,1536.3162,-1000.37256
888.863,False,1609.5235,1536.3162,-1000.3786
888.864,False,1609.5236,1536.3162,-1000.38464
888.865,False,1609.5236,1536.3162,-1000.39068
888.866,False,1609.5237,1536.3162,-1000.39672
888.867,False,1609.5237,1536.3162,-1000.40276
888.868,False,1609.5238,1536.3162,-1000.4088
888.869,False,1609.5239,1536.3162,-1000.41484
888.87,False,1609.5239,1536.3162,-1000.42088
888.871,False,1609.524,1536.3162,-1000.42692
888.872,False,1609.524,1536.3162,-1000.43296
888.873,False,1609.5241,1536.3162,-1000.439
888.874,False,1609.5241,1536.3162,-1000.44504
888.875,False,1609.5242,1536.3162,-1000.45108
888.876,False,1609.5243,1536.3162,-1000.45712
888.877,False,1609.5243,1536.3162,-1000.46316
888.878,False,1609.5244,1536.3162,-1000.4692
888.879,False,1609.5244,1536.3162,-1000.47524
888.88,False,1609.5245,1536.3162,-1000.48128
888.881,False,1609.5246,1536.3162,-1000.48732
888.882,False,1609.5246,1536.3162,-1000.49336
888.883,False,1609.5247,1536.3162,-1000.4994
888.884,False,1609.5247,1536.3162,-1000.50544
888.885,False,1609.5248,1536.3162,-1000.51148
888.886,False,1609.5248,1536.3162,-1000.51752
888.887,False,1609.5249,1536.3162,-1000.52356
888.888,False,1609.525,1536.3162,-1000.5296
888.889,False,1609.525,1536.3162,-1000.53564
888.89,False,1609.5251,1536.3162,-1000.54168
888.891,False,1609.5251,1536.3162,-1000.54772
888.892,False,1609.5252,1536.3162,-1000.55376
888.893,False,1609.5253,1536.3163,-1000.5598
888.894,False,1609.5253,1536.3163,-1000.56584
888.895,False,1609.5254,1536.3163,-1000.57188
888.896,False,1609.5254,1536.3163,-1000.57792
888.897,False,1609.5255,1536.3163,-1000.58396
888.898,False,1609.5255,1536.3163,-1000.59
888.899,False,1609.5256,1536.3163,-1000.59604
888.9,False,1609.5257,1536.3163,-1000.60208
888.901,False,1609.5257,1536.3163,-1000.60812
888.902,False,1609.5258,1536.3163,-1000.61416
888.903,False,1609.5258,1536.3163,-1000.6202
888.904,False,1609.5259,1536.3163,-1000.62624
888.905,False,1609.5259,1536.3163,-1000.63228
888.906,False,1609.526,1536.3163,-1000.63832
888.907,False,1609.5261,1536.3163,-1000.64436
888.908,False,1609.5261,1536.3163,-1000.6504
888.909,False,1609.5262,1536.3163,-1000.65644
888.91,False,1609.5262,1536.3163,-1000.66248
888.911,False,1609.5263,1536.3163,-1000.66852
888.912,False,1609.5264,1536.3163,-1000.67456
888.913,False,1609.5264,1536.3163,-1000.6806
888.914,False,1609.5265,1536.3163,-1000.68664
888.915,False,1609.5265,1536.3163,-1000.69268
888.916,False,1609.5266,1536.3163,-1000.69872
888.917,False,1609.5266,1536.3163,-1000.70476
888.918,False,1609.5267,1536.3163,-1000.7108
888.919,False,1609.5268,1536.3163,-1000.71684
888.92,False,1609.5268,1536.3163,-1000.72288
888.921,False,1609.5269,1536.3163,-1000.72892
888.922,False,1609.5269,1536.3163,-1000.73496
888.923,False,1609.527,1536.3163,-1000.741
888.924,False,1609.5271,1536.3163,-1000.74704
888.925,False,1609.5271,1536.3163,-1000.75308
888.926,False,1609.5272,1536.3163,-1000.75912
888.927,False,1609.5272,1536.3163,-1000.76516
888.928,False,1609.5273,1536.3163,-1000.7712
888.929,False,1609.5273,1536.3163,-1000.77724
888.93,False,1609.5274,1536.3163,-1000.78328
888.931,False,1609.5275,1536.3163,-1000.78932
888.932,False,1609.5275,1536.3163,-1000.79536
888.933,False,1609.5276,1536.3163,-1000.8014
888.934,False,1609.5276,1536.3163,-1000.80744
888.935,False,1609.5277,1536.3163,-1000.81348
888.936,False,1609.5277,1536.3163,-1000.81952
888.937,False,1609.5278,1536.3163,-1000.82556
888.938,False,1609.5279,1536.3163,-1000.8316
888.939,False,1609.5279,1536.3163,-1000.83764
888.94,False,1609.528,1536.3163,-1000.84368
888.941,False,1609.528,1536.3163,-1000.84972
888.942,False,1609.5281,1536.3163,-1000.85576
888.943,False,1609.5282,1536.3164,-1000.8618
888.944,False,1609.5282,1536.3164,-1000.86784
888.945,False,1609.5283,1536.3164,-1000.87388
888.946,False,1609.5283,1536.3164,-1000.87992
888.947,False,1609.5284,1536.3164,-1000.88596
888.948,False,1609.5284,1536.3164,-1000.892
888.949,False,1609.5285,1536.3164,-1000.89804
888.95,False,1609.5286,1536.3164,-1000.90408
888.951,False,1609.5286,1536.3164,-1000.91012
888.952,False,1609.5287,1536.3164,-1000.91616
888.953,False,1609.5287,1536.3164,-1000.9222
888.954,False,1609.5288,1536.3164,-1000.92824
888.955,False,1609.5289,1536.3164,-1000.93428
888.956,False,1609.5289,1536.3164,-1000.94032
888.957,False,1609.529,1536.3164,-1000.94636
888.958,False,1609.529,1536.3164,-1000.9524
888.959,False,1609.5291,1536.3164,-1000.95844
888.96,False,1609.5291,1536.3164,-1000.96448
888.961,False,1609.5292,1536.3164,-1000.97052
888.962,False,1609.5293,1536.3164,-1000.97656
888.963,False,1609.5293,1536.3164,-1000.9826
888.964,False,1609.5294,1536.3164,-1000.98864
888.965,False,1609.5294,1536.3164,-1000.99468
888.966,False,1609.5295,1536.3164,-1001.00072
888.967,False,1609.5295,1536.3164,-1001.00676
888.968,False,1609.5296,1536.3164,-1001.0128
888.969,False,1609.5297,1536.3164,-1001.01884
