signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-05-20T19:20:00+07:00,2026-05-20T19:40:00+07:00,BUY,4495.97,4490.87,4537.5,BE,-0.2,S371 BUY Realized Skewness 8R,"realized skew 0.6336->0.8636, ratio=1.3630, path=0.2244"
2026-05-21T18:35:00+07:00,2026-05-21T18:45:00+07:00,SELL,4508.89,4518.51,4429.49,BE,-0.2,S371 SELL Realized Skewness 8R,"realized skew 0.5967->2.7916, ratio=4.6781, path=0.3445"
2026-05-25T18:05:00+07:00,2026-05-25T18:25:00+07:00,BUY,4571.0,4568.72,4589.79,BE,-0.2,S371 BUY Realized Skewness 8R,"realized skew 0.8535->2.1304, ratio=2.4961, path=0.5828"
2026-05-25T19:15:00+07:00,2026-05-25T19:25:00+07:00,BUY,4574.99,4571.7,4600.69,BE,-0.2,S371 BUY Realized Skewness 8R,"realized skew 0.3506->1.3066, ratio=3.7267, path=0.3639"
2026-05-26T20:35:00+07:00,2026-05-26T20:40:00+07:00,SELL,4502.32,4510.98,4433.4,SL,-8.86,S371 SELL Realized Skewness 8R,"realized skew 0.2999->1.2552, ratio=4.1859, path=0.4676"
2026-05-27T18:25:00+07:00,2026-05-27T18:45:00+07:00,SELL,4476.79,4480.41,4449.36,TP,27.23,S371 SELL Realized Skewness 8R,"realized skew 0.6268->1.1995, ratio=1.9138, path=0.3943"
2026-06-01T21:50:00+07:00,2026-06-01T22:05:00+07:00,SELL,4454.79,4466.39,4360.36,BE,-0.2,S371 SELL Realized Skewness 8R,"realized skew 0.3738->2.0474, ratio=5.4774, path=0.5142"
2026-06-02T15:55:00+07:00,2026-06-02T16:10:00+07:00,BUY,4535.12,4530.43,4572.46,BE,-0.2,S371 BUY Realized Skewness 8R,"realized skew 1.0947->2.1137, ratio=1.9309, path=0.2881"
2026-06-04T19:40:00+07:00,2026-06-04T20:15:00+07:00,BUY,4491.48,4486.23,4533.31,BE,-0.2,S371 BUY Realized Skewness 8R,"realized skew 0.2741->1.6632, ratio=6.0679, path=0.3728"
2026-06-04T22:45:00+07:00,2026-06-04T23:00:00+07:00,SELL,4466.47,4476.14,4389.01,BE,-0.2,S371 SELL Realized Skewness 8R,"realized skew 0.4667->1.3091, ratio=2.8049, path=0.4887"
2026-06-05T20:45:00+07:00,2026-06-05T22:00:00+07:00,SELL,4440.23,4449.61,4365.1,TP,74.93,S371 SELL Realized Skewness 8R,"realized skew 1.0285->1.3141, ratio=1.2777, path=0.3133"
2026-06-05T22:10:00+07:00,2026-06-05T22:20:00+07:00,SELL,4366.27,4378.24,4269.7,BE,-0.2,S371 SELL Realized Skewness 8R,"realized skew 0.5878->1.7419, ratio=2.9632, path=0.6139"
2026-06-08T17:30:00+07:00,2026-06-08T17:35:00+07:00,SELL,4273.9,4281.31,4214.89,SL,-7.61,S371 SELL Realized Skewness 8R,"realized skew 0.2808->1.0193, ratio=3.6303, path=0.3559"
2026-06-08T19:05:00+07:00,2026-06-09T21:45:00+07:00,BUY,4306.28,4299.53,4361.09,TP,54.61,S371 BUY Realized Skewness 8R,"realized skew 0.6636->1.6958, ratio=2.5556, path=0.2252"
2026-06-10T17:10:00+07:00,2026-06-10T17:15:00+07:00,SELL,4165.07,4174.79,4087.4,SL,-9.92,S371 SELL Realized Skewness 8R,"realized skew 0.7701->2.3795, ratio=3.0898, path=0.2926"
2026-06-12T17:30:00+07:00,2026-06-12T17:40:00+07:00,BUY,4225.93,4218.77,4281.86,BE,-0.2,S371 BUY Realized Skewness 8R,"realized skew 0.7042->2.3371, ratio=3.3188, path=0.6281"
2026-06-15T16:00:00+07:00,2026-06-15T16:10:00+07:00,BUY,4328.41,4321.42,4384.52,BE,-0.2,S371 BUY Realized Skewness 8R,"realized skew 1.4038->1.9071, ratio=1.3585, path=0.4132"
2026-06-15T17:00:00+07:00,2026-06-15T17:10:00+07:00,BUY,4341.4,4333.78,4402.19,BE,-0.2,S371 BUY Realized Skewness 8R,"realized skew 0.5112->2.2098, ratio=4.3225, path=0.3355"
2026-06-18T16:40:00+07:00,2026-06-18T19:10:00+07:00,SELL,4281.6,4286.57,4242.74,TP,38.66,S371 SELL Realized Skewness 8R,"realized skew 0.5889->1.6215, ratio=2.7535, path=0.3963"
2026-06-19T20:55:00+07:00,2026-06-19T21:00:00+07:00,BUY,4179.09,4169.12,4257.33,SL,-10.17,S371 BUY Realized Skewness 8R,"realized skew 1.5946->3.3288, ratio=2.0876, path=0.4072"
