signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2026-06-03T15:30:00+07:00,2026-06-03T15:40:00+07:00,BUY,4461.52,4453.93,4522.15,BE,-0.2,S350 BUY Occupation Exhaustion 8R,"VW anchor=4476.89, occupation=1.000, distance=2.426ATR, sweep=0.161ATR, wick=0.241"
2026-06-03T16:00:00+07:00,2026-06-03T16:35:00+07:00,BUY,4457.85,4450.42,4516.21,BE,-0.2,S350 BUY Occupation Exhaustion 8R,"VW anchor=4474.66, occupation=1.000, distance=2.588ATR, sweep=0.356ATR, wick=0.293"
2026-06-03T17:35:00+07:00,2026-06-03T17:45:00+07:00,BUY,4446.96,4438.48,4514.9,BE,-0.2,S350 BUY Occupation Exhaustion 8R,"VW anchor=4465.94, occupation=1.000, distance=1.996ATR, sweep=0.065ATR, wick=0.369"
2026-06-04T16:25:00+07:00,2026-06-04T16:35:00+07:00,BUY,4463.49,4458.25,4505.24,BE,-0.2,S350 BUY Occupation Exhaustion 8R,"VW anchor=4471.82, occupation=1.000, distance=1.627ATR, sweep=0.046ATR, wick=0.249"
2026-06-04T19:10:00+07:00,2026-06-04T19:15:00+07:00,SELL,4473.61,4479.07,4429.66,SL,-5.66,S350 SELL Occupation Exhaustion 8R,"VW anchor=4467.30, occupation=0.850, distance=0.774ATR, sweep=0.127ATR, wick=0.238"
2026-06-04T19:30:00+07:00,2026-06-04T19:40:00+07:00,SELL,4485.23,4493.07,4422.42,BE,-0.2,S350 SELL Occupation Exhaustion 8R,"VW anchor=4466.78, occupation=1.000, distance=0.909ATR, sweep=0.371ATR, wick=0.373"
2026-06-05T16:30:00+07:00,2026-06-05T16:45:00+07:00,SELL,4463.38,4468.51,4421.98,BE,-0.2,S350 SELL Occupation Exhaustion 8R,"VW anchor=4442.32, occupation=1.000, distance=5.054ATR, sweep=0.207ATR, wick=0.268"
2026-06-05T20:20:00+07:00,2026-06-05T20:55:00+07:00,SELL,4468.43,4476.2,4406.71,TP,61.52,S350 SELL Occupation Exhaustion 8R,"VW anchor=4462.01, occupation=0.850, distance=0.926ATR, sweep=0.125ATR, wick=0.347"
2026-06-09T16:05:00+07:00,2026-06-09T16:50:00+07:00,BUY,4326.71,4320.91,4371.85,BE,-0.2,S350 BUY Occupation Exhaustion 8R,"VW anchor=4337.43, occupation=0.850, distance=1.485ATR, sweep=0.206ATR, wick=0.327"
2026-06-09T21:00:00+07:00,2026-06-09T21:10:00+07:00,SELL,4339.59,4345.85,4288.43,BE,-0.2,S350 SELL Occupation Exhaustion 8R,"VW anchor=4330.88, occupation=1.000, distance=2.104ATR, sweep=0.281ATR, wick=0.558"
2026-06-10T20:25:00+07:00,2026-06-10T21:15:00+07:00,BUY,4141.2,4130.22,4228.86,BE,-0.2,S350 BUY Occupation Exhaustion 8R,"VW anchor=4177.50, occupation=1.000, distance=2.550ATR, sweep=0.430ATR, wick=0.337"
2026-06-11T20:00:00+07:00,2026-06-11T20:10:00+07:00,BUY,4086.49,4077.99,4154.77,SL,-8.7,S350 BUY Occupation Exhaustion 8R,"VW anchor=4095.11, occupation=1.000, distance=1.214ATR, sweep=0.251ATR, wick=0.245"
2026-06-12T21:00:00+07:00,2026-06-12T21:10:00+07:00,BUY,4197.04,4186.08,4284.46,BE,-0.2,S350 BUY Occupation Exhaustion 8R,"VW anchor=4210.42, occupation=0.850, distance=1.177ATR, sweep=0.315ATR, wick=0.452"
2026-06-18T15:40:00+07:00,2026-06-18T15:50:00+07:00,BUY,4297.67,4292.88,4336.26,BE,-0.2,S350 BUY Occupation Exhaustion 8R,"VW anchor=4316.72, occupation=1.000, distance=2.637ATR, sweep=0.135ATR, wick=0.236"
2026-06-18T22:15:00+07:00,2026-06-18T22:25:00+07:00,BUY,4249.66,4236.65,4352.4,BE,-0.2,S350 BUY Occupation Exhaustion 8R,"VW anchor=4260.08, occupation=0.750, distance=0.707ATR, sweep=0.244ATR, wick=0.337"
