weight,valid,avg_day,min_day,worst_day,streak
145.0,True,2625.4883,2447.7654,-999.9991,3
145.001,True,2625.4884,2447.7655,-999.9991,3
145.002,True,2625.4885,2447.7657,-999.9991,3
145.003,True,2625.4886,2447.7658,-999.9991,3
145.004,True,2625.4887,2447.766,-999.9991,3
145.005,True,2625.4889,2447.7661,-999.9991,3
145.006,True,2625.489,2447.7663,-999.9991,3
145.007,True,2625.4891,2447.7665,-999.9991,3
145.008,True,2625.4892,2447.7666,-999.9991,3
145.009,True,2625.4893,2447.7668,-999.9991,3
145.01,True,2625.4894,2447.7669,-999.9991,3
145.011,True,2625.4895,2447.7671,-999.9991,3
145.012,True,2625.4896,2447.7672,-999.9991,3
145.013,True,2625.4897,2447.7674,-999.9991,3
145.014,True,2625.4898,2447.7675,-999.9991,3
145.015,True,2625.49,2447.7677,-999.9991,3
145.016,True,2625.4901,2447.7678,-999.9991,3
145.017,True,2625.4902,2447.768,-999.9991,3
145.018,True,2625.4903,2447.7682,-999.9991,3
145.019,True,2625.4904,2447.7683,-999.9991,3
145.02,True,2625.4905,2447.7685,-999.9991,3
145.021,True,2625.4906,2447.7686,-999.9991,3
145.022,True,2625.4907,2447.7688,-999.9991,3
145.023,True,2625.4908,2447.7689,-999.9991,3
145.024,True,2625.4909,2447.7691,-999.9991,3
145.025,True,2625.4911,2447.7692,-999.9991,3
145.026,True,2625.4912,2447.7694,-999.9991,3
145.027,True,2625.4913,2447.7695,-999.9991,3
145.028,True,2625.4914,2447.7697,-999.9991,3
145.029,True,2625.4915,2447.7699,-999.9991,3
145.03,True,2625.4916,2447.77,-999.9991,3
145.031,True,2625.4917,2447.7702,-999.9991,3
145.032,True,2625.4918,2447.7703,-999.9991,3
145.033,True,2625.4919,2447.7705,-999.9991,3
145.034,True,2625.492,2447.7706,-999.9991,3
145.035,True,2625.4922,2447.7708,-999.9991,3
145.036,True,2625.4923,2447.7709,-999.9991,3
145.037,True,2625.4924,2447.7711,-999.9991,3
145.038,True,2625.4925,2447.7712,-999.9991,3
145.039,True,2625.4926,2447.7714,-999.9991,3
145.04,True,2625.4927,2447.7715,-999.9991,3
145.041,True,2625.4928,2447.7717,-999.9991,3
145.042,True,2625.4929,2447.7719,-999.9991,3
145.043,True,2625.493,2447.772,-999.9991,3
145.044,True,2625.4931,2447.7722,-999.9991,3
145.045,True,2625.4933,2447.7723,-999.9991,3
145.046,True,2625.4934,2447.7725,-999.9991,3
145.047,True,2625.4935,2447.7726,-999.9991,3
145.048,True,2625.4936,2447.7728,-999.9991,3
145.049,True,2625.4937,2447.7729,-999.9991,3
145.05,True,2625.4938,2447.7731,-999.9991,3
145.051,True,2625.4939,2447.7732,-999.9991,3
145.052,True,2625.494,2447.7734,-999.9991,3
145.053,True,2625.4941,2447.7736,-999.9991,3
145.054,True,2625.4942,2447.7737,-999.9991,3
145.055,True,2625.4944,2447.7739,-999.9991,3
145.056,True,2625.4945,2447.774,-999.9991,3
145.057,True,2625.4946,2447.7742,-999.9991,3
145.058,True,2625.4947,2447.7743,-999.9991,3
145.059,True,2625.4948,2447.7745,-999.9991,3
145.06,True,2625.4949,2447.7746,-999.9991,3
145.061,True,2625.495,2447.7748,-999.9991,3
145.062,True,2625.4951,2447.7749,-999.9991,3
145.063,True,2625.4952,2447.7751,-999.9991,3
145.064,True,2625.4953,2447.7753,-999.9991,3
145.065,True,2625.4955,2447.7754,-999.9991,3
145.066,True,2625.4956,2447.7756,-999.9991,3
145.067,True,2625.4957,2447.7757,-999.9991,3
145.068,True,2625.4958,2447.7759,-999.9991,3
145.069,True,2625.4959,2447.776,-999.9991,3
145.07,True,2625.496,2447.7762,-999.9991,3
145.071,True,2625.4961,2447.7763,-999.9991,3
145.072,True,2625.4962,2447.7765,-999.9991,3
145.073,True,2625.4963,2447.7766,-999.9991,3
145.074,True,2625.4964,2447.7768,-999.9991,3
145.075,True,2625.4966,2447.777,-999.9991,3
145.076,True,2625.4967,2447.7771,-999.9991,3
145.077,True,2625.4968,2447.7773,-999.9991,3
145.078,True,2625.4969,2447.7774,-999.9991,3
145.079,True,2625.497,2447.7776,-999.9991,3
145.08,True,2625.4971,2447.7777,-999.9991,3
145.081,True,2625.4972,2447.7779,-999.9991,3
145.082,True,2625.4973,2447.778,-999.9991,3
145.083,True,2625.4974,2447.7782,-999.9991,3
145.084,True,2625.4975,2447.7783,-999.9991,3
145.085,True,2625.4977,2447.7785,-999.9991,3
145.086,True,2625.4978,2447.7787,-999.9991,3
145.087,True,2625.4979,2447.7788,-999.9991,3
145.088,True,2625.498,2447.779,-999.9991,3
145.089,True,2625.4981,2447.7791,-999.9991,3
145.09,True,2625.4982,2447.7793,-999.9991,3
145.091,True,2625.4983,2447.7794,-999.9991,3
145.092,True,2625.4984,2447.7796,-999.9991,3
145.093,True,2625.4985,2447.7797,-999.9991,3
145.094,True,2625.4986,2447.7799,-999.9991,3
145.095,True,2625.4988,2447.78,-999.9991,3
145.096,True,2625.4989,2447.7802,-999.9991,3
145.097,True,2625.499,2447.7804,-999.9991,3
145.098,True,2625.4991,2447.7805,-999.9991,3
145.099,True,2625.4992,2447.7807,-999.9991,3
145.1,True,2625.4993,2447.7808,-999.9991,3
145.101,True,2625.4994,2447.781,-999.9991,3
145.102,True,2625.4995,2447.7811,-999.9991,3
145.103,True,2625.4996,2447.7813,-999.9991,3
145.104,True,2625.4997,2447.7814,-999.9991,3
145.105,True,2625.4999,2447.7816,-999.9991,3
145.106,True,2625.5,2447.7817,-999.9991,3
145.107,True,2625.5001,2447.7819,-999.9991,3
145.108,True,2625.5002,2447.7821,-999.9991,3
145.109,True,2625.5003,2447.7822,-999.9991,3
145.11,True,2625.5004,2447.7824,-999.9991,3
145.111,True,2625.5005,2447.7825,-999.9991,3
