signal_time,exit_time,direction,entry,sl,tp,outcome,profit,pattern,reason
2025-07-08T16:05:00+07:00,2025-07-08T16:15:00+07:00,BUY,3328.83,3326.01,3348.41,BE,-0.2,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=3.1613, shock=-0.000634, pre_path=0.4953, wick=0.5057, recovery=0.5057"
2025-07-10T21:00:00+07:00,2025-07-10T21:10:00+07:00,SELL,3327.09,3329.6,3309.6,BE,-0.2,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=6.7951, shock=0.001013, pre_path=0.5374, wick=0.4031, recovery=0.4031"
2025-07-14T20:20:00+07:00,2025-07-14T20:25:00+07:00,BUY,3359.82,3357.66,3375.82,SL,-2.36,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=3.5807, shock=-0.000830, pre_path=0.4728, wick=0.4245, recovery=0.4245"
2025-07-18T17:05:00+07:00,2025-07-18T17:15:00+07:00,SELL,3351.97,3354.62,3333.34,BE,-0.2,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=7.0088, shock=0.000815, pre_path=0.1589, wick=0.4848, recovery=0.4848"
2025-07-31T15:45:00+07:00,2025-07-31T16:05:00+07:00,SELL,3306.66,3309.74,3283.98,BE,-0.2,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=3.5016, shock=0.000720, pre_path=0.2970, wick=0.5552, recovery=0.5552"
2025-08-01T18:50:00+07:00,2025-08-01T19:00:00+07:00,SELL,3299.57,3303.21,3273.44,BE,-0.2,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=6.6775, shock=0.000816, pre_path=0.3421, wick=0.5623, recovery=0.5623"
2025-08-01T20:35:00+07:00,2025-08-01T20:40:00+07:00,SELL,3331.74,3335.51,3301.9,SL,-3.97,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=4.1806, shock=0.000943, pre_path=0.7495, wick=0.5396, recovery=0.5396"
2025-08-05T22:00:00+07:00,2025-08-05T22:15:00+07:00,SELL,3376.4,3380.94,3344.37,BE,-0.2,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=3.1219, shock=0.000862, pre_path=0.3731, wick=0.5276, recovery=0.5276"
2025-08-07T15:25:00+07:00,2025-08-07T15:30:00+07:00,SELL,3392.2,3393.95,3379.87,SL,-1.95,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=3.5926, shock=0.000699, pre_path=0.8648, wick=0.4100, recovery=0.4100"
2025-08-14T15:55:00+07:00,2025-08-14T16:00:00+07:00,BUY,3346.06,3343.46,3364.66,SL,-2.8,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=3.1535, shock=-0.000839, pre_path=0.5762, wick=0.4495, recovery=0.4495"
2025-08-14T20:30:00+07:00,2025-08-14T20:40:00+07:00,BUY,3347.95,3341.92,3390.32,BE,-0.2,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=15.3841, shock=-0.001597, pre_path=0.1772, wick=0.5262, recovery=0.5262"
2025-08-22T20:30:00+07:00,2025-08-22T20:40:00+07:00,BUY,3323.76,3321.32,3340.76,BE,-0.2,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=3.3427, shock=-0.000674, pre_path=0.2668, wick=0.4046, recovery=0.4046"
2025-08-26T15:10:00+07:00,2025-08-26T15:15:00+07:00,BUY,3372.24,3370.12,3385.32,SL,-2.32,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=3.3161, shock=-0.000575, pre_path=0.2060, wick=0.4395, recovery=0.4395"
2025-08-29T22:10:00+07:00,2025-08-29T22:20:00+07:00,SELL,3435.29,3437.5,3420.06,BE,-0.2,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=3.2029, shock=0.000818, pre_path=0.8484, wick=0.4149, recovery=0.4149"
2025-09-18T21:05:00+07:00,2025-09-18T21:15:00+07:00,BUY,3658.62,3655.36,3681.52,BE,-0.2,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=4.5622, shock=-0.001106, pre_path=0.1514, wick=0.4310, recovery=0.4310"
2025-09-29T19:40:00+07:00,2025-09-29T19:50:00+07:00,SELL,3827.27,3829.45,3811.77,BE,-0.2,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=3.9395, shock=0.000653, pre_path=0.6673, wick=0.4221, recovery=0.4221"
2025-10-15T17:20:00+07:00,2025-10-15T20:15:00+07:00,BUY,4183.72,4171.72,4268.04,BE,-0.2,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=7.4286, shock=-0.001803, pre_path=0.6498, wick=0.5697, recovery=0.5697"
2025-11-11T21:20:00+07:00,2025-11-11T21:25:00+07:00,BUY,4132.71,4129.21,4157.62,SL,-3.7,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=4.9477, shock=-0.001018, pre_path=0.2992, wick=0.4440, recovery=0.4440"
2025-11-26T19:45:00+07:00,2025-11-26T20:00:00+07:00,BUY,4154.52,4148.52,4197.0,BE,-0.2,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=3.6883, shock=-0.000905, pre_path=0.3359, wick=0.5804, recovery=0.5804"
2025-11-26T21:05:00+07:00,2025-11-26T21:15:00+07:00,BUY,4146.92,4139.79,4197.31,BE,-0.2,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=14.0421, shock=-0.002235, pre_path=0.1685, wick=0.4116, recovery=0.4116"
2025-12-01T21:40:00+07:00,2025-12-01T22:15:00+07:00,BUY,4225.35,4219.24,4266.84,BE,-0.2,S368 BUY Bipower Jump Exhaustion 7R,"jump/bpv=3.3020, shock=-0.001516, pre_path=0.7370, wick=0.4076, recovery=0.4076"
2025-12-09T16:05:00+07:00,2025-12-09T16:15:00+07:00,SELL,4202.31,4205.86,4176.66,BE,-0.2,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=5.0020, shock=0.000950, pre_path=0.6356, wick=0.4505, recovery=0.4505"
2025-12-12T20:30:00+07:00,2025-12-12T20:40:00+07:00,SELL,4341.78,4346.39,4309.67,BE,-0.2,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=5.2895, shock=0.001346, pre_path=0.2867, wick=0.4245, recovery=0.4245"
2025-12-16T20:30:00+07:00,2025-12-16T20:40:00+07:00,SELL,4307.33,4312.9,4268.18,BE,-0.2,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=7.7014, shock=0.001320, pre_path=0.5093, wick=0.4887, recovery=0.4887"
2025-12-17T20:30:00+07:00,2025-12-17T20:35:00+07:00,SELL,4332.51,4336.36,4305.64,SL,-4.05,S368 SELL Bipower Jump Exhaustion 7R,"jump/bpv=4.7508, shock=0.001053, pre_path=0.4364, wick=0.4438, recovery=0.4438"
